"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Inauguració de l'exposició “La càpsula del temps”","Centre Cívic Can Basté","Espai Fotografic Can Basté","05/28/2018","","05/28/2018","",1,"","","https://www.facebook.com/events/971771332990475/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/q92/s720x720/33322845_1390017351098807_2995505750681321472_o.jpg?_nc_cat=0&oh=0c18511b5a2afa18d96ab22ce57d5878&oe=5B8C38D2' width='228' height='182' alt='Inauguració de l'exposició “La càpsula del temps”' />“La càpsula del temps”<br />Del 28 de maig al 9 de juny de 2018 // VESTÍBUL Centre Cívic Can Basté<br />Inauguració: dilluns 28 de maig a les 19 h<br /><br />Projecte de fotografia participativa dissenyat i coordinat per la fotògrafa Aïnhoa Valle amb la col·laboració de les educadores M. Teresa Forcada i María Félix Cortés, de l’institut Barcelona-Congrés i l’equip de Can Basté.<br /><br /><br />“La càpsula del temps” és el resultat del taller de fotografia participativa realitzat a l’Espai Fotogràfic Can Basté amb 12 joves de 3r d'ESO de l’Institut Barcelona-Congrés, entre els mesos de gener a març de 2018.<br />A través de la fotografia i les arts plàstiques s’ha generat un espai d'exploració personal per reforçar el seu sentit d'identitat, d'on vénen, on estan ara i cap a on es volen dirigir.<br />Un laboratori d'experimentació artística i personal que mostra el resultat en una exposició col·lectiva i una caixa d'artista de cada participant.<br /><br />+info: espaifotograficcanbaste.wordpress.com/<br />Agraïments: Fujifilm X World es  Fujifilm Instax Es<br /><br />#noubarris  #barcelona  #fotografia  #fotografiaparticipativa  Nou Barris  Centres Cívics de Barcelona  IES BARCELONA-CONGRÉS  Impressionart Barcelona  #fotobcn  #exposició</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/q92/s720x720/33322845_1390017351098807_2995505750681321472_o.jpg?_nc_cat=0&oh=0c18511b5a2afa18d96ab22ce57d5878&oe=5B8C38D2"
"MODA FAST fest . Premis Moda-FAD","Barcelona Design Week","Moda-FAD","06/06/2018","","06/06/2018","",1,"","","https://www.facebook.com/events/130014527865684/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s640x640/33174593_988524724630192_4019928323487432704_n.jpg?_nc_cat=0&oh=72750a4d9caa89eddaa29538e1c21b3f&oe=5BC2438B' width='228' height='182' alt='MODA FAST fest . Premis Moda-FAD' />[cat] MODA FAST fest<br />Organitzat per MODA-FAD<br />6 de juny / 20:00 a 00:00 / Disseny Hub Barcelona.<br />> Activitat gratuïta amb inscripció prèvia  <br /><br />El `MODA FAST fest´ és la nit per celebrar el talent a la moda, dins de la programació del Barcelona Design Week 18. La nit s'iniciarà amb la cerimònia de lliurament dels Premis MODA-FAD i continuarà amb una festa a l'exterior de l’edifici Disseny Hub Barcelona. <br /><br />Els nous Premis MODA-FAD estan orientats a reconèixer la feina de professionals i empreses del món de la moda, que hagin fet destacades aportacions al sector durant l'últim any. Es lliuraran premis en tres categories diferents: Mèrit en Disseny de Moda, Mèrit en Innovació a la Moda i Premi al Talent de l'Any. <br /><br />El comitè d'experts dels Premis MODA-FAD 18 està compost per:Yolanda Muelas, editora en cap de Metal Magazine; Sílvia Ventosa, responsable de la col·lecció tèxtil del Museu del Disseny de Barcelona; Charo Mora, periodista, comissària, docent i consultora de moda; David Urbano, fotògraf de moda; Eugènia Sendra, periodista cultural i de tendències en TimeOut Barcelona; Berta Segura, directora executiva de Dmentes; i Jaume Vidiella, estilista. <br />El jurat dels Premi MODA-FAD 18 està compost per: Paula Feferbaum, directora creativa de moda; Claudio Furest, director de producte de Furest; Roberto Piqueras, dissenyador de moda; Francesca Tur, editora en cap de Tendencias.tv; i Carole Touati, fundadora de Lelook Creative Consultancy. <br /><br />Aquesta primera edició del `MODA FAST fest´ retrà un especial homenatge a la figura de la modista i empresària catalana Carme Martí Riera (1872 - 1949), dona d´ideals forts que va lluitar a favor de dignificar la professió de modista, a més de ser la creadora del Sistema Martí, la primera tècnica de patronatge vàlida i amb rigor tècnic a escala mundial.<br /><br />D'altra banda, la junta del MODA-FAD atorgarà un reconeixement especial a un dissenyador o marca que en el present ja no estigui en actiu de la mateixa manera que ho va estar en un passat recent. El premi vol reivindicar en el context actual el seu talent com a referent per a futures generacions de creadors i com a mereixedor d’un reconeixement a la seva professió per l’aportació que ha fet al món de la moda.  <br /><br />Per a la celebració d'aquesta nit volem agrair la col·laboració de Cervezas Alhambra, Party Fiesta, Fujifilm, als directors del Màster en Disseny d'Espais Temporals d'Elisava i al nostre promotor Eix Comercial Glòries, pel seu suport incondicional.<br /><br />#PremisMODAFAD.<br />#noumodafad<br /><br /><br />[cast] MODA FAST fest<br />Organizado por MODA-FAD <br />6 de junio / 20:00 a 00:00 / Disseny Hub Barcelona.<br /> > Actividad gratuita con inscripción previa. <br /><br />El `MODA FAST fest´ es la noche para celebrar el talento en la moda, dentro de la programación de la Barcelona Design Week 18.<br /><br />La noche se iniciará con la ceremonia de entrega de los Premios MODA-FAD y continuará con una fiesta en el exterior del edificio Disseny Hub Barcelona.<br /><br />Los nuevos Premios MODA-FAD están orientados a reconocer el trabajo de profesionales y empresas que hayan hecho aportaciones destacadas al sector en el último año. Se entregarán premios en tres categorías distintas: Mérito en Diseño de Moda, Mérito en Innovación en la Moda y Premio al Talento del Año.<br /><br />El comité de expertos de los Premios MODA-FAD 18 está compuesto por: Yolanda Muelas, editora jefe de Metal Magazine; Sílvia Ventosa, responsable de la colección textil del Museo del Diseño de Barcelona; Charo Mora, periodista, comisaria, docente y consultora de moda; David Urbano, fotógrafo de moda; Eugènia Sendra, periodista cultural y de tendencias en TimeOut Barcelona; Berta Segura, directora ejecutiva de Dmentes; y Jaume Vidiella, estilista.<br />El jurado de los Premio MODA-FAD 18 está compuesto por: Paula Feferbaum, directora creativa de moda; Claudio Furest, director de producto de Furest; Roberto Piqueras, diseñador de moda; Francesca Tur, editora jefa de Tendencias.tv; y Carole Touati, fundadora de Lelook Creative Consultancy.<br /><br />Esta primera edición del `MODA FAST fest´, rendirá un especial homenaje a la figura de la modista y empresaria catalana Carme Martí Riera (1872 - 1949), mujer de fuertes ideales, que luchó a favor de dignificar la profesión de modista, además de ser la creadora del Sistema Martí, la primera técnica de patronaje válida y con rigor técnico a escala mundial.<br /><br />Por otro lado, la junta del MODA-FAD otorgará un reconocimiento especial a un diseñador o marca que en el presente ya no esté en activo de la misma forma que lo estuvo en un pasado reciente. El premio quiere reivindicar en el contexto actual su talento como referente de futuras generaciones de creadores y como merecedor de un reconocimiento a su profesión por su aportación al mundo de la moda. <br /><br />Para la celebración de esta noche queremos agradecer la colaboración de  Cervezas Alhambra, Party Fiesta, Fujifilm, a los directores del Máster en Diseño de Espacios Temporales de Elisava y a nuestro promotor Eix Comercial Glòries, por su apoyo incondicional.<br /><br />#PremisMODAFAD</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s640x640/33174593_988524724630192_4019928323487432704_n.jpg?_nc_cat=0&oh=72750a4d9caa89eddaa29538e1c21b3f&oe=5BC2438B"
"BDW18 - Poblenou Districte Disseny","Poblenou","Barcelona Design Week","06/09/2018","","06/09/2018","",1,"","","https://www.facebook.com/events/167787540558815/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32924346_10156407237897920_5945209257153527808_n.jpg?_nc_cat=0&oh=f2c5793e63f5ae84a1fda606fa1ff6e7&oe=5BC17149' width='228' height='182' alt='BDW18 - Poblenou Districte Disseny' />[CAT] Poblenou Districte Disseny<br />Per segon any, el barri del Poblenou serà un dels protagonistes de la Barcelona Design Week amb un programa especial que es durà a terme el dissabte 9 de juny amb quatre epicentres d’activitat. Al Disseny Hub s’organitzaran els tallers ‘Disseny en família’ i es podrà visionar una projecció de pel·lícules del Milano Design Film Festival. A Palo Alto es podran visitar diferents exposicions: “Palo Alto: origen, present i futur”, “Metropolis: col·lecció làmpades Pichiglass Studio” i les exposicions del Pavelló Internacional: Itàlia, ‘Ferri Taglienti’ i ‘Grado Zero’. Com a cloenda, l’espai Hangar acollirà la festa de l’Assaig General. El programa ‘Poblenou Districte Disseny’ es complementa amb les activitats que organitzaran diversos espais, professionals i empreses del barri que es poden consultar al programa.<br /><br />Coincidint amb l’Any Europeu del Patrimoni Cultural i entorn la xemeneia de l’antiga fàbrica Can Saladrigas, es farà una instal·lació homenatge a un dels elements del patrimoni arquitectònic més característic del paisatge urbà actual del barri del Poblenou. La instal·lació, creada per la plataforma Margalef, consisteix en un pavelló d’estiu, un àgora circular al voltant de la xemeneia. L’espectador hi interactua amb una nova mirada, bé accedint a l’interior o seient a les grades, bé circumdant el perímetre exterior.<br /><br />[CAST] Poblenou Distrito Diseño<br />Por segundo año, el barrio del Poblenou será uno de los protagonistas de la Barcelona Design Week con un programa especial que se llevará a cabo el sábado 9 de junio con cuatro epicentros de actividad. En el Disseny Hub se organizarán los talleres ‘Diseño en familia’ y se podrá visionar una proyección de películas del Milano Design Film Festival. En Palo Alto se podrán visitar diferentes exposiciones: “Palo Alto: origen, presente y futuro”, “Metropolis: colección lámparas Pichiglass Studio” y las exposiciones del Pabellón Internacional: Italia, ‘Ferri Taglienti’ y ‘Grado Zero’. Como cierre, el espacio Hangar acogerá la fiesta del Ensayo General. <br /><br />El programa ‘Poblenou Distrito Diseño’ se complementa con las actividades que organizarán diversos espacios, profesionales y empresas del barrio que se pueden consultar en el programa.<br /><br />Coincidiendo con el Año Europeo del Patrimonio Cultural y alrededor de la chimenea de la antigua fábrica Can Saladrigas, se hará una instalación homenaje a uno de los elementos del patrimonio arquitectónico más característico del paisaje urbano actual del barrio del Poblenou. La instalación, creada por la plataforma Margalef, consiste en un pabellón de verano, un ágora circular alrededor de la chimenea. El espectador interactúa con una nueva mirada, accediendo al interior o sentándose en las gradas, o circundando el perímetro exterior.<br /><br />[ENG] Poblenou Design District<br />For a second year, the Poblenou district will be one of the protagonists of Barcelona Design Week, with a special programme on Saturday 9 June that will have four activity centres. In the Disseny Hub Barcelona, workshops on ‘Design in family’  will be organised and a projection of films from the Milano Design Film Festival will be shown. In Palo Alto, different exhibitions will be available: “Palo Alto: origin, present and future”, “Metropolis: collection of Pichiglass Studio lamps” and exhibitions from the International Pavilion: Italy, ‘Ferri Taglienti’ and ‘Grado Zero’. The closing party of the ‘Dress Rehearsal ’18: ‘The Rebellion of Objects’, to be held at the Hangar space, will put and end to the one day activity programme.<br /><br />The above activities will be complemented by events organised by different spaces, professionals and companies in the area, which will be available on the activity programme within few days!<br /><br />In addition, and coinciding with the European Year of Cultural Heritage and around the chimney of the old Can Saladrigas factory, there will be a tribute installation to one of the parts of the most characteristic architectural heritage of the current urban landscape of the Poblenou district. The installation, created by the Margalef platform, consists of a summer pavilion, a circular agora around the fireplace. The viewer interacts with a fresh look, either by accessing the interior or sitting in the stands or surrounding the outer perimeter.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32924346_10156407237897920_5945209257153527808_n.jpg?_nc_cat=0&oh=f2c5793e63f5ae84a1fda606fa1ff6e7&oe=5BC17149"
"Fotografía y barro (con Marc Larré)","La Central del Raval","Jonathan Millán","05/26/2018","","05/26/2018","",1,"","","https://www.facebook.com/events/238384820265335/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/33158314_10155485313611546_4717043859710803968_n.jpg?_nc_cat=0&oh=77b8f894d9aac8e1767bff6bc012f0ac&oe=5B89FB7A' width='228' height='182' alt='Fotografía y barro (con Marc Larré)' />Tras un repaso a los últimos trabajos del artista Marc Larré,  en los que utiliza el barro como si fuera una fotografía que captura negativos de distintos espacios/momentos de la realidad se invitará a los alumnos a que hagan sus propias ""fotografías"" explorando las posibilidades del barro como captación de la realidad.<br />Precio: 20€ (se suministrará el barro)<br />Reserva aquí: https://www.lacentral.com/agenda/barcelona/evento/el-barro-y-tu-148362</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/33158314_10155485313611546_4717043859710803968_n.jpg?_nc_cat=0&oh=77b8f894d9aac8e1767bff6bc012f0ac&oe=5B89FB7A"
"Art Opening - Missed Calls by Motiscause","CAGE","CAGE","06/01/2018","","06/01/2018","",1,"","","https://www.facebook.com/events/176921789673306/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/33302262_1853046138079674_1959362130520047616_n.jpg?_nc_cat=0&oh=34e2338825a2cbe5e08e4ca5f23f674d&oe=5B8B5557' width='228' height='182' alt='Art Opening - Missed Calls by Motiscause' />The Renaissance man and Contemporary artist ""Motiscause"" delights us with the opening of his exhibition ""Missed calls"", the inauguration will take place Friday, 1st of Jun at CAGE Contemporary Art Gallery in Barcelona. You are welcome to celebrate with us.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/33302262_1853046138079674_1959362130520047616_n.jpg?_nc_cat=0&oh=34e2338825a2cbe5e08e4ca5f23f674d&oe=5B8B5557"
"Winy Maas - MVRDV // IAAC Lecture Series 2018","IAAC > Institute for Advanced Architecture of Catalonia","IAAC > Institute for Advanced Architecture of Catalonia","06/08/2018","","06/08/2018","",1,"","","https://www.facebook.com/events/235871097167663/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/33317294_10156461341208824_3875977456565354496_n.jpg?_nc_cat=0&oh=1c9af88f3231f7b9dad70af32765a7a4&oe=5B91031C' width='228' height='182' alt='Winy Maas - MVRDV // IAAC Lecture Series 2018' />Winy Maas Prof. Ir. Ing. FRIBA HAIA is one of the co-founding directors of the globally operating architecture and urban planning firm MVRDV, based in Rotterdam, Netherlands, known for projects such as the Expo 2000 and the vision for greater Paris, Grand Paris Plus Petit. He is also professor at and director of The Why Factory, a research institute for the future city, he founded in 2008 at TU Delft. He is currently IAAC Master in City & Technology Senior Faculty. Since 2013 he is Visiting Professor at the University of Hong Kong, before that he was among others Professor at ETH Zurich, Berlage Institute, MIT, Ohio State and Yale University. In addition he designs stage sets, objects and was curator of Indesem 2007. He curates exhibitions, lectures throughout the world and takes part in international juries.<br /><br />The lecture is free and open to the public, but registration is mandatory in order to assist to the event. <br /><br />https://www.eventbrite.es/e/iaac-lecture-series-2018-winy-maas-mvrdv-tickets-46396981621<br /><br />The allotment of seats will be based on the arrival of the registered attendees, until the full capacity of the venue is reached. We reserve the right to re-assign available seats if any registered attendee do not arrive before the beginning of the event.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/33317294_10156461341208824_3875977456565354496_n.jpg?_nc_cat=0&oh=1c9af88f3231f7b9dad70af32765a7a4&oe=5B91031C"
"Impreses! Fira d'autoedició i art imprès","Facultad de Bellas Artes de Barcelona","Laura Endy","06/06/2018","","06/06/2018","",1,"","","https://www.facebook.com/events/1975299862719441/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32889418_1243091065828199_1735519597672529920_n.jpg?_nc_cat=0&oh=b8a65c888673bac383dd03a170ea9a47&oe=5BC41403' width='228' height='182' alt='Impreses! Fira d'autoedició i art imprès' />El próximo miércoles 6 de junio se celebra IMPRESES!, una feria de autoedición y arte impreso en el patio de la Facultat de Belles Arts.<br />Un proyecto motivado por los alumnos en el que podréis encontrar fanzines, serigrafia, fotolibros, pósters, láminas, pegatinas, y cualquier producción gráfica. Además contaremos con la presencia de diferentes colecciones especializadas y de diversas actividades. <br />No os lo perdáis!<br /><br />Miércoles 6 de Junio de 11:30 a 20:30<br />Facultad de Bellas Artes de Barcelona<br />C/Pau Gargallo, 4<br /><br />///Confirmaremos participantes proximamente///<br /><br />El proper dimecres 6 de juny tindrà lloc IMPRESES!, una fira d’autoedició i art imprès al pati de la Facultat de Belles Arts de Barcelona.<br />IMPRESES! és un projecte motivat pels alumnes, en el qual hi podreu trobar fanzines, serigrafia, fotollibres, pòsters, làmines, enganxines, i altres tipus de producció gràfica. A més, comptarem amb la presència de diferents col·leccions especialitzades, xerrades i diverses activitats durant tot el dia.<br />No us ho perdeu!<br /><br />Dimcres 6 de juny de 11:30 a 20:30<br />Facultat de Belles Arts de Barcelona<br />C/Pau Gargallo, 4<br /><br />///Aviat confirmarem participants///</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32889418_1243091065828199_1735519597672529920_n.jpg?_nc_cat=0&oh=b8a65c888673bac383dd03a170ea9a47&oe=5BC41403"
"Opening Expo: Cyclus by Carla Cascales & Silvia Conde","imaginCafé","imaginCafé","05/31/2018","","05/31/2018","",1,"","","https://www.facebook.com/events/170940230217102/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/s526x296/33303233_666642913678482_8262532885748121600_n.jpg?_nc_cat=0&oh=38c84f0b35e23220baf30048b1ceacdb&oe=5B8D0681' width='228' height='182' alt='Opening Expo: Cyclus by Carla Cascales & Silvia Conde' />[ ENTRADA LIBRE / FREE ENTRANCE ]<br /><br />Disfruta del opening de la exposición de junio tomándote una cerveza junto a sus creadoras Carla Cascales Alimbau y Silvia Conde: Cyclus.<br /><br />Escultura y fotografía se unen para dar paso a un proyecto en el que la naturaleza aparece representada en todo su esplendor.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/s526x296/33303233_666642913678482_8262532885748121600_n.jpg?_nc_cat=0&oh=38c84f0b35e23220baf30048b1ceacdb&oe=5B8D0681"
"Assaig General ‘18: «La rebel·lió dels objectes». Pròleg","RBA","FAD Barcelona","06/07/2018","","06/07/2018","",1,"","","https://www.facebook.com/events/136471463881052/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q83/p526x296/33141819_1870860916286841_7439979694318944256_n.jpg?_nc_cat=0&oh=5a75e3a58df1518c308cec4a3ea91dcd&oe=5B7D47BA' width='228' height='182' alt='Assaig General ‘18: «La rebel·lió dels objectes». Pròleg' />Activitat gratuïta amb inscripció prèvia / Actividad gratuita con inscripción previa / Free admission with prior registration  <br /><br />CAT<br />A mode de prèvia i preparació per «La rebel·lió dels objectes», tindrà lloc una sessió teòrica amb diferents aproximacions a les relacions entre les persones i els objectes, en l’intent d’investigar possibles vincles entre ambdós en la societat actual. <br /><br />En primer lloc, es projectarà el documental Married to the Eiffel Tower (2008), d’Agnieszka Piotrowska, que explora el món de les persones emocionalment atretes pels objectes, una atracció que les allunya de les relacions humanes. A continuació, el dissenyador britànic Thomas Thwaites, autor dels llibres The Toaster Project (2011) i Goatman (2016), impartirà una conferència. Finalment,l’artista holandesa Madelon Vriesendorp, cofundadora d’OMA juntament amb Rem Koolhaas i Elia i Zoe Zenghelis i autora de les il·lustracions del famós llibre Delirious New York (1978) de Rem Koolhaas, conversarà amb Sylvia Libedinsky, artista i arquitecta.<br /><br />Comissariat per l’artista David Bestué i els arquitectes Miquel Mariné i Moisés Puente, l’Assaig General ’18 constarà de tres parts en diferents moments i espais de la ciutat. Per una banda, una instal·lació de l’artista, director d’art i dissenyador experimental Mau Morgó a la plaça Universitat. En segon lloc, una jornada teòrica a mode de pròleg on s’exploraran diferents aproximacions als vincles afectius de les persones amb els objectes. I per últim la jornada «La rebel·lió dels objectes», un esdeveniment a cavall de la festa, un bodegó d’objectes i l’exposició pública, que tindrà lloc a Hangar.<br /><br />+info: http://bit.ly/2LmyJVz <br /><br />CAST<br />Ensayo General ‘18: «La rebelión de los objetos». Prólogo<br /><br />A modo de previa y preparación para «La rebelión de los objetos», tendrá lugar una sesión teórica con diferentes aproximaciones a las relaciones entre las personas y los objetos, en el intento de investigar posibles vínculos entre ambos en la sociedad actual. <br /><br />En primer lugar, se proyectará el documental Married to the Eiffel Tower (2008), de Agnieszka Piotrowska, que explora el mundo de las personas emocionalmente atraídas por los objetos, una atracción que las aleja de las relaciones humanas. A continuación, el diseñador británico Thomas Thwaites, autor de los libros The Toaster Project (2011) y Goatman (2016), impartirá una conferencia. Finalmente, la artista holandesa Madelon Vriesendorp, cofundadora de OMA junto con Rem Koolhaas y Elia y Zoe Zenghelis y autora de las ilustraciones del famoso libro Delirious New York (1978) de Rem Koolhaas, conversará con Sylvia Libedinsky, artista y arquitecta.<br /><br />Comisariado por el artista David Bestué y los arquitectos Miquel Mariné y Moisés Puente, el Ensayo General ’18 constará de tres partes en diferentes momentos y espacios de la ciudad. Por un lado, una instalación del artista, director de arte y diseñador experimental Mau Morgó en la plaza Universidad. En segundo lugar, una jornada teórica a modo de prólogo donde se explorarán diferentes aproximaciones a los vínculos afectivos de las personas con los objetos. Y por último la jornada «La rebelión de los objetos», un evento a caballo entre la fiesta, un bodegón de objetos y una exposición pública, que tendrá lugar en Hangar.<br /><br />+info: http://bit.ly/2GHELw8 <br /><br />ENG<br />General Rehearsal ‘18: «The Rebellion of Objects». Prologue<br /><br />As a preview and lead-up to «The Rebellion of Objects», we will stage a theory session with different approaches to the relations between people and objects in an attempt to investigate possible bonds between them in today’s society.<br /><br />We will first screen the documentary Married to the Eiffel Tower (2008), by Agnieszka Piotrowska, which explores the world of people who are emotionally attracted by objects, an attraction that distances them from human relations. Then, the British designer Thomas Thwaites, the author of the books The Toaster Project (2011) and Goatman (2016), will impart a conference. Finally, the Dutch artist Madelon Vriesendorp, co-founder of OMA together with Rem Koolhaas and Elia and Zoe Zenghelis and the author of the illustrations of the famous book Delirious New York (1978) by Rem Koolhaas, will converse with Sylvia Libedinsky, artist and architect.<br /><br />Curated by the artist David Bestué and the architects Miquel Mariné and Moisés Puente, the General Rehearsal ’18 will consist of three parts in different moments and spaces of the city. On one hand, an installation by the artist, art director and experimental designer Mau Morgó in Plaza Universidad. Secondly, a theory session operating as a prologue for exploring different approaches to the bonds of affection people have with objects. Lastly, the session entitled «The Rebellion of Objects», an event halfway between a party, a still life of objects and a public exhibition, which will take place at Hangar.<br /><br />+info: http://bit.ly/2x3z8cd</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q83/p526x296/33141819_1870860916286841_7439979694318944256_n.jpg?_nc_cat=0&oh=5a75e3a58df1518c308cec4a3ea91dcd&oe=5B7D47BA"
"Artengo2000. Marató de la sèrie","La Capella","La Capella","05/31/2018","","05/31/2018","",1,"","","https://www.facebook.com/events/175988066433876/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/s526x296/33237649_1926554624023433_9029676128565985280_n.jpg?_nc_cat=0&oh=858fcf813cb64135aa7075b7143a86d5&oe=5B916659' width='228' height='182' alt='Artengo2000. Marató de la sèrie' />Camille Orny i Magda Vaz presenten la publicació relacionada amb el seu projecte Artengo2000, que va ser exposat a la Sala Petita de La Capella entre els mesos d’octubre i gener passats. <br /><br />També s'hi projectaran els sis episodis de la sèrie de ficció en pantalla gran. Artengo2000 escenifica les histriòniques vivències d’un pis compartit patrocinat per la multinacional russoamericana Artengo Corp., i el paroxisme d’una economia col•laborativa que, en una dimensió paral•lela, ha colonitzat la ciutat de Barcelona. Vine a descobrir la sèrie que ha anticipat el branding de Badi i d’El Corte Inglés (Pipol in da house).</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/s526x296/33237649_1926554624023433_9029676128565985280_n.jpg?_nc_cat=0&oh=858fcf813cb64135aa7075b7143a86d5&oe=5B916659"
