"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Inauguración Expo ""Propera Estació""","Institut français Barcelona","Proyecto Macahón","05/25/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1822770487987080/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17991708_823203684499546_4042209873498341261_o.jpg?oh=0fb992044978ad6de648b1a6ce865a2d&oe=59B9E87C' width='228' height='182' alt='Inauguración Expo ""Propera Estació""' />Ven a compartir con nosotros la presentación de la nueva obra de Proyecto Macahón, ""Propera Estació"", el 25 de mayo a las 19h en la Galería del Institut Français de Barcelona. La exposición se podrá visitar entre el 19 de mayo y el 2 de junio.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17991708_823203684499546_4042209873498341261_o.jpg?oh=0fb992044978ad6de648b1a6ce865a2d&oe=59B9E87C"
"Llegir imatges: L'àlbum il·lustrat més enllà del temps","Biblioteca Xavier Benguerel","Biblioteca Xavier Benguerel","05/26/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/650246815170707/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18402735_10155611824785288_7253050542347641867_n.jpg?oh=fa7b4d0158fc089b477ba3217aa756e2&oe=59C2528C' width='228' height='182' alt='Llegir imatges: L'àlbum il·lustrat més enllà del temps' />Sala d'actes. Aforament limitat. <br />Cal inscripció prèvia trucant al 932 251 864!<br /><br />A càrrec de: Anna Juan Cantavella i Ramón París<br /><br />Les imatges que formen part d'un àlbum il·lustrat expliquen moltes coses, de vegades més que el text en sí mateix. <br /><br />En aquesta sessió analitzarem amb Anna Juan els diferents tipus de llibres i explorarem les imatges parant atenció als paratextos i l’ús que se'n fa en la il·lustració per a infants, i en Ramón París ens parlarà de la seva experiència pel que fa als criteris de composició i disseny en l'edició de llibres il·lustrats.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18402735_10155611824785288_7253050542347641867_n.jpg?oh=fa7b4d0158fc089b477ba3217aa756e2&oe=59C2528C"
"Visions de Berlin: Plensa, Miralda, Bernadó & Alvargonzález","LAB 36","LAB 36","05/23/2017","","05/27/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1886885284885227/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/18447319_628636954006351_4545704385691000584_n.jpg?oh=bd4e22f007b54221080837fc4714da68&oe=59B36078' width='228' height='182' alt='Visions de Berlin: Plensa, Miralda, Bernadó & Alvargonzález' />A més d'una efemèride cultural, Berlín va ser i és sinònim de canvi, de transmutació. LAB 36 ofereix múltiples perspectives de la capital alemanya, des del Berlín dividit fins a l'actual; a través de l'obra dels artistes espanyols: Jaume Plensa, Miralda, Jordi Bernadó & Chema Alvargonzález.<br /><br />CAST:<br />Además de una efeméride cultural, Berlín fue y es sinónimo de cambio, de transmutación. LAB 36 ofrece, como la urbe, múltiples perspectivas de la capital alemana, desde el Berlín dividido hasta el actual; a través de la obra de los artistas españoles: Jaume Plensa, Miralda, Jordi Bernadó & Chema Alvargonzález.<br /><br />ENG:<br />Besides a cultural ephemerid, Berlin was and still is synonymous of change, of transmutation. LAB 36 offers, like the city,  multiple and  perspectives from the German capital -from the divided Berlin to the to the current urban environment- , through the work of the Spanish artists: Jaume Plensa, Miralda, Jordi Bernadó & Chema Alvargonzález</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/18447319_628636954006351_4545704385691000584_n.jpg?oh=bd4e22f007b54221080837fc4714da68&oe=59B36078"
"Pensar la ciutat. Una mirada polièdrica de la vida urbana","La Central","La Central","05/23/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1582269725177476/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18451590_1502350456443972_6672915086783351459_o.jpg?oh=922a0233ebf06d759fed5e22371040a6&oe=59A9772F' width='228' height='182' alt='Pensar la ciutat. Una mirada polièdrica de la vida urbana' />Què significa pensar la ciutat? Quines implicacions polítiques, filosòfiques o estètiques té avui en dia el fet de reflexionar sobre l’experiència de la vida urbana? Amb aquest curs pretenem abordar la noció de ciutat des de diferents perspectives i àmbits d’estudi, de tal manera que sigui possible teixir un debat multidisciplinari sobre les principals representacions, tensions, conflictes i ambivalències que històricament han tingut lloc en l’espai públic. Per tal d’il·lustrar els diversos enfocaments teòrics de partida —històrics, literaris o antropològics— s’exploraran els vincles mantinguts entre l’arquitectura i els seus relats, s’analitzaran les traces culturals d’una poètica urbana i es repassaran les transformacions viscudes al barri del Raval de Barcelona.<br /><br /><br />Programa:<br /><br />23 de maig<br />Sessió a càrrec de Marta Llorente. És doctora en Arquitectura i professora titular de Teoria de l’Arquitectura i d’Antropologia de la Ciutat a la Universitat Politècnica de Catalunya. Està vinculada a dues línies d'investigació de la UPC: Art, Estètica i Antropologia de l'Espai i al Grup de Recerca GIOPACT.<br />Lectura: La ciudad: huellas en el espacio habitado<br /><br />6 de juny<br />Sessió a càrrec d’Àlex Matas. És doctor en Teoria de la Literatura i Literatura Comparada i professor de la mateixa disciplina a la Universitat de Barcelona. És membre del Grup de Recerca de la UB ""Literatura Comparada en l'espai intel·lectual europeu"".<br />Lectura: La ciudad y su trama<br /><br />20 de juny <br />Sessió a càrrec de Miquel Fernández. És doctor en Antropologia Social i professor de Sociologia a la Universitat Autònoma de Barcelona. Actualment està vinculat a l'ISOR (Investigacions en Sociologia de la Religió).<br />Lectura: Matar al Chino<br /><br /><br />Joan Muñoz és llibreter de La Central i responsable de les seccions d'Estudis Literaris i d'Historiografia de La Central de Mallorca. Llicenciat en Història i Màster en Teoria de la Literatura i Literatura Comparada.<br /><br /><br />Calendari: Els dimarts 23 de maig, 6 i 20 de juny, de 19:30h a 21h.<br />Preu: 35 euros (3 sessions)<br />Informació i reserves: academia@lacentral.com / 93 550 46 01<br /><br />https://www.lacentral.com/agenda/barcelona/evento/pensar-la-ciutat-una-mirada-poliedrica-de-la-vida-urbana-137909?idm=1</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18451590_1502350456443972_6672915086783351459_o.jpg?oh=922a0233ebf06d759fed5e22371040a6&oe=59A9772F"
"Opening Anna Malagrida: ""Cristal House""","galeria SENDA","galeria SENDA","05/23/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/407480619650882/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18403997_1333889716703557_6563472750126032176_o.jpg?oh=4f20e7643f0c2e69ff295c74b513fe44&oe=59A6BEC5' width='228' height='182' alt='Opening Anna Malagrida: ""Cristal House""' />Després del seu pas pel Centre Pompidou, Cristal House es presenta per primera vegada a Barcelona. Anna Malagrida se serveix de la fotografia, el text i el vídeo per a capturar els somnis i esperances dels jugadors immigrants que busquen una vida millor.<br /><br />Tras su paso por el Centre Pompidou, Cristal House se presenta por primera vez en Barcelona. Anna Malagrida se sirve de la fotografía, el texto y el vídeo para capturar los sueños y esperanzas de los jugadores inmigrantes que buscan una vida mejor.<br /><br />After being exhibited at Centre Pompidou, Cristal House is presented  for the first time in Barcelona. Anna Malagrida draws upon photography, text and video in order to capture the dreams and hopes of the gamblers -immigrants who search for a better life.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18403997_1333889716703557_6563472750126032176_o.jpg?oh=4f20e7643f0c2e69ff295c74b513fe44&oe=59A6BEC5"
"AV Dance exhibition ","Mutuo","AV dance exhibition","05/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1839347412993253/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/18342178_1440767852653780_2529510795646742561_n.jpg?oh=408676f2e94aa313172e94017801b86f&oe=59C1352C' width='228' height='182' alt='AV Dance exhibition ' />ENG <br />SP👇🏻<br />🔸🔸🔸<br />AV dance exhibition is a collaborative creation of artists. It devoted to dancer's body as the biggest gift of life. <br />To make awareness of how blessed we are to be able to feel through the body we translated it into performance.<br />The exhibition consists of photos and videos ( improvisational, choreographic and conceptional)material of dancers in the movement. As an addition we will perform show during the event. <br />6pm-7pm is the material exhibition <br />7pm-10pm is the material exhibition and performance.<br /><br />Photographers : Terry Liar, Gauvin Lapetoule<br />Directed by Anastasia Vlasova<br />Choreographed by Anastasia Vlasova, Dasha Buber, Isidro Ridout, Jasmin Skyla, Abian Negrin, Josephin Rocen, Ieva Ievina, Rita Pompal, Emma Bergey.<br />Entrance : 7 euro<br /><br />La AV Dance Exposition es una creación colaborativa de artistas. Esta dedicada al cuerpo del bailarín como el mayor regalo de la vida.<br /><br />La AV Dance Exposition es una creación colaborativa de artistas. Esta dedicada al cuerpo del bailarín como el mayor regalo de su vida.<br />Para hacer conciencia de lo afortunados que somos de ser capaces de sentir a través del cuerpo, lo ponemos en movimiento .<br />La exposición se compone de fotos y videos (improvisación, coreografía y concepción), material de bailarines en movimiento. Como una adición que se realizara durante el evento.<br />6 pm-7pm. Exposición material<br />7 pm-10pm  Exhibición, material y dance show.<br /><br />Fotógrafos: Terry Liar, Gauvin Lapetoule<br />Dirigida por Anastasia Vlasova<br />Coreografía de Anastasia Vlasova, Dasha Buber, Isidro Ridout, Jasmin Skyla, Abian Negrín, Josephin Rocen, Iva Ievina, Rita Pompal, Emma Bergey.<br />Entrada: 7 euros</p>","https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/18342178_1440767852653780_2529510795646742561_n.jpg?oh=408676f2e94aa313172e94017801b86f&oe=59C1352C"
"Workshop - Morning Drawing @MOB","MOB (Makers Of Barcelona)","Antonia Eraud Creativity","05/22/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1915057942052515/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18342000_10158731907310397_6419312327307928870_n.jpg?oh=757b99f56a555f5e98e31eb115076263&oe=59A9C9CD' width='228' height='182' alt='Workshop - Morning Drawing @MOB' />Do you find it hard to find time to be creative? Do you want to take the opportunity to reconnect with yourself?<br />The session will start by a little ritual where you can prepare your mindset, relax and choose your materials. Then, creative coach & artist Antonia Eraud will guide to keep being present & to let go your spontaneity while you are drawing. At the end, you will have time to self-reflect & to practice mindfulness.<br />To kickstart your mind, find peacefulness & meditate with colours, join us!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18342000_10158731907310397_6419312327307928870_n.jpg?oh=757b99f56a555f5e98e31eb115076263&oe=59A9C9CD"
"Inauguració exposició (in)diferents","El Pumarejo de Barcelona","Indiferents. Menjant estigmes","05/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1928740690730527/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18359198_1311011712323246_312251482989950057_o.jpg?oh=93f93a4637417ad3c866f2e600581a7a&oe=59AB971A' width='228' height='182' alt='Inauguració exposició (in)diferents' />El proper diumenge 21 de maig inaugurem l'exposició fotogràfica  Indiferents. Menjant estigmes!!<br /><br />(in)diferents neix arran de les vides dels usuaris del Cafè Just, un menjador social del districte de Ciutat Vella de Barcelona. L'exposició pretén trencar estereotips sobre un col·lectiu oblidat amb fotografies i històries d'usuaris i no usuaris del menjador.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18359198_1311011712323246_312251482989950057_o.jpg?oh=93f93a4637417ad3c866f2e600581a7a&oe=59AB971A"
"El pony Usurpador","Plaça del Nord, 5, 08024 Barcelona (Barcelona), Espanya","Estel Boada Ibern","05/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/207890306388705/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18449308_1514860081877655_7487152320574934578_o.jpg?oh=c9675e98cd0ab7aca7e15ee6e7b4f6ba&oe=59BF6862' width='228' height='182' alt='El pony Usurpador' />EL PONY USURPADOR<br />---------------------------<br />Galopando viene con su melena rubia el pony salvador!<br />Un domingo inolvidable para todos que hará historia en tu corazón y en el del barrio (dicen). Todos queremos a la Usurpada y está en peligro de extinción, debemos unirnos para hacer resistencia!<br />Una fiesta en que no deberás faltar porque lo hemos pensado todo para que te lo pases fetén!<br /><br />IMPORTANTE:<br />-Traeros vuestros viejos ponys (si teneis) y una foto de carnet para el altar de ponys (si se desaloja la Usurpada esto será el mayor punto de resistencia).<br />-Si quereis cantar podeis traeros vuestras bases musicales en un pen, habrá micro abierto<br /><br />PROGRAMACIÓN (in)<br />(tendrás que venir de principio a fin porque todo molará mucho)<br />16h: Karaokejillo de sobremesa (Open Mich) - trae tus bases<br />17h: Dj. Grateen Dauphinoir (de Francia!)<br />19h: Gameboy Xou - Llança Sosun (Daniel Moreno Roldán) feat Kaguda Yura (Estel Boada Ibern) con visuales de Capità Xerinola (Isaac Solanas Tamayo)<br />20-22h: La Britney calva Djs. (Sofía Estévez + Fran loker)<br /><br />PROGRAMACIÓN (out)<br />-Radio Exotic ambient<br />-Twister<br />-Café y tiramisú<br />-Altar de Ponys<br />-Teen Games: El juego de la botella, pasarse el hielo... uuuuh</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18449308_1514860081877655_7487152320574934578_o.jpg?oh=c9675e98cd0ab7aca7e15ee6e7b4f6ba&oe=59BF6862"
"Inauguración ""Ocupar-Habitar""","Museu Can Framis","Máster Fotografía Elisava","05/20/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1219664418142956/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18341758_1344423955644652_729752951686774638_n.jpg?oh=c34a9e18d393408a2ed95decdec55739&oe=5974BC38' width='228' height='182' alt='Inauguración ""Ocupar-Habitar""' />Inauguración de la instalación ""Ocupar-Habitar"" proyecto de los alumnos del Máster de Fotografía y Diseño de ELISAVA.<br /><br />El proyecto investiga la eterna e inestable narrativa entre la fotografía y la pintura, así como sus relaciones de poder y las que se establecen entre los artistas consolidados y los artistas emergentes. En esta instalación, la colección pictórica y la arquitectura del Museo Can Framis se convierten en fuente principal de inspiración y en plataforma para el trabajo creativo de los alumnos del Máster de Fotografía y Diseño de ELISAVA. Sus trabajos miran al museo y a su contenido desde múltiples puntos de vista, usando la fotografía como herramienta y medio para (re)interpretarlos.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18341758_1344423955644652_729752951686774638_n.jpg?oh=c34a9e18d393408a2ed95decdec55739&oe=5974BC38"
