"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Collage Trends - Capsule Workshop","Offbeat","arantxarueda.com","05/20/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/159835154548910/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18449656_1564259706937734_8009987557128969441_o.jpg?oh=fd23f497828dac2506187c7697f0c7c6&oe=597E65DF' width='228' height='182' alt='Collage Trends - Capsule Workshop' />Nace “Collage Trends”, una cápsula workshop que une moda y collage impartido por arantxarueda.com. Será el próximo 20 de mayo en Offbeat, una tienda con mucho encanto en el Raval, Barcelona.<br /><br />Más información e inscripciones - hello@arantxarueda.com</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18449656_1564259706937734_8009987557128969441_o.jpg?oh=fd23f497828dac2506187c7697f0c7c6&oe=597E65DF"
"Inauguración ""Ocupar-Habitar""","Museu Can Framis","Máster Fotografía Elisava","05/20/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1219664418142956/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18341758_1344423955644652_729752951686774638_n.jpg?oh=c34a9e18d393408a2ed95decdec55739&oe=5974BC38' width='228' height='182' alt='Inauguración ""Ocupar-Habitar""' />Inauguración de la instalación ""Ocupar-Habitar"" proyecto de los alumnos del Máster de Fotografía y Diseño de ELISAVA.<br /><br />El proyecto investiga la eterna e inestable narrativa entre la fotografía y la pintura, así como sus relaciones de poder y las que se establecen entre los artistas consolidados y los artistas emergentes. En esta instalación, la colección pictórica y la arquitectura del Museo Can Framis se convierten en fuente principal de inspiración y en plataforma para el trabajo creativo de los alumnos del Máster de Fotografía y Diseño de ELISAVA. Sus trabajos miran al museo y a su contenido desde múltiples puntos de vista, usando la fotografía como herramienta y medio para (re)interpretarlos.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18341758_1344423955644652_729752951686774638_n.jpg?oh=c34a9e18d393408a2ed95decdec55739&oe=5974BC38"
"I cápsula de Food Design Collective: Food, Design & Femininity","Poblenou","Food Design Collective","05/19/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1544274672251458/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q84/s720x720/17972266_408227562896073_3019367817232051106_o.jpg?oh=8802611edd9907562bf46372be71ae4c&oe=59AF9B46' width='228' height='182' alt='I cápsula de Food Design Collective: Food, Design & Femininity' />I cápsula de Food Design Collective: Food, Design & Femininity.<br />Food&Design Talks + Food ritual performance + Networking dinner 🍊💊 <br /><br />Food Design Collective es la plataforma gestora y creadora de eventos culturales en Barcelona que explora la interacción entre alimento y diseño, a través de cápsulas de contenido que muestran el potencial del food design bajo el filtro de tendencias vinculadas al futuro de la alimentación. Inspire today to design the future of food.<br /><br />Una cápsula de charlas inspiradoras y posterior cena & party Networking, dónde se abordará la relación entre alimento, diseño y feminidad en el proceso de trabajo de diez mujeres del ámbito del diseño, gastronomía, educación y cultura.  ¿Cómo se relacionan la comida, el diseño y la feminidad? <br /><br />Dirigido a profesionales del diseño, cocineros, artistas, fotográfos, comunicadores, comisarios, innovadores, star-ups, educadores, investigadores, makers, etc en definitiva para creativos, inquietos y curiosos que quieran descubrir el fascinante mundo del Food Design.<br /><br />Día: 19 de Mayo de 2017  <br />Hora: De 15.00 a 23.30<br />Lugar: Carrer de Joan d'Àustria, 86, 08018 Poblenou Barcelona.<br />55€ /  Plazas limitadas<br />Tema: Food, Design & Femininity.<br /><br />VENTA DE ENTRADAS: <br />http://www.fooddesigncollective.com/<br />La entrada contiene:<br />+ 10 ponencias divididas en 5 sub-temas: <br />Alimento - Escena - Método - Objeto - Comunidad. <br />+ Open bar durante toda la jornada<br />+ Experiencia Food ritual por MUNAY-KI <br />+ Cena & party networking a cargo de Juicy Food Porn<br /><br />PROGRAMA<br /><br />15.00 h <br />Acreditaciones<br /> <br />15. 30 h - 16.00 h <br />Bienvenida a cargo de Food Design Collective<br /><br />Alimento:<br /><br />16.00 h - 16.30 h <br />ADA PARELLADA <br />Chef de Restaurante Semproniana<br /><br />16.30 h - 17.00 h<br />GABRIELA GUAIMARE OLIVO <br />Food Porn Boss de Juicy Food Porn<br /><br />Escena: <br /><br />17.00 h - 17.30 h<br />YAIZA ÁGATA BOCOS MIRABELLA <br />Investigadora en FoodCultura, elBulliLab y Dpt. Filosofía UAB<br /><br />17.30 h - 18.00 h<br />FRANCHESCA SARTI<br />Food designer y Fundadora de Arabeschi di latte<br /><br />18.00 h - 18.15 h<br />Break + Food ritual por Munay-Ki <br /><br />Método:<br /><br />18.30 h - 19.00 h<br />ANDREA COSTA<br />Imaginadora del equipo MUNAY-KI <br /><br />19.00 h - 19.30 h<br />RAFFAELLA PERRONE <br />Directora operativa del Área de Diseño del IED Barcelona<br /><br />Objeto:<br /><br />19.30 h - 20.00 h<br />LUCIA BRUNI <br />Diseña/artesana y fundadora de Lucirmás<br /><br />20.00 h - 20.30 h<br />VEGA HERNANDO <br />Pattern designer & food creative <br />Vega Hernando<br /><br />Comunidad:<br /><br />20.30 h - 21.00 h<br />ALBA YAÑEZ <br />Cofundadora socia y editora jefa de Plateselector<br /><br />21.00 h - 21.30 h<br />STEFANIA TALENTO <br />Co-Directora de Ladies, Wine & Design - Barcelona  y co-fundadora de In and Out Barcelona<br /><br />21.30 h<br />Cena & Party networking por Juicy Food Porn<br /><br />Foto:  Marta Fernandez Canut<br /><br />//////////<br />Organizado por Food Design Collective:<br /><br />Ainara Murillo, y Elsa Yranzo / food concepts, son las co-creadoras de este proyecto, que nace en el 2017 con la misión de educar y expandir el conocimiento del food design en Barcelona como catalizador de cambio para repensar nuestra relación con los alimentos, los materiales, las experiencias, la tecnología, el entorno y los sistemas de la alimentación. <br /><br />Con la colaboración de:<br /><br />Media partners:<br /><br />MOLD <br />www.thisismold.com<br />Editorial platform about designing the future of food.<br /><br />Plateselector<br />www.plateselector.com<br />Plataforma de difusión gastronómica española.<br /><br />CreativeMornings BCN<br />Serie de conferencias para la comunidad creativa.<br />www.creativemornings.com/cities/bcn<br /><br />Food partners:<br /><br />Veritas<br />Cadena de supermercados de alimentación ecológica.<br />ww.veritas.es<br /><br />Juicy Food Porn<br />www.juicyfoodporn.com<br />Food porn concept food truck.<br /><br />Logistic partner:<br /><br />Van Van Market<br />www.vanvanmarket.com<br />Mercado gastronómada formado por un convoy de food trucks.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q84/s720x720/17972266_408227562896073_3019367817232051106_o.jpg?oh=8802611edd9907562bf46372be71ae4c&oe=59AF9B46"
"Inauguración ""Jump back in / My soft wall""","Mutuo Galeria","Mutuo Galeria","05/17/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1377764145595629/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18422252_1568424533200223_5450957112701173304_o.jpg?oh=ac9f10246d69251dec4ba192e18c7ca9&oe=59AD8082' width='228' height='182' alt='Inauguración ""Jump back in / My soft wall""' />ES<br />Exposición colectiva de Ketevan Gvinepadze y Lander Vandevelde. Plantea exponer la transformación del significado extrayendo materia existente y poniéndola en encuentros de la vida real. La exposición pretende producir una multitud de interpretaciones separándolas y cambiándolas de su fuente original. Esta exposición trata de resaltar los signos que se olvidan en nuestro lenguaje común.<br /><br />Esta extracción se ve en dos formas diferentes, en ""Jump Back In"", el artista extrae oraciones promocionales de las plataformas de medios sociales y las combina en instalaciones y objetos específicos del sitio. Este cambio del espacio virtual al real da otra dimensión a estas oraciones, lo que plantea preguntas sobre su significado original. A través de este encuentro físico con la instalación, el mensaje oculto o interpretación diferente abre un nuevo camino de comprensión que es supervisado por la mayoría de sus usuarios. Esta preocupación específica pone en primer plano una experiencia personal, la de vivir en un país post-soviético (Georgia). Allí el Internet fue introducido solamente en los últimos años 90 y se convirtió en una etapa de la libertad personal, limitada por la situación general y política del país.<br /><br />En ""My Soft Wall"", tropezamos con tres intervenciones poéticas que se basan en un gesto lúdico, uno de quitar muros. El trabajo intenta deconstruir el concepto de muros y extraerlos de su lugar original. Este proceso abre un camino diferente de interpretación, tratando con esta presencia material. La exposición también se acerca a cómo usamos muros para marcar territorios. Al cambiar la dinámica y la estructura de una pared, el trabajo trata de crear una conciencia del espacio y sus alrededores.<br /><br /><br />EN<br />Jump Back In/ My Soft Wall <br /> <br />Is a shared exhibition by Ketevan Gvinepadze and Lander Vandevelde that uses the opportunity of exhibiting as a platform for the transformation of meaning by extracting existent matter and putting it into real life encounters. The exhibition aims to produce a multitude of interpretations by detaching and changing them from their original source. This exhibition tries to highlight signs that are forgotten in our common language.<br /> <br />This extraction is seen in two different ways, in “Jump Back In” the artist extracts promotional sentences from social media platforms and merges them into site-specific installations and objects. This shift from the virtual space to the real gives another dimension to these sentences, which raises questions about their original meaning. Through this physical encounter with the installation, the hidden message or different interpretation opens a new road for understanding that is overseen by most of its users. These specific concern foregrounds a personal experience, that of living in a post-soviet country (Georgia). There the Internet was introduced only in the late 90’s and it became a stage of personal freedom, bounded by the general and political situation of the country.<br /> <br />In “My Soft Wall”, we stumble upon three poetic interventions that are based on a playful gesture, one of removing walls. The work tries to deconstruct the concept of walls and extract them from their original place. This process opens a different path of interpretation, dealing with this material presence. The exhibition also approaches how we use walls to mark territories. By changing the dynamics and structure of a wall, the work tries to create an awareness of space and its surroundings. <br /><br />---<br /><br />Inauguración: Miércoles 17 de Mayo 2017 / 20 a 23hrs<br />Entrada Gratuita<br />Visita la exposición hasta el 19 de Mayo 2017<br />De 11 a 15 y de 16 a 20hrs</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18422252_1568424533200223_5450957112701173304_o.jpg?oh=ac9f10246d69251dec4ba192e18c7ca9&oe=59AD8082"
"LiLLA dART FEST 2017","L'illa Diagonal","Safia Art","05/15/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/260269857713737/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18404054_1366945523394566_1395664200720923332_o.jpg?oh=e5c8cefb92a6950c10de0925843fe8fd&oe=59B9D88F' width='228' height='182' alt='LiLLA dART FEST 2017' />L’ILLA D’ART FEST 2017!!! <br /><br />Exposició d’art contemporani amb més de 25 artistes i espectacles de música, <br /><br />teatre, tallers infantils…els dijous, divendres i dissabtes.<br /><br />Del 15 de maig al 10 de juny<br /><br />Acte inaugural de l’exposició dimecres 17 de maig a les 12:00h amb la presència dels artistes.<br /><br />Us esperem!!!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18404054_1366945523394566_1395664200720923332_o.jpg?oh=e5c8cefb92a6950c10de0925843fe8fd&oe=59B9D88F"
"Derivas // opening","La Moodstore","La Moodstore","05/13/2017","","05/14/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/293798551076833/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/18403384_455163128157905_1107684740945640038_n.jpg?oh=a897519541ae76a3393be4389c925edc&oe=597BC477' width='228' height='182' alt='Derivas // opening' />La Moodstore inaugura su cuarta exposición: Derivas, Fábulas sobre Procesos Creativos. <br /><br />Derivas es una oda al vagabundeo intelectual. A vagar sin una trayectoria fija para jugar y sorprenderse con lo cotidiano. Dejar la mente en blanco para escuchar las intuiciones cósmicas y encontrar maneras alternativas de crear, desarrollando así un lenguaje propio. <br /><br />Durante los próximos dos meses encontraréis en nuestro espacio a unos creadores que se entregaron a la deriva sin un destino fijo y terminaron encontrando una nueva mirada en materiales que yacían enterrados en la rutina de la ciudad.<br /><br />¡Os esperamos el sábado 13 de mayo a las 20h30!<br /><br />------<br /><br />La Moodstore hosts its fourth exhibition: Derivas (drifts), Fables on the Processes of Creation.<br /><br />Derivas is an ode to intellectual roaming. To wandering without a fixed trajectory in order to play around and be surprised by quotidianity: to leave one's mind blank and find in this way alternative methods of creation, developing a unique language of the self.<br /><br />For the following two months, you will find in our space creators that have surrendered themselves to the drift, without a destination, and ended up finding a new gaze through the materials that lay buried in the city's routine.<br /><br />We will be waiting for you this Saturday for the opening of the exhibition!</p>","https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/18403384_455163128157905_1107684740945640038_n.jpg?oh=a897519541ae76a3393be4389c925edc&oe=597BC477"
"Llegir imatges: L'àlbum il·lustrat més enllà del temps","Biblioteca Xavier Benguerel","Biblioteca Xavier Benguerel","05/26/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/650246815170707/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18402735_10155611824785288_7253050542347641867_n.jpg?oh=fa7b4d0158fc089b477ba3217aa756e2&oe=59C2528C' width='228' height='182' alt='Llegir imatges: L'àlbum il·lustrat més enllà del temps' />Sala d'actes. Aforament limitat. <br />Cal inscripció prèvia trucant al 932 251 864!<br /><br />A càrrec de: Anna Juan Cantavella i Ramón París<br /><br />Les imatges que formen part d'un àlbum il·lustrat expliquen moltes coses, de vegades més que el text en sí mateix. <br /><br />En aquesta sessió analitzarem amb Anna Juan els diferents tipus de llibres i explorarem les imatges parant atenció als paratextos i l’ús que se'n fa en la il·lustració per a infants, i en Ramón París ens parlarà de la seva experiència pel que fa als criteris de composició i disseny en l'edició de llibres il·lustrats.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18402735_10155611824785288_7253050542347641867_n.jpg?oh=fa7b4d0158fc089b477ba3217aa756e2&oe=59C2528C"
"Inauguración Expo ""Propera Estació""","Institut français Barcelona","Proyecto Macahón","05/25/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1822770487987080/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17991708_823203684499546_4042209873498341261_o.jpg?oh=0fb992044978ad6de648b1a6ce865a2d&oe=59B9E87C' width='228' height='182' alt='Inauguración Expo ""Propera Estació""' />Ven a compartir con nosotros la presentación de la nueva obra de Proyecto Macahón, ""Propera Estació"", el 25 de mayo a las 19h en la Galería del Institut Français de Barcelona. La exposición se podrá visitar entre el 19 de mayo y el 2 de junio.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17991708_823203684499546_4042209873498341261_o.jpg?oh=0fb992044978ad6de648b1a6ce865a2d&oe=59B9E87C"
"Opening Anna Malagrida: ""Cristal House""","galeria SENDA","galeria SENDA","05/23/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/407480619650882/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18403997_1333889716703557_6563472750126032176_o.jpg?oh=f27c4b2ee49bffeb7340730bd55913a6&oe=597F31C5' width='228' height='182' alt='Opening Anna Malagrida: ""Cristal House""' />Després del seu pas pel Centre Pompidou, Cristal House es presenta per primera vegada a Barcelona. Anna Malagrida se serveix de la fotografia, el text i el vídeo per a capturar els somnis i esperances dels jugadors immigrants que busquen una vida millor.<br /><br />Tras su paso por el Centre Pompidou, Cristal House se presenta por primera vez en Barcelona. Anna Malagrida se sirve de la fotografía, el texto y el vídeo para capturar los sueños y esperanzas de los jugadores inmigrantes que buscan una vida mejor.<br /><br />After being exhibited at Centre Pompidou, Cristal House is presented  for the first time in Barcelona. Anna Malagrida draws upon photography, text and video in order to capture the dreams and hopes of the gamblers -immigrants who search for a better life.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18403997_1333889716703557_6563472750126032176_o.jpg?oh=f27c4b2ee49bffeb7340730bd55913a6&oe=597F31C5"
"Workshop - Morning Drawing @MOB","MOB (Makers Of Barcelona)","Antonia Eraud Creativity","05/22/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1915057942052515/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18342000_10158731907310397_6419312327307928870_n.jpg?oh=757b99f56a555f5e98e31eb115076263&oe=59A9C9CD' width='228' height='182' alt='Workshop - Morning Drawing @MOB' />Do you find it hard to find time to be creative? Do you want to take the opportunity to reconnect with yourself?<br />The session will start by a little ritual where you can prepare your mindset, relax and choose your materials. Then, creative coach & artist Antonia Eraud will guide to keep being present & to let go your spontaneity while you are drawing. At the end, you will have time to self-reflect & to practice mindfulness.<br />To kickstart your mind, find peacefulness & meditate with colours, join us!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18342000_10158731907310397_6419312327307928870_n.jpg?oh=757b99f56a555f5e98e31eb115076263&oe=59A9C9CD"
