"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"La Party - Light & Art Party","Carrer de Sancho de Ávila, 74, 08018 Barcelona (Barcelona), Espanya","Poblenou Urban District","06/10/2017","","06/11/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/681763668681831/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18766721_1336025126519199_4636020915188303881_o.jpg?oh=ac2805c4bb1659aa2606a772536f7ec7&oe=59E21572' width='228' height='182' alt='La Party - Light & Art Party' />LA Party, festa de cloenda amb motiu del Poblenou Design Day, serà una celebració on la llum, l’art i la música seran els protagonistes,  però també comptarà amb un espai gastronòmic i música de la mà de diferents DJ’s.<br /><br />REGISTRA EL TEU ACCÉS GRATUÏT: bit.ly/2rPQAu8<br /> <br />LLUM: Performance lumínic de la mà de Playmodes, estudi d’investigació audiovisual que ha realitzat projectes per tot el món.<br /><br />ART: Intervencions en directe de la mà de diferents artistes com són Asis Percales, Grip Face, Margalef, Alicia Vogel i la participació de Matteo Ferroni amb les Faroba Yelen.<br /><br />FOOD: Corner gastronòmic amb diferents propostes com La Cocina Palpita o Warike.<br /><br />MÚSICA: DJ Miguelito Superstar, DJ Naro, DJ Mr. Moods<br /><br />Organitza: BCD i Poblenou Urban District<br />Patrocina: Fluvia i San Miguel <br />________________________________<br /><br />LA Party – Light & Art Party <br /><br />LA Party, fiesta de clausura con motivo del Poblenou Design Day, será una celebración donde la luz, el arte y la música serán los protagonistas, pero también contará con un espacio gastronómico y música de la mano de diferentes DJ’s.<br /><br />REGISTRA TU ACCESO GRATIS: bit.ly/2rPQAu8<br /><br />LUZ: Performance lumínico de la mano de Playmodes, estudio de investigación audiovisual que ha realizado proyectos por todo el mundo.<br /><br />ARTE: Intervenciones en directo de la mano de diferentes artistas cómo son Asis Percales, Gripe Face, Margalef, Alicia Vogel y la participación de Matteo Ferroni con las Faroba Yelen.<br /><br />FOOD: Corner gastronómico con diferentes propuestas como La Cocina Palpita o Warike.<br /><br />MÚSICA: DJ Miguelito Superstar, DJ Naro, DJ Mr. Moods<br /><br />Organiza: BCD y Poblenou Urban District<br />Patrocina: Fluvia y San Miguel</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18766721_1336025126519199_4636020915188303881_o.jpg?oh=ac2805c4bb1659aa2606a772536f7ec7&oe=59E21572"
"Maker Faire Barcelona Pre-opening 2017","Fab Lab Barcelona","Maker Faire BCN","06/16/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/305458476543365/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18814743_1556723141057583_3162219213854832112_o.jpg?oh=fcadafae953e7762947d933afe56bf09&oe=599B8355' width='228' height='182' alt='Maker Faire Barcelona Pre-opening 2017' />(EN)<br /><br />As part of the opening celebrations of Maker Faire BCN, Fab Lab Barcelona and IAAC > Institute for Advanced Architecture of Catalonia will host a big event on June 16th with special guests Nervous System and Construction. A Night of Live Music and Digital fabrication to celebrate the opening of the 1st Edition of #MFBCN17.<br /><br />LECTURE 7:00 PM - NERVOUS SYSTEM <br /><br />JESSICA ROSENKRANTZ AND JESSE LOUIS-ROSENBERG <br />Nervous System is a generative design studio that works at the intersection of science, art, and technology. Designers Jessica Rosenkrantz and Jesse Louis-Rosenberg explore how simulations of natural processes can be used in design and coupled with digital fabrication to create one-of-a-kind, customized products.<br /><br />CONCERT 8:30 PM - CONSTRUCTION <br /><br />NADYA PEEK & MARKO AHTISAARI<br />Construction makes music that is inspired by Berlin techno, Hutto blues, Sibelius, and art punk with a 5-string bass, a fretless piano, and a pile of drum machines. Bandmates Marko Ahtisaari and Nadya Peek met while using a large CNC mill at MIT. Learn more at nstruction.co<br /><br />Don't hesitate to join us and spread the word!<br /><br />Sónar+D Fab Lab Barcelona SokoTech IAAC > Institute for Advanced Architecture of Catalonia IED Barcelona  3D Hubs 3Dnatives Impresión 3D - Imprimalia 3D In3Dustry Poblenou Urban District<br /><br />---------------------------------------<br />(CAT)<br /><br />En motiu de la presentació de la Maker Faire BCN, el Fab Lab Barcelona i l'IAAC > Institute for Advanced Architecture of Catalonia organitzarà un gran esdeveniment el proper 16 de Juny amb convidats especials com Nervous System o el grup musical Construction. Serà una nit on es combinarà Música amb Fabricació Digital per donar la benvinguda a la primera edició de la #MFBCN17<br /><br />CONFERÈNCIA (en anglès) 7:00 PM – NERVOUS SYSTEM<br /><br />JESSICA ROSENKRANTZ I JESSE LOUIS-ROSENBERG <br />Nervous System és un estudi de disseny generatiu que treballa temes que entrellacen la ciència, l’art i la tecnologia. Els dissenyadors Jessica Rosenkrantz i Jesse Louis-Rosenberg exporen com les simulacions de processos naturals poden ser utilitzades en el disseny juntament amb la fabricació digital amb l’objectiu de crear productes personalitzats i únics. <br /><br />La conferència es farà en anglès. <br /><br />CONCERT 8:30 PM - CONSTRUCTION <br /><br />NADYA PEEK & MARKO AHTISAARI<br />El grup Construction toca música inspirada en l’estil Berlin techno, Hutto Blues, Sibelius i l’art punk amb un baix de 5 cordes, acompanyat d'un fretless piano i bateries. Els integrants del grup Marko Ahtisaari i Nadya Peek van formar aquest grup mentre treballaven amb màquines CNC al Massachusets Institute of Technlogy (MIT). Descubreix més sobre ells a nstruction.co<br /><br />No et quedis a casa, apunta’t i fes córrer la veu! <br /><br />Sónar+D Fab Lab Barcelona SokoTech IAAC > Institute for Advanced Architecture of Catalonia IED Barcelona 3D Hubs 3Dnatives  Impresión 3D - Imprimalia 3D In3Dustry Poblenou Urban District</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18814743_1556723141057583_3162219213854832112_o.jpg?oh=fcadafae953e7762947d933afe56bf09&oe=599B8355"
"Curso intensivo de verano","Taller de escultura Pablo Bruera.","Taller de escultura Pablo Bruera.","07/10/2017","","07/14/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1967591060142240/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/18922706_434240546948209_488714637629842398_o.jpg?oh=a56722763d7813fac2cc40e7a4904a41&oe=59AA983B' width='228' height='182' alt='Curso intensivo de verano' />Una semana en un taller de escultura en metal. Cortar, soldar, pulir. Crear esculturas.<br /><br />Una serie de sonidos se convierte en música cuando se organizan. El oído vincula un sonido con otro y los percibe como un conjunto.<br /><br />Lo mismo sucede con los ojos y las artes visuales. Cuando dibujamos, pintamos o esculpimos, debemos organizar los elementos plásticos (puntos, lineas, planos, colores) de manera que el ojo los vincule formalmente.<br /><br />Para esto proponemos una serie de ejercicios que nos llevarán a crear maquetas de cartón.<br /><br />El curso se divide en una parte de dibujo y creación de maquetas. Allí estudiaremos los ""fenómenos visuales"", maneras de vincular visualmente diferentes elementos.<br /><br />La otra parte del taller es la técnica. Aprenderemos a utilizar diferentes máquinas y herramientas para la creación de esculturas de metal. Corte por plasma, soldadora de arco, soldadora MIG y TIG, plegadora, curvadora y muchas otras herramientas.<br /><br />No es necesaria experiencia previa.<br /><br />Contacto:<br />arte@pablobruera.com<br />(34) 626 824 089<br />PRECIO: 420 €<br />Si lo pagas antes del 30 de junio 380 €</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/18922706_434240546948209_488714637629842398_o.jpg?oh=a56722763d7813fac2cc40e7a4904a41&oe=59AA983B"
"Exposición Ciou in Hell","Desideratum Tattoo Studio","Desideratum Tattoo Studio","06/23/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/399856643747762/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/18881992_1711458242215491_7631485395748682864_n.jpg?oh=b8b7fc06ec0d83a7c619dfe7f7ed53c1&oe=59B23EA1' width='228' height='182' alt='Exposición Ciou in Hell' />Tenemos el gran placer de albergar en nuetras paredes, a partir del próximo 23 de junio, la exposión de la gran Ciou In Hell. Arte necro-Kawaii, oscuro y de muñecas burlescas, hacen un conjunto de colores intensos y millones de detalles a esta artista reconocida mundialmente algo único, que no te dejará inferente!! No te la puedes perder!!<br />Tendras la oportunidad de comprar un original, una de sus láminas o su libro de ilustraciones. <br /><br />Ciou in Hell estará en Desideratum hasta el 22 de julio.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/18881992_1711458242215491_7631485395748682864_n.jpg?oh=b8b7fc06ec0d83a7c619dfe7f7ed53c1&oe=59B23EA1"
"Exposició Bird Eyes - Philippe Boonen","Untitled BCN","Jess Casey","06/10/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1909949259219589/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18766528_10158832092590613_1821224420432059261_o.jpg?oh=06b975ed11badcae9f050fe9b943264a&oe=59A8A3CC' width='228' height='182' alt='Exposició Bird Eyes - Philippe Boonen' />Estem molt contents a presentar una exposició individual de l'artista belga Philippe Boonen, inaugurem el dia 10 de juny a les 20h i l'exposició continua fins el dia 21 juny.<br /><br />""La vida és tan curta com el vol d'un ocell, hauríem d'estar lliures, salvatges i protegir els nostres sentits de l'agressió moderna, mira els ocells, no només els que estan al cell, però també els que portem a dins nosaltres. Viure al present ... Volem ...""<br /><br />http://philippeboonen.net<br /><br />******************************************<br /><br />We are delighted to present a solo exhibition by Belgian artist Philippe Boonen, opening on the 10th June at 20h, the exhibition continues until the 21st. <br /><br /><br />""Life is as short as the flight of a bird, we must stay wild and protect our senses from modern agression, look at the birds, not only the ones in the sky but the ones we have inside. <br />Live the present, let´s fly ...""<br /><br />http://philippeboonen.net</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18766528_10158832092590613_1821224420432059261_o.jpg?oh=06b975ed11badcae9f050fe9b943264a&oe=59A8A3CC"
"Inauguració exposició ""Les fotògrafes perdudes de Barcelona""","Centre Cívic Can Basté","Espai Fotografic Can Basté","06/10/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/114302499158953/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18880208_1096804343753444_7441928751570135782_o.jpg?oh=7f7264c8005b79d1adece4053bad42fb&oe=59A6ACE8' width='228' height='182' alt='Inauguració exposició ""Les fotògrafes perdudes de Barcelona""' />Del 10 de juny al 15 juliol de 2017 // SALA GOLFES<br />Inauguració el 10 de juny a les 11 h<br />Fotografies de Milagros Caturla Soriano i Glòria Salas Bulbena, del “Grup de Dones” de l’Agrupació Fotogràfica de Catalunya.<br /><br />Comissaris de l’exposició:<br />Begoña Fernández – Fotògrafa amateur i membre del Museu de l’AFC i Martí Blesa – Equip d’organització del Festival Revela-t<br /><br />Exposició de les fotografies de Milagros Caturla, trobades pel turista americà Tom Sponheim en Els Encants de Barcelona fa 15 anys, comissariada per la Begoña Fernández Díez que va descobrir l’autoría a finals de març de 2017.<br /><br />En el procés d’investigació es va topar amb tot un seguit de fotògrafes totalment desconegudes per al gran públic, com la Glòria Salas Bulbena entre d´altres que formaven part del “Grup de Dones” de l’Agrupació Fotogràfica de Catalunya (AFC).<br /><br />""Aquest grup va revolucionar l’Agrupació i la fotografia femenina espanyola a finals dels anys 50""<br /><br />http://bit.ly/2rZ3Gbp</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18880208_1096804343753444_7441928751570135782_o.jpg?oh=7f7264c8005b79d1adece4053bad42fb&oe=59A6ACE8"
"Taller Analógico de Introducción a la Fotografía de Gran Formato","Lomography Embassy Barcelona","Lomography Embassy Barcelona","06/10/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/227746794383457/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/18814864_768598016641629_6233709456432218276_o.jpg?oh=5782748a5791aadaa41d7c14b9c09ab2&oe=59A5362C' width='228' height='182' alt='Taller Analógico de Introducción a la Fotografía de Gran Formato' />El sábado 10 de Junio, te hemos preparado un taller analógico muy especial. En esta ocasión, saltamos del típico 135 y del popular 120 de Diana F+... ¡Directamente al gran formato!. Si te va la fotografía más clásica y purista de todas, la más antigua y la más grande, ¡Este es tu taller!<br /> <br />¿En qué consiste el taller?<br /><br />A las 10:30h comenzaremos con la clase teórica, para la que no se necesita experiencia previa, y que será nuestra presentación a la madre de todas las técnicas. A continuación, empezaremos con la preparación de nuestra serie de retratos en gran formato que, después de la toma, revelaremos nosotros mismos para descubrir los resultados.<br /> <br />Con esta práctica aprenderemos a cargar el chasis en el cuarto oscuro, preparar la toma, disparar y, por supuesto, revelar cada retrato a mano en nuestro laboratorio.<br /> <br />¿Qué incluye el Taller Analógico?<br />- La clase teórica y práctica<br />- Papel fotográfico para realizar los retratos.<br />- Digitalizado de los retratos y envío de los mismos por Wetransfer<br />- Aperitivo para recuperar fuerzas y celebrar lo aprendido<br /> <br />Precio: 35€<br /> <br />Puedes reservar* tu plaza para el Taller Analógico:<br />- Visitándonos en Carrer d’en Rosic 3, 08003 Barcelona<br />- Llamando al teléfono de Lomography Embassy Barcelona (+34) 935 160 545<br /> <br />¡Queremos hacerte vivir una experiencia única!<br /><br />*Sólo se reservarán plazas mediante el pago de la inscripción.</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/18814864_768598016641629_6233709456432218276_o.jpg?oh=5782748a5791aadaa41d7c14b9c09ab2&oe=59A5362C"
"BccN Festival Barcelona 2017","Barcelona","BCCN Barcelona Creative Commons Film Festival","06/07/2017","","06/11/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/465693650447441/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18738574_1367399503297169_7153169021449066130_o.jpg?oh=d8615d76c86f655d2937266aea80aff8&oe=59DB0E88' width='228' height='182' alt='BccN Festival Barcelona 2017' />🌳🌳🌳🌳🌳🌳🌳      <br />🌳🌳🌳🌳🌳🌳🌳  <br />🌳🌳                         📹🐒 <br />🌳🌳     🌳🌳🌳🌳 <br />🌳🌳     🌳🌳🌳🌳<br />🌳🌳     🌳🌳🌳🌳<br />           🍌<br /><br /><br />#BccN2017 és cultura lliure, apropiació tecnològica, activisme... <br /><br />Molt més..:<br /><br />Performance audiovisual. Idrissa, fronteres de la quotidianitat, Live-Cinema. Untitled n2. Legalitats i infraestructures del comú. Workshop. Remixing personal memories, sharing global stories. Debats. Violència institucional: transformar el dolor en lluita col·lectiva. Noves comunitats en lluita, nous models d’organització. Les xarxes són els pares. Del P2P, els commons i el moviment de la cultura lliure. Construïnt Xarxes i Infraestructures procomú.<br /><br />...que pel·lícules:<br /><br />La cifra negra, Il Construttore di Biciclette, Nothing to hide, Hidden Gardens, La Mentada de la Llorona, La revolta de les escales, La tierra Tiembla, Jirau e Santo Antônio: Relatos de uma guerra amazônica, Curts Made in Bcn, Work in progress: Fam/Hambre, Notes on Beautiful Resignation, Sota Terra.<br /><br />Se vienen:<br /><br />Ales Paya director del film La cifra negra<br />Rosa Segui membre de la plataforma Xarxa anti-repressió de familiars de detingudes<br />José Solis, testimoni del film i portaveu dels pressos durant el motí de 4 Camins del 2004 <br />Andrés García Berrio, Iridia - Centre de Defensa de Drets Humans<br />NAKANY KANTÉ<br />Lustrous<br />Efraín Foglia, guif.inet<br />Noriko Okaku, membre d’OvO<br />Wouter Tebbens, investigador i president de Free Knowledge Institute<br />Felipe G. Gil, membre fundador de ZEMOS98<br />Stacco Troncoso, fundador de Guerrilla Translation i director estratègic de la P2P Foundation<br />Elisabet Roselló, membre de Dimmons <br />Salva Rodríguez, membre de Metromuster i co-director del film<br />Membre de la Marea Blava Correscales 2016<br />Sindicat de Barri de Poble Sec<br />Sindicat de llogaters<br />Sindicat de Músics i campaña No Callarem<br />Alejandro Ángel Torres. Director del Festival de Cine Creative Commons & New Media Bogotá<br />Virginia Díez. Fundadora de Culturatorium. CCVAD Valladolid Creative Commons Film Festival<br />Barbora Pivonkova. Artista visual i fundadora de KINOLAB.cz. Creative Commons Film Festival Praga<br />Enric Mercadé. La Cultural Jordi Francolí Festival de Cinema en Creative Commons de la Conca de Barberà...<br /><br />...vosotras y nosotras.<br /><br />Programa completo: http://www.bccn.cc/graella/<br /><br />Todo lo que hacemos es de acceso libre, previa reserva en: www.bccn.cc</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18738574_1367399503297169_7153169021449066130_o.jpg?oh=d8615d76c86f655d2937266aea80aff8&oe=59DB0E88"
"Dibujos porque sí, de Elena López Lanzarote","El Diluvio Universal","El Diluvio Universal","06/09/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/489285114741213/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18880187_1589758811074876_4000118906148380610_o.jpg?oh=f258359df07102005b46cfff2b66b126&oe=59A01606' width='228' height='182' alt='Dibujos porque sí, de Elena López Lanzarote' />DIBUJOS PORQUE SÍ<br />de Elena López Lanzarote<br /><br />""Todo tiene una explicación, hacemos las cosas por un motivo o por una razón. Todo tiene sentido, un concepto, una justificación. Aunque muchas veces también hacemos cosas porque sí, sin saber por qué y sin necesidad de saberlo. <br /><br />Esta exposición es una recopilación de dibujos de montones de libretas que se han hecho porque sí. No forman parte de un proyecto, no se han hecho con ninguna intención. Simplemente por el placer de hacerlos y de dibujar. Porque sí. Y punto.""<br /><br />Elena López Lanzarote, valenciana resident a Barcelona des de fa uns anys. A més a més de dibuixar té un projecte editorial i estudi d'impressió amb Risograph que es diu Lentejas Press amb el qual ha publicat fanzines com Cor, FoldOut o Gira entre altres.<br /><br />www.unamesacamilla.com<br /><br />Inauguració Divendres 09 de Juny de 2017 a les 19.30h</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18880187_1589758811074876_4000118906148380610_o.jpg?oh=f258359df07102005b46cfff2b66b126&oe=59A01606"
"Inauguració Exposicions Tangències","Centre Cívic Urgell","Centre Cívic Urgell","06/08/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1836104560043578/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18768243_1464238690306967_3992666088459826543_o.jpg?oh=d4f27579bb0c975ab5f309ef8804dd90&oe=59B01C72' width='228' height='182' alt='Inauguració Exposicions Tangències' />Tàngent. Festival de les Arts de l'Eixample <br />----------------------------------------<br />Instal·lacions a càrrec de l’alumnat del Departament d’escultura de l’Escola Superior d’Art i Disseny Llotja. ESAD. Escola Art LLotja. Barcelona  ubicades al  Centre Cívic Ateneu Fort Pienc, , Centre Cívic Casa Golferichs, Centre Cívic Cotxeres Borrell, Centre Cívic Sagrada Família, Centre Cívic Urgell i Centre Cultural La Casa Elizalde.<br /><br />Les tangències permeten resoldre problemes de construcció gràfica i comuniquen amb precisió les relacions de forma, posició i mida. S’anomena recta tangent, a la recta que toca a una circumferència (o arc de circumferència) en un únic punt, anomenat punt de tangència.<br /><br />L’Eixample és un districte amb una distribució en forma de ruscs que creen una xarxa, un entramat urbà lineal ple d’històries vitals i diversitat cultural que es projecta cap a la resta de la ciutat obrint nous camins.<br /><br />Els sis centres cívics del districte de l’Eixample que participen són equipaments de proximitat, singulars en sí mateixos que tenen com a punts de tangència la cultura i el treball amb i per les persones.<br /><br />Les instal·lacions que formen part d’aquest projecte reflecteixen aquestes tangències d’espai, de continguts culturals i d’experiències ciutadanes i parteixen de la línia per a desenvolupar el seu discurs artístic.<br /><br />ARTISTES:<br /><br />♦️ Escletxa. Júlia Ventura, Isabel Mur, David Barrera. Centre Cívic Ateneu Fort Pienc<br /><br />♦️ En suspe-tensió. Giulia de Manincor, Victor Peiró, Mar Mateu, Ana Rodríguez, Aina Vega. Centre Cívic Sagrada Família<br /><br />♦️ Camins fortuïts. Mariko Kumon, Jesus Gerardo Simón, Carles Martorell, Cristina Augé. La Casa Elizalde<br /><br />♦️ Lapso. Tahiche Cantalapiedra, Drea Casdi, Neus Relats. Centre Cívic Cotxeres Borrell<br /><br />♦️ La Nut Nut. Elena García, Jesús Gerardo Simón, Clara Vallejo . Casa Golferichs<br /><br />♦️ Ruscs urbans. Jordi Cabedo, Yoel Díaz del Caño, Xènia Martínez. Centre Cívic Urgell<br /><br />♦️ Tangents. Pablo García i Santiago Saenz de Sicilia  (SMOSS). Sala Teresa Pàmies. Centre Cívic Urgell<br /><br />+ INFO: http://dom.cat/18hn</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18768243_1464238690306967_3992666088459826543_o.jpg?oh=d4f27579bb0c975ab5f309ef8804dd90&oe=59B01C72"
