web-scraper-order,web-scraper-start-url,event_organizer,event_venue,event_text,event_title,event_link,event_link-href,event_facebooktime,event_maplink__1,event_cost__,event_category__,event_id,event_image-src
"1530034166-5","http://www.artssspot.com/barcelona/face-pages-prov/","Fotografia Pati Llimona","Centre Cívic Pati Llimona","AIGUA, és mostra de Fotografies finalistes del Certamen Fotogràfic del Grup CHM Salut Mental forma part d’un Projecte de Sensibilització vers la salut mental, lluita contra l’estigma del trastorn mental i promoció de la inclusió social de les persones amb trastorn mental.

L’organització del Certamen s’ha conformat per tres accions: l’organització del Certamen Fotogràfic, la realització d’un Taller de Fotografia al Pati Llimona i la Mostra de Fotografies Finalistes que aquí presentem.

El Grup CHM Salut Mental, organitzador de la Mostra, incorpora quatre entitats no lucratives amb compromís social. Les nostres entitats, sense ànim de lucre, duen a terme les seves activitats en l’entorn de l’atenció pública i des d’una perspectiva de salut mental comunitària integral.

La Mostra és el recull de les fotografies finalistes del Certamen, agrupades en dues categories:
1. Color.
2. Blanc i negre.

Acte d’Entrega de Premis  i inauguració de la exposició i  29 de juny a les 12 h.","Aigua. Mostra de fotografies finalistes del Certamen Fotogràfic","https://www.facebook.com/events/249398055656372/","https://www.facebook.com/events/249398055656372/","2018-06-29T03:00:00-07:00 to 2018-06-29T04:00:00-07:00","null","null","null","https://www.facebook.com/events/249398055656372/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/36033187_2102286386716036_2784509709829275648_n.jpg?_nc_cat=0&oh=797037f81019325350b8569a8347b30c&oe=5BEB3595"
"1530034220-17","http://www.artssspot.com/barcelona/face-pages-prov/","Lomography Embassy Barcelona","Lomography Embassy Barcelona","¡El próximo sábado 28 de Julio a las 10:30h, tienes una cita en Lomography Embassy Barcelona con la Fotografía Urbana!
Comenzaremos el taller explicando cómo funciona la cámara La Sardina, y no te preocupes ¡Te prestamos una! A continuación, iniciaremos la parte teórica en la que contaremos todos los secretos para pasar desapercibido por las calles mientras disparas, a crear imágenes visualmente interesantes y un buen número de trucos para convertirte en un auténtico fotógrafo callejero.

Después de esta primera parte teórica, nos iremos a callejear por las calles del barrio de la Barceloneta y su playa para poner en práctica todos los conocimientos adquiridos.

Realizaremos buenas y originales composiciones, aprenderemos los mejores trucos para perder el miedo a disparar en la calle a extraños y a pasar desapercibido desarrollando tu propio estilo.

Acabado el carrete, volveremos a Lomography Embassy Barcelona para enviar todo al laboratorio y que en unos días nos envíen de vuelta los resultados.

Por último, celebraremos el taller brindando por lo aprendido.

¿Què incluye este Taller Analógico?
- La clase teórica y práctica.
- Préstamo de la cámara
- Una película
- Revelado + CD con la digitalización de las fotos
- Aperitivo para recuperarse del paseo fotográfico.

¡Queremos hacerte vivir una experiencia única! ¡Te esperamos!

Precio: 40€

Para reservar tu plaza, es muy importante que nos contactes diciéndonos tu nombre, teléfono y dirección de correo.
Puedes realizar el pago de la inscripción:
- Visitándonos en Carrer d’en Rosic 3
- Llamando al teléfono (+34) 935 160 545
- Transferencia Bancaria: ES55 0081 0137 2500 0164 9872
(Imprescindible presentar comprobante con un mínimo de 2 días de antelación)
¡No te quedes sin plaza en nuestros Talleres Analógicos!

¡Muchas gracias!","Taller de Fotografía Urbana-Playera","https://www.facebook.com/events/2200398409976762/","https://www.facebook.com/events/2200398409976762/","2018-07-28T01:30:00-07:00 to 2018-07-28T05:00:00-07:00","null","null","null","https://www.facebook.com/events/2200398409976762/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q86/p235x350/36225024_977679605733468_8223951039909330944_n.jpg?_nc_cat=0&oh=88f37b0a34f79a97934a22f2f805e7ce&oe=5BA4A0E4"
"1530034197-9","http://www.artssspot.com/barcelona/face-pages-prov/","La Cova","La Cova","Exposició del col·lectiu Rat trap - Colòmbia
http://casarattrap.com/
https://www.facebook.com/casarattrap/
serigrafia D.Y.I Punk  amb Dj Mateo Correal i cervesa a càrrec de Brew Dog","Rat Trap artshow Barcelona","https://www.facebook.com/events/500983656988240/","https://www.facebook.com/events/500983656988240/","2018-06-30T08:00:00-07:00 to 2018-06-30T12:00:00-07:00","null","null","null","https://www.facebook.com/events/500983656988240/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/34984421_957216187784801_8244313690313064448_o.jpg?_nc_cat=0&oh=a8e10aeaee2b66f6cf6fc550d89f9ca5&oe=5BE4D237"
"1530034178-6","http://www.artssspot.com/barcelona/face-pages-prov/","Blanca del Río","null","¡Inauguramos FASE!

Nos alegra compartir con vosotrxs la apertura de FASE, un espacio de creación y pensamiento en Hospitalet de Llobregat. Para celebrarlo, os invitamos a la fiesta de inauguración que tendrá lugar el próximo viernes 29 de junio a partir de las 18.30h en Avda. Carrilet nº 183, 1ª planta, local E. 

Elena Blesa, Ricardo Cárdenas, Paco Chanivet, Alejandro de Francisco, Pablo del Pozo, Blanca del Río, Claudia Elies, Pedro Errutia, Gisela Chillida Espinosa, Patricia Fernández, David Franklin, Dolores Mendy, Marco Noris, Mercedes Pimiento, Patricio Rivera y Aaron Salm son las personas que actualmente conforman FASE. 

¡Os esperamos!

.
 
Inaugurem FASE!

Ens complau compartir amb vosaltres l´obertura de FASE, un espai de creació i pensament a l'Hospitalet de Llobregat. 
Per a celebrar-ho, us convidem a la festa d'inauguració que tindrà lloc el pròxim divendres 29 de juny a partir de les 18.30h a l'Av. Carrilet núm. 183, 1a planta, local E.

Elena Blesa, Ricardo Cárdenas, Paco Chanivet, Alejandro de Francisco, Pablo del Pozo, Blanca del Río, Claudia Elies, Pedro Errutia, Gisela Espinosa, Patricia Fernández, David Franklin, Dolores Mendy, Marco Noris, Mercedes Pimiento, Patricio Rivera y Aaron Salm són les persones que actualment conformen FASE. 

Us hi esperem!","Fiesta de inauguración de FASE","https://www.facebook.com/events/2245486325479123/","https://www.facebook.com/events/2245486325479123/","2018-06-29T09:30:00-07:00 to 2018-06-29T15:00:00-07:00","null","null","null","https://www.facebook.com/events/2245486325479123/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/35702288_10155224205871626_1846747783076249600_o.jpg?_nc_cat=0&oh=15be4321b8535ab3232123fbf2968ecb&oe=5BE671A7"
"1530034208-13","http://www.artssspot.com/barcelona/face-pages-prov/","Centre Cívic Guinardó","Centre Cívic Guinardó","Ets artista, has de facturar i no saps per on començar? Sessió amb una experta en comptabilitat i gestió sobre facturació, organització i gestió de l’autònom per a artistes. Tractarem temes com les obligacions fiscals i de Seguretat Social (IVA, IRPF) i la comptabilitat bàsica de l’artista.

Taller gratuït.
Cal reservar plaça abans del 6 de juliol, aquí: https://docs.google.com/forms/d/e/1FAIpQLSe6R-Weresrzrz0HmgLhM4pH9f6qH50XrceptzJbReos5tb4A/viewform","Taller d'introducció a la comptabilitat per a artistes","https://www.facebook.com/events/2372570246302586/","https://www.facebook.com/events/2372570246302586/","2018-07-09T09:30:00-07:00 to 2018-07-09T11:00:00-07:00","null","null","null","https://www.facebook.com/events/2372570246302586/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/35955122_1996594533685573_620221323678842880_n.jpg?_nc_cat=0&oh=103d441bc421a2d73e9cdf716a53584c&oe=5BA246CB"
"1530034214-15","http://www.artssspot.com/barcelona/face-pages-prov/","Estudio Nómada Barcelona","Estudio Nómada Barcelona","Art installation by our resident artist Raymond Gaston","Toward an inevitable ending - Raymond Gaston","https://www.facebook.com/events/340490739812924/","https://www.facebook.com/events/340490739812924/","2018-07-12T09:30:00-07:00 to 2018-07-12T12:30:00-07:00","null","null","null","https://www.facebook.com/events/340490739812924/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/36176115_1668386793211229_1710718077093543936_n.jpg?_nc_cat=0&oh=c8ce6131aac04367fef19a83db83f88a&oe=5BE4E79F"
"1530034121-1","http://www.artssspot.com/barcelona/face-pages-prov/","àngels barcelona","null","Exposición Final de Master PRODART'18 Linea ATI
Fechas exposición: 27.06.18 > 04.07.18","Lo que quisimos decir cuando dijimos liminal","https://www.facebook.com/events/479008665862046/","https://www.facebook.com/events/479008665862046/","2018-06-27T10:00:00-07:00 to 2018-06-27T13:00:00-07:00","null","null","null","https://www.facebook.com/events/479008665862046/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/36224495_1962895697067802_2960356472770265088_n.jpg?_nc_cat=0&oh=14fb03157718b1d2c44456cdb821818c&oe=5BA901F0"
"1530034194-8","http://www.artssspot.com/barcelona/face-pages-prov/","Adn Galeria Miguel Á. Sánchez","Adn Galeria Miguel Á. Sánchez","NÚRIA GÜELL & LEVI ORTA · ADELITA HUSNI BEY
(Curated by Juan Canela)

DANIEL G. ANDÚJAR / DOMÈNEC / JAUME FERRETE VÁZQUEZ

ADN Galeria and ADN Platform #OPENING next Saturday, June 30th!!


. 


--  12.00h. ADN Galeria - Barcelona (Enric Granados, 49) --

ADN Galeria presents “At the end of all human dreams there is nothing but dust”, a group show that sets up a dialogue between works by Núria Güell & Levi Orta and Adelita Husni-Bey under Juan Canela’s curatorship. The projects, diverse in many ways but alike in their essence, meet under a common denominator: the will to challenge pre-established conventions suggesting different alternatives for the future.   


-- 14.00h. ADN Platform - Sant Cugat del Vallès (Víctor Hugo 1, hangar 6) --

ADN Platform presents three exhibitions by artists Daniel G. Andújar, Domènec and Jaume Ferrete Vázquez. 

Daniel G. Andújar ___ Democraticemos la democracia
Domènec ___ BKF. Cinegética y Modernidad 
Jaume Ferrete Vázquez (Curated by Jordi Vernis) ___ Poder el separarse

for further information: info@adngaleria.com or communication@adngaleria.com","Opening at ADN Galeria & ADN Platform","https://www.facebook.com/events/2141325516111363/","https://www.facebook.com/events/2141325516111363/","2018-06-30T03:00:00-07:00 to 2018-06-30T07:30:00-07:00","null","null","null","https://www.facebook.com/events/2141325516111363/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/36087412_10214401194616199_3528658552442847232_n.jpg?_nc_cat=0&oh=8196c1cff94f31023bbc143d9dfd2131&oe=5BB7E920"
"1530034203-11","http://www.artssspot.com/barcelona/face-pages-prov/","Tinta Invisible","Tinta Invisible","Us convidem a la inauguració de la exposició d'Anne Moreno, 20 +1, el proper dijous 5 de juliol a les 19h.

Exposició oberta del 5 al 27 de juliol de 2018.
Horari de dilluns a dijous de 9 a 14h i de 15 a 18h i divendres de 9 a 15h.

...
Aprofito l'exposició ""20+1+"" per fer visibles les línies, els camins, que els meus treballs han agafat en els últims anys. Estableixo un diàleg entre les peces més antigues i l'obra recent. Entre elles hi ha un llaç d'unió - tal vegada la mà creativa...

Anne Moreno
juny de 2018, Barcelona
...","Inauguració exposició d'Anne Moreno, 20 +1","https://www.facebook.com/events/2077333262590688/","https://www.facebook.com/events/2077333262590688/","2018-07-05T10:00:00-07:00 to 2018-07-05T12:00:00-07:00","null","null","null","https://www.facebook.com/events/2077333262590688/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q82/p403x403/36002729_952282324896608_4112163927285039104_n.jpg?_nc_cat=0&oh=6de7bbd0bec99b3866ce588d6061e64f&oe=5BB6E46F"
"1530034200-10","http://www.artssspot.com/barcelona/face-pages-prov/","Centre Cívic Guinardó","Centre Cívic Guinardó","Espectacles gratuïts
-----

- DE L'ASFIXIA A L'ACCIÓ: ACCIÓ I i ACCIÓ II Performance a càrrec de Marina E.G

Presenciarem dues accions on l’artista reflexionarà sobre l’angoixa. A la primera convidarà a l’altre a compartir el seu aire mitjançant la gola que porta arrapada al coll. I a la segona, utilitzant la figura del capoll com a metàfora, s’exposa la transformació d’una sensació real a símbol.
https://stripart.cat/event/de-lasfixia-a-laccio-accio-i-i-accio-ii-performance/


-  ALL - INCLUSIVE: Dansa amb la cia. UnaiUna

Segons el diccionari, “guiri” és la manera col·loquial que tenim per referir-nos als estrangers, especialment als europeus o nordamericans. Els “guiris” són aquells que ens creuem al passeig marítim portant unes sandàlies amb mitjons a sota i lluint un to de pell vermellós, conseqüència de les hores al sol. Però, si nosaltres viatgem fora: som guiris? Tenen els “guiris” una paraula per referir-se a nosaltres? Ells segueixen sent “guiris” en el seu país?
https://stripart.cat/event/all-inclusive/


- 28: Dansa teatre a càrrec de Beatriz Calzado, amb Iris Borras, Paula Benavente i Sol Pardo

Què fa a la dona dona? En la lluita per la igualtat de gènere s’ha deixat d’escoltar la seva pròpia naturalesa? Què significa igualtat? Quatre dones compartiran la seva intimitat mostrant les seves diferents facetes, filant la comèdia, el dolor i la sensibilitat; mostrant el costat invisible d’un color tan evident.
https://stripart.cat/event/28/","De l’asfixia a l’acció, All-Inclusive i 28 | Dansa i performance","https://www.facebook.com/events/181066562573999/","https://www.facebook.com/events/181066562573999/","2018-07-03T10:00:00-07:00 to 2018-07-03T12:00:00-07:00","null","null","null","https://www.facebook.com/events/181066562573999/","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/35896167_1996565357021824_448250674233212928_n.jpg?_nc_cat=0&oh=c6e60da8cd6b40e67722614324b9547c&oe=5BA7B1BA"
