"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Celebrating Frida Kahlo and all Women Artists","Nau Bostik","Alternative Barcelona","07/18/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1898920317025718/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19875614_253861058432459_1844258682136361903_n.jpg?oh=c26bffb77501e39b8c43232c15ec9c59&oe=59D36FC2' width='228' height='182' alt='Celebrating Frida Kahlo and all Women Artists' />We're back with another night Inside Blanca Haddad's Studio to celebrate the life of Mexican artist Frida Kahlo. <br /><br />Inside the artist's studio we will spend the night listening to mexican ballads by singers like Lila Downs and reading some of Frida Kahlo's most iconic quotes. We'll also explore the world of other Mexican artists such as Remedios Vairo and Leonora Carrington.<br /><br />We'll also eat some Mexican classics such as nachos and guacamole and enjoy Blanca's specialty drinks!<br /><br />Join us for a magical night ""Inside Blanca Haddad's Studio""!<br /><br />- €15.00 per person <br /><br />-----<br /><br />Volvemos con otra noche dentro del estudio de Blanca Haddad para celebrar la vida de la artista Mexicana Frida Kahlo.<br /><br />Esta noche escucharemos [y potencialmente cantaremos después de los traguitos] música mexicana de cantantes como Lila Downs. También leeremos algunas líneas de Frida y exploraremos el mundo de otras artistas icónicas como Remedios Vairo y Leonora Carrington. <br /><br />Como es tradición, disfrutaremos de la cocina de Blanca, en esta ocasión siendo típica Mexicana con nachos, guacamole, y las bebidas de especialidad.<br /><br />¡Acompáñanos en este homenaje a Frida Kahlo dentro del Estudio de Blanca Haddad!<br /><br />- €15.00 por persona</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19875614_253861058432459_1844258682136361903_n.jpg?oh=c26bffb77501e39b8c43232c15ec9c59&oe=59D36FC2"
"Visita guida exposició: ""Formentera, illa endins"" amb Eva Parey","Galeria Fotogràfica ilmondo","Galeria Fotogràfica ilmondo","07/15/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/628957397307002/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19667546_1595794593798661_7557926391117096721_o.jpg?oh=c486a006c83e3ed55fcde6ba1c3c18f1&oe=5A0CA560' width='228' height='182' alt='Visita guida exposició: ""Formentera, illa endins"" amb Eva Parey' />Visita guiada de la exposició de fotografia ""Formentera, illa endins"" amb la seva autora Eva Parey. <br /><br />“Formentera, illa endins” és un viatge a l’interior d’un territori àrid i sec, l’illa de Formentera, la frontera de la qual està dibuixada per fines línies d’aigua cristal·lina i un cèrcol natural, de vegades sinuós altres abrupte. Una instropecció a la doble insularitat que ha resguardat durant segles la tradició pagesa, avui dia en transformació.<br />Morfologia illenca tatuada en el caràcter formenterer.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19667546_1595794593798661_7557926391117096721_o.jpg?oh=c486a006c83e3ed55fcde6ba1c3c18f1&oe=5A0CA560"
"Map Ús - Un mural colectivo en movimiento","Passatge de la Llacuna, 22, 08005 Barcelona (Barcelona), Espanya","STAY HUNGRY, STAY FOOLISH","07/15/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/173165996555302/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/19642630_1451955521537775_5666707966469740392_n.jpg?oh=46dfa04f81809cd565003d4fe456f742&oe=59C8A1C1' width='228' height='182' alt='Map Ús - Un mural colectivo en movimiento' />Map Ús - Un mural en movimiento<br /> <br />El 15 de julio haremos un experimento colectivo y queremos invitarte a participar.<br />Crearemos entre todos un mural inspirado en tus movimientos durante el evento Ús Barcelona. Si te gusta la idea, aquí te contamos qué es Map Ús y cómo participar!<br /> <br />¿Qué es Map ÚS?<br /> <br />Moverse no es solamente trazar un recorrido de un punto A a un punto B. Cuando nos movemos, lo hacemos impulsados por una motivación, por un estímulo. Y ese recorrido va creando su propia forma, dejando su propia huella en los espacios que habitamos.<br /> <br />Map Ús será un mural lleno de colores que hará visible tus movimientos dentro del recinto de Ús Barcelona 2017. Todos los que quieran participar de esta iniciativa podrán crear sus propios mapas, generando así un mural que unirá todos los movimientos en una misma cartografía colectiva.<br /> <br />El mural será pintado por el artista Luis Chanson, que se inspirará en esos movimientos para crear la obra.<br /> <br />¿Cómo participar?<br /> <br />1. Regístrate: <br />En la plataforma que usaremos para geolocalizar tus movimientos.<br />www.gps-live-tracking.com <br /> <br />2. Descarga la app (gratuita): <br />Si usas Iphone:<br />https://itunes.apple.com/es/app/gps-live-tracking/id880673951?l=en&mt=8 <br />Si usas Android:<br />http://www.gps-live-tracking.com/app/gps.apk<br /> <br />3. Ven al Ús Barcelona!<br />El 15 de Julio al Ús  Barcelona (entre las 11am y las 20hs) y enciende la app desde el móvil ni bien llegues para que empiece a dibujar en el mapa los movimientos que vas haciendo mientras disfrutas del evento.<br /> <br />4. Comparte tus movimientos<br />Desde la app podrás enviarnos a  hola@stayhungrystayfoolish.es  el seguimiento en vivo de tus movimientos para que los pueda usar nuestro artista como parte de su obra.<br /><br />Si quieres recibir esta info por email, con los enlaces y el paso a paso para participar, escríbenos a hola@stayhungrystayfoolish.es<br /><br />Nos vemos!<br />SHSF</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/19642630_1451955521537775_5666707966469740392_n.jpg?oh=46dfa04f81809cd565003d4fe456f742&oe=59C8A1C1"
"Grabado en relieve iniciación","Grabado El Visor.1. Gravat","Grabado El Visor.1. Gravat","07/13/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1868256456830623/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/19679185_1209710935817843_6446929039572183898_o.jpg?oh=16934c5255a15c3b6cd70ba955034faa&oe=5A077069' width='228' height='182' alt='Grabado en relieve iniciación' />Grabado en relieve, iniciación <br /><br />SELLOS CON MATERIALES BLANDOS<br />Con la realización de varias matrices en materiales blandos iniciamos el grabado en relieve, lo que nos sirve como primer contacto con las herramientas y materiales propios de esta técnica.<br />Aunque este material se puede usar para trabajos más complejos, nosotros en un principio lo usamos como acercamiento a la técnica con la realización de algún sello de pequeño tamaño.<br /><br />LINOGRABADO<br />La XILOGRAFÍA es una técnica de grabado en relieve realizada sobre una matriz de madera.<br />LINOGRABADO, es una variante del grabado en madera en la que se usa el linóleo para la matriz, bastante similares su concepción a la xilografía. El linóleo es un material de suelos, su uso artístico se inicia a principios del siglo XX. El artista graba la plancha con gubias, ahuecando las zonas en las que no quiere que se deposite tinta.<br />Se pueden realizar estampas de las matrices a un color o a varios colores con diferentes métodos de entintado, esta técnica permite la impresión manual sin tórculo, por lo que lo podremos realizar en casa, sin necesidad de herramientas complejas, en el taller también lo hacemos con tórculo.<br /><br />Clases reducidas de 4 alumnos<br />No se requiere experiencia previa.<br />Jueves 13  de julio de 18 a 21 h. y algo más<br />Coste 30 € todas las herramientas y materiales incluidos<br /><br />Inscripciones y más información en elvisorgrabado@hotmail.com (solo serán validas las inscripciones por este correo)<br /><br />Y seguimos ofreciendo clases de nuestro Taller de Grabado los lunes y martes de 10:30hs a 13:30hs y los miércoles y jueves de 18 h a 21 h<br /><br />#grabado #offset #fotolitografía #offsetanalógico #fotografía #litoffset#algrabado #litografía #tórculo</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/19679185_1209710935817843_6446929039572183898_o.jpg?oh=16934c5255a15c3b6cd70ba955034faa&oe=5A077069"
"Obra sobre papel","Bulevard dels Antiquaris","marcela jardón","07/11/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1388359434589392/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/19702277_1593883067296627_906949355447722845_n.jpg?oh=702039330e1f22653f52b06bb95ffdc1&oe=5A03F529' width='228' height='182' alt='Obra sobre papel' />Passeig de Gràcia 55-57  Barcelona</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/19702277_1593883067296627_906949355447722845_n.jpg?oh=702039330e1f22653f52b06bb95ffdc1&oe=5A03F529"
"NACMM/Kibrit Encounters in Barcelona","JISER Reflexions Mediterrànies","Kibrit","07/08/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1972363466334381/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/19574952_1081918881942664_4522964503133456860_o.jpg?oh=322987547c01764e5f206508b232f75f&oe=59D89E3F' width='228' height='182' alt='NACMM/Kibrit Encounters in Barcelona' />(Catalan below)<br /><br />NACMM > KIBRIT ENCOUNTERS > BCN is conceived as a moment to share reflections on topics such as artistic mobility, knowledge and collective memory production and artistic and curatorial practices for the reactivation of tangible and intangible cultural heritage in the Arab region. It invites curators and artists to present their work, research and methods, while also introducing the reflection and actions developed by NACMM - North Africa Cultural Mobility Map  through its project HARAKAT as well as through the KIBRIT programme.<br /><br />More info: <br />www.nacmm.org<br />www.kibrit.org<br /><br />PROGRAMME:<br /><br />10.00 – 10.15: Opening doors and light breakfast<br /><br />10.15 – 10.30: JISER Reflexions Mediterrànies / Presentation and introduction of the day by Xavier De Luca<br /><br />10.30 – 11.00: NACMM / Platform HARAKAT: Investigating mobilities of knowledge / Presentation by Pau Cata <br /><br />11.00 – 11.30: KIBRIT: Reactivating memory collectively / Presentation by Francesca Masoero<br /><br />11.30 – 11.45: Q&A<br /><br />11.45 – 12.00: Break<br /><br />12.00 – 12.30: The burden of my neighbours. Poetry and Song as Strategic Devices / Artist presentation by Christina Schultz <br /><br />12.30 – 13.00: Erased Land / Artist presentation by Domènec <br /><br />13.00 – 13.30: Emotional Cartographies / Artist presentation by Marta Vallejo Herrando <br /><br />13.30 – 14.00: Q&A with the artists<br /><br />14.00 – 15.30: Lunch<br /><br />15.30 - 17.30: Screening session: <br />- Le paradis  الجنة - Paradise, 17', Tunis, 2017 - A video art work by Bárbara Sánchez Barroso (o.v. FR/AR, subtitles ES)<br /><br />- Moi, un noir. RELOAD, 65’, Tarragona, 2015 - A film by Ro Caminal  (o.v. ES, subtitles ENG)<br /><br />- DJART ‘14, 25’, Algiers, 2016 - Documentary (o.v. FR/AR, subtitles ENG)<br /> <br />NACMM and the platform HARAKAT are funded by Anna Lindh Foundation, South Med CV and the Oficina de Suport a la Iniciativa Cultural (OSIC). <br /><br />Kibrit is funded by SouthMed CV, a programme initiated by Interarts, BAC Art Center, Gudran for Art and Development, Khayal Arts & Education, National Center for Culture and Arts and the German Commission for UNESCO. The programme is co-funded by the European Union within the framework of the regional programme Med Culture.<br /> ----------<br />(CATALÀ) <br /> <br />NACMM > KIBRIT ENCOUNTERS > BCN proposa un espai des d'on reflexionar sobre la mobilitat artística, la producció de coneixement a partir de la memòria col·lectiva i les pràctiques de reactivació del patrimoni històric, tan tangible com intangible, a partir de pràctiques curatorials i artístiques al món Àrab. Aquestes reflexions s'articulen al voltant de l'obra de diferents artistes i curadors així com a partir de la presentació del NACMM - Mapa de Mobilitat Cultural del Nord d Àfrica, el projecte HARAKAT i el programa KIBRIT.<br /> <br />www.nacmm.org<br />www.kibrit.org<br /> <br />PROGRAMA:<br /><br />10.00 – 10.15: Obertura de portes i esmorzar<br /><br />10.15 – 10.30: JISER Reflexions Mediterrànies / Presentació i programa del dia a càrrec de Xavier de Luca<br /><br />10.30 – 11.00: NACMM / Platform HARAKAT: Investigant la mobilitat de pràctiques i sabers/ Presentació a càrrec de Pau Catà <br /><br />11.00 – 11.30: KIBRIT: Reactivant la memòria de forma col·lectiva <br />Presentació a càrrec de Francesca Masoero<br /><br />11.30 – 11.45: Preguntes i respostes<br /><br />11.45 – 12.00: Pausa<br /><br />12.00 – 12.30: La càrrega dels meus veïns. Poesia i cançó com a dispositius estratègics / Presentació de l’artista Christina Schultz<br /><br />12.30 – 13.00: Terra esborrada / Presentació de l’artista Domènec<br /><br />13.00 – 13.30: Cartografies emotives / Presentació de l’artista Marta Vallejo Herrando<br /><br />13.30 – 14.00: Preguntes i respostes amb els artistes<br /><br />14.00 – 15.30: Dinar<br /><br />15.30 - 17.30: Projeccions:<br /><br /> - Le paradis  الجنة - Paradise, 17', Tunis, 2017  de Bárbara Sánchez Barroso (v.o Francès/Àrab, subtítols en Espanyol)<br /><br />- Moi, un noir. Reloaded, 65’, Tarragona, 2015  de Ro Caminal  (v.o. Espanyol, subtítols en Anglès)<br /><br />- DJART ‘14, 25’, Algiers, 2016 - Documental (v.o Francès/Àrab, subtítols en Anglès)<br /><br />NACMM i Platform HARAKAT estan co-finançades per Anna Lindh Foundation, South Med CV i la Oficina de Suport a la Iniciativa Cultural (OSIC). <br /><br />Kibrit està finançat per SouthMed CV, un programa iniciat per Interarts, BAC Art Center, Gudran for Art and Development, Khayal Arts & Education, National Center for Culture and Arts i la German Commission for UNESCO. El programa està co-finançat per la Unió Europea en el marc del programa regional Med Culture.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/19574952_1081918881942664_4522964503133456860_o.jpg?oh=322987547c01764e5f206508b232f75f&oe=59D89E3F"
"Foto a la fresca 2017","Centre Cívic Can Basté","Espai Fotografic Can Basté","07/06/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/330285424070712/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19731781_1123996591034219_4726409205108412965_n.jpg?oh=9479879cb74b01146c1f815ede3c189c&oe=59D0610E' width='228' height='182' alt='Foto a la fresca 2017' />Durant el mes de juliol, els dijous estaran dedicats a la fotografia (6, 20 i 27 de juliol) i aprofitem el bon temps per fer-ho a l’aire lliure, en pantalla gran i amb la presència dels protagonistes.<br /><br />Dijous 6 de juliol a les 22 h, a la plaça de Can Basté, projecció de les imatges participants al concurs Està de Foto d'enguany, de la categoria Reportatge Escola de Música Municipal Nou Barris.<br />Comptarem amb l'actuació en directe de les orquestres de vent i corda de Escola de Música Municipal Nou Barris.<br /><br />Podreu gaudir de diferents projectes de fotografia, us hi esperem!!!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19731781_1123996591034219_4726409205108412965_n.jpg?oh=9479879cb74b01146c1f815ede3c189c&oe=59D0610E"
"Cangaço ~ Barcelona","Platja de la Barceloneta","OPAVIVARÁ Coletivo","07/07/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2009609999266811/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19656962_1370455406368947_5627505286538285034_n.jpg?oh=405de0a2f476cee8d8b62167e7b56573&oe=5A0149B1' width='228' height='182' alt='Cangaço ~ Barcelona' />******* ACCIÓN CANGAÇO ********<br />7 y 14 de julio a las 18h.<br />Lugar: playa de la Barceloneta<br />alrededores del IEM Espacio de Mar.<br /><br />En Cangaço los artistas han estampado pareos con frases inspiradas en la lucha social del barrio de la Barceloneta. Estos objetos se extenderán por la arena y estarán a la venta. Los artistas han trabajado con el colectivo Planeta Barceloneta - Artistes i artesans de la Barceloneta.<br /><br />Programa comisariado por The Green Parrot en colaboración con la Fundació Antoni Tàpies y el Centre Cívic Barceloneta<br /><br />http://www.thegreenparrot.org/#!home<br />https://www.fundaciotapies.org/site/spip.php?article8861<br />http://opavivara.com.br/<br /><br />OPAVIVARÁ! es un colectivo de artistas que realiza acciones casi imperceptibles que se funden con el día a día, que están inspiradas en la tradición brasileña del carnaval en la calle. Estas acciones generan momentos de arte y de poesía en espacios ocupados, donde el público no solo es invitado a interactuar en la obra, sino que se convierte en agente fundamental para su ejecución. En esta ocasión, han sido invitados a Barcelona para rehacer dos proyectos que ya habían producido anteriormente en Río de Janeiro y que en nuestro contexto se llevarán a cabo con la colaboración de diferentes agentes y organizaciones<br />locales. En el barrio de la Barceloneta, en sus calles estrechas, la playa y el paseo marítimo, realizarán intervenciones que quizá pasen desapercibidas: tal vez aparezcan durante un momento en la arena de la playa, sobre los cuerpos mojados o en los balcones junto a la ropa tendida. Acciones que alteran el orden perceptivo y político sobre las relaciones humanas, dando lugar a un cuestionamiento reflexivo sobre las experiencias cotidianas. Siempre con un tono festivo y celebratorio que, como el carnaval, suspende los límites y sus de niciones sociales en un ritual colectivo.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/19656962_1370455406368947_5627505286538285034_n.jpg?oh=405de0a2f476cee8d8b62167e7b56573&oe=5A0149B1"
"Col·lectiva d'estiu!","Galeria ESPAI B","Galeria ESPAI B","07/06/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1706941956268106/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19667557_1042037902598612_1525642063818561110_o.jpg?oh=1739b0cff1a2353be6628245254585d0&oe=5A081338' width='228' height='182' alt='Col·lectiva d'estiu!' />Inauguració de la col·lectiva d'estiu amb els artistes nacionals i internacionals Lina Gorbaneva, Gimena Herrera, Cornelius Coffin, Teo Peiró, Ana González, Albert Puntí, Stefano Paddeu, Noelia Noumenow, Seoyeong Park i Gerardo Granados, comisariada per Sònia Toneu.<br />I obrirem fins a les 22:00h en motiu del HopHop!! Us hi esperem!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19667557_1042037902598612_1525642063818561110_o.jpg?oh=1739b0cff1a2353be6628245254585d0&oe=5A081338"
"""LA SOMBRA DEL GRANERO"". DIBUJOS ALREDEDOR DE WALDEN POR MARÍA MANUELA COLU","Casa Usher Llibreters","María Manuela Coluccelli","07/06/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/730409907143945/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/19575275_1394242790682838_7536467519747536649_o.jpg?oh=50da66ac72c66bf3180bb8af6d1f4364&oe=59CB5694' width='228' height='182' alt='""LA SOMBRA DEL GRANERO"". DIBUJOS ALREDEDOR DE WALDEN POR MARÍA MANUELA COLU' /></p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p180x540/19575275_1394242790682838_7536467519747536649_o.jpg?oh=50da66ac72c66bf3180bb8af6d1f4364&oe=59CB5694"
