https://www.facebook.com/events/916964955025222/,"Elena Kervinen ""El teixit secret"" (""El tejido secreto"")","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xft1/t31.0-8/q92/s720x720/12697088_820661824730125_6564810194536870136_o.jpg' width='228' height='182' alt='Elena Kervinen ""El teixit secret"" (""El tejido secreto"")' /></p><p>L’exposició que presentem a el quadern robat, porta per títol El teixit secret, i esta constituïda per 19 dibuixos. Són el fruit de quatre anys de treball, meditat, sense presses, dedicat a aprofundir tant en el tema com en la tècnica. No hi ha pintura, només dibuix, enriquit per primera vegada amb llapis de colors i punta d’or, que aporta brillantor i calidesa. Els dibuixos d’Elena Kervinen estan realitzats amb milers de línies. El seu interès principal és intentar desvelar la xarxa que ho uneix tot, i demostrar, a través del dibuix, que existeix una estructura secreta de les coses. Molts dels seus dibuixos estan realitzats sobre marbre, matèria que va descobrir com a suport l’any 2006. El marbre té la característica de ser una matèria natural i noble, dotada d’una blancor extraordinària. A la vegada, esdevé un contrast i un complement de la seva temàtica etèria, i tanmateix, essencial i eterna. En aquest sentit, la seva obra esta dotada d’una inqüestionable dimensió mística. Així ho demostren la seva voluntat de dibuixar una vegada i una altra, la idea de l’infinit; de fusionar diferents coordenades del temps i de l’espai, i el seu intent d’establir la connexió entre l’ésser humà, la terra i el cosmos. Aquest eix vertebrador de la seva obra prové, potser, de la influència que ha exercit sobre ella la lectura de textos filosòfics xinesos sobre art, especialment els de François Cheng, en els que es parla de temes com  “...crear un espai transfigurat” o “... palpar les pulsacions d’allò invisible”. 

      La exposición que presentamos en el quadern robat, lleva por título El tejido secreto, y está constituida por 19 dibujos. Son el fruto de cuatro años de trabajo, meditado, sin prisas, dedicado a profundizar tanto en el tema como en la técnica. No hay pintura, solo dibujo, enriquecido por primera vez con lápices de colores y punta de oro, que aporta brillo y calidez. Los dibujos de Elena Kervinen están realizados con miles de líneas. Su interés principal es intentar desvelar la red que lo une todo, y demostrar, a través del dibujo, que existe una estructura secreta de las cosas. Muchos de sus dibujos están realizados sobre mármol, materia que descubrió como soporte en 2006. El mármol tiene la característica de ser una materia natural y noble, dotada de una blancura extraordinaria. Al mismo tiempo, le sirve de contraste y de complemento de su temática etérea, y sin embargo, esencial y eterna. En este sentido, su obra está dotada de una incuestionable dimensión mística. Así lo demuestran su voluntad de dibujar una y otra vez, la idea del infinito; de fusionar diferentes coordenadas del tiempo y del espacio, y su intento de establecer la conexión entre el ser humano, la tierra y el cosmos. Este eje vertebrador de su obra proviene, tal vez, de la influencia que ha ejercido sobre ella la lectura de textos filosóficos chinos sobre arte, especialmente los de François Cheng, en los que se habla de temas como ""... crear un espacio transfigurado ""o"" ... palpar las pulsaciones de lo invisible "".</p><p><a href='https://www.facebook.com/events/916964955025222/' target='_blank'>+info</a></p>",02/16/2016,,"Exposición, Espacios alternativos",El quadern robat,El quadern robat,0,1,1,0,19:00,
https://www.facebook.com/events/991127254289427/,PABLO KRANTZ,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xft1/v/t1.0-0/p600x600/12654369_1024117134313369_5331665618398585721_n.jpg?oh=445404cd399eea4c46d4eed2526676aa&oe=576E46CB' width='228' height='182' alt='PABLO KRANTZ' /></p><p>PABLO KRANTZ
07 de abril de 2016
21 hrs.

Pablo Krantz es un músico y escritor argentino nacido en 1970 en Buenos Aires, con seis discos y siete libros publicados en Argentina, Francia y España. Entre 2002 y 2008 estuvo radicado en París, donde editó un disco de canciones, dos novelas y un libro de cuentos (todo ello en lengua francesa). Actualmente, Pablo Krantz vive en Buenos Aires, donde editó en 2014 su séptimo libro, Pequeñas reflexiones sobre el universo, el tiempo y mis discos favoritos, y en 2015 su sexto disco, Vivo en mi cabeza pero con vista al universo.
Ha realizado conciertos en Francia, Alemania, España, Suiza, Colombia, Brasil, Paraguay, Uruguay y Argentina y tocó como soporte de famosos cantantes franceses como Jane Birkin y Mano Solo. También dio un recital en representación de Francia en la avenida 9 de Julio, durante los festejos por el Bicentenario de la Argentina en 2010. En 2003 recibió uno de los premios del concurso internacional de cuentos “Juan Rulfo”.
En abril de 2015, Pablo Krantz editó el disco “Vivo en mi cabeza pero con vista al universo”, con el apoyo de la la Alianza Francesa y la Delegación Francesa de Cooperación para el Cono Sur y Brasil. Contenía seis canciones en español y seis en francés, entre ellas una versión rock y en francés de Corazón valiente de la muy famosa cantante de cumbia Gilda y otra de La Chanson de Prévert, del cantante francés Serge Gainsbourg.</p><p><a href='https://www.facebook.com/events/991127254289427/' target='_blank'>+info</a></p>",04/07/2016,,"Exposición, Espacios alternativos",Centro de Arte . Mutuo,Centro de Arte . Mutuo,0,1,1,0,21:00,
https://www.facebook.com/events/1564311027224885/,The Art of the Brick llega a Barcelona,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpl1/v/t1.0-0/p480x480/12651045_846749835433480_244390513697855189_n.jpg?oh=5e22d388ea069fc8a43dfc51ad9a60a4&oe=575F9AAE' width='228' height='182' alt='The Art of the Brick llega a Barcelona' /></p><p>Barcelona acogerá el próximo mes de marzo por primera vez la exposición The Art of the Brick. Del 17 de marzo al 12 de junio la Cúpula Events del CC Arenas de Barcelona se llenará de obras de arte creadas con cientos de miles de bloques de construcción de LEGO®. Será la primera vez que una exposición de estas dimensiones y características llegue a España.

Ya sean reales o de ficción, los personajes y objetos creados por Nathan Sawaya son increíbles y dejan a los visitantes sin palabras. Esta exposición itinerante es una de las más extraordinarias e innovadoras a escala internacional y está recomendada tanto para jóvenes como para adultos. La CNN recomienda The Art of the Brick como una de las 10 exposiciones a nivel mundial que no te puedes perder.</p><p><a href='https://www.facebook.com/events/1564311027224885/' target='_blank'>+info</a></p>",03/17/2016,,"Exposición, Espacios alternativos",The Art of the Brick España,Arenas de Barcelona,0,1,1,0,10:00,
https://www.facebook.com/events/1004558562942839/,ARTS & CRAFTS,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpl1/t31.0-8/s720x720/12418911_1024167787641637_8000274637645339141_o.jpg' width='228' height='182' alt='ARTS & CRAFTS' /></p><p>Mercado de Arte y Diseño
Exposición y venta de obras y productos.
+ info e inscripciones:
paula@mutuocentro.com
----

Sábado 12 de marzo / 14 a 22hrs
Entrada Gratuita</p><p><a href='https://www.facebook.com/events/1004558562942839/' target='_blank'>+info</a></p>",03/12/2016,,"Exposición, Espacios alternativos",Centro de Arte . Mutuo,Centro de Arte . Mutuo,0,1,1,0,14:00,
https://www.facebook.com/events/957886150959953/,GÉNESIS CHAPTER II - KLUB7 (Berlin),"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/10399563_1034557103256651_2315909826536721985_n.jpg?oh=cf4d7145a7adf8211ffa8df1d55eff66&oe=572C7CE9' width='228' height='182' alt='GÉNESIS CHAPTER II - KLUB7 (Berlin)' /></p><p>Vuelve #Génesis. Segundo capítulo: Dia & Noche.

Dos nuevos murales de Diskorobot y Lowski! 2 de los miembros del colectivo artístico KLUB7 (Berlin) interpretarán el segundo capítulo del proyecto #Génesis  con pintura en vivo y colores llenos de movimiento.
  
Klub7. Su experiencia empieza hace mucho tiempo haciendo carteles. Después las dimensiones de su arte llegan al tamaño de un edificio entero,una habitación, lo largo de una calle y mucho más. La lista de sus trabajos nunca se acaba. Muchos viajes, muchas ganas y pasión les lleva constantemente en diferentes puntos del mundo. Ellos recrean todo en formas, colores y movimiento. Para describir ¨Klub 7¨ podemos utilizar palabras como ¨gráfico¨, abstracto, joven y figurativo.

Estas son las razones por las cuales les invitamos a enseñar como Dios creó el día y la noche en la forma más artística. Os alimentaremos con buenas vibras, sobredosis de inspiración y una experiencia inolvidable. La segunda parte de la historia está por comenzar. Prepárense de ver como Klub 7 da vida a la pintura a través de luz!

Habra DJ Set toda la tarde a cargo de un miembro del colectivo Klub7 y cervezas de Mahou :)</p><p><a href='https://www.facebook.com/events/957886150959953/' target='_blank'>+info</a></p>",03/03/2016,,"Exposición, Espacios alternativos",Metric Market,Metric Market,0,1,1,0,17:00,
https://www.facebook.com/events/1069901153073559/,Infraestructuras del Arte. VI Jornadas AASD,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xtp1/t31.0-8/s720x720/12694846_1558513814465763_4335884972440314312_o.jpg' width='228' height='182' alt='Infraestructuras del Arte. VI Jornadas AASD' /></p><p>Desde hace algunas décadas asistimos a una serie de debates en torno al giro cultural en las humanidades. Desde la historia del arte, la praxis artística, la antropología o las ciencias sociales emergen nuevos espacios y nuevos métodos de investigación interdisciplinar que atienden al papel que la materialidad de los objetos, las infraestructuras, el espacio, las instituciones o las tecnologías juegan en la constitución de las relaciones sociales, políticas, afectivas, culturales… Las VI Jornadas del grupo de investigación AASD proponen una serie de exploraciones en torno a las diversas formas en las que las infraestructuras constituyen y atraviesan las prácticas artísticas.

Durante la primera jornada discutiremos algunas de las investigaciones de los miembros del grupo de investigación AASD, con la participación del antropólogo invitado Roger Sansi (UB, Goldsmiths). En la segunda jornada, organizada en colaboración con el MACBA. Museu d’Art Contemporani de Barcelona, algunas/os profesionales del museo nos acompañarán en diversos recorridos en torno a infraestructuras que contribuyan a pensar la institución-museo y el arte desde las relaciones entre protocolos, personas, usos, objetos, temporalidades, etc. así como los trabajos necesarios para su emergencia, mantenimiento o estabilización.

Evento gratuito, previa inscripción: https://artyarqdigital.wordpress.com/vi-jornades-inscripcio/

Programa:
https://artyarqdigital.files.wordpress.com/2016/01/aasd_triptico_jornadas2016_final1.pdf

En colaboración con MACBA Museu d'Art Contemporani de Barcelona</p><p><a href='https://www.facebook.com/events/1069901153073559/' target='_blank'>+info</a></p>",02/24/2016,02/25/2016,"Exposición, Espacios alternativos","AASD - Art, Architecture and Digital Society",Facultat de Geografia i Història,0,1,1,0,9:30,16:15
https://www.facebook.com/events/1206387279388605/,Drink 'n Draw BCN - 5a edición,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xtl1/v/t1.0-9/s720x720/12669658_1557937451199836_7214080812368986681_n.png?oh=2c5220d9509e11b34ce6c7d14fd2f95f&oe=572CECDF' width='228' height='182' alt='Drink 'n Draw BCN - 5a edición' /></p><p>Ha llegado el momento: os invitamos a la quinta edición del Drink 'n Draw BCN!

Esta vez nos reuniremos en el Bacanal Bar, un sitio nuevo y muy chulo a pocos pasos de Pl. Universitat. Más espacio, más luz, y con el mismo buen rollo de siempre! 

La formula: 
Vosotros traéis a vuestros amigos con ganas de pasar un buen rato. Nosotros preparamos juegos para dibujar. No hace falta saber ilustrar, el evento está pensado para iniciantes y curiosos. 

Importante:
Como siempre, habrá juegos para todos, pero las dinámicas estarán en la mesa central. Llegad prontito para coger silla.
Habrá algo de papel y rotuladores, pero estáis invitados a traer vuestro propio material. 

El Drink 'n Draw es un evento gratuito. 

> Drink 'n Draw - Edición V
> 19/02, viernes
> 8pm 
> Bacanal Bar (Sepúlveda, 164)</p><p><a href='https://www.facebook.com/events/1206387279388605/' target='_blank'>+info</a></p>",02/19/2016,,"Exposición, Espacios alternativos",Drink 'n Draw BCN,Bacanal BCN,0,1,1,0,20:00,23:00
https://www.facebook.com/events/1087304921320590/,Conversa entorn de Joan Hernández Pijuan,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xft1/t31.0-8/s720x720/12696965_935508616546227_843075355837541213_o.jpg' width='228' height='182' alt='Conversa entorn de Joan Hernández Pijuan' /></p><p>HERNÁNDEZ PIJUAN 1977-2005. Conversa entorn de JOAN HERNÁNDEZ PIJUAN amb Teresa Blanch, Elvira Maluquer, Miquel Molins, Valentín Roma i Oriol Vilapuig

Preguem confirmin la seva assistència a galeria@galeriajoanprats.com</p><p><a href='https://www.facebook.com/events/1087304921320590/' target='_blank'>+info</a></p>",02/18/2016,,"Exposición, Espacios alternativos",Galeria Joan Prats,Galeria Joan Prats,0,1,1,0,19:00,
https://www.facebook.com/events/524036014434216/,EN TERRITORI NEUTRE,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpt1/t31.0-8/s720x720/12658023_10156536058460424_6959991233704183339_o.jpg' width='228' height='182' alt='EN TERRITORI NEUTRE' /></p><p>Inauguració de l'exposició dels treballs de Pablo P. Becerra i Mathilde Lipski que van realitzar conjuntament amb els alumnes del Batxillerat Artístic de l'IES Alexandre Deulofeu de Figueres en la residència que es va dur a terme durant el Setembre del 2015 en el marc de l'Ingràvid, Festival de Cultura Contemporània de l'Empordà.</p><p><a href='https://www.facebook.com/events/524036014434216/' target='_blank'>+info</a></p>",02/18/2016,,"Exposición, Espacios alternativos",ingràvid. festival de cultura contemporánea del empordà,Sala d'Art Jove,0,1,1,0,19:00,
https://www.facebook.com/events/541466972698456/,"Nuccio Ordine en Barcelona, hablará 'En defensa de lo inútil'","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/s720x720/12688236_10156454091725034_7474334867744131955_n.png?oh=9fc43c26db1e311980e20341ed0c4cbd&oe=5766A4C1' width='228' height='182' alt='Nuccio Ordine en Barcelona, hablará 'En defensa de lo inútil'' /></p><p>Nuccio Ordine, autor del manifiesto en favor de las humanidades 'La utilidad de lo inútil' (Acantilado, 2013), pronunciará la conferencia ‘En defensa de lo inútil’, en el marco de la celebración del treinta aniversario del Institut d'Humanitats de Barcelona. Presentará el acto su director, Jaume Casals. Ordine se planteará si existen saberes útiles e inútiles, si tiene sentido preguntar para qué sirve la filosofía, o cómo impregna hoy la lógica del beneficio la experiencia del conocimiento. En un momento en que la enseñanza de la filosofía, la ética y la música ha sido casi desterrada de los itinerarios formativos, y en que las instituciones educativas tradicionales viven cambios radicales y a menudo contradictorios, el Institut d'Humanitats de Barcelona quiere reivindicar la importancia de los saberes humanísticos en la celebración de su trigésimo aniversario.

Esta conferencia está organizada por el Institut d'Humanitats de Barcelona, con la colaboración del Centre de Cultura Contemporània (CCCB) y por las editoriales Acantilado y Quaderns Crema. La conferencia será en castellano.

http://www.cccb.org/es/actividades/ficha/en-defensa-de-lo-inutil/222981</p><p><a href='https://www.facebook.com/events/541466972698456/' target='_blank'>+info</a></p>",02/18/2016,,"Exposición, Espacios alternativos",Acantilado,CCCB,0,1,1,0,18:30,
