"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Fifteen stones (Ryōan-ji). Spencer Finch","Fundació Mies van der Rohe","Fundació Mies van der Rohe","09/27/2018","","09/27/2018","",1,"","","https://www.facebook.com/events/404302713435534/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q92/p526x296/41990671_10155594600371406_4245014141992960000_n.jpg?_nc_cat=0&oh=775dc654bb47ac36580b21f6e2181083&oe=5C26D94D' width='228' height='182' alt='Fifteen stones (Ryōan-ji). Spencer Finch' />La Fundació Mies van der Rohe y la Galerie Nordenhake presentan la intervención “Fifteen stones (Ryōan-ji)” de Spencer Finch.<br /><br />Ryōan-ji, “el templo del reposo del dragón”, se encuentra situado en Kioto y evoca su célebre karesansui (jardín zen), considerado una de las obras maestras de la cultura japonesa. Sobre una superficie de grava blanca de 25x10m, casi las mismas dimensiones que el estanque del Pabellón Mies van der Rohe, se disponen quince piedras de tal manera que no es posible verlas a la vez, sea cual sea la posición del observador. Esta composición abstracta de piedras en el espacio que incita a la meditación está abierta a la interpretación de la misma manera que Fifteen Stones. La propuesta también hace referencia a los vínculos entre el movimiento moderno, y concretamente la obra de Mies van der Rohe, y el precedente japonés.<br /><br />Pocas veces se han propuesto conexiones directas entre el modo de pensar y de trabajar del arquitecto alemán y la base filosófica y conceptual de la cultura japonesa. Esta propuesta nos permite reflexionar sobre los aspectos más líricos de la obra de Mies van der Rohe y uno de los materiales más destacados del Pabellón: la piedra, en este caso en su estado natural y estableciendo un diálogo con el travertino cortado, pulido y colgado que forma las paredes, el pavimento y el banco desde el que se observa la composición.<br /><br />Fechas: 27 de septiembre - 21 de octubre<br />Inauguración: 27 septiembre a las 18:00 h<br /><br />+ INFO:<br />Cast: mies.link/2OusO1M<br />Cat: mies.link/2pf4S7C<br />Eng: mies.link/2NLFtAm<br /><br /><br />Con la colaboración de: Galerie Nordenhake<br />Con el apoyo de: Granits Barbany<br />En el marco de: Swab Barcelona Art Fair, Ciutat Oberta. Biennal de pensament.<br />En la agenda de: Barcelona Gallery Weekend</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q92/p526x296/41990671_10155594600371406_4245014141992960000_n.jpg?_nc_cat=0&oh=775dc654bb47ac36580b21f6e2181083&oe=5C26D94D"
"Roger Ballen presents Ballenesque","LAB 36 Gallery","LAB 36 Gallery","09/26/2018","","09/26/2018","",1,"","","https://www.facebook.com/events/553568298397623/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/42058284_870954713107906_8990438273717370880_n.jpg?_nc_cat=0&oh=ca736dac6673beb6d9574f30b4a7b17e&oe=5C1910A7' width='228' height='182' alt='Roger Ballen presents Ballenesque' />Roger Ballen es uno de los fotógrafos más importantes y originales de la escena artística actual. Es conocido, a menudo, por sus imágenes desafiantes que existen en un espacio entre la pintura, el dibujo, la instalación y la fotografía, y hasta ahora, no se ha elaborado una exhaustiva retrospectiva sobre él. Basada en una evaluación completamente nueva del archivo de Ballen, Ballenesque lleva al lector a un recorrido visual y cronológico de toda la obra del fotógrafo, incluyendo tanto imágenes icónicas como inéditas. La esencia del libro es la propia exploración del estilo del artista- en cuanto a esas particulares cualidades que hacen que su trabajo sea tan irresistiblemente suyo.<br /><br />Con textos reflexivos y cautivadores del propio Ballen, Ballenesque ofrece un recuento personal de la carrera del fotógrafo hasta la fecha, en donde se incluyen excepcionales observaciones sobre la práctica fotográfica de Ballen y las principales influencias que han ayudado a moldear su visión del mundo. Se explora cada una de las etapas clave del viaje creativo que, para el artista ha sido tanto una exploración exterior como interior de su propio ser.<br /><br />Alrededor de unas 300 fotografías y una introducción del teórico y crítico cultural Robert J. C. Young, Ballenesque proporciona no sólo una nueva manera de observar las obras de Roger Ballen para aquellos que ya las conocen, sino que también ofrece una introducción comprensiva para aquellas personas que se topan por primera vez con la obra de Ballen.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/42058284_870954713107906_8990438273717370880_n.jpg?_nc_cat=0&oh=ca736dac6673beb6d9574f30b4a7b17e&oe=5C1910A7"
"Inauguració ""Poegrafies"", de Rodolfo del Hoyo i Miriam G Troncho","Llibreria de la Imatge","Llibreria de la Imatge","09/21/2018","","09/21/2018","",1,"","","https://www.facebook.com/events/1562886163810953/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/41963369_2196693573899767_6826071586018164736_o.jpg?_nc_cat=0&oh=d9e75a294602627a0c55bc8debbe3515&oe=5C166783' width='228' height='182' alt='Inauguració ""Poegrafies"", de Rodolfo del Hoyo i Miriam G Troncho' />Esteu tots convidats a la inauguració d'una exposició molt especial: ""POEGRAFIES"", Una creació de Rodolfo Del Hoyo Alfaro, poeta, i de la fotògrafa Miriam García Troncho. Una combinació preciosa de versos i imatges perfectament conjugats però que també donen peu a una introspectiva lliure interpretació.<br />Comptarem amb la presència d'ambdós artistes, ens explicaran l'origen d'aquest projecte, aïllaran interrogants, recitaran poemes, i tot mentre seguim un fi i llarg fil vermell.<br /><br />“Com diu el professor Raich, la poesia és un diàleg entre el jo de l’ésser i el jo creador. Nosaltres estem d’acord i pensem que precisament per això hi ha molts punts de contacte i de complicitat entre la poesia literària i la poesia fotogràfica. Uns i altres posem de manifest el jo íntim a través del nostre jo poètic per mitjà del llenguatge ja sigui literari o fotogràfic.” <br />(Rodolfo del Hoyo)<br /><br />Més informació: 93 2925198 o llibreriadelaimatge.activitats@gmail.com</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/41963369_2196693573899767_6826071586018164736_o.jpg?_nc_cat=0&oh=d9e75a294602627a0c55bc8debbe3515&oe=5C166783"
"La Mercè 2018 a la Miró: Portes obertes i Collage poètic","Fundació Joan Miró","Fundació Joan Miró","09/24/2018","","09/24/2018","",1,"","","https://www.facebook.com/events/1791529557628501/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/p235x350/41980753_10157116908503094_6407460893411508224_n.jpg?_nc_cat=0&oh=2b41cab3c549c77c84f7d29c93b31a77&oe=5C2119A7' width='228' height='182' alt='La Mercè 2018 a la Miró: Portes obertes i Collage poètic' />Amb motiu de les Festes de la #Mercè18, us convidem a descobrir la #FundacióMiró, un espai on es fusionen l'art, l'arquitectura i el paisatge.<br /><br />Entrada gratuïta a la Col·lecció #JoanMiró i a les exposicions temporals ""Les cicatrius ens recorden que el nostre passat és real"", de #KaderAttia i ""El nostre camí queda"", de Fito Conesa (#monstreEspai13).<br /><br />A més, entre les 10 i les 14 h, podeu participar en el taller per a tots els públics ""Collage poètic"", per crear col·lectivament un mural amb les diferents tècniques emprades per Joan Miró en la seva obra ➡️ http://bit.ly/CollagePoèticMiró<br /><br />🎟️ Portes obertes per la Mercè 2018 <br />📅 Dilluns 24 de setembre, de 10 a 15 h</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/p235x350/41980753_10157116908503094_6407460893411508224_n.jpg?_nc_cat=0&oh=2b41cab3c549c77c84f7d29c93b31a77&oe=5C2119A7"
"Exposició “6 Dialects, 1 World”","EINA, Espai Barra de Ferro","EINA Centre Universitari de Disseny i Art de Barcelona","10/03/2018","","10/03/2018","",1,"","","https://www.facebook.com/events/2404264476466873/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/41682343_2023676051028298_6530919294543331328_n.jpg?_nc_cat=0&oh=831255f165057a86d9b0663013eaa0a8&oe=5C2C17B6' width='228' height='182' alt='Exposició “6 Dialects, 1 World”' />“6 Dialects, 1 World” és una exposició de joieria en el marc de Joya Barcelona Art Jewelry Fair 2018 on creacions abstractes seran variades tant en forma com en material, ja que cada artista treballa en el seu propi estil per contribuir a un grup de discussió. És una referència a com la gent troba maneres diferents d'expressar el mateix. Què significa ser lliures? La gent té una idea del que és la llibertat, però la gent pot entendre realment allò què no és la llibertat? Les preguntes sobre la llibertat poden ser temes difícils omplerts d'àrees grises que es basen en la perspectiva de cadascú. Com es pot veure, hi ha molts temes que cal debatre en relació amb la llibertat.<br /><br />A la mostra hi participen Clara Niubò, exestudiant del Grau de Disseny d’EINA, juntament amb Jordi Aparicio, Ignasi Cavaller, Carla Garcia Durlan, Sandra Llusà i William Rudolph Faulkner.<br /><br />--<br /><br />""6 dialectos, 1 World"" es una exposición de joyería en el marco de Joya Barcelona Art Jewelry Fair 2018 donde creaciones abstractas serán variadas tanto en forma como en material, ya que cada artista trabaja en su propio estilo para contribuir a un grupo de discusión. Es una referencia a cómo la gente encuentra maneras diferentes de expresar lo mismo. ¿Qué significa ser libres? La gente tiene una idea de lo que es la libertad, pero ¿la gente puede entender realmente lo que no es la libertad? Las preguntas sobre la libertad pueden ser temas difíciles llenos de áreas grises que se basan en la perspectiva de cada uno. Como se puede ver, hay muchos temas que hay que debatir en relación con la libertad.<br /><br />En la muestra participan Clara Niubò, ex estudiante del Grado de Diseño de EINA, junto con Jordi Aparicio, Ignasi Cavaller, Carla Garcia Durlan, Sandra Llusà i William Rudolph Faulkner.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/41682343_2023676051028298_6530919294543331328_n.jpg?_nc_cat=0&oh=831255f165057a86d9b0663013eaa0a8&oe=5C2C17B6"
"Inauguració de l'exposició 'Hub Trees' de Núria Benet","La Casa Elizalde","La Casa Elizalde","09/20/2018","","09/20/2018","",1,"","","https://www.facebook.com/events/294732167996185/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/40803968_2255909911090540_2849937046888251392_o.jpg?_nc_cat=0&oh=7bfead83a3654d14fe16cdfafbc18508&oe=5C1C579C' width='228' height='182' alt='Inauguració de l'exposició 'Hub Trees' de Núria Benet' />Hub Tree és un concepte definit per Suzanne Simard, professora d’ecologia forestal a la University of British Columbia (Canadà), com un arbre gran i vell amb una xarxa enorme associada. Els treballs de Simard demostren que els arbres efectivament es comuniquen i que no es comporten de forma individual competint per la supervivència del més fort, sinó que interactuen entre ells ajudant-se per sobreviure.<br /><br />A partir d’aquesta idea, Núria Benet ens proposa qüestionar-nos la nostra relació amb la natura, posar en relleu la seva bellesa i reflexionar sobre la sensació d’arrelament.<br />L’artista experimenta amb la videoinstal·lació i el tapís, i ens convida a deixar-nos portar i seguir el fil que acabarà formant part d’un gran tapís, fruit d’infinites confluències.<br /><br />Us hi esperem!</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/40803968_2255909911090540_2849937046888251392_o.jpg?_nc_cat=0&oh=7bfead83a3654d14fe16cdfafbc18508&oe=5C1C579C"
"Taller Hacking Marquesines a Ca La Trava","Ka La Trava","Ka La Trava","09/23/2018","","09/23/2018","",1,"","","https://www.facebook.com/events/261602837798784/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/41779190_652278605172014_6047602303987351552_o.jpg?_nc_cat=0&oh=b0a0665602602d632d06b1dd8dc85984&oe=5C35356A' width='228' height='182' alt='Taller Hacking Marquesines a Ca La Trava' />TALLER HACKING MARQUESINES PUBLICITARIES<br /><br />Diumenge 23 de Setembre 17.30<br /><br />Estàs fart de veure dia rere dia la publicitat corporativa a cada carrer i cada parada de bus? Fart que l'Ajuntament tingui com a prioritat esborrar les pintades polítiques mentre lloga l'espai públic a les grans corporacions?<br /><br />La publicitat és un dels grans mals d'aquest segle, però on hi ha opressió hi ha resistència. Benvingut al taller de Subvertising a Ca La Trava de la mà de la bona gent de AutoEnganys. Aprendrem la teoria i la pràctica de la subversió de la publicitat.<br /><br />Prepareu-vos, SUBVERTISING IS COMING</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/41779190_652278605172014_6047602303987351552_o.jpg?_nc_cat=0&oh=b0a0665602602d632d06b1dd8dc85984&oe=5C35356A"
"Inauguració 'Màquina desitjant, màquina de treball'","Fabra i Coats. Centre d'Art Contemporani","Fabra i Coats. Centre d'Art Contemporani","09/19/2018","","09/19/2018","",1,"","","https://www.facebook.com/events/1933729906929587/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/41737145_1152065098279594_5884795332339957760_n.jpg?_nc_cat=0&oh=1e1ae087d8a58fd628df1996c759fac9&oe=5C2F59DF' width='228' height='182' alt='Inauguració 'Màquina desitjant, màquina de treball'' />La mostra COL·LAPSE. Màquina desitjant, màquina de treball, recorre gairebé quinze anys de trajectòria de Joan Morey i s’organitza al voltant de vitrines i pantalles de vídeo, a la manera de sarcòfags o reliquiaris, acompanyades d’una selecció de peces d’àudio i fragments de performances.<br /><br />Els projectes d’aquesta exposició comparteixen tres trets: la performance (a través d’escenaris que es desenvolupen en el temps, en què habitualment participen cossos humans i el mateix públic); l’apropiació (prenent i reformulant textos, formes i estils ja existents, sigui de fonts literàries, clàssiques o de la subcultura), i la crítica institucional (examinant i abordant les ideologies i el poder de les nostres institucions socials, culturals i polítiques).<br /><br />La primera de les tres parts que configuren COL·LAPSE, de Joan Morey, s’inaugura el proper dimecres 19 de setembre a les 19 h al Centre d’Art Contemporani de Barcelona - Fabra i Coats. Aquesta inauguració suposa el tret de sortida d’un projecte que s’allargarà fins al 13 de gener del 2019 i que inclourà dues exposicions i diverses performances.<br /><br />La segona part de COL·LAPSE té lloc al Centre d’Art Tecla Sala, a l’Hospitalet de Llobregat (del 23 de novembre de 2018 al 13 de gener de 2019), i és la versió definitiva de l’exposició itinerant Cos social. Aquesta estableix una mostra ampliada de la videoperformance COS SOCIAL. Lliçó d’anatomia, produïda el 2017 gràcies al Premi de Videocreació de la Xarxa de Centres d’Arts Visuals de Catalunya, Arts Santa Mònica, el Departament de Cultura de la Generalitat de Catalunya i LOOP Barcelona.<br /><br />La tercera part, que porta el títol de Màquina esquizofrènica, consisteix en una performance inèdita que tindrà lloc el gener de 2019 en una ubicació molt rellevant de Barcelona però que, de moment, es manté expressament en secret. L’acció en viu s’integrarà en la narrativa, més extensa, del passat físic i discursiu d’aquest espai.<br /><br />+info: http://ajuntament.barcelona.cat/centredart/ca/projectes/3384</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/41737145_1152065098279594_5884795332339957760_n.jpg?_nc_cat=0&oh=1e1ae087d8a58fd628df1996c759fac9&oe=5C2F59DF"
"Longe. Estado Indefinido - Lela Martorano","Espai Souvenir","Espai Souvenir","09/23/2018","","09/23/2018","",1,"","","https://www.facebook.com/events/663864903996455/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q85/s526x296/41947515_268173940473026_2123652407777820672_n.jpg?_nc_cat=0&oh=b5f1aad8fa7e20bec7bc911a66ed1f23&oe=5C1C9B45' width='228' height='182' alt='Longe. Estado Indefinido - Lela Martorano' />Longe. Estado Indefinido - Lela Martorano<br />Inauguración: 21 de septiembre, 19.30h.<br />Desde el 21 de septiembre al 4 de Octubre 2018<br /><br />La idea de pasaje invade las fotografías de la serie Longe. Estado Indefinido, de la artista brasileña Lela Martorano. Las imágenes fueron sacadas dentro de un coche en movimiento, captando el paisaje del sur de España, desde 2007. Son imágenes huidizas, que escapan a la vista y que, además, son arañadas por la artista, intensificando ese aspecto impreciso. Las superficies rasgadas de las fotografías nos revelan la fragilidad del material, el pasaje del tiempo y la fugacidad de la memoria. La pieza de videoarte que compone la muestra, fue realizada en colaboración con la artista Fê Luz, que trabajó el sonido como algo que también se escapa, así como las imágenes que se desplazan por la ventana. Martorano en su trabajo capta lo efímero, un camino que uno hace y deshace, fijado en un rasgo de imagen.<br /><br />Comisariada por Lucila Vilela en colaboración con Herman Bashiron Mendolicchio.<br /><br />Biografía: <br />Lela Martorano (1974) nació en São Joaquim, SC, Brasil. Doctora en “Lenguajes y Poéticas en el Arte Contemporáneo” por la Facultad de Bellas Artes de Granada (UGR), España, 2013. Licenciado en Bellas Artes por la Universidad del Estado de Santa Catarina (UDESC), Florianópolis, 2000. Vive y trabaja en Florianópolis, SC.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q85/s526x296/41947515_268173940473026_2123652407777820672_n.jpg?_nc_cat=0&oh=b5f1aad8fa7e20bec7bc911a66ed1f23&oe=5C1C9B45"
"La Vaca In Performance ~ b-day edition ~","null","la vaca coworking","09/23/2018","","09/23/2018","",1,"","","https://www.facebook.com/events/700961870255300/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t15.0-10/s526x296/38646039_280511129435540_6783431094868901888_n.jpg?_nc_cat=0&oh=a1d20e1ec9fcc919fd3c1d8451799faa&oe=5C270554' width='228' height='182' alt='La Vaca In Performance ~ b-day edition ~' /></p>","https://scontent-mad1-1.xx.fbcdn.net/v/t15.0-10/s526x296/38646039_280511129435540_6783431094868901888_n.jpg?_nc_cat=0&oh=a1d20e1ec9fcc919fd3c1d8451799faa&oe=5C270554"
