"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Espectros de lo urbano","La caníbal","La caníbal","10/08/2018","","11/12/2018","",1,"","","https://www.facebook.com/events/913687928801452/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p280x280/40321183_1070087023166488_8387253521933664256_n.jpg?_nc_cat=0&oh=09d973e1652764b708d4e475e710f69a&oe=5C1DB129' width='228' height='182' alt='Espectros de lo urbano' /></p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p280x280/40321183_1070087023166488_8387253521933664256_n.jpg?_nc_cat=0&oh=09d973e1652764b708d4e475e710f69a&oe=5C1DB129"
"Visitas guiadas ""La Gravetat del Lloc""","Fifty Dots Gallery","Fifty Dots Gallery","09/21/2018","","10/04/2018","",1,"","","https://www.facebook.com/events/1029071523926649/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41965091_2281221988790410_1168988212757004288_n.jpg?_nc_cat=0&oh=4429425fd78689c2bd19b64f8c19b767&oe=5C34D451' width='228' height='182' alt='Visitas guiadas ""La Gravetat del Lloc""' />Visitas guiadas ""La Gravetat del Lloc""<br /><br />Israel Ariño y Clara Gassull Quer explican de primera mano la exposición, que es un diálogo entre fotografías y esculturas con la gravedad y la atracción de los cuerpos como eje central.<br /><br />· Viernes 21 de septiembre a las 18h<br />· Domingo 30 de septiembre a las 17h (dentro del programa Young Gallery Weekend)<br />· Jueves 4 de octubre a las 19h<br /><br />¡No te quedes sin tu plaza! Envía un mail a contact@fiftydots.com para hacer la reserva<br /><br />Fotografía de la imagen por Blanca Morales</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41965091_2281221988790410_1168988212757004288_n.jpg?_nc_cat=0&oh=4429425fd78689c2bd19b64f8c19b767&oe=5C34D451"
"Curso de Grabado Ecológico Casero","Centre Cívic Pati Llimona","DieStudio","10/19/2018","","11/23/2018","",1,"","","https://www.facebook.com/events/2178912732432616/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41980765_936124333253290_8961120479062523904_n.jpg?_nc_cat=0&oh=04996f4983fbe6b89a187f3278e7477e&oe=5C1F20C5' width='228' height='182' alt='Curso de Grabado Ecológico Casero' /></p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41980765_936124333253290_8961120479062523904_n.jpg?_nc_cat=0&oh=04996f4983fbe6b89a187f3278e7477e&oe=5C1F20C5"
"¡Calligraphy Brunch!","Fàbrica Lehmann","Dinamo-Studio","09/29/2018","","09/29/2018","",1,"","","https://www.facebook.com/events/1080532908762360/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/42087368_1115093818657395_899701897965862912_n.jpg?_nc_cat=0&oh=57b3cadb0c4233ff197f445f237f4a49&oe=5C1C0598' width='228' height='182' alt='¡Calligraphy Brunch!' />¿QUIERES APRENDER A HACER LETTERING Y CALIGRAFÍA?<br /><br />Nuestra estupenda letrista @nandatype empieza con todo este curso. Un workshop con brunch incluido que no te puedes perder, si quieres aprender de letras y pasar un rato genial!<br /><br />¿Que aprenderás?<br /><br />Obtendrás conocimientos básicos para adentrarte en el apasionante mundo de las letras. Profundizaremos una técnica de caligrafía con rotuladores punta pincel, re aprendiendo la forma de trazar letras. Conocerás diferentes herramientas caligráficas y aprenderás a interpretar el Ductus; te servirá para próximos tipos de letra que quieras practicar o para crear tu propio estilo.<br /><br />¿Qué necesitas?<br /><br />Sólo necesitas amor por las letras y ganas de aprender. No se requieren habilidades previas, ni “tener letra bonita”. Te encantará descubrir lo que eres capaz hacer, y como la practica de la caligrafía te ayudará a reducir el estrés diario ♡<br /><br />1 SESIÓN // 4H<br /><br />Incluye:<br /><br />- Rotuladores punta pincel<br />- Material de practica / plantillas<br />- Ductus<br />- Obsequio<br />- Delicioso Brunch<br /><br />>> Reserva tu plaza escribiendo a info@dinamo-studio.com ó nanda@sntk.co<br /><br />Más información en >> https://tallerista.co/calligraphy-brunch/</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/42087368_1115093818657395_899701897965862912_n.jpg?_nc_cat=0&oh=57b3cadb0c4233ff197f445f237f4a49&oe=5C1C0598"
"Bcn Clay Studio / Opening party","Bcn Clay Studio","Bcn Clay Studio","09/20/2018","","09/20/2018","",1,"","","https://www.facebook.com/events/559359747833815/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/41627521_372266993316143_8968845961291890688_n.jpg?_nc_cat=0&oh=c3cf4b23cb20ff92f59ecd0b38cad977&oe=5C2168D0' width='228' height='182' alt='Bcn Clay Studio / Opening party' />// ES:<br />Amigos! Os queremos invitar a celebrar con nosotros la apertura tan esperada de nuestro nuevo estudio de cerámica! Os presentaremos el espacio, contaremos nuestro recorrido y explicaremos sobre co-working y clases que vamos a ofrecer desde octubre. Os esperamos este jueves a las 19:30 en nuestro estudio en el corazón de Gracia!<br /><br />PROGRAMA: <br />Cerámicas<br />DJ Set de nuestro invitado especial Kentaro<br />Bebidas & pica-pica<br /><br />// EN:<br />Dear friends! We'd like to invite you to celebrate with us the long awaited opening of our new ceramic studio! We'll present you the space, tell our story and explain about the co-working and the classes that we'll be offering starting this October. We're waiting for you this Thursday at 19:30 in our studio in the heart of Gracia!<br /><br />PROGRAM:<br />Ceramics<br />DJ Set from our special guest Kentaro<br />Drinks & snacks</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/41627521_372266993316143_8968845961291890688_n.jpg?_nc_cat=0&oh=c3cf4b23cb20ff92f59ecd0b38cad977&oe=5C2168D0"
"Inauguración de la Exposición del Colectivo WeARt Photo","Lomography Embassy Barcelona","Lomography Embassy Barcelona","09/27/2018","","09/27/2018","",1,"","","https://www.facebook.com/events/325347168041741/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41982589_1053679458133482_7947315366059835392_n.jpg?_nc_cat=0&oh=17e63c1c4908bf693850e3b3caa5842b&oe=5C30EDEF' width='228' height='182' alt='Inauguración de la Exposición del Colectivo WeARt Photo' />Las Tardes Analógicas de Lomography Embassy Barcelona #6: <br /> WeArt Photo: Fotografía Solidaria en Uganda<br /><br />El ciclo de micro exposiciones de foto de autor de Lomography Embassy Barcelona sigue este mes con un proyecto fotográfico de carácter social realizado por el colectivo WeArt Photo. La expo pop-up de WeARt Photo se inaugurará el próximo jueves 27 de septiembre a las 18:30h en nuestra tienda de carrer Rosic, 3 en Barcelona.<br /> <br />Así describe el proyecto Carol Jobe, una de sus fundadoras:  ̈No somos una ONG, ni una gran fundación. Somos tres fotógrafas que se han unido y han decidido acercar la fotografía a personas que no tienen un fácil acceso a ella. De la necesidad de mezclar nuestra inquietud social con la pasión por la fotografía, nace WeArt Photo.<br />Nuestro primer proyecto ha sido en Uganda. La parte más técnica consistió en dar clases de fotografía avanzada (bodas, familia, marketing, iluminación, ...) a personas que ya se dedicaban o querían dedicarse en un futuro a la fotografía. En la segunda parte del proyecto fuimos a visitar a un grupo de niños de la fundación  ̈Dream Foundation ̈. Pasamos varios días con ellos en un slum de Kampala (la capital de Uganda) y compartimos momentos inolvidables haciendo todo tipo de actividades fotográficas. Ellos mismos disparaban sus propias fotos instantáneas, recuerdos que se llevaban a sus casas la mar de orgullosos. Les dimos pequeñas cámaras digitales y les enseñamos cómo usarlas. Y es en esta segunda parte del proyecto en la que se basa nuestra exposición de fotografía analógica. ̈ <br /> <br />Durante el evento se entrevistarán las fotógrafas para entender más en detalle el proyecto y su proceso creativo. La tarde será amenizada con una cervecita fría.<br /><br />Si queréis saber más del colectivo WeArt echad un vistazo a su perfil de Instagram: https://www.instagram.com/weartphoto_/ <br /><br />¡Os esperamos, amigos!</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/41982589_1053679458133482_7947315366059835392_n.jpg?_nc_cat=0&oh=17e63c1c4908bf693850e3b3caa5842b&oe=5C30EDEF"
"Ng'endo Mukii a Barcelona. L'animació com a revolta.","Hangar.org","Hangar.org","09/20/2018","","09/20/2018","",1,"","","https://www.facebook.com/events/2235502613350031/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q86/s526x296/41720917_2152983811446851_1577557224580972544_n.jpg?_nc_cat=0&oh=6420a001a16257a289d959e15074fe34&oe=5C5F17EB' width='228' height='182' alt='Ng'endo Mukii a Barcelona. L'animació com a revolta.' />CAT. Ng’endo Mukii és una cineasta independent especialitzada en narratives de ficció i documental d’animació. Es projectaran els seus treballs més emblemàtics i premiats, els curts ""Yellow Fever"" i ""This Migrant Bussiness"", celebrats per la utilització política de l'animació en tant que eina de transformació i sensibilització. Un diàleg posterior amb Tania Adam, periodista i productora cultural, fundadora i editora de Radio Africa Magazine ens permetrà de segur pouar en la profunditat necessària per entendre el treball de l'artista. Ng'endo és a Jiwar en el marc del conveni amb Africa Centre (Sud-àfrica), que per cinquè any ens permet acollir en residència artistes que viuen i treballen en un país africà després d'una renyida convocatòria amb prop de 400 participants d'arreu del continent.<br />Acte en anglès sense traducció.<br />ENGL. Ng’endo Mukii is an award-winning film director, most well known for her documentary-animation exploring Western influences on African women's ideals of beauty. Her work focuses on relationships, the separation between perception and reality and the use of moving image to represent unspoken truths. After a first screening, she will have a dialogue with  Tania Adam, journalist and cultural producer and founder and editor of  Radio Africa Magazine. Ng'endo is in Jiwar thanks to the agreement with Africa Centre (South Africa). <br />Activity in English without translation.<br />afribuku - Cultura Africana Contemporánea Tania Adam Wiriko Casa África</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q86/s526x296/41720917_2152983811446851_1577557224580972544_n.jpg?_nc_cat=0&oh=6420a001a16257a289d959e15074fe34&oe=5C5F17EB"
"Festival Visual Brasil 2018","null","Ricardo Silveira Cançado","09/28/2018","","09/30/2018","",1,"","","https://www.facebook.com/events/2155958467801497/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s600x600/41598593_10155827620835003_792263230926880768_n.jpg?_nc_cat=0&oh=56b0bfaa10981c48e3642d3cd53a4646&oe=5C3644F4' width='228' height='182' alt='Festival Visual Brasil 2018' />Hola a todos,<br /><br />Llega la décimasexta edicón del Festival VISUAL BRASIL que se realizará el viernes 28 y sábado 29 de SEPTIEMBRE de 2018 en el Punt Multimedia, centro dinamizador de proyectos multimedia y tecnologías digitales, situado en la Casa del Mig del Parc de l’Espanya Industrial de Barcelona.<br />En esta ocasión celebramos juntos con artistas locales e internacionales un encuentro de investigación en el campo del audiovisual contemporáneo: videoarte, mapping, performances audiovisuales, instalaciones y nuevas medias. Una actividad que se enfoca en la producción de vídeo en tiempo real, la cultura de creación libre y nuevos formatos colaborativos.<br /><br />Web:<br />http://festivalvisualbrasil.com/<br /><br />Artistas:<br />http://festivalvisualbrasil.com/ediciones/visual-brasil-16-edicion-2018<br /><br />Video:<br />https://vimeo.com/272804637<br /><br />RESUMEN:<br />Festival VISUAL BRASIL _ decimosexta edición<br />Videoarte, Mapping, Performances AudioVisuales, Debates y Nuevos Medias.<br />FECHA: VIERNES 28 Y SABADO 29 DE SEPTIEMBRE DE 2018<br />HORA: VIERNES:18HS HASTA LAS 01HS<br />SABADO:18HS HASTA LAS 02HS<br />LOCAL: Punt Multimedia, Casa del Mig.<br />Calle Muntadas, 5, Barcelona<br /><br />ENTRADA LIBRE<br /><br />METRO: L1: Hostrafrancs // L3 / L5: Sants Estació<br />RENFE: Estació de Sants<br />BUS: 27, 30, 32, 44, 56, 57, 78, 109, 115 i 157<br />BICING: Plaça de Joan Peiró (421) // C/Tarragona (95 i 97) // C/Sant Crist (210)<br /><br />Descripción de la actividad:<br />Un encuentro de mas de 40 artistas y colectivos locales e internacionales, trabajando el concepto de interculturalidad en las investigaciones contemporáneas, tales como: videoarte, mapping, performances audiovisuales y trabajos con nuevas medias.<br /><br /><br />INFORMACIÓN COMPLEMENTAR:<br /><br />VISUAL BRASIL _ ESCENARIO PRINCIPAL<br /><br />Pasadas quince ediciones presentando más de 500 artistas internacionales, el encuentro de 2018 realizará dos noches de mucho ritmo en el Parque de la Espanya Industrial.<br /><br />El día 28 celebrará una fiesta con lo mejor de la música popular brasileña con los artistas: Merije, activista cultural y creador multimedia involucrado con proyectos de música, literatura y educación. Representando la escena artística local destacamos Andy Loop, un investigador musical con un largo recorrido artístico internacional que presentará junto con Mario Cubillas su proyecto ETHNOROOM. Destacamos también el Dj Zocrosfera y el DJ Prezi que nos regalará un remix musical con lo mejor de la música popular brasileña.<br /><br />Otra artista importante en la programación es la multifacética empreendedora cultural djiiva*, elemento clave en la escena musical de Barcelona por más de 10 años.<br /><br />VISUAL BRASIL es un festival realizado por VJs y tiene como objetivo crear un entorno de visuales potentes que lleven el público hacia un ambiente de inmersión sensorial y creativa. Proyectando sus sueños en la noche del día 29 estarán los VJs: Azael Ferrer, el colectivo Tklab; de Brasil los hermanos VJ Eletroiman y Homem Gaiola. Otro punto importante del festival es la presencia del Vinicius Luz, integrante del premiado colectivo VJZARIA.<br /><br />La segunda noche viene con mucha potencia sonora con la participación de los artistas: Club du Monde Radio, una propuesta de Cherman del Colectivo Folcore, el mexicano Panther Panther!, artista audio-visual residente en Bristol, Inglaterra. La artista LVCHA te invita a sumergir en el mundo tropical con su nueva propuesta musical LA LUCHA EN BERMUDAS. El artista Dj Sonorus mezcla influencias que van del SoulGroove a la Cumbia. <br /><br />Residentes en Barcelona, destacamos lo mejor de la escena Tropical Bass: Doma Tornados, Tropical Terror, NiceNoise y  DJ HUEX<br /><br /> <br /><br />Para esta edición del festival tenemos aún el objetivo de proponer un diálogo con la escena de Tropical Bass madrileña. Para eso, contamos en nuestro cartel con la presencia del artista Silly Tang.<br /><br />El festival VISUAL BRASIL asegura un año más la reunión de VJs muy importantes y premiados a nivel mundial. Para el día 29 contamos con la presencia de cinco artistas visuales: Ari Dykier, VJ Ovideo, YAGUART, Marina DND y VJ Alis.<br /><br /> <br />VISUAL BRASIL _ ESCENARIO TKLAB<br /><br />Visual Brasil reforzará este año una mirada hacia los trabajos artísticos más experimentales, en esta edición consolidamos una programación muy diversa para el Escenario TKLAB. Este escenario tiene como objetivo divulgar el trabajo de artistas audiovisuales con propuestas más osadas, ampliando las referencias de nuestro público.<br /><br />En esta oportunidad contaremos con dos días de programación con presentaciones de alta calidad.<br /><br />El primero día tendremos la participación de los Live audiovisuales de: OrganicTEK AV y la propuesta visual de Yaguart en colaboración con los músicos Santiago Vicente y Fermin Serrano . Para complementar el programa tendremos a UMO live con su directo de alta calidad acompañado por la instalación multimedia a cargo de 0bs3rv3r & AV-K.<br /><br /> <br /><br />El día 30 empezamos con la performance de Microfeel que presenta en esta ocasión su AV live-set FRACTAL SYNESTHESIA, seguido del proyecto Gayonce Rose, donde el artista compone, produce y canta sus propios tracks. A las 00hs tenemos el proyecto Voltereta del artista Felipe Luis Navarro, músico, programador y diseñador de sonido afincado en Barcelona. Para cerrar la noche en clima de fiesta tenemos los potentes visuales de Inzist y sus invitados The Freshness.<br />VISUAL BRASIL _ MAPPING<br /><br />Como pieza clave del festival, presentaremos el 3D mapping, tendencia mundial de realización audiovisual. Para esta 16º edición, VISUAL BRASIL refuerza una mirada sobre la producción artística del mapping y con este objetivo propone un encuentro entre creadores, colectivos y artistas actuantes a nivel mundial: VideoMappingPro, Vini Fabretti, VJ ALIS, Homem Gaiola y VJ Ulster.<br /><br /> <br />VISUAL BRASIL _ INSTALACIONES / PERFORMANCES<br /><br />La asociación audiovisual Telenoika propone un espacio de reflexión audiovisual dentro de la programación del Festival VISUAL BRASIL. Con el Espacio TKLAB, el colectivo crea una posibilidad para divulgar propuestas de instalaciones y performances audiovisuales.<br /><br />Para esta edición tendremos el trabajo de 3 grandes artistas: La performance multidisciplinaria Último jedi que experimenta con Proyecciones, Música y Danza, la performance de Wanda del Rio, un juego AV con una narrativa innovadora y la performance audiovisual IN-SANIDAD de la artista Nêga Lucas que pretende provocar la indagación sobre esa línea frágil que separa lucidez y locura.<br /><br />El Espacio TKLAB es una propuesta de trabajo y experimentación para realizar proyectos concretos, abierto a la reflexión y formación de nuevos creadores. El TKLAB tiene como objetivo fomentar y favorecer el incremento de nuevos miembros a la comunidad AV y mejorar la calidad de las propuestas artísticas en Catalunya.<br /><br /> <br />VISUAL BRASIL _ TALLERES<br /><br />TOUCH DESIGNER + INTERACTIVIDAD + KINECT + PERFORMANCE<br /><br />Azael Ferrer<br /><br />Fechas:<br /><br />25/09/2017 : 18:00 - 22:00hs a<br /><br />28/09/2017 : 18:00 – 22:00hs<br /><br />Taller teórico y práctico destinado a artistas visuales, o cualquiera que esté interesado en aprender a usar el software en proyectos artísticos o instalaciones para investigar la relación entre imagen, programación e interactividad mediante el uso del sensor Kinect.<br /><br /> <br />Otras propuestas de formación:<br /><br />Seminario de FULLDOME con los artistas: Eyesberg, Diego Suárez (aka !ME), Darklight Studio y Alba Corral<br /><br />Taller dmx y cintas de led con el artista Homem Gaiola, Rafael Cançado.<br /><br /> <br /><br />Más Informaciones en : www.telenoika.net/tallers<br />tallers@telenoika.net</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s600x600/41598593_10155827620835003_792263230926880768_n.jpg?_nc_cat=0&oh=56b0bfaa10981c48e3642d3cd53a4646&oe=5C3644F4"
"Phonos Jornades Obertes al Hangar","null","Hangar.org","10/04/2018","","10/04/2018","",1,"","","https://www.facebook.com/events/726718137662580/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/41991316_1634989136606136_2370655641963331584_n.jpg?_nc_cat=0&oh=ff36836066c89c4d983394ac5a665f2c&oe=5C2B1AA7' width='228' height='182' alt='Phonos Jornades Obertes al Hangar' />-- ENG BELOW // ESP ABAJO --<br /><br />[CAT] PHONOS JORNADES OBERTES<br /><br />> 18:30: Xerrada al Hangar.org<br />""Live Coding Fieldnotes"", per Shelly Knotts<br /><br />> 20:00: Concerts en Hangar.org<br />Lali Barriere, Lina Bautista i Ceci Durán: Set de Improvisació<br />Yolanda Uriz: Presències transitòries #2<br />Shelly Knotts: Live Coding Performance<br /><br />Entrada gratuïta<br />Hangar.org<br />(C / Emilia Coranty 16)<br /><br />+ Info: https://www.upf.edu/web/phonos/jornades<br />------------------------<br /><br />[ESP] PHONOS JORNADAS ABIERTAS<br /><br />> 18:30: Charla en Hangar.org <br />""Live coding fieldnotes"", por Shelly Knotts<br /><br />> 20:00: Conciertos en Hangar.org<br />Lali Barriere, Lina Bautista & Ceci Durán: Set de improvisación<br />Yolanda Uriz: Transitory presences #2 <br />Shelly Knotts: Live Coding Performance<br /><br />Entrada gratuita<br />Hangar.org <br />(C/ Emilia Coranty 16)<br /><br />+ Info: https://www.upf.edu/web/phonos/jornades<br />--------------------------<br /><br />[ENG] PHONOS JORNADAS ABIERTAS<br /><br />> 18:30: Talk in Hangar.org<br />""Live coding fieldnotes"", by Shelly Knotts<br /><br />> 20:00: Concerts in Hangar.org<br />Lali Barriere, Lina Bautista & Ceci Durán: Improvisation Set<br />Yolanda Uriz: Transitory Presences # 2<br />Shelly Knotts: Live Coding Performance<br /><br />Free admission<br />Hangar.org<br />(C / Emilia Coranty 16)<br /><br />+ Info: https://www.upf.edu/web/phonos/jornades</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/41991316_1634989136606136_2370655641963331584_n.jpg?_nc_cat=0&oh=ff36836066c89c4d983394ac5a665f2c&oe=5C2B1AA7"
"CreACTive Day Barcelona","CREC Coworking","The CreACTive Experience","10/21/2018","","10/21/2018","",1,"","","https://www.facebook.com/events/672656819744368/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/40211694_474306869645752_1095663375733489664_n.jpg?_nc_cat=0&oh=1c42e646ba79d44938c8adc2ac8d6b7c&oe=5C185DE4' width='228' height='182' alt='CreACTive Day Barcelona' />*CreACTive Day es el primer mercado de experiencias en Barcelona*<br /><br />Actuaciones participativas y creativas para NIÑOS, JOVENES Y ADULTOS en un espacio de 400m2! <br /><br />No te pierdas todo lo que tenemos preparado en el evento más creativo de la ciudad!<br /><br />*MÚSICA*<br />*CAPOEIRA*<br />*DANSA*<br />*CIRCO*<br />*ESCULTURA*<br />*TEATRO*<br />*STREET ART*<br />*FOTOGRAFIA*<br />*REPOSTERÍA*<br />*PINTURA*<br />*ILUSTRACIÓN*<br />*COSTURA*<br />*DISEÑO*<br />*BISUTERIA*<br />*LETTERING*<br />*SCRAPBOOKING*<br />*PLASTILINA - FIMO*<br />*TALLER RECICLAJE NIÑOS*<br />*ZONA BEBÉS*<br />*Y MUCHOS MÁS+++<br /><br />Lugar: CREC Poble Sec - Calle Blesa 27<br />Fecha: 21 Octubre 2018<br />Horario: 11h - 20h<br /><br />Venta anticipada 2,5 euros por persona | Actividades gratuitas<br />Precio en taquilla 4€ por persona<br />Menor de 4 años gratuito<br /><br />Compra de entradas: https://entradium.com/entradas/creactive-day-barcelona<br /><br />Puedes encontrar más detalles sobre el evento en nuestra página web: www.creactiveexperience.com<br /><br />UN DÍA PARA DISFRUTAR DEL ARTE Y DE LA CREATIVIDAD EN VIVO!<br />-----------------------------------------------------------------------------------------<br /><br />Si quieres participar aportando tu creactividad envianos un email y te enviaremos las diferentes opciones para colaborar: creactive.experience@gmail.com<br /><br />Envianos un mensaje también para reservar tu parada en el mercado creativo!</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/40211694_474306869645752_1095663375733489664_n.jpg?_nc_cat=0&oh=1c42e646ba79d44938c8adc2ac8d6b7c&oe=5C185DE4"
