"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Taller de sketching: el espacio","Cercle Artístic SantLluc","Mekaeli Eklu-Natey Garcia","11/24/2017","","11/25/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/302614386812820/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q82/s720x720/23000057_2018774275076355_5826856625112879291_o.jpg?oh=ab6e717fe3b813c730991ab1caed01b0&oe=5A8F995B' width='228' height='182' alt='Taller de sketching: el espacio' />Taller intensivo de sketching de 10 horas repartidas en dos días:<br />viernes de 16.30 a 20.30 y sábado de 11 a 13.30 i de 17 a 20.30 h<br />A cargo de Manu Ripoll y Mekaeli<br />Precio: 80 € / 68 € con descuento / 64 € socios de Sant Lluc<br /><br />Info e inscripciones :<br />santlluc.cat<br />93 302 45 79</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q82/s720x720/23000057_2018774275076355_5826856625112879291_o.jpg?oh=ab6e717fe3b813c730991ab1caed01b0&oe=5A8F995B"
"Encantados, muestra fotográfica de Ricardo Teles","Casa Golferichs","Consulado-Geral do Brasil em Barcelona","11/20/2017","","12/30/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/130451117661141/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23509269_1953119621370333_415109457663397180_o.jpg?oh=e71f1a54b047e6aee6c84ca0c87553aa&oe=5A9F97B9' width='228' height='182' alt='Encantados, muestra fotográfica de Ricardo Teles' />El día 20/11 se inaugura en la Casa Golferichs, en colaboración con el F. Català-Roca, espai de fotografia la exposición “Encantados”, con fotografías del fotógrafo brasileño Ricardo Teles (Ricardo Teles Fotografia). La muestra exhibirá fotografías del ensayo que el fotógrafo dedicó a la diversidad de la cultura afro-brasileña.<br /><br />La inauguración de la exposición coincide con el Día Nacional de Zumbi y de la Consciencia Negra en Brasil y, para celebrarlo, invitamos todos a la conferencia “La presencia africana en la vida religiosa brasileña”, con la bailarina e investigadora Dandara Flores Magon.<br /><br />Conferencia e inauguración: lunes 20 de noviembre, a las 19h<br /><br />Exposición: de 20/11 a 30/12 <br />Lunes a viernes, de 17h a 21h<br />Sábados, de 10:30h a 13:30h<br /><br />Local: Casa Golferichs (Gran Via de les Corts Catalanes, 491)<br />Entrada libre<br /><br />http://www.golferichs.org/programacio-cultural/encantados/</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23509269_1953119621370333_415109457663397180_o.jpg?oh=e71f1a54b047e6aee6c84ca0c87553aa&oe=5A9F97B9"
"Tot en doina","CC Convent de Sant Agustí","Do the Print","11/21/2017","","11/25/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/133301000772114/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23511485_1531694993605097_4163969493774474956_o.jpg?oh=858d83d2ea0eaf941e75b3708b5a543b&oe=5A8D87E2' width='228' height='182' alt='Tot en doina' />Tot en doina és un projecte col·laboratiu de transmissió, impressió i modificació d’imatges. Avui en dia, la tecnologia digital ha guanyat espai en el dia a dia de les persones, fins al punt que se està parlant d’una soberania tecnològica per la qual sembla que la tecnologia està al comandament de les nostres acciones i pensaments. És per això, que us convidem a que deixeu la vostra opinió sobre la predominància de la tecnologia a la vostra vida aquí: http://totendoina.eu/</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23511485_1531694993605097_4163969493774474956_o.jpg?oh=858d83d2ea0eaf941e75b3708b5a543b&oe=5A8D87E2"
"Estació · Disseny · Barcelona : Market de Diseño local","Barcelona-Estación de Francia","Estació Disseny Barcelona","12/09/2017","","12/10/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/144112759536486/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23275665_1525499104165493_6914641058886661884_o.jpg?oh=b1beb8604901fc2f64e1786b79f342e1&oe=5AAA5018' width='228' height='182' alt='Estació · Disseny · Barcelona : Market de Diseño local' /></p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23275665_1525499104165493_6914641058886661884_o.jpg?oh=b1beb8604901fc2f64e1786b79f342e1&oe=5AAA5018"
"Opening / Inauguración: Suzanne Lafont- Series","àngels barcelona","Angels Barcelona","11/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/108982309879025/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23668770_10210956627459951_6250830098514211739_o.jpg?oh=bc09a78ce6c334e4d3d53d90b5bb9ab1&oe=5A9A660D' width='228' height='182' alt='Opening / Inauguración: Suzanne Lafont- Series' />(ENG) àngels barcelona is pleased to present ""Series"", the 1st solo show in Spain of artist Suzanne Lafont (b. 1949, Nîmes) whose body of work is an extended practice of photography which incorporates references to theatre, performance, cinema, literature, art history and contemporary culture. <br />""Series"" presents 2 of her key works through which we discover her interest in subjectivity, the making of meaning and appropriationism as a strategy used by conceptual art. On the one hand, ""Situation Comedy"" (2010), an installation with which Lafont takes as its starting point  the work ""Manipulating the Self: A Borderline Case"" (1971) by the Canadian art group General Idea, in which artists compiled 115 photographs, which were sent to them by different people, in response to the following instructions: “The hand is a mirror for the mind - wrap your arm over your head, lodging your elbow behind and grabbing your chin with your hand.”. On the other, ""Index"" (1987-2015), a double-projection showing a series of images of different objects , and everyday scenes, which are associated with words and are arranged alphabetically in order to form a kind of dictionary. The new and unexpected regrouping of the world, as portrayed in Index,  breaks with the familiar patterns of thinking by using an experimental and playful redistribution of meanings<br /><br />(ESP) àngels barcelona se complace en presentar ""Series, la primera exposición individual en España de Suzanne Lafont (b. 1949, Nîmes) cuyo trabajo puede considerarse como una práctica extendida de la fotografía en la que se incorporan referencias al teatro, la performance, el cine, la literatura, la historia del arte y la cultura contemporánea.<br /><br />""Series"" muestra 2 obras claves de su trabajo a través de las cuales descubrimos su interés por la subjetividad, la construcción de significados y el apropiacionismo como estrategia utilizada por arte conceptual. Por un lado, ""Situation Comedy"" (2010), una instalación con la que Lafont toma como punto de partida la obra “Manipulating the Self: A Borderline Case”(1971) del colectivo artístico canadiense General Idea. En esta pieza de mail art los artistas recopilaban 115 fotografías, que les fueron enviadas por diferentes personas, como respuesta a las siguientes instrucciones: ""La mano es un espejo para la mente: envuelva su brazo sobre su cabeza, dejando su codo hacia atrás y tomando su barbilla con la mano"". Por otro, ""Index"" (1987-2015), una doble proyección que muestra una serie de imágenes de diferentes objetos y escenas cotidianas, asociadas con palabras en inglés y francés y ordenadas alfabéticamente formando una especie de diccionario. La nueva e inesperada reagrupación del mundo, tal y como se muestra en Index, rompe con los patrones tradicionales de nuestra manera de pensar utiliza una nueva distribución de significados que resulta experimental y lúdica<br /><br />(CAT) àngels barcelona es complau a presentar ""Series"", la primera exposició individual a Espanya de Suzanne Lafont (b. 1949, Nimes) de qui podem considerar el seu treball com una pràctica estesa de la fotografia en la qual s'incorporen referències al teatre, la performance, el cinema, la literatura, la història de l'art i la cultura contemporània.<br />""Series"", mostra 2 obres claus del seu treball a través de les quals descobrim el seu interès per la subjectivitat, la construcció de significats i l'apropiacionisme com a estratègia utilitzada per l’art conceptual. D'una banda, ""Situation Comedy"" (2010), una instal·lació amb la qual Lafont pren com a punt de partida l'obra ""Manipulating the Self: A Borderline Case"" (1971) del col·lectiu artístic canadenc General Idea. En aquesta peça de mail art els artistes recopilaven 115 fotografies, que els van ser enviades per diferents persones, com a resposta a les següents instruccions: ""La mà és un mirall per a la ment: emboliqui el seu braç sobre el seu cap, deixant el seu colze cap enrere i prenent la seva barbeta amb la mà "".De l'altra banda, Index (1987-2015), es una doble projecció que mostra una sèrie d'imatges de diferents objectes i escenes quotidianes, associades amb paraules en anglès i en francès, i ordenades alfabèticament formant una mena de diccionari. La nova i inesperada reagrupació del món d' Index trenca amb els patrons tradicionals de la nostra manera de pensar en fer ús d'una nova distribució de significats que resulta experimental i lúdica.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23668770_10210956627459951_6250830098514211739_o.jpg?oh=bc09a78ce6c334e4d3d53d90b5bb9ab1&oe=5A9A660D"
"2. La musea: How does she sound and feel and move?","Fundació Antoni Tàpies","BAR project","11/23/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1750816905221606/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/23376426_1496314823779713_9085555783974123630_n.jpg?oh=bc2ac77c4b0e026e84bc2edec2a7e716&oe=5A8EF764' width='228' height='182' alt='2. La musea: How does she sound and feel and move?' />2. La musea: How does she sound and feel and move?<br />jueves 23 noviembre 18.30 - 21.00 <br />fundació antoni tàpies, carrer d'aragó 255, Barcelona<br /><br />Co-hosted by Ariadna Guiteras, Eva Rowson, Jordi Ferreiro, nyamnyam, Priscila Clementti and Sonia Fernández Pan<br />“You have one room in your house exclusively owned by men. The room is your own: How are you going to furnish it? How are you going to decorate it? With whom are you going to share it and upon what terms?” - Virginia Woolf, ‘Professions for Women’ (1931), quoted in Céline Condorelli, ‘The Company She Keeps’ (2014).<br />Gathering references from Céline Condorelli, Virginia Woolf, Ursula K. Le Guin, astrology, and fermentations from la musea’s previous event, we invite you to join us to re-arrange and set the terms - and the furniture - of the museum in a collective imagining of la musea, inside il museo. <br /><br />IMPORTANTE: Please bring with you something to set the space of la musea (for this evening only). It could be something from your home, a piece of furniture, a plant, a lamp, a person - something that will furnish la musea in the way you want. <br /><br /><> This event will be mostly led in English, but we will help each other to translate and shift between English & Spanish <><br /><br />>> Plazas limitadas – Para participar por favor envía un email to Eva eva.rowson@googlemail.com <<<br /><br /><><><><><><><><br />How to imagine una musea: Un programa pública experimental que intenta imaginar el museo desde una practica transfeminista <br />‘Cómo imaginar una musea?’ takes place en several momentos during November 2017 in espacios diferentes across Barcelona siguiendo una logica anti-institucional. Este proyecto quiere imaginar una institución museística como una institución femenina, basada en multiple ejes: hospitality, work, collaboration, embodied knowledges, practice, economics, and administration. Esta posibilidad de ficción will help us to feel and think different ways to work and move in cultural institutions. We will imagine a nuevo institucional and how she, la musea, operates, cares, moves, sounds, opens...La musea abre solo cuando sus habitantes pueden visitarla, está absolutamente enmarañada, intrincada con la vida de sus visitantes. She adjusts to our movements and our lives. The programme of la musea takes place in several espacios diferentes, porque musea es un museo entendido como un programa público y no como un espacio físico. She moves to where we need her to be. She has a structure but she doesn’t bend to expectation. She invites you all. <br /><br /><><><><><><><><br />Also in the programme:<br /><br />1. La musea: How does she keep it going?<br />domingo 12 noviembre 11.00 - 14.00  <br />espai nyamnyam, carrer de pallars 94, barcelona<br />An introduction to fermentación and ‘The Second Seasonal Political Palette’, un libro de cocina and document of the Bloodroot Collective, a self-sustaining feminist restaurant (1970-present, USA). <br /><br />3. La musea: She said ‘in a cloud of cigarette smoke, the workers are talking about love’<br />martes 28 noviembre 20.00 - 23.00<br />carrer del pou de la figuera 16 baixos, barcelona <br />In this space, which is still forming, we'll discuss the structures we have the possibility to build, the hospitality we want to practice - and how to shake an espresso martini. Beginning with a screening of ‘School Without End’ by Adriana Monti (1983). <br /><br />>> The door is open to all of these events, but it’s important to let us know you are coming: por favor envía un email to Eva eva.rowson@googlemail.com <<<br /><br /><><><><><><><><br />Esta programme is organizada by BAR resident Eva Rowson as part of her residency with BAR Project September - November 2017. It is written in ‘Spanglish’ as it has been developed in conversation and collaboration with Adrian Schindler, Ariadna Guiteras, Ariadna Rodriguez, Caterina Almirall, Eulàlia Rovira, Jordi Ferreiro, Priscila Clementti, Simon Asencio, and Sonia Fernández Pan. It is shaped through Eva’s encounters with many others who have swapped books, shared texts and recipes, opened their homes, cooked, been cooked for, listened, talked and danced during her past 3 months in Barcelona: Alba Vilamala, Anna Irina Russell, , Adriano Wilfert Jensen, Ainara Elgoibar, Andrea Francke, Andrea Rodriguez Novoa, Ángela Palacios, Ania Nowak, Anna Pahissa, Anne Szefer Karlsen, Antoni Hervàs, Beatriz Cavia Pardo, Bethany Rowson, Pippa Rowson, Claudia Pagès Rabal, Danielle Burrows, David Ortiz Juan, Elida Hoeg, Gianmaria Andreetta, Holly Willats, Hugo Hemmi, Iñaki Alvarez, Isabel de Naverán, Jonathan Hoskins, Juan Canela, Lara Garcia Diaz, Leire Vergara, Linda Valdés, Louise Shelley, Lucy Joyce, Luke Drozd, Marc Navarro, Maria Acaso, Marlene Bonnesen, Michael Lawton, Miren Jaio, Núria Solé Bardalet, Quim Packard, Quim Pujol, Rosanna del Solar, Ross Jardine, Sara Agudo, Sinéad Spelman, Susannah Worth, Usue Arrieta, Veronica Valentini, William Luz, Yvonne Carmichael. <br /><br />As a producer and coordinator Eva ha organizado muchas actividades in institutions, pero como artista tiene una necesidad for nuevos imaginarios and posibildades de actuación related to practices of collaborative projects including FOOD (New York, 1971-74), AptArt (Russia, 1982-84) and her own experience of running parties, bars, club nights, gigs, and a project space inside her living room. The BAR Project residency is a una buena oportunidad de experimentar con lo formatos, and the contexto de Barcelona, relacionado con la situación politica que esta suciendo ahora mismo where friendship, hospitality and conversation son tan importantes. La estructura de esta institución es como preparar la mesa, Eva sets the table and invites you all, to open doors to serendipias, relationships, and ways to work together.<br /><br />Eva would also like to thank The Showroom, London, for making it possible for her to be here.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/23376426_1496314823779713_9085555783974123630_n.jpg?oh=bc2ac77c4b0e026e84bc2edec2a7e716&oe=5A8EF764"
"Inside Blanca Haddad's Studio","Nau Bostik","Journey of an Artstigator","12/12/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2066913133529085/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22730608_358706667907922_3892338557808967196_n.jpg?oh=38b319c5d17ed1ee97215feaa5f8a155&oe=5A9FF9DE' width='228' height='182' alt='Inside Blanca Haddad's Studio' />Join us for an aperitif inside Blanca Haddad's studio at the Nau Bostik. We will get to spend some time with the artist and have a live interview in which we will discuss her work of art, her artistic process and even some of her poetry together!<br /><br />Blanca is a Venezuelan artist and poet living in Barcelona. Her studio at the Nau Bostik is a wondrous place  that has undergone a beautiful transformation. Her work is moving, is out there, it is a reflection of contemporary society that invites us to discuss the world we live in today! <br /> <br />She is also very active on her blog TropiPunk that you can read here ---> https://tropipunk.wordpress.com/ and recommended by the magazine Travel and Leisure -->http://www.travelandleisure.com/trip-ideas/the-new-barcelona<br /><br />- €25.00 food and beverages included!<br /><br />-------<br /><br />Acompáñanos para un aperitivo dentro del Studio de Blanca Haddad en la Nau Bostik. Pasaremos un tiempo con la artista y tendremos una entrevista en vivo en la que discutiremos su obra, su proceso creativo y hasta alguna de su poesía.<br /><br />Blanca es una artista Venezolana y poeta viviendo en Barcelona. Su obra te mueve, sus mensajes te hacen reflexionar sobre el mundo en que vivimos y queremos aprovechar este espacio para conocer su obra más de cerca. También, ha sido recomendada por Travel and Leisure---> http://www.travelandleisure.com/trip-ideas/the-new-barcelona<br /><br />Ella también es muy activa en su blog, Tropi Punk, que puedes leer aquí: https://tropipunk.wordpress.com/<br /><br />- €25.00 comida y bebida incluídos</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22730608_358706667907922_3892338557808967196_n.jpg?oh=38b319c5d17ed1ee97215feaa5f8a155&oe=5A9FF9DE"
"Urban Warriors #5: Quedada de artistas urbanos e ilustradores","Absenta del Raval","Urban Warriors Street Art","12/04/2017","","12/05/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/129622977681519/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23549956_1557202611004761_7466703767589976501_o.jpg?oh=3cda0aa66601d3ee10d8a26a93d0e955&oe=5AAFDE0E' width='228' height='182' alt='Urban Warriors #5: Quedada de artistas urbanos e ilustradores' />La noche de los lunes a partir de las 20.00 nuestro particular salón de la planta de abajo del Bar Absenta se llena de ilustradores, aficionados al dibujo y todo tipo de curiosos.<br /><br />So...let´s drink, draw and Enjoy!<br /><br />Precio entrada 2€<br /><br />Trae tus lapices, boligrafos, rotuladores y libretas y vente a dibujar, relacionarte y conocer, asi como si quieres colaborar... con artistas de otras disciplinas: alli nos juntamos desde tatuadores, artistas urbanos, diseñadores graficos, ilustradores, arquitectos... <br /><br />O simplemente vente a tomar una cerveza, y conocer en persona la escena local de artistas e ilustradores, y ver con que nos deleita el artista invitado a partir de las 21.00.<br /><br />En esta ocasión tendremos a un invitado que todavia no os puedo desvelar...<br />Pero como referencia en anteriores ediciones tuvimos a Cane Cane, Pedro Espinosa y a Onergizer Konair Koler.<br /><br />Asi que anímate, trae tus buenas vibras y nos vemos allí para dibujar, charlar, descubrir otras orbitas y tomar una o varias  cervecitas.<br /><br />Todos los lunes de 20.00 a 00.00 en el Bar Absenta del Raval.<br />Plaça Pes de la Palla 5 Raval (M Sant Antoni) Barcelona<br /><br />Organiza: <br />Urban Warriors<br />www.urbanwarriors.es<br /><br />P.D: Si te gusta el Arte urbano, no te pierdas los evento que realizamos todos los Miercoles en el mismo bar; donde unimos a las djs de musica electronica experimental del momento con las Artistas urbanas locales que tienen Barcelona llenan de arte y color la ciudad!<br /><br />Proximos eventos: <br />6 de Diciembre - Miss Hazard<br />https://www.facebook.com/events/128156191273277/</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23549956_1557202611004761_7466703767589976501_o.jpg?oh=3cda0aa66601d3ee10d8a26a93d0e955&oe=5AAFDE0E"
"La Roda & Friends EXPO","Carrer del Rector Triadó, 51B, 08014 Barcelona (Barcelona), Espanya","Taller la Roda","11/25/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/134160544015789/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23509448_1961865370742829_542194850582999893_o.jpg?oh=ff8781acdecf7ce329152a5118a2c9cd&oe=5A62572D' width='228' height='182' alt='La Roda & Friends EXPO' />Exposició de serigrafies impreses al Taller la Roda per convidats i membres del taller.<br />La Roda & Friends és un projecte que pretén agrupar amics i coneguts del Taller la Roda per trobar-nos i imprimir plegats. Dins d'una Barcelona atrafegada, veloç, on normalment cadascú està tancat al seu estudi amb els seus projectes, trobarem interessant fer una proposta que ens permeti trobar-nos per compartir experiències i treballar en un projecte en comú.<br />A l'exposició es mostren les serigrafies que cada autor ha preparat per a l'exposició i que ha vingut a imprimir al taller durant els mesos d'octubre i novembre.<br /><br />Friends:<br />Anna Aparicio, Arnau Casanoves,<br /> Adrià Galicia (La Polimera), Xanu, Filthy Freak, Nere Xim, Martí Alcón, Blanca Hernández, Pep Brocal, <br />Sara Porras, Lemur, Sandra Roura, Nancy Guerrero, Henry Knight,  Ignasi Blanch, Anna Revuelto, <br />Xavi Mula, Diego Mallo.<br /><br />La Roda:<br />Ferràn Orta, Raúl Vélez, Marta Lofi, Ona Grau,<br /> Berni Matas, Jan Barceló</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23509448_1961865370742829_542194850582999893_o.jpg?oh=ff8781acdecf7ce329152a5118a2c9cd&oe=5A62572D"
"Markets & StreedFood","Nau Bostik","HAPPY Markets","12/03/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1996397797264415/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23155069_1518675831514218_5308383185995418232_o.jpg?oh=50566f510c9ae5d92220e22edb681263&oe=5A9005B9' width='228' height='182' alt='Markets & StreedFood' />HAPPY MARKET arriba a la Nau Bostik!! 📣📣<br /> <br />MARKET DE ARTESANÍA, MÚSICA, ANiMACION INFANTIL,  SORPRESAS PARA TODOS Y EL MEJOR STREET FOOD!! <br /><br />Contaremos con 30 expositores de moda y arte de diferentes estilos y disciplinas, moda, joyas, complementos, ilustradores...!!! <br /><br />Los más pequeños contarán con un espacio donde disfrutar... Globoflexia, talleres, maquillaje de fantasía!!<br /> <br />Zona con las mejores Food truck, barra Moritz y  terrazas para disfrutar un fantástico domingo...!!!<br /><br />Las mascotas serán BIENVENIDAS!! 🐕🐕<br /><br />No os lo podéis perder...!!!<br /><br />ENTRADA GRATUITA!!!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23155069_1518675831514218_5308383185995418232_o.jpg?oh=50566f510c9ae5d92220e22edb681263&oe=5A9005B9"
