https://www.facebook.com/events/1738540286382881/,Taller d'Escultura Vegetal,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/s720x720/12986946_1012047745542810_5006123247993234756_n.jpg?oh=bc08043274636b7d6668a1fcb4db7f51&oe=57BEB494' width='228' height='182' alt='Taller d'Escultura Vegetal' />16 Abril- 14 Maig-11Juny- 9Juliol
Vols aprendre a crear volums i textures amb elements naturals (com brancatge, lianes,pinassa, palla...)? 
Els tallers seran els dissabtes al matí (9:30 a 13:30).
El preu de cada taller es de 50€ i dels quatre tallers 170€.
Informació: 
info@montsenadal.com 
Cal inscripciò prèvia.</p><p><a href='https://www.facebook.com/events/1738540286382881/' target='_blank'>+info</a></p>",04/16/2016,,"Exposición, Espacios alternativos",Montse Nadal Mestres / Floral Designer,Poblenou,0,1,1,0,0:30,4:30
https://www.facebook.com/events/744573868977955/,Jornadas de Arte y Feminismo,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpa1/t31.0-8/s720x720/12971060_1144179208959825_5728220355141043723_o.jpg' width='228' height='182' alt='Jornadas de Arte y Feminismo' />A comienzos-finales de abril tendremos mucho en lo que pensar ya que desde Gradiva organizamos las Jornadas de arte y feminismo, que incluirá ponencias de Pilar Muñoz López (jueves 7), Guillermo Solana (lunes 11), Fernando García Romero (jueves 14), Rosalía Torrent (lunes 25). Creemos que será de gran atractivo en una facultad que lamentablemente no posee demasiado interés por desarrollar asignaturas de Grado que se centren (o al menos incluyan) en los estudios de género, feminismo, teoría queer, etc., que tanta importancia demuestran tener en la historiografía actual.</p><p><a href='https://www.facebook.com/events/744573868977955/' target='_blank'>+info</a></p>",04/27/2016,,"Exposición, Espacios alternativos",Gradiva. Asociación de Jóvenes Historiadores del Arte,Facultad de Geografia e Historia,0,1,1,0,18:30,
https://www.facebook.com/events/928456477273137/,Paraíso Tropical Vol. 4,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpl1/t31.0-8/s720x720/12719579_1121898231174883_3202052712489676233_o.jpg' width='228' height='182' alt='Paraíso Tropical Vol. 4' />~ENGLISH DOWN~

En la búsqueda de un lugar delicioso para este encuentro de personas que se divierten en los trópicos y el caribe, dimos con ADDICTED TO LIFE! 
Y aquí tendrá lugar nuestro Paraiso Tropical Vol. 4, el Sábado 16 de Abril, de 20hrs a 2hrs.
Comenzamos con un menú de diferentes platos de autor de comida colombiana, mientras te das una vuelta por una muestra de artistas colombianos escuchando ritmos electropicales que te harán vivir nuestra cultura... paradisíaca! :)

~~~~~~~~

After searching for a delicious place for people that love to have fun in the tropic and the Caribbean , we have found ADDICTED TO LIFE !
And here we we will celebrate our Paraiso Tropical Vol. 4, on Saturday April 16 , from 8pm to 2am.
We will start with a menu of different author Colombian dishes while you move among a sample of Colombian artists, listening to electropical rhythms that will absorb you  in our culture ... paradise !

***LINE UP***
DJ HUEX / Champeta - Salsa
https://soundcloud.com/deejayhuex

sonikgroove / Electrocumbia - Nu Folklore
https://soundcloud.com/sonikgroove

GALA COLLECTIVE / Tech House


***PLATOS DE AUTOR COLOMBIANOS***
La Gorobeta BCN

***ARTISTAS/ ILUSTRADORAS***
Kamila María Illustrations


Entrada 5€

Organizadores:
Silvana Amézquita: 602616894
Juana Calle: 615219706</p><p><a href='https://www.facebook.com/events/928456477273137/' target='_blank'>+info</a></p>",04/16/2016,04/17/2016,"Exposición, Espacios alternativos",Paraíso Tropical,Addicted To Life - Barcelona,0,1,1,0,20:00,2:00
https://www.facebook.com/events/1599036347081809/,"Inauguración ""Coup de Grâce"", de Per Henrik Adolfsson","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/12963924_1344933425532268_2276347359249532634_n.jpg?oh=ef8a5cd6b89f3cd7c5233da100748573&oe=57B4FF29' width='228' height='182' alt='Inauguración ""Coup de Grâce"", de Per Henrik Adolfsson' />[cast]
“Coup de Grâce”, de Per Henrik Adolfsson

El artista per Henrik Adolfsson, también conocido como Pancake, presenta la exposición monográfica “Coup de Grâce” en La Plataforma. El título de la muestra parte del término usado en las corridas de toros para designar el golpe final que libera un toro herido fatalmente de su miseria. En la serie de collages, Pancake retrata un torero cuya carrera y legado han llegado al fin, pero que se niega a dejar ir el recuerdo de que una vez fue “el más grande”. El día de la inauguración contaremos con la presencia del artista. 

[cat]
“Coup de Grâce”, de Per Henrik Adolfsson

L’artista Per Henrik Adolfsson, també conegut com a Pancake, presenta l’exposició monogràfica “Coup de grâce” a La Plataforma. El títol de la mostra parteix del terme utilitzat en les corrides de toros per designar el cop final que allibera un toro ferit fatalment de la seva misèria. En la sèrie de collages, Pancake retrata un torero la carrera i el llegat del qual han arribat al final, però que es nega d’abandonar el record que una vegada va ser “el més gran”. El dia de la inauguració comptarem amb la presència de l’artista.

[eng]
“Coup de Grâce”, by Per Henrik Adolfsson

Artist Per Henrik Adolfsson, aka Pancake, presents the solo show “Coup de grâce” at La Plataforma. The exhibition’s title is a term used in bullfighting that means the final killing blow that puts a fatally wounded bull out of its misery. In the collages series, Pancake portrays a bullfighter whose career and legacy have passed, but who refuses to abandon the memory of when he was “the greatest”. During the inauguration the artist will be present to meet everyone.</p><p><a href='https://www.facebook.com/events/1599036347081809/' target='_blank'>+info</a></p>",04/21/2016,,"Exposición, Espacios alternativos",La Plataforma,La Plataforma,0,1,1,0,19:30,
https://www.facebook.com/events/592076724291780/,Inauguració de l'exposició EXHIBIT 16,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/q91/p720x720/12987224_814702348636105_4967024349434350672_n.jpg?oh=a1fa0f0472382a8ec10ece4173a33dc7&oe=57B7F766' width='228' height='182' alt='Inauguració de l'exposició EXHIBIT 16' />Us convidem a la inauguració de l'exposició EXHIBIT, tercera edició de projectes fotogràfics dels graduats de la Facultat de Belles Arts de la Universitat de Barcelona organtizada en col·laboració amb el vicedeganat de Cultura. 

EXHIBIT és una iniciativa que pretén donar espai a una curada selecció dels projectes durant el darrer any de grau dins de l’àmbit de la fotografia, intentant donar un primer accés als alumnes al circuit de sales d’exposicions de la ciutat i alhora oferint una major visibilitat dels seus treballs.

Aquesta mostra fotogràfica presenta una visió plural dels interessos i recursos visuals d’una nova generació d’artistes.

Autors i autores: Claudia Castelló, Marta Company, Joaquín Jordán, Mateo Pérez, Annachiara Ramalho i Laura Solano.

Inauguració: dijous 14 d'abril a les 19:30 h.

Us hi esperem a la Casa Golferichs, el Xalet!</p><p><a href='https://www.facebook.com/events/592076724291780/' target='_blank'>+info</a></p>",04/14/2016,,"Exposición, Espacios alternativos","Francesc Català-Roca, espai de fotografia",Casa Golferichs,0,1,1,0,19:30,
https://www.facebook.com/events/1348239935193567/,Inauguración VII Mostra d'autoretrats,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpl1/t31.0-8/s720x720/12973292_1728098660734997_4967501370271118475_o.jpg' width='228' height='182' alt='Inauguración VII Mostra d'autoretrats' />Os invitamos a inaugurar la VII Muestra de autorretratos! Este año participan nuev@s pintor@s y tres fotógraf@s. Todas obras nuevas... y la misma ilusión!

Os esperamos!!!</p><p><a href='https://www.facebook.com/events/1348239935193567/' target='_blank'>+info</a></p>",04/15/2016,,"Exposición, Espacios alternativos",Branca Col·lectiu,Forn De Teatre Pa'tothom,0,1,1,0,20:00,22:00
https://www.facebook.com/events/979583745411627/,"Taller d'Infografia Popular. Nou calendari, nova estructura.","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xal1/v/t1.0-9/12985440_10153554931868061_4470689654809918260_n.jpg?oh=d133a04db52333c561e90de57a8e1b3b&oe=57802BED' width='228' height='182' alt='Taller d'Infografia Popular. Nou calendari, nova estructura.' />El Taller d'Infografia Popular es reinventa en noves sessions intensives: La Imprenta Rodante es desplaça a La caníbal per a 2 sessions consecutives de 4 hores cada dos mesos.

Nuestro objetivo no es enseñar a imprimir con tipos móviles o a hacer infografías, sino utilizar la infografía como herramienta de propaganda política…

Aunque si venís al taller acabaremos sabiendo un poco de cada cosa, claro.

El taller és gratuït però cal inscriure's escrivint a:  info@lacanibal.net 

Aquestes sessions es combinaran amb diàlegs/debats oberts, i el taller tindrà sessions pràctiques obertes setmanals en la seu de la Imprenta Rodante al barri del Clot.</p><p><a href='https://www.facebook.com/events/979583745411627/' target='_blank'>+info</a></p>",04/15/2016,04/16/2016,"Exposición, Espacios alternativos",Jesús Arpal-Moya,La caníbal,0,1,1,0,17:00,14:00
https://www.facebook.com/events/695371980566060/,"Absent, una expo de Carola Sol","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpt1/t31.0-8/s720x720/12961230_1283153155043334_7655669324042925345_o.jpg' width='228' height='182' alt='Absent, una expo de Carola Sol' />El próximo jueves 14 de Abril estrenamos nueva expo a cargo de Carola Sol Illustration llamada “Absent” que ella misma define con estas palabras… “Se cuela la vida por las callejuelas. Futuro negro inexorable. Pero tienes que jugar al juego que te han impuesto. Y no te avisaron.
Estas triste y explotado, sobrecualificado, ni frío
ni caliente, desgastado.
No tienes tiempo ni para mirar tu decrépito rostro en el espejo.
Se cuela tu tiempo mientras sigues viéndolo todo igual, sin novedad.
Y a diario el ritual que te hace caminar ausente, siempre, por las mismas calles.”

Te esperamos en el 33 I 45 a partir de las 20h con unas birritas cortesía de Moritz para los más rápidos. + info sobre la artista en nuestra web: http://3345.struments.com/carolasol/</p><p><a href='https://www.facebook.com/events/695371980566060/' target='_blank'>+info</a></p>",04/14/2016,,"Exposición, Espacios alternativos",33 I 45,33 I 45,0,1,1,0,20:00,23:00
https://www.facebook.com/events/829429470494990/,ÀngelsTALKS: Mireia Sallarès i Josep Maria Esquirol parlen de desig,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xfa1/t31.0-8/s720x720/12968010_10206370662733699_1207939518917580790_o.jpg' width='228' height='182' alt='ÀngelsTALKS: Mireia Sallarès i Josep Maria Esquirol parlen de desig' />CAT
El setè i darrer dels col·loquis entre artistes i filòsofs que presenta àngels barcelona sota el títol d'àngelsTALKS parteix d'una frase de Gilles Deleuze que a Mireia Sallarès li agrada citar: ‘Tan difícil és desitjar que inclús resulta fàcil aconseguir allò que es vol’. Per ella, el desig és una filigrana, un procés complex amb què sovint ens confrontem. Desitjar és difícil perquè implica la construcció mateixa del desig. L’artista inclou la frase de Deleuze a una sèrie de papers picats, elaborats juntament amb un artesà mexicà, que formen part del projecte Las Muertes Chiquitas, un conjunt d’entrevistes a dones mexicanes sobre l’orgasme femení, en un context en què s’entén com a plaer i desig però també com a violència, dolor i mort.
Mireia Sallarès creu que el cos, des del desig i el plaer, ha de ser un espai de resistència. Josep Maria Esquirol presenta la resistència íntima com a resposta davant del nihilisme, mitjançant el que ell anomena una ‘filosofia de la proximitat’ (llibre pel qual ha estat guardonat el Premi Ciutat de Barcelona en la modalitat d'assaig). Entre ambdós, plantejaran les relacions entre desig, vida, resistència, necessitat, política i d'altres.

àngelsTALKS es presenta com un exercici no només d’interpretació sinó de comprensió de l’altre, de la seva aproximació, sempre diferent, a un mateix discurs, un tòpic que esdevé el marc des del qual encetar la conversa: hospitalitat, angoixa, velocitat, memòria urbana, mirades, performativitat i desig.
Tant la investigació artística com la teorització acadèmica ens permeten replantejar diversitat de qüestions: com volem viure, com voler que el nostre cos sigui tractat, com volem governar-nos i ser governats, entre d’altres. àngelsTALKS s'insereix en un espai que va més enllà de la disciplina, on es troben el fet artístic i la teorització acadèmica.
àngels TALKS ha comptat amb la participació dels artistes Pep Agut, Joan Fontcuberta, Daniela Ortiz, Mabel Palacín, Jorge Ribalta, Mireia c. Saladrigues i Mireia Sallarès; i dels pensadors Fina Birulés, Manuel Cruz, Josep Maria Esquirol, Manuel García-Carpintero, Laura Llevadot i Antoni Vicens. És un projecte organitzat per àngels barcelona a cura de Marta Coll.

Aforament limitat. Inscripció gratuïta a marta@angelsbarcelona.com

CAST
El séptimo y último de los coloquios entre artistas y filósofos que presenta àngels barcelona bajo el título de àngelsTALKS parte de una frase de Gilles Deleuze que a Mireia Sallarès le gusta citar: ‘Tan difícil es desear que incluso resulta fácil conseguir lo que se quiere’. Para ella, el deseo es una filigrana, un proceso complejo con el que a menudo nos confrontamos. Desear es difícil porque implica la construcción misma del deseo. La artista incluye la frase de Deleuze en una serie de papeles picados elaborados junto con un artesano mexicano, que forman parte del proyecto Las Muertes Chiquitas, un conjunto de entrevistas a mujeres mexicanas sobre el orgasmo femenino, en un contexto en el que se entiende como placer y deseo pero también como violencia, dolor y muerte.
Mireia Sallarès cree que el cuerpo, desde el deseo y el placer, ha de ser un espacio de resistencia. El filósofo Josep Maria Esquirol presenta la resistencia íntima como respuesta delante del nihilismo, mediante la llamada ‘filosofía de la proximidad’ (libro por el que ha ganado el premio Ciutat de Barcelona en la modalidad de ensayo). Entre ambos, plantearán las relaciones entre deseo, vida, resistencia, necesidad, política y otros. 

àngelsTALKS se presenta como un ejercicio no tan solo de interpretación sino de comprensión del otro, de su aproximación, siempre distinta, a un mismo discurso, un tópico que se convierte en el marco des del cual empezar la conversación: hospitalidad, angustia, velocidad, memoria urbana, miradas, performatividad y deseo.
Tanto la investigación artística como la teorización académica nos permiten replantear diversidad de cuestiones: cómo queremos vivir, cómo queremos que nuestro cuerpo sea tratado, cómo queremos gobernarnos y ser gobernados, entre otras. àngelsTALKS se insiere en un espacio que va más allá de la disciplina, donde se encuentran el hecho artístico y la teorización académica.
àngels TALKS cuenta con la participación de los artistas Pep Agut, Joan Fontcuberta, Daniela Ortiz, Mabel Palacín, Jorge Ribalta, Mireia c. Saladrigues y Mireia Sallarès; y de los pensadores Fina Birulés, Manuel Cruz, Josep Maria Esquirol, Manuel García-Carpintero, Laura Llevadot y Antoni Vicens. Es un proyecto organizado por àngels barcelona comisariado por Marta Coll.

Aforo limitado. Inscripción gratuita escribiendo a marta@angelsbarcelona.com</p><p><a href='https://www.facebook.com/events/829429470494990/' target='_blank'>+info</a></p>",04/12/2016,,"Exposición, Espacios alternativos",Àngels Barcelona,àngels barcelona,0,1,1,0,19:00,
https://www.facebook.com/events/1187566837934632/,Fousion Gallery 10 years special - A celebration Process - from fresh till wasted,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xaf1/t31.0-8/s720x720/12916882_1071685259554859_6589820116718012783_o.jpg' width='228' height='182' alt='Fousion Gallery 10 years special - A celebration Process - from fresh till wasted' />Fousion Gallery Barcelona proudly presents & invites to the upcoming 10 years special Photo group show :
"" A CELEBRATION PROCESS - FROM FRESH TILL WASTED "" 
The opening reception will take place at Fousion Gallery, Carrer de la Carassa 4, pral 2. 08003 Barcelona
the upcoming 14th of April, 19:30 h. We have the honor to be surrounded by sounds of NIKKA & JOKKO.
For this special reason we invited international highly performed artist who will showcase a fine selection of their photographic works towards the theme.
The idea behind, is not just to realize one celebration of the 10 years of existence of Fousion Gallery Barcelona,
it´s also to give a tribute to many years of celebration of
LIFE, ART, VIBES, FRIENDSHIPS & CONNECTION TO THE ENDLESS UNIVERSE…
So we want to invite you to be part of this celebration process, which hopefully never ends…. 

Photographic works by:

CHELONE WOLF (London) http://www.chelonewolfphotography.com
ALFRED MAUVE ( Barcelona)
http://www.alfredmauve.com
GREGOR LORENZ ( Aachen)
UWE JÄCKEL ( Aachen)
FREDERIK SCHULZ ( Berlin)
http://www.pan-o-rama.de
TEA GUARASCIO ( Barcelona)
http://teaguarascio.net

Musik by :

NIKKA
http://www.bionikka.com
https://www.facebook.com/nikka.bionikka/?fref=ts
JOKKO
https://www.mixcloud.com/Jokko/
https://www.facebook.com/Jokkomusic/?fref=ts</p><p><a href='https://www.facebook.com/events/1187566837934632/' target='_blank'>+info</a></p>",04/14/2016,,"Exposición, Espacios alternativos",Fousion Gallery,Fousion Gallery,0,1,1,0,19:30,23:30
