"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"IN MY TAXI","Carrer d'Espronceda, 08027 Barcelona (Barcelona), Espanya","Bruce Silverstein Gallery","06/02/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/308950856201947/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/18157018_10154772873312968_8002002533440662193_n.jpg?oh=8878c2be22ecf2ad1c8eae8ae474913e&oe=5976EF43' width='228' height='182' alt='IN MY TAXI' />Bruce Silverstein is pleased to present, in collaboration with Espronceda, IN MY TAXI, a show consisting of over 40 extraordinary photographs spanning four decades by American artist and taxicab driver Ryan Weideman. <br /><br />This dynamic traveling exhibition provides a unique firsthand view into the ripe period of cultural diversity that characterized New York City’s evolution between the 1980s and the turn of the century; a period when the city experienced enormous economic and societal change. By photographing the spectrum of characters comprising this burgeoning period - from models to poets, drag queens to celebrities, business men to prostitutes, Ryan Weideman skillfully transformed his taxicab into a highly-functional artist studio. The mobile nature of his situation - the fact that he could immerse himself in the action, required the artist’s dexterity and certitude, allowing him to capture the spirit of the times in a fluid style all his own.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/18157018_10154772873312968_8002002533440662193_n.jpg?oh=8878c2be22ecf2ad1c8eae8ae474913e&oe=5976EF43"
"RESET","CaixaForum Barcelona","Fundación Contemporánea","05/30/2017","","05/31/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/433437033656413/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17854965_1885542351693000_3140636535194843432_o.jpg?oh=708e96e6048136670ecfd3777fb2efa4&oe=59BEBDCD' width='228' height='182' alt='RESET' />RESET es el encuentro internacional sobre cultura en tiempos de cambio organizado por Obra Social ""la Caixa"" Fundación Contemporánea y La Fábrica. <br /><br />En RESET reflexionamos acerca de las transformaciones y la permanente innovación en el mundo de la cultura, nos inspirarnos con lo que está sucediendo hoy y con la cultura que viene y quiere dar la bienvenida a una cultura cada vez más plural.<br /><br />Inspírate con lo próximo. Nos vemos el 30 y 31 de mayo en CaixaForum Barcelona. <br /><br />Inscripciones abiertas en resetcultura.com <br />Consulta las tarifas especiales para estudiantes y gestores culturales y organiza tu viaje a Barcelona en AVE con nuestra tarifa RENFE. <br /><br />Ponte en contacto con el equipo en info@fundacioncontemporanea.com y el +34 607 463 448<br /><br />En Twitter e Instagram somos @RESET_cultura Síguenos para conocer todo lo nuevo de #RESETcultura</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17854965_1885542351693000_3140636535194843432_o.jpg?oh=708e96e6048136670ecfd3777fb2efa4&oe=59BEBDCD"
"espacio para VER  | proyección de documental y películas ","CaixaForum Barcelona","Africa Moment /aïda colmenero dïaz","05/25/2017","","05/26/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1872819549607968/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17991261_1370916949641695_4977089785413038678_n.jpg?oh=06f4e33607ef22ff6f1b198fbdda105e&oe=59BD459E' width='228' height='182' alt='espacio para VER  | proyección de documental y películas ' />https://www.africamoment.org/espacio-para-ver</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17991261_1370916949641695_4977089785413038678_n.jpg?oh=06f4e33607ef22ff6f1b198fbdda105e&oe=59BD459E"
"Taller gratuito de Acuarela Winsor & Newton","Casa Piera","Casa Piera","05/25/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1895016134119572/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18238511_1980990592128675_2558340995568825787_o.jpg?oh=1f921c2d696a5aacb5e1773f65afe0f7&oe=59B6F5FF' width='228' height='182' alt='Taller gratuito de Acuarela Winsor & Newton' />Taller gratuito de técnicas y procedimientos,<br />formatos de acuarela y novedades Winsor&Newton <br />con @Miguel Torrus Garcia.<br /><br />Turno de tarde:<br />de 14:30 a 19:30h.<br /><br />¿Cómo reservar plaza? <br />Contáctanos<br />Por teléfono: 93 424 54 01<br />Por correo electrónico: pintorfortuny@casapiera.com<br />Directamente en a tienda: C/ Pintor Fortuny, 21.<br /><br />Plazas limitadas.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18238511_1980990592128675_2558340995568825787_o.jpg?oh=1f921c2d696a5aacb5e1773f65afe0f7&oe=59B6F5FF"
"Visionat obert de portfolis","Centre Cívic Pati Llimona","Fotografia Pati Llimona","05/19/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1369802203066181/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18278922_1897149250563085_5805744808915714135_o.jpg?oh=b67277df752fdafe1558a0a856258954&oe=59BD6CB5' width='228' height='182' alt='Visionat obert de portfolis' />Visionat de treballs fotogràfics comentats per un jurat expert. Podeu presentar el vostre projecte o venir com a públic. Entre tots els projectes visionats se’n seleccionarà un per entrar a la programació d’exposicions del centre cívic Pati Llimona.<br /><br />Jurat:  Toni Amengual (fotògraf, activista visual i docent), Mireia Plans Farrero (Àrea d’Educació de Fundación Photographic Social Vision), Carles Costa (Professor i Responsable del Departament d’activitats culturals de Institut d'Estudis Fotogràfics de Catalunya).<br /><br />Moderador: Quim Perelló<br /><br />de 18:30h a 21.30h<br /><br />Per a presentar un projecte cal fer la inscripció abans del 15 de maig.  Fitxa de sol·licitud<br /><br />Bases per participar al visionat:<br />PER PARTICIPAR COM A PÚBLIC<br /><br />    Pots assistir al visionat i aprendre com s’ha de presentar un projecte fotogràfic. Al final de les presentacions podràs donar la teva opinió.<br />    L’activitat és oberta a tothom i no cal inscripció. Passa’t quan vulguis entre les 18.30 i les 21.30 h.<br /><br />https://enfocats.org/visionat-obert-portfolis/</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18278922_1897149250563085_5805744808915714135_o.jpg?oh=b67277df752fdafe1558a0a856258954&oe=59BD6CB5"
"Exposició: ""Construccions identitàries. Work in progress""","Biblioteca Poble-sec Francesc Boix","Biblioteca Poble-sec Francesc Boix","05/18/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/814463345372673/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18156679_10156123691970299_8921248372889438572_o.jpg?oh=ed1c5e6282cda9ede08e4c72d9634174&oe=59859921' width='228' height='182' alt='Exposició: ""Construccions identitàries. Work in progress""' />Construccions Identitàries. Work in progress, de Mar C. Llop<br />Inauguració de l'exposició, que es podrà veure a la sala d'actes de la biblioteca fins al 10 de juny. <br /><br />La inauguració anirà acompanyada de la Xerrada: Una mirada a les persones trans* :conceptes, recursos a les biblioteques i representacions actuals a través de la fotografia"".<br /><br />Construccions identitàries. Work in progress també a esdevingut un llibre mitjançant crowfounding i recull l’experiència de molta gent que, com la mateixa autora, la fotògrafa Mar C. Llop, decideix emprendre el camí cap a la vivència trans*. <br />El projecte captura els processos corporals que experimenta la gent transgènere, mostra persones i famílies implicades, i també el secret que moltes vegades acompanya el cross-dressing o transvestisme. Un projecte que, des de dins de la comunitat trans*, amb respecte i creativitat, recull instantànies de cossos, però també textos sobre els pensaments i els sentiments de més d’una setantena de persones. El llibre s’articula al voltant de quatre capítols: «Conceptes», «Persones», «Vincles» i «EnTrànsit». Camins per a tots els gustos, cap recepta única per a ningú, però, això sí, molts referents positius.<br /><br />Mar C. Llop és fotògrafa freelance. Nascuda a Barcelona el 3 de juliol de 1967, va estudiar fotografia a l’Institut d’Estudis Fotogràfics de Catalunya (1981-1986) i realització de vídeo al Centre de la Imatge (1987-1988). Va muntar el primer estudi fotogràfic l’any 1996, des de llavors treballa en el món editorial i publicitari, i s’ha especialitzat en interiorisme, arquitectura, moda i retrat. És activista de l’associació de persones trans* Associació Generem  i de la plataforma TRANSforma la Salut, i des del 2013 està desenvolupant el projecte «Construccions identitàries. Work in progress», sobre les diversitats de gènere. Del projecte se n’han fet ressò diversos mitjans de comunicació, i l’octubre del 2014 es va exposar al Centre de Fotografia i Mitjans Documentals de Barcelona, el 2015, al Centre Cultural la Farinera del Clot i a l’Ajuntament de Tarragona, i, el 2016, a la Universitat de Lleida, entre altres indrets.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18156679_10156123691970299_8921248372889438572_o.jpg?oh=ed1c5e6282cda9ede08e4c72d9634174&oe=59859921"
"Inauguración exposición Gustavo Díaz Sosa","Victor Lope Arte Contemporaneo","Victor Lope Arte Contemporaneo","05/18/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/648639511996323/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18195143_1508615619149693_3297358216470025033_n.jpg?oh=d01ef7ac0eca54e2c240ee6eb13c629b&oe=59C22A06' width='228' height='182' alt='Inauguración exposición Gustavo Díaz Sosa' />ES<br />Inauguración de la exposición ""Si alguno tiene ojos, que vea!"" del artista Gustavo Díaz Sosa, donde se presentará una selección de obras en lienzo, papel y diarios y bocetos.<br />Contaremos con la presencia del artista.<br /><br />||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| ||| |||<br /><br />EN<br />Inauguration of the exhibition ""If anyone has eyes, let him see!"" of the artist Gustavo Díaz Sosa, where he will present himself a selection of works on canvas, paper, his own diaries and sketches.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18195143_1508615619149693_3297358216470025033_n.jpg?oh=d01ef7ac0eca54e2c240ee6eb13c629b&oe=59C22A06"
"Visita guiada a ""Villèlia""","Espai Volart i Volart 2","Espai Volart i Volart 2","05/11/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/154422525092472/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18209395_1559469014071299_2637604541263226938_o.jpg?oh=69f89c8c225c94219cab549d2a605812&oe=59C1DF4A' width='228' height='182' alt='Visita guiada a ""Villèlia""' />CA - Nahum Villèlia, cocomissari de la mostra i fill de Moisès Villèlia, es tornarà a posar a disposició del públic en un recorregut guiat a través del projecte expositiu per tal de guiar-nos entre algunes de les obres més destacades de l’última etapa creativa de l'artista. Més informació i reserves ☞ https://goo.gl/5PDD4O<br /><br />ES - Nahum Villèlia, cocomisario de la muestra e hijo de Moisès Villèlia, se volverá a poner a disposición del público en un recorrido guiado a través del proyecto expositivo para guiarnos entre algunas de las obras más destacadas de la última etapa del artista. Más información y reservas ☞  https://goo.gl/0RIQ4e</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18209395_1559469014071299_2637604541263226938_o.jpg?oh=69f89c8c225c94219cab549d2a605812&oe=59C1DF4A"
"Inauguración Exposición ""Intersección"" by Mica Lucas","Mutuo","Mutuo","05/11/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/217907292034194/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18209125_1407088906016188_6043553237073837095_o.jpg?oh=684e6c74be3a5c8955e022e393f11f3a&oe=59B9DF9A' width='228' height='182' alt='Inauguración Exposición ""Intersección"" by Mica Lucas' />""Interseccion""<br /><br />Lugar en que se cortan o se encuentran dos líneas, dos superficies o dos sólidos.<br />""la intersección de dos líneas es un punto, la de dos superficies, una línea, y la de dos sólidos, una superficie; en la intersección de dos calles hay señales de tráfico que indican quién ha de ceder el paso""<br /><br />Las piezas comienzan a hablar sobre  la costura entre la naturaleza y la vida cotidiana del hombre. La relación de estos elementos en el marco del mundo contemporáneo, la naturaleza carece de aspecto salvaje y se convierte en una decisión de estilo; existe como parte de los espacios que construye el hombre, como una contribución estética, un símbolo de calidez. Y el hombre existe en relación a los espacios naturales que decide conservar.<br /><br />by Mica Lucas<br /><br />https://www.micalucas.com/<br />----<br /><br />Inauguración: Jueves 11 de Mayo 2017 / 20hrs<br />Visita la Expo hasta el 19 de Mayo 2017<br />Entrada Gratuita</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18209125_1407088906016188_6043553237073837095_o.jpg?oh=684e6c74be3a5c8955e022e393f11f3a&oe=59B9DF9A"
"Opening ""72,969 kg. Enciclopedia de peso del artista""","Blueproject Foundation","Blueproject Foundation","05/13/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/219198598574770/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18238521_1940568562829407_6763170013951017802_o.jpg?oh=4f3ad27526f6104cd0005713ebb85ff3&oe=59764F7B' width='228' height='182' alt='Opening ""72,969 kg. Enciclopedia de peso del artista""' />CAST<br /><br />La Blueproject Foundation presenta “72,969 kg. Enciclopedia de peso del artista”, la segunda exposición de la residencia 2017 a cargo de Alberto Gil Cásedas que se puede ver en la Sala Project del 13 de mayo al 02 de julio del 2017. La propuesta pretende materializar el peso del artista en una instalación que contiene 39 partes de su propio peso en formato de libro de artista. La obra se presenta como una suerte de biblioteca peculiar en la que el espectador descubre los libros de artista expuestos en la Sala Project.<br /><br />Como sugiere el título, la obra hace referencia directa al peso propio del artista interpretándolo a través de uno de los elementos básicos que sirven para hacer un boceto (como un dibujo o una primera idea): el papel.<br />El papel, en su forma más pura y su formato más estándar (DIN A4), se configura entonces como la herramienta de medición y el referente de magnitud. De esta manera, la hoja DIN A4 propone otro punto de vista sobre las medidas corporales. Así, el papel, como elemento formal y material, ofrece una nueva referencia de peso a través de la cantidad de hojas. El número de hojas (y de libros presentados) será entonces determinado por el coeficiente de peso corporal (en concreto es 72,969 kg) y las características físicas propias del papel (el papel seleccionado es una hoja de 100 gr / m2).<br />La exposición profundiza la reflexión que el artista propone en todos sus trabajos sobre la escritura, la repetición, el cuerpo y la medida. Una manera para Alberto Gil Cásedas de relacionarse con la realidad de manera conceptual y muy concreta a la vez.<br /><br />Coincidiendo con la edición de este año de la Noche de los Museos, que se celebra el próximo sábado 20 de mayo del 2017, el artista ofrecerá una performance ininterrumpida desde las 19h hasta la 1h titulada 360' en la propia Sala Project.<br /><br />CAT<br /><br />La Blueproject Foundation presenta ""72,969 kg. Enciclopèdia de pes de l'artista"", la segona exposició de la residència 2017 a càrrec d'Alberto Gil Cásedas que es pot veure a la Sala Project del 13 de maig al 02 de juliol del 2017. La proposta pretén materialitzar el pes de l'artista en una instal·lació que conté 39 parts del seu propi pes en format de llibre d'artista. L'obra es presenta com una mena de biblioteca peculiar en la qual l'espectador descobreix els llibres d'artista exposats a la Sala Project.<br />Com suggereix el títol, l'obra fa referència directa al pes propi de l'artista interpretant a través d'un dels elements bàsics que serveixen per fer un esbós (com un dibuix o una primera idea): el paper.<br /><br />El paper, en la seva forma més pura i el seu format més estàndard (DIN A4), es configura llavors com l'eina de mesurament i el referent de magnitud. D'aquesta manera, el full DIN A4 proposa un altre punt de vista sobre les mesures corporals. Així, el paper, com a element formal i material, ofereix una nova referència de pes a través de la quantitat de fulles. El nombre de fulls (i de llibres presentats) serà llavors determinat pel coeficient de pes corporal (en concret és 72,969 kg) i les característiques físiques pròpies del paper (el paper seleccionat és un full de 100 gr / m2).<br />L'exposició aprofundeix la reflexió que l'artista proposa en tots els seus treballs sobre l'escriptura, la repetició, el cos i la mesura. Una manera per a Alberto Gil Cásedas de relacionar-se amb la realitat de manera conceptual i molt concreta alhora.<br /><br />Coincidint amb l'edició d'enguany de la Nit dels Museus, que se celebra el proper dissabte 20 de maig del 2017, l'artista oferirà una performance ininterrompuda des de les 19h fins a la 1h titulada 360' a la pròpia Sala Project.<br /><br />ENG<br /><br />The Blueproject Foundation presents ""72,969 kg. Encyclopedia of weight of the artist"", the second exhibition of the residency program 2017 by Alberto Gil Cásedas that can be seen in the Sala Project from May 13 to July 2, 2017. The proposal aims to materialize the weight of the artist in an installation which contains 39 parts of its own weight in the format of an artist book. The work is presented as a sort of peculiar library in which the viewer discovers the artist's books exposed in the Sala Project.<br /><br />As the title suggests, the work refers directly to the artist's own weight by interpreting it through one of the basic elements that serve to make a sketch (as a drawing or a first idea): paper.<br />Paper, in its purest form and its most standard format (DIN A4), is then configured as the measuring tool and the reference of magnitude. In this way, the DIN A4 sheet proposes another point of view on the body measurements. Thus, paper, as a formal and material element, offers a new reference of weight through the amount of leaves. The number of sheets (and of books presented) will then be determined by the coefficient of body weight (in particular it is 72.969 kg) and the physical characteristics of the paper (the selected paper is a 100 gr / m2 sheet).<br />The exhibition deepens the reflection that the artist proposes in all his works on writing, repetition, body and measure. A way for Alberto Gil Cásedas to relate to reality in a conceptual way and very concrete at the same time.<br /><br />Coinciding with this year's edition of the Nit Dels Museus, which will be held on Saturday, May 20th, 2017, the artist will offer an uninterrupted performance from 7pm to 1am entitled 360' in the Sala Project itself.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18238521_1940568562829407_6763170013951017802_o.jpg?oh=4f3ad27526f6104cd0005713ebb85ff3&oe=59764F7B"
