web-scraper-order,web-scraper-start-url,event_organizer,event_venue,event_text,event_title,event_link,event_link-href,event_facebooktime,event_maplink__1,event_cost__,event_category__,event_id,event_image-src
"1536479201-5","https://www.artssspot.com/barcelona/face-pages-prov/","Enric Servera Carreras","Eurostars Bcn Design","Amb aquesta pintura titulada Absències (160x130cm), presento part de la sèrie Nord a Barcelona a l’Hotel Eurostars Bcn Design 5* (Passeig de Gràcia 29-31). Exposició oberta fins el 4 de novembre.
NORD  és un projecte artístic en el que duc temps investigant tècnicament, formal i conceptualment parlant, i em serveix de motiu específic per continuar aprofundint en el que seria el meu procés de creació entre la pintura i el gravat. Un diàleg de vegades molt difícil de delimitar, on s'uneixen, se separen i conflueixen igual que les idees i emocions al expressar-se de manera intuïtiva.
Em moc per inquietuds formals, cromàtiques, textuals sense paraules ... per emocions. Voler interpretar una cosa que has viscut o que has sentit, en alguna cosa que passa del figuratiu a l'abstracte gairebé sense adonar-te'n. Això passa en el PAISATGE NATURAL, i molt específicament en les PEDRES I ROQUES d'alguns indrets de la costa Nord de Menorca a les que interpreto en aquesta obra titulada NORD. 
Nascut i viscut durant molts anys a Menorca fa que gran part de les arrels i la inspiració del meu treball artístic sigui al voltant de la mar i del paisatge costaner. I em motiva interpretar l'excel·lència de la riquesa geològica marina i paisatgística per a la seva preservació (com ocorre en el projecte NORD) o bé com a denuncia mediambiental (que ocorre en altres projectes que he realitzat Sabates Nàufragues i en MASK. Màscares postalaiòtiques).
Tècniques: Pintura mixta sobre tela, Obra gráfica realitzada en gravat  damunt paper, damunt fusta (obres úniques) i Escultura (Fusta trobada a la vorera de la mar).
Any de realització: 2017 i 2018
------------------
Con esta pintura titulada Ausencias (160x130cm), presento parte de la serie Norte en Barcelona en el Hotel Eurostars Bcn Design 5 * (Paseo de Gracia 29-31). Exposición abierta hasta el 4 de Noviembre.
NORD /NORTH es un proyecto artístico en el que llevo tiempo investigando técnicamente, formal y conceptualmente hablando y que me sirve de motivo específico para continuar profundizando en un proceso de creación entre la pintura y el grabado. Un diálogo a veces muy difícil de delimitar en mi obra, donde se une, se separa y confluye igual que las ideas y las emociones al expresarse de manera intuitiva.
Me muevo por inquietudes formales, cromáticas, textuales sin palabras... por emociones. Quiero interpretar algo que he vivido o que he sentido, en algo que pasa del figurativo al abstracto casi sin darte cuenta. Esto ocurre en el PAISAJE NATURAL, y muy específicamente en las PIEDRAS Y ROCAS de la costa norte de Menorca y que podría ocurrir en muchos otros Nortes, a los que interpreto en esta obra titulada NORD NORTH.
Nacido y vivido durante muchos años en Menorca hace que gran parte de las raíces y la inspiración de mi trabajo artístico gire alrededor del mar y del paisaje costero. Ya bien sea por interpretar la excelencia de la riqueza geológica, animal y paisajística marítima (como ocurre en la serie NORD NORTH) o bien como denuncia medioambiental (proyecto ZAPATOS náufragos y MASKS).
Técnicas: Pintura mixta sobre tela, Obra gráfica realizada en grabado sobre papel, sobre madera (obras únicas) y Escultura (Madera encontrada en la orilla del mar).
Año de realización: 2017 y 2018
---------------------
With this painting entitled Absences (160x130cm), I present part of the North series in Barcelona at the Eurostars Bcn Design 5 * Hotel (Paseo de Gracia 29-31). Exhibition open until November 4.
NORD / NORTH is an artistic project in which I have spent time researching technically, formally and conceptually speaking and which serves as a specific reason to continue deepening a process of creation between painting and printmaking. A dialogue sometimes very difficult to define in my work, where it joins, separates and converges as well as ideas and emotions when expressed intuitively.
I move for formal, chromatic, textual concerns without words ... for emotions. I want to interpret something that I have lived or felt, something that goes from figurative to abstract almost without realizing it. This occurs in the NATURAL LANDSCAPE, and very specifically in the STONES AND ROCKS of the north coast of Menorca and that could occur in many other Nortes, which I interpret in this work entitled NORD NORTH.
Born and lived for many years in Menorca, a lot of the roots and inspiration of my artistic work revolve around the sea and the coastal landscape. Either by interpreting the excellence of the geological, animal and maritime landscape wealth (as in the NORD NORTH series) or as an environmental complaint (ZAPATOS náufragos y MASKS project).
Techniques: Mixed painting on canvas, Graphic work made in engraving on paper, on wood (unique works) and Sculpture (Wood found on the seashore).
Year of completion: 2017 and 2018","Inauguració Exposició Nord/North a Eurostars Bcn Design 5*","https://www.facebook.com/events/1355798394556338/","https://www.facebook.com/events/1355798394556338/","2018-09-13T10:00:00-07:00 to 2018-09-13T12:00:00-07:00","null","null","null","https://www.facebook.com/events/1355798394556338/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-9/s720x720/40932371_2230106440336901_6113031548011806720_n.jpg?_nc_cat=0&oh=61035b4ad15c7e3cf9d8ae1588681649&oe=5C2622D5"
"1536479180-3","https://www.artssspot.com/barcelona/face-pages-prov/","galeria SENDA","null","CAT

Yago Hortal (Barcelona, 1983) planteja un exercici de síntesi i de confrotació semàntica del seu llenguatge. A través de la inversió de conceptes assimilatsi de la reducció formal de mitjans expressius, despulla la seva obra en fons i forma, aprofundint i tibant els fonaments de la seva pintura i reafirmant així el seu treball. 

ESP

Yago Hortal (Barcelona, 1983) plantea un ejercicio de síntesis y de confrontación semántica de su lenguaje. A través de la inversión de conceptos asimilados y de la reducción formal de medios expresivos, desnuda su obra en fondo y forma, profundizando y tensando los fundamentos de su pintura y reafirmando así su trabajo.

ENG

Yago Hortal (Barcelona, 1983) poses an exercise of synthesis and semantic confrontation of his own language. Through the investment of assimilated concepts and the formal reduction of the mediums of expression, he undresses his work in form and background, deepening and tensing O tightening the foundations of his painting and in this way reaffirming his practice.","Yago Hortal, Rigor y Rosa","https://www.facebook.com/events/292521594641130/","https://www.facebook.com/events/292521594641130/","2018-09-12T10:30:00-07:00 to 2018-09-12T12:00:00-07:00","null","null","null","https://www.facebook.com/events/292521594641130/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/p526x296/37388590_1791041594321698_4080930293748334592_n.jpg?_nc_cat=0&oh=d817a708b1d9f86d9b2083a30c9fc3b3&oe=5C27664F"
"1536479261-8","https://www.artssspot.com/barcelona/face-pages-prov/","Institut français Barcelona","Goethe-Institut Barcelona","Verónique Michel, pedagoga del museu del Louvre, presenta la fascinant diversitat de l'art alemany i francès i dels museus de París i Berlín.","Conferència: París-Berlín: dos centres d’art a Europa","https://www.facebook.com/events/334750490629206/","https://www.facebook.com/events/334750490629206/","2018-09-13T10:30:00-07:00 to 2018-09-13T11:15:00-07:00","null","null","null","https://www.facebook.com/events/334750490629206/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-9/41310474_2278885988788476_5166923713823637504_n.jpg?_nc_cat=0&oh=c1bf9aa38b9a48fb723895c5fda06d33&oe=5C204D50"
"1536479240-7","https://www.artssspot.com/barcelona/face-pages-prov/","Jiwar Creation & Society","Kaoni Gallery","Jiwar acompanya l'artista argentí Matías Factorovich en la seva primera exposició a Barcelona, on es podrà conèixer un món propi, juxtaposició vibrant de móns possibles plens d'arcaïsmes, onirisme, ombres i llum.","Inauguració de l'exposició ""Mirar el món"", de Matías Factorovich","https://www.facebook.com/events/286042598674942/","https://www.facebook.com/events/286042598674942/","2018-09-13T10:30:00-07:00 to 2018-09-13T12:00:00-07:00","null","null","null","https://www.facebook.com/events/286042598674942/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/q90/p526x296/41334445_2147041782041054_7443754090103832576_n.jpg?_nc_cat=0&oh=fcab66020395d3502d57d3447969ec94&oe=5C2C05FB"
"1536479460-16","https://www.artssspot.com/barcelona/face-pages-prov/","Muchafibra Bcn","Muchafibra Bcn","¡Estamos emocionados de anunciar otra masterclass en Muchafibra por el maestro patronista, Shingo Sato! En este curso él enseñará el moulage pero no cualquier moulage: el sobre cuerpo !!la técnica  normal seria de hacer la prenda un maniquí, pero con shingo será en un cuerpo vivo. Las habilidades que aprenderás te ayudarán a crear piezas únicas y perfectas para un cuerpo específico, realizar fitting y correcciones para piezas únicas . El curso se divide en 3 días, el 24-25-26 de ochos horas intensivas, de experimentación  donde aprenderá sobre el movimiento del cuerpo y trabajará en varias piezas. Shingo Sato es el único maestro que enseña esta clase, ¡así que no pierdas la oportunidad!","Curso de Moulage Sobre Cuerpo–Masterclass Shingo Sato","https://www.facebook.com/events/205072056786618/","https://www.facebook.com/events/205072056786618/","2018-09-24T01:00:00-07:00 to 2018-09-26T10:00:00-07:00","null","null","null","https://www.facebook.com/events/205072056786618/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/p526x296/35518947_970565006451676_3674737472580878336_n.jpg?_nc_cat=0&oh=3cce494af022c03338d3e53fe14f84df&oe=5C2F0F4E"
"1536479435-15","https://www.artssspot.com/barcelona/face-pages-prov/","3 Punts Galeria","3 Punts Galeria","Amadeo Gabino, artista que en un principi partí de l’exploració i imitació del natural, va saber crear un univers de dures i arestes formes metàl•liques, de llises i impenetrables superfícies, de rugosos i polits plans, de profunds buits que a manera d’esvorancs, ulls o cràters volcànics fan aflorar el misteri de la seva erupció. 

Les escultures d’Amadeo Gabino, compostes de capes metàl•liques superposades, igual que la closca que protegeix les parts toves del cos d’alguns insectes, o les capes tendres i suculentes d’un bulb vegetal, adquireixen un valor d’embolcall i hermetisme abans insospitat.
Escuts, elms, armadures, esteles i vibracions, un món plàstic que es dreça davant nostre a la manera d’un enigma, d’un emblema. 

A l’exposició Amadeo Gabino “Revisted”, que s’inaugurarà per a l’esdeveniment Barcelona Gallery Weeknd, presentarem 18 peces, entre les quals 8 collages, escuts, i divereses escultures, algunes d’elles en gran format, fent una revisió de tota la seva trajectòria artística.

                                         ~~~~~~~~~~~~

Amadeo Gabino, artista que en un principio partió de la exploración e imitación de lo natural, supo crear un universo de duras y aristas formas metálicas, de lisas e impenetrables superficies, de rugosos y pulidos planos, de profundas oquedades que a manera de boquetes, ojos o cráteres volcánicos hacen aflorar el misterio de su erupción.

Las esculturas de Amadeo Gabino, compuestas de capas metálicas superpuestas, al igual del caparazón que protege las partes blandas del cuerpo de algunos insectos, o las capas tiernas y jugosas de un bulbo vegetal, adquieren un valor de envoltura y hermetismo antes insospechado.
Escudos, yelmos, armaduras, estelas y vibraciones, un mundo plástico que se yergue ante nosotros a manera de un enigma, de un emblema.

En la exposición Amadeo Gabino “Revisited”, que se inaugurará para el evento Barcelona Gallery Weekend, presentaremos 18 piezas, entre las cuales 8 collages, escudos, y varias esculturas, algunas de ellas en gran formato, haciendo una revisión de toda su trayectoria artística.","Inauguració de l'exposició Amadeo Gabino ""Revisted""","https://www.facebook.com/events/706864859672033/","https://www.facebook.com/events/706864859672033/","2018-09-21T10:00:00-07:00 to 2018-09-21T13:00:00-07:00","null","null","null","https://www.facebook.com/events/706864859672033/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/p526x296/41225333_1777103529006186_6170107965408804864_n.jpg?_nc_cat=0&oh=c098aeecfc69c7f8dca94cf1ce2c6584&oe=5C24A22F"
"1536479497-17","https://www.artssspot.com/barcelona/face-pages-prov/","Creative Raval","MACBA Store Laie","#ObjecteBCN és un cicle de 4 sessions per descobrir i donar a conèixer nou talent emergent en l’art aplicat als objectes.
Us proposem un recorregut a través de la vida del producte de disseny o artesanal, explicat en primera persona pels seus creadors. Descobrirem l’evolució de la creació de l’objecte, com i on es creen i la seva posada en escena a la botiga d’un museu.
 
1a sessió: JOIERIA ARTÍSTICA
Dimecres 26 de setembre 
 
18 h a 19 h – Trobada a l’Escola Massana
Visita del taller de joieria artística amb Carmen Amador, professora de l’escola.
Coneixerem Cybele Bion, Begoña Morales i Raquel Bistuer, estudiants de l’Escola Massana.
Totes elles ens presentaran el procés de creació de les seves peces artístiques.
 
19 h a 19.30 h – Visita a MACBA Store Laie
Presentació de la botiga del museu per part de l’equip de Laie. A la botiga, les quatre artistes
ens presentaran les seves peces.
 
19.30 h a 19.45 h – Torn de preguntes i copa de vi Domènech Vidal
Per acabar, es marida l’experiència amb una copa gentilesa de vins Domènech Vidal.
 
Reserva plaça: activitats@laie.es (places limitades amb reserva prèvia)
Preu de l’activitat: 5 € (inclou ruta i maridatge) | Places limitades (15 pax.)
 
Següent sessió: dimecres 24 d’octubre – art tèxtil
 
(Foto: obra de Raquel Bistuer)","ObjecteBCN. Primera sessió: joieria artística","https://www.facebook.com/events/768119566913370/","https://www.facebook.com/events/768119566913370/","2018-09-26T09:00:00-07:00 to 2018-09-26T10:45:00-07:00","null","null","null","https://www.facebook.com/events/768119566913370/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/q87/p280x280/41223426_1427798777323729_2240963727161556992_n.jpg?_nc_cat=0&oh=e4d3d1aed5db0ae381eb86ee5361bb97&oe=5BF1A826"
"1536479165-2","https://www.artssspot.com/barcelona/face-pages-prov/","Begemot Art & Fashion","Begemot Art & Fashion Gallery","La idea que tenían los antiguos egipcios de la belleza nos es patente gracias a las esculturas y las pinturas, pero también a las joyas y a los ornamentos que se han hallado. Los habitantes del valle del Nilo rendían culto a la belleza, cuidaban su higiene y su apariencia personal con extrema coquetería. Su finalidad era alcanzar la eternidad, la eterna juventud. 

En el transcurso de la conferencia de 1h30’, se llevará a cabo un recorrido por las diferentes tipologías de vestimenta, peinados, adornos y su simbología, en los distintos periodos de la época faraónica, ahondando en las representaciones iconográficas y sus características.","MODA Y LUJO EN LA CORTE DE LOS FARAONES DEL ANTIGUO EGIPTO","https://www.facebook.com/events/201746947191738/","https://www.facebook.com/events/201746947191738/","2018-09-12T10:30:00-07:00 to 2018-09-12T12:00:00-07:00","null","null","null","https://www.facebook.com/events/201746947191738/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/s526x296/36644204_10160620678200261_8418987278642184192_n.jpg?_nc_cat=0&oh=80c33cd2475dbdba60b5f462957596c3&oe=5BF17E61"
"1536479389-13","https://www.artssspot.com/barcelona/face-pages-prov/","MOFUTA","Mofuta","""Os doy a ver 2+1. Dos series de piezas de joyeria realizadas en dos diferentes periodos. La una sigue a la otra y en ambas podreis apreciar diferencias y analogias. Y una colección de bowls que se suma. Abultados a base de percutir sobre la tension de la chapa. 2+1 hace referencia a la diversificacion,  a los periodos de trabajo y sus resultados, tan parecidos tan distintos...al paso del tiempo,la transformacion de la materia."" 

'Mofuta- galería y estudio' se complace en presentar ""2 + 1"", una exposición individual del artista David Olifant. Aprovechamos la oportunidad de ""JOYA 2018 Barcelona Art Jewellery & Objects"", y tendremos una apertura festiva. 
viernes, sept 21 a las 19:30-22:30. 
¡La exposición muestra los diseños hechos a mano de David, únicos diseños de joyas, cuencos y más! venga al la inauguracion para tener la oportunidad de hablar con el artista, mientras toma una copa de vino :)

JOYA Barcelona está ampliando su oferta cultural al incluir la exposición de piezas de autor, realizadas por escultores, artistas y artesanos.
------------------------------------------
JOYA Barcelona is expanding its cultural offering by including the exhibition of auteur pieces, made by sculptors, artists and craftspersons.","2+1"" David Olifant","https://www.facebook.com/events/1279016125572751/","https://www.facebook.com/events/1279016125572751/","2018-09-21T10:00:00-07:00 to 2018-09-21T13:30:00-07:00","null","null","null","https://www.facebook.com/events/1279016125572751/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-9/q83/s720x720/41277997_1724100327693939_1526322722915745792_o.jpg?_nc_cat=0&oh=dadb7f010f30c060aea7ebf43d07c829&oe=5BECC75D"
"1536479412-14","https://www.artssspot.com/barcelona/face-pages-prov/","Lacontra Artnocal","Lacontra Artnocal","Estimadas mareas lacontrianas,
como el oleaje que siempre vuelve a su vera, nosotros volvemos a la orilla que nos dejó el cálido sabor veraniego. Todo acaba y todo empieza, como la nueva programación de este nuevo año expositivo. Por ello, aquí seguimos.

Exposición. Pere Sousa presenta la muestra fotográfica de Höxter John ""ART NURSE & DADA"".

""ART NURSE & DADA"" es una muestra fotográfica donde Pere Sousa recopila las obras de Höxter:
57 hombres y mujeres relacionados directamente con DADA; poetas, galeristas, artistas, filósofos, fotógrafas, emperadores y constructores de monumentos funerarios, posan junto a las Art Nurses, sus musas, las que les susurran al oído. Enfermeras del Arte responsables de todas sus obras, ellas, orgullosas de salir por fin en la foto, verdaderas protagonistas del dadaísmo en dos continentes.  Höxter John nos muestra el lado más amable de DADA en 34 fotografías tomadas entre 1915 y 1925.

Más sorpresas. 

En Lacontra, hasta el 20 de octubre de 2018.

ENTRADA LIBRE Y DE GORRA PARA LOS AMIGOS DE LACONTRA.

lacontracc.es
Carrer Puríssima Concepció, 9. Poble Sec. BCN.","Inauguración Exposición ""ART NURSE & DADA"" por Pere Sousa","https://www.facebook.com/events/680312162352006/","https://www.facebook.com/events/680312162352006/","2018-09-21T10:00:00-07:00 to 2018-09-21T13:00:00-07:00","null","null","null","https://www.facebook.com/events/680312162352006/","https://scontent.fath3-3.fna.fbcdn.net/v/t1.0-0/p526x296/41158209_2236050813281003_7008146176092405760_n.jpg?_nc_cat=0&oh=06e712bf558b226ca7d3ccf7f6b5e8eb&oe=5C2968FC"
