"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Clase Abierta: La Gozología. El gozo de la creación fotográfica","Grisart Escola Internacional de Fotografia Barcelona","Mapi Rivera Arts & Imagery","10/06/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/235400953652689/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21558887_819783681534046_3085282196898513712_n.jpg?oh=88afcaf954c9bc42661e4883204524fb&oe=5A409A5A' width='228' height='182' alt='Clase Abierta: La Gozología. El gozo de la creación fotográfica' />CLASE ABIERTA Y PRESENTACIÓN DEL CURSO<br />La Gozología. El gozo de la creación fotográfica<br /><br />-Un curso de expansión gozosa<br />-Un curso para crear autores<br />-Un curso de técnicas interiores<br />-Un curso de resultados intangibles<br />-Un curso de intento</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21558887_819783681534046_3085282196898513712_n.jpg?oh=88afcaf954c9bc42661e4883204524fb&oe=5A409A5A"
"Movistar Barcelona Fashion Film Festival","Museu del Disseny de Barcelona","Museu del Disseny de Barcelona","10/05/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/515129722180167/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21762045_1643627455669519_3815978193573944778_n.jpg?oh=1d36e7756de6994f6bfd1d32a75a20f7&oe=5A4C5DFD' width='228' height='182' alt='Movistar Barcelona Fashion Film Festival' />El Museu del Disseny acull la Gala final de la primera edició del Movistar Barcelona Fashion Film Festival, l’únic festival de fashion films de la ciutat, i el primer que fa especial atenció als talents emergents de la moda, l’audiovisual i la publicitat.<br /><br />El fashion film és una manera alternativa d'entendre la publicitat, portant l'espot més enllà de l'anunci i transformant-lo en una història que pretén arribar al públic i crear uns llaços emocionals. Es fan servir tècniques i mitjans cinematogràfics per crear un producte que pot anar des d'un projecte de videoart, fins a un curtmetratge amb una narrativa pròpia del cinema clàssic de Hollywood.<br /><br />Imprescindible confirmació prèvia: info@barcelonafashionfilmfestival.net</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21762045_1643627455669519_3815978193573944778_n.jpg?oh=1d36e7756de6994f6bfd1d32a75a20f7&oe=5A4C5DFD"
"Seismes: Festa dels artistes residents de Fabra i Coats","Fabra i Coats. Centre d'Art Contemporani","The Good Good","10/07/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/360632594367110/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/21743147_1157063644395061_6859325693280855191_n.jpg?oh=6528a93dfc99f627df2fa1e5049bf259&oe=5A1321EE' width='228' height='182' alt='Seismes: Festa dels artistes residents de Fabra i Coats' />SEISMES és la festa col·lectiva oberta dels artistes i col·lectius residents al centre de creació  Fabra i Coats.  Com si fos un hàppening, múltiples accions artístiques  dels i de les  artistes residents de Fabra i Coats posaran de manifest el talent que s’hi troba i la vinculació entre els artistes i les diferents entitats que hi resideixen. <br /><br />En una festa oberta al públic, el leitmotiv de la mostra és el diàleg artístic a través de la improvisació escènica i la mostra de peces des de mirades diverses i diferents disciplines.  SEISMES és obert i flexible, permetrà la participació simultània i dialogada de diverses propostes artístiques: instal·lacions, concerts, performance o video.  <br /> <br />Durant tota la tarda del dissabte 7 d’octubre,  a SEISMES  s’hi podran veure actuacions en viu, concerts, obres i instal·lacions artístiques, projeccions, en les que participaran més de 40 artistes de música, arts visuals i performance - moviment, totes residents a Fabra i Coats. <br /><br />Alguns dels i de les artistes participants són Amir Gazit, Anna Irina Russell, BBDansa, Duae, KonicLab, Blood Quartet, Crossing Lines, Makea tu vida, Livemedia, membres de Flamingo Tours, Natalia Carminati, Santiago Doljanin, The Good Good,  membres de Za!, Cooperativa General Humana, Pedra, Luzie Milena, Helena Vinent, Joan Pallé, la [SIC] i Technopolitans.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/21743147_1157063644395061_6859325693280855191_n.jpg?oh=6528a93dfc99f627df2fa1e5049bf259&oe=5A1321EE"
"Hiperobjetos","OSLO Graphic Barceloneta","OSLO Graphic Barceloneta","10/04/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/226042394590144/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/21728370_1797902203556482_6034186981382338485_n.jpg?oh=285f19de6d6934308e5aad20e2547bb8&oe=5A592902' width='228' height='182' alt='Hiperobjetos' />Marina Rubio presenta la seva nova sèrie, HIPEROBJETOS.<br /><br />El procés creatiu d’aquesta artista passa per una fixació en l’objecte, en allò industrial, en allò trobat, en allò reproduït i en allò manipulat. Aspectes que utilitza amb un caràcter lúdic per generar especulacions entorn la realitat<br /><br />Un univers fragmentat d'objectes que la Marina estructura i relaciona entre sí amb minuciositat artesanal.<br /><br />Amb la col·laboració de Inedit.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/21728370_1797902203556482_6034186981382338485_n.jpg?oh=285f19de6d6934308e5aad20e2547bb8&oe=5A592902"
"Premis Junceda d'Il·lustració 2017","Centre Cívic Urgell","Centre Cívic Urgell","10/05/2017","","10/30/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/115991199092534/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21728843_1567991276598374_2543660882778523510_o.jpg?oh=520f25c6c1e02ad9b271fee5e8844731&oe=5A4171F5' width='228' height='182' alt='Premis Junceda d'Il·lustració 2017' />EXPOSICIÓ PREMIS JUNCEDA D’IL·LUSTRACIÓ 2017<br />Del 2 al 30 d’octubre <br />Inauguració + mural participatiu, el dijous 5 d’octubre a les 19.30 h<br />------------------------------------------------------------<br />Coincidint amb el 15è aniversari dels Premis Junceda d’Il·lustració, aquesta exposició recull les obres dels guanyadors i finalistes de l’edició 2017 amb l’objectiu de donar a conèixer una mostra de les millors obres d’il·lustració en totes les seves àrees.  <br />Amb la col·laboració de l’ APIC Associació Professional d'Il·lustradors de Catalunya. Consulta les obres dels i les guanyadores i finalistes dels Premis Junceda 2017 a http://dom.cat/1a5l<br />-------------------------------------------------------------<br />Artistes: Alehop / Víctor Escandell / Rebeka Elizegi, Natalia Zaratiegui - Illustration, Marcel Pié, Pere Ginard,  Roc Albalat, Olga Capdevila/Illustration, Genís Rigol, Nico Roig, Carles Puche i Meritxell Campos, Pep Montserrat, Carmen Segovia, Alfonso López, Camille Vannier illustration, Mariona Cabassa, Riki Blanco, Ester García - illustration, Jordi Vila Delclòs, @Ester Montjer Jiménez, Martín Elfman Illustration, Pep Brocal, Alexa Barrios Illustration, Rachel Demetz, Francesc Peña Hinojosa, Martin Tognola ilustrador, Edmon de Haro, Marc Pallarès - Graphic Design, Art Direction & Illustration i Pep Rossell. <br />-----------------------------------------------------------<br />ACTIVITATS PARAL·LELES <br /><br />TALLER. IL·LUSTRA EL 2018! CREA EL TEU CALENDARI IL·LUSTRAT<br />Dimecres 18 d’octubre de 17 a 20 h <br />Il·lustrarem un calendari anual amb collage i tècnica mixta. A càrrec de la il·lustradora Mariona Cabassa. Activitat gratuïta. Cal inscripció prèvia. Inscripcions on-line a partir del dilluns 9 d’octubre. Consulteu el web. + Info: http://dom.cat/1ban<br />-----------------------------------------------------------------<br />MAKING OFF: DE LA IDEA A L’OBRA ACABADA <br />Dimecres 25 d’octubre a les 19.30 h<br />Xerrada amb alguns dels guanyadors dels Premis Junceda 2017 que explicaran el procés creatiu que hi ha rere les seves obres. Participen: Martín Elfman Illustration, Natalia Zaratiegui - Illustration i Olga Capdevila/Illustration. + Info: http://dom.cat/1bao</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21728843_1567991276598374_2543660882778523510_o.jpg?oh=520f25c6c1e02ad9b271fee5e8844731&oe=5A4171F5"
"Inauguración exposición José Manuel Ferrater","Carrer de Casanova, 136, 08036 Barcelona (Barcelona), Espanya","Juan Naranjo","09/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1705981679412997/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21753031_10214297898347221_5108666292826169884_o.jpg?oh=0d42b3339ddf44c52e93ce06bd45cc4c&oe=5A40E817' width='228' height='182' alt='Inauguración exposición José Manuel Ferrater' />Juan Naranjo Galería de Arte & Documentos presenta entre el 21 de septiembre y el 21 de octubre la exposición José Manuel Ferrater, Fotografías de Moda y Retratos, 1980-2017, que está compuesta por una selección de sus fotografías más icónicas, realizadas entre la década de 1980 y la actualidad.<br />José Manuel Ferrater, a lo largo de cuatro décadas, ha desarrollado un estilo transgresor, dinámico, oscuro, irónico, sensual y atemporal que lo ha situado entre los fotógrafos de moda más in- novadores y lo han convertido en uno de los faros de la fotografía de moda en España.<br /><br />Descargar catálogo: juannaranjo.eu<br /><br />La exposición se complementara con una mesa redonda que se celebrará el proximo 25 de octubre 2017 en la que participaran José Manuel Ferrater, Silvia Ventosa, conservadora de Textil e Indumentaría del Museu del Disseny y Juan Naranjo que se <br />celebrará en la Biblioteca Agustí Centelles de Barcelona y con la proyección de una selección de fashion films, realizados<br />porJ. M. Ferrater.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21753031_10214297898347221_5108666292826169884_o.jpg?oh=0d42b3339ddf44c52e93ce06bd45cc4c&oe=5A40E817"
"Gràcia Street Art Tour","Metro-Fontana","Alternative Barcelona","10/14/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1080570148740140/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/20374594_264619830689915_4983679118024455271_n.jpg?oh=20ed718b44bab7862bc04f8f9ed341f9&oe=5A51F230' width='228' height='182' alt='Gràcia Street Art Tour' />* FREE Street Art Tours in Gràcia @ 11:00AM  in front of FONTANA (Metro / green line).<br /><br />* Tours de Arte Urbana GRATIS, en Gràcia @ 11:00AM frente a FONTANA (Metro / linea verde)!<br /><br />* Tours de Street Art GRATUITS 11:00AM  devant la station de Metro FONTANA!<br /><br />We'll cover the Gràcia neighborhood, learn about the history of street art and graffiti and discuss the artists and installations we find along the stroll!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/20374594_264619830689915_4983679118024455271_n.jpg?oh=20ed718b44bab7862bc04f8f9ed341f9&oe=5A51F230"
"Live Painting with ETNIK","Metric Market","Metric Market","10/06/2017","","10/07/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2260240770869110/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/21617719_10214364927654717_3791174723079476148_n.jpg?oh=25e3a24da8a45d3eb06fff732a46468c&oe=5A448513' width='228' height='182' alt='Live Painting with ETNIK' />En<br />Live Painting by night with special guest ETNIK /Sweden - Italy/<br />Alessandro Etnik starts his career as a graffiti writer in the early 90's and since then he hasn't stopped creating and evolving his work. His first dedication to the geometrics starts in 2001 when he takes another direction and focus on the dynamic of shapes and their 3-dimensional positioning and volume. Since then, he expands his artworks transforming them into installations, interactive and digital artworks. We had the pleasure to invite him for a live painting performance in the space of M2, Barcelona with some nice drinks and good music. <br />Enjoy! <br /><br />Es<br />Pintura en vivo por la noche con invitado especial Etnik / Suecia - Italia /<br />Alessandro Etnik comienza su carrera como pintor de graffiti a principios de los 90 y desde entonces no ha dejado de crear y evolucionar su trabajo. Su primera dedicación a la geometría comienza en 2001 cuando toma otra dirección y se centra en la dinámica de las formas y su posicionamiento y volumen tridimensional. Desde entonces, amplía sus obras de arte transformándolas en instalaciones, obras de arte interactivas y digitales. Tuvimos el placer de invitarlo para una actuación de pintura en directo en el espacio de M2, Barcelona con unas bebidas agradables y buena música.<br />¡A disfrutar!</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/21617719_10214364927654717_3791174723079476148_n.jpg?oh=25e3a24da8a45d3eb06fff732a46468c&oe=5A448513"
"Inauguració Independència amb Enric Font i Gonzalo Rueda","Àcid Sulfúric","Àcid Sulfúric","09/30/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1836110929751827/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21686887_1962752430606118_4595553757000665005_o.jpg?oh=84b866f8d4d0b02d7b72d95931f5b048&oe=5A415877' width='228' height='182' alt='Inauguració Independència amb Enric Font i Gonzalo Rueda' />CAT<br /><br />Inauguració dissabte 30/09/2017 a les 19:00h. dins el Festival Young Gallery Weekend.<br /><br />La política expositiva d’Àcid Sulfúric consisteix en convidar a diferents artistes i comissaris a exposicions temàtiques per a confrontar el seu treball, qüestionant els models socials, polítics i econòmics actuals utilitzant un llenguatge proper i carregat d’ironia. Per l’inici de la temporada 2017 / 2018 comptem amb l’exposició Independència, que reuneix el treball elaborat pels artistes Enric Font i Gonzalo Rueda a partir de la proposta que els hi vam lliurar fa aproximadament un any. <br />La independència com a emancipació personal o col·lectiva implica separar-se d’una entitat organitzativa superior, sigui parella, família, grup o Estat, per poder autogestionar-se. Entenent que és un procés actiu, es plantegen qüestions com el dret a exercir-la i les formes per arribar-hi. Es tracta de trencar un status previ de dependència per exercir la pròpia llibertat i autonomia. Tanmateix implica determinar les estratègies, exercir les potencialitats i prioritats de la identitat, per a poder adaptar-se de forma conscient a l’entorn social i/o global, donant força, sobretot, a la generació d’un relat col·lectiu per dur-lo a terme.<br />Degut a l’actual situació política a Catalunya, resultaria poc honest per part nostra desvincular el concepte Independència amb l’enfrontament viscut entre el govern i la societat catalana contra l’estat espanyol. Ho enfrontem doncs, amb la distància irònica que ens caracteritza, posant èmfasi en el discurs dominant, utilitzant un mitjà com la pintura, tan allunyat de la immediatesa informativa i que permet una reflexió més profunda sobre les esperances, il·lusions, possibilitat d’emancipació i, per què no, miratges que aquest concepte inspira. <br /><br />CAST<br /><br />Inauguración sábado 30/09/2017 a las 19:00h. dentro del Festival Gallery Weekend.<br /><br />La política expositiva de Àcid Sulfúric consiste en invitar a diferentes artistas y comisarios a exposiciones temáticas para confrontar su trabajo, cuestionando los modelos sociales, políticos y económicos actuales utilizando un lenguaje cercano y cargado de ironía. Para la apertura de la temporada 2017 / 2018 contamos con la exposición Independència, que reúne el trabajo elaborado por los artistas Enric Font y Gonzalo Rueda a partir de la propuesta que les remitimos hace un año aproximadamente.<br />La independencia como emancipación personal o colectiva implica separarse de una entidad organizativa superior, sea pareja, familia, grupo o Estado para poder auto gestionarse. Entendiendo que es un proceso activo, se plantean cuestiones como el derecho a ejercerla y las formas de hacerlo. Se trata de romper con un status previo de dependencia para ejercer la propia libertad y autonomía. Esto, a su vez, implica reformular las estrategias, ejercer las potencialidades y prioridades de la identidad individual o colectiva, para poder adaptarse de forma consciente al entorno social y/o global, enfatizando, sobre todo, la generación de un relato para llevarla a cabo.<br />Debido a la actual situación política en Catalunya, resultaría poco honesto por nuestra parte desvincular el concepto Independència con el enfrentamiento vivido entre el gobierno y la sociedad catalana con el estado español. Se afronta, pues, con la distancia irónica que nos caracteriza, cargando las tintas en los pliegues del discurso dominante, utilizando un medio como la pintura, tan alejado de la inmediatez informativa y que permite una reflexión más profunda sobre las esperanzas, ilusiones, posibilidad de emancipación y, por qué no, espejismos que este concepto inspira.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21686887_1962752430606118_4595553757000665005_o.jpg?oh=84b866f8d4d0b02d7b72d95931f5b048&oe=5A415877"
"Exposición Artistas 137º","137º","137º","09/28/2017","","10/01/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1558634914195974/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/21743812_1562284223832945_7705408733182380647_o.jpg?oh=4139376044e6cd73d0369dbd57d467a9&oe=5A478CAF' width='228' height='182' alt='Exposición Artistas 137º' />Te invitamos el 28 de Septiembre a las 19 hrs para hacer un brindis y pasar tiempo juntos, rodeados por buena arte y buena compañía.<br /><br />Encontrarás exquisita obra, piezas únicas, utilitarias y decorativas y joyería en porcelana, piezas que hablan sobre nosotros: los artistas de 137º Artistic Studio.<br /><br />La exposición permanecerá abierta hasta Domingo 1 de Octubre a las 20:00 hrs.<br /><br />¡Esperamos verte alli!<br />-----------------------------------------------<br />We invite you to join us on September 28th at 7pm to  have a drink and spend time together surrounded by good art and good company.<br /><br />You will find exquisite artwork: unique, utilitarian and decorative ceramic pieces and porcelain jewelry. Pieces that say a lot about the artists of 137º Artistic Studio.<br /><br />The exhibition will remain open until Sunday, 1st of October, at 8pm.<br /><br />We hope to see you there!</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/21743812_1562284223832945_7705408733182380647_o.jpg?oh=4139376044e6cd73d0369dbd57d467a9&oe=5A478CAF"
