http://www.macba.cat/es/fuck-in-progress/1/actividades/activ,Fuck-in-Progress. Jordi Cortés y Kiakahart - null,"<p><img src='http://www.macba.cat/uploads/20150803/fuck_in_progress.6.jpg' width='228' height='182' alt='Fuck-in-Progress. Jordi Cortés y Kiakahart - null' /></p><p>Kiakaha es una expresión maorí que significa «¡Sé fuerte!» y que da nombre a la asociación para las artes en movimiento que dirige el coreógrafo Jordi Cortés. Este colectivo, con el que Cortés trabaja desde hace más de diez años en el ámbito del teatro físico y la danza, estrenó en el Mercat de les Flors, en el marco del Festival Grec 2015, el espectáculo Fuck-in-Progress. Ahora presenta una adaptación dentro del programa MACBA se vive.



El tema de esta propuesta de danza es el miedo de mostrarnos tal como somos y la dificultad de quitarnos de encima las capas con las que nos hemos ido revistiendo y que toman la forma de rutinas, tics, miedos y complejos. En el espacio cerrado donde transcurre Fuck-in-Progress se encuentran personas que han vivido diferentes experiencias y que las compartirán a través de la danza y la palabra. A partir de ahí, se crearán juegos entre ellas con el fin de romper los códigos de movimiento ya establecidos y buscar una nueva forma de expresarse y relacionarse con sus cuerpos. Hablan, con palabras o movimientos, ante un público que es testigo de estas confesiones y de la liberación de unos cuerpos que encuentran en la danza una vía para expresarse.



Una coproducción del Grec 2015 Festival de Barcelona y la Asociación Kiakahart - Artes en Movimiento. Con la colaboración de Alta Realitat, La Caldera - Centre de creació de dansa i arts escèniques contemporànies, el Graner - Centre de Creació, el Mercat de les Flors y Estruch, Fàbrica de Creació de les Arts en Viu del Ayuntamiento de Sabadell.

Con el apoyo del Departament de Cultura de la Generalitat de Catalunya.



Dirección: Jordi Cortés

Creación y performers: Mercedes Recacha, Annabel Castan, Míriam Aguilera, Joan Casaoliva, Jaume Girbau, Raül Perales, Glòria José y Jordi Cortés</p><p><a href='http://www.macba.cat/es/fuck-in-progress/1/actividades/activ' target='_blank'>+info</a></p>",10/31/2015,0/01/2000,"Actividad, MACBA",1,MACBA,MACBA,10
http://www.macba.cat/es/conocer-a-georges-perec/1/actividades/activ,Conocer a Georges Perec - null,"<p><img src='http://www.macba.cat/uploads/20130523/auditori1_770x315.jpg' width='228' height='182' alt='Conocer a Georges Perec - null' /></p><p>El seminario Conocer a Georges Perec se inscribe en la exposición Especies de espacios, comisariada por Frederic Montornés. El título de esta exposición, tomado de una de las obras del escritor francés, pone de relieve el fructífero diálogo que mantienen la literatura y el arte. Sin embargo, no nos parece que Perec sea un autor muy conocido fuera del ámbito estrictamente literario. Por esta razón proponemos unas conferencias, o intervenciones, en torno a su vida y su obra.



Perec entró en OULIPO pocos años después de la creación del taller, cuando Marcel Bénabou ya formaba parte del grupo. Este nos podrá hablar del Perec más íntimo, a quien conoció de cerca y con quien urdió tramas novelescas. Otro escritor de OULIPO, Olivier Salon, se encargará de dar una visión de conjunto de la obra perequiana. Eduarda Keating, que dedicó su tesis doctoral a la novela La Vie mode d’emploi (La vida instrucciones de uso, en su versión castellana), expondrá las trabas que circulan en el libro. Finalmente, un debate con personas procedentes de distintos ámbitos permitirá hacerse una idea de la riqueza de las lecturas que se desprenden de la obra de Perec.



Para completar el seminario y poner en práctica algunas de las tesis de OULIPO, el taller del sábado, a cargo de Ricard Ripoll, propondrá ejercicios de escritura lúdica, analizando sus dificultades y demostrando la máxima oulipiana que afirma que la traba nos permite ser más libres. Los participantes se sentirán como «ratones que construyen un laberinto a su alrededor por el simple placer de poder escapar de él».</p><p><a href='http://www.macba.cat/es/conocer-a-georges-perec/1/actividades/activ' target='_blank'>+info</a></p>",12/10/2015,12/12/2015,"Actividad, MACBA",1,MACBA,Auditori Meier,10
http://www.macba.cat/es/sexy-comics-for-all-ages/1/actividades/activ,Sexy Comics for all Ages - null,"<p><img src='http://www.macba.cat/uploads/20150812/28.3.jpg' width='228' height='182' alt='Sexy Comics for all Ages - null' /></p><p>El trabajo de Francesc Ruiz parte del cómic como substrato estético, narrativo e intelectual, y también como material histórico y operativo.

A través de la creación, la alteración, la restitución o el assemblage, Ruiz genera historias posibles que revelan los engranajes de construcción de las identidades sociales, individuales, sexuales o urbanas. 



En este workshop se quiere incidir en algunas prácticas contemporáneas que se producen en torno al cómic y que, desde el amateurismo, la apropiación y el trabajo en grupo, defienden el espacio del cómic como lugar de expresión desjerarquizado, en el cual no es necesario saber dibujar ni se hacen distinciones entre lectores y productores.</p><p><a href='http://www.macba.cat/es/sexy-comics-for-all-ages/1/actividades/activ' target='_blank'>+info</a></p>",12/04/2015,0/01/2000,"Actividad, MACBA",1,MACBA,Espai Taller  MACBA,10
http://www.macba.cat/es/barcelona-pensa-2015/1/actividades/activ,Pensar a través de los oídos: estética y política de la escucha - Conferencia de Peter Szendy,"<p><img src='http://www.macba.cat/uploads/20151014/Barcelona_Pensa.3.jpg' width='228' height='182' alt='Pensar a través de los oídos: estética y política de la escucha - Conferencia de Peter Szendy' /></p><p>Coincidiendo con la conmemoración del día mundial de la filosofía por la UNESCO, la Facultad de Filosofía de la Universidad de Barcelona organiza el Festival de Filosofía Barcelona Pensa 2015: una semana de actividades con contenido filosófico por toda la ciudad. El objetivo del festival es acercar el discurso filosófico a los ciudadanos utilizando distintos formatos para su difusión y transmisión y, al mismo tiempo, cumplir la tarea de ofrecerles criterios y reflexiones que les permitan pensar sus decisiones, tanto en el ámbito ético como político o estético.



El MACBA participará en esta propuesta acogiendo una intervención y mesa redonda sobre filosofía y sonoridad con el filósofo y musicólogo Peter Szendy (París, 1966), autor, entre otros títulos, de Écoute, une histoire de nos oreilles (2001), Sur écoute. Esthétique de l'espionnage (2007) y Tubes. La Philosophie dans le juke-box (2008), en los que reflexiona sobre el papel de la escucha. En esta sesión hablaremos con Szendy de la posibilidad de pensar no solo sobre la escucha, sino también a través de ella.



Coordina: Arnau Horta

Organizado por la Facultad de Filosofía de la Universidad de Barcelona</p><p><a href='http://www.macba.cat/es/barcelona-pensa-2015/1/actividades/activ' target='_blank'>+info</a></p>",11/18/2015,0/01/2000,"Actividad, MACBA",1,MACBA,Auditori Convent dels Àngels,10
http://www.macba.cat/es/luz-broto-dentro-y-fuera/1/actividades/activ,Luz Broto. Dentro y fuera - null,"<p><img src='http://www.macba.cat/uploads/20151016/broto.4.jpg' width='228' height='182' alt='Luz Broto. Dentro y fuera - null' /></p><p>La práctica de Luz Broto, de carácter situacional y propositivo, se basa en un gesto mínimo, fruto de un estudio minucioso del espacio, de sus límites, de sus usos y de la implicación del cuerpo como activador y receptor de las tensiones y dinámicas establecidas.



Sus trabajos se generan a partir de los condicionantes de un lugar –elementos arquitectónicos e infraestructuras, estructuras organizativas, normativas y protocolos, hechos históricos o recientes– para plantear mínimas operaciones de desplazamiento que ponen en juego las constricciones y complejidades del marco donde se inscriben.</p><p><a href='http://www.macba.cat/es/luz-broto-dentro-y-fuera/1/actividades/activ' target='_blank'>+info</a></p>",11/13/2015,0/01/2000,"Actividad, MACBA",1,MACBA,Espai Taller  MACBA,10
http://www.macba.cat/es/biorresistencia-transversalidad-emancipacion/1/actividades/activ,"Biorresistencia, transversalidad y emancipación - Seminario comisariado por Laura Benítez Valero","<p><img src='http://www.macba.cat/uploads/20141203/auditori3_770x513.1.jpg' width='228' height='182' alt='Biorresistencia, transversalidad y emancipación - Seminario comisariado por Laura Benítez Valero' /></p><p>Las llamadas prácticas de biorresistencia cultural tienen como estrategia clave la creación de espacios colectivos de intercambio, espacios que faciliten la disolución de las barreras de la especialización. Esta disolución supone una apuesta por la interacción, así como por una relación no jerárquica entre las diferentes áreas de conocimiento. Pero esta ruptura de jerarquías no sólo afecta a las áreas de conocimiento, sino también a la contraposición entre especialistas y amateurs en el contexto de las prácticas artísticas.

 

Los fenómenos de biorresistencia son elementos desorganizadores, sirven a la ruptura de los mecanismos de alienación que buscan la reafirmación del statu quo, para poder así diluir las fronteras de la especialidad del conocimiento. Esta propuesta toma como referente la no-concepción de una especialización ligada a criterios de exclusividad, que desestime la interacción con el no-experto, puesto que la negación a esta interacción solo sirve para reafirmar la jerarquización del conocimiento y del acceso al mismo. O, en palabras de Claire Pentecost, para solidificar la «ignorancia sistemática, alienación generalizada, frustración del potencial individual y, a largo plazo, daños sociales todavía difíciles de prever».



La primera sesión de las jornadas sobre biorresistencia consistirá en un seminario que analizará, desde diferentes líneas de investigación y marcos conceptuales, las potencialidades de un trabajo cooperativo que parte del intercambio para construir espacios en los que se pueda explotar el potencial dialógico y abordar prácticas colectivas que generen interrupciones en los imaginarios preestablecidos y reconfiguren espacios comunes. 



La segunda sesión consistirá en la realización de un taller del proyecto de investigación GYNEpunk: Autonomous ginecologyLAB. El objetivo principal del proyecto es generar laboratorios DIY-DIT de diagnóstico accesibles y técnicas de experimentación extrema, para desarrollar labs que se adapten tanto a un entorno estático como a un entorno móvil. La propuesta consiste en hackear y construir nuestros propios dispositivos de ultrasonido, endoscopio o de ecografía low cost, buscando elevar el potencial máximo de aprendizaje común y la energía radical del propio cuerpo, descolonizando el cuerpo y dinamitando el imaginario preestablecido del cuerpo.



Con el soporte del grupo de investigación ""Experiencia estética e Investigación artística: aspectos cognitivos del arte contemporáneo"" del Grup de Recerca en Estètica i Teories de les Arts (GRETA) de la UAB.</p><p><a href='http://www.macba.cat/es/biorresistencia-transversalidad-emancipacion/1/actividades/activ' target='_blank'>+info</a></p>",12/18/2015,12/19/2015,"Actividad, MACBA",1,MACBA,Auditori Meier i auditori del Convent dels Àngels,10
http://www.macba.cat/es/neue-vocalsolisten-stuttgart/1/actividades/activ,Neue Vocalsolisten Stuttgart - Sampler Sèries. L'Auditori,"<p><img src='http://www.macba.cat/uploads/20151019/Neue_Vocalsolisten_2____Martin_Sigmund.5.jpg' width='228' height='182' alt='Neue Vocalsolisten Stuttgart - Sampler Sèries. L'Auditori' /></p><p>Sampler Sèries recoge la apuesta de L’Auditori por la nueva creación sonora a través de un recorrido por espectáculos producidos en la actualidad que incorporan elementos de I+D en el ámbito de la música. La propuesta se articula a través de distintos espacios significativos del mundo del arte contemporáneo en la ciudad de Barcelona, vinculándose también a festivales y ciclos internacionales de nueva creación sonora. De la música escrita a la improvisación libre, de los instrumentos acústicos a los dispositivos electrónicos, de la música performática a la instalación sonora o la videocreación.



Por segundo año consecutivo, el MACBA colabora con L’Auditori de Barcelona acogiendo una de las propuestas incluidas en el ciclo Sampler Sèries. En esta ocasión presenta al Neue Vocalsolisten de Stuttgart, un conjunto que experimenta con nuevas sonoridades y técnicas vocales, nuevas formas de articulación y, sobre todo, que trabaja en estrecha colaboración con los compositores. Por todo ello ocupa un lugar destacado en los nuevos repertorios de música vocal, con una especial preocupación por el teatro musical, los proyectos interdisciplinarios con electrónica, vídeo, artes visuales y literatura, y los proyectos que combinan música antigua y creación contemporánea.



Repertorio 

Tiziano Manca: Signification, 2010 (Estreno nacional)

Mauro Lanza: Disiecta Membra, 2014 (Estreno nacional)

José M. Sánchez-Verdú: SCRIPTVRA ANTIQVA (Madrigalbuch I), 2010-2012 

Claude Vivier: Love Songs, 1977 

Georg Friedrich Hass: 3 Liebesgedicht, 2005 (Estreno nacional)



Intérpretes y artistas invitados

Johanna Zimmer, soprano

Susanne Leitz-Lorey, soprano lírica

Truike van der Poel, mezzosoprano

Daniel Gloger, contratenor

Martin Nagy, tenor

Guillermo Anzorena, barítono 

Andreas Fischer, bajo



Actividad organizada por L’Auditori. Más información: www.auditori.cat/ca/neue-vocalsolisten-stuttgart.</p><p><a href='http://www.macba.cat/es/neue-vocalsolisten-stuttgart/1/actividades/activ' target='_blank'>+info</a></p>",11/21/2015,0/01/2000,"Actividad, MACBA",1,MACBA,MACBA,10
http://www.macba.cat/es/familia-por-un-lado-o-por-el-otro/1/actividades/activ,Por un lado o por el otro - Nuevo programa para familias con niños de 1 a 5 años,"<p><img src='http://www.macba.cat/uploads/20151019/per_una_banda.4.jpg' width='228' height='182' alt='Por un lado o por el otro - Nuevo programa para familias con niños de 1 a 5 años' /></p><p>Especies de espacios nos invita a reflexionar sobre los usos y las posibilidades del espacio. ¿Cómo nos relacionamos con él? ¿Cómo se conectan los distintos espacios? ¿Qué hay detrás de una pared? ¿Podemos manipularla o agujerearla? ¿Es posible ver a través de las paredes? Ponemos en juego el cuerpo, la observación y la acción para investigar diferentes formas de atravesar el espacio. Estas experiencias nos acercarán a las estrategias creativas de algunos de los artistas de la exposición.



Taller familiar a cargo de Experimentem amb l’Art.</p><p><a href='http://www.macba.cat/es/familia-por-un-lado-o-por-el-otro/1/actividades/activ' target='_blank'>+info</a></p>",12/05/2015,01/02/2016,"Actividad, MACBA",1,MACBA,MACBA,10
http://www.macba.cat/es/chaoscaccia-un-proceso-gestual/1/actividades/activ,"Chaoscaccia, un proceso gestual - Performance con Pascale Criton i Deborah Walker","<p><img src='http://www.macba.cat/uploads/20151016/Pascale_Criton_Walker.2.jpg' width='228' height='182' alt='Chaoscaccia, un proceso gestual - Performance con Pascale Criton i Deborah Walker' /></p><p>Chaoscaccia para violonchelo (2013), elaborada en colaboración con Deborah Walker, hace hincapié en el proceso gestual y permite desarrollar diagramas en torno a la idea de shift process. Se trata de captar el gesto musical en su dimensión de evento, de buscar la idea motriz y procesual. A tal efecto, las cartografías y los guiones espaciotemporales nos permiten determinar el juego de variables y modelar eventos dinámicos. Lo que nos interesa es la transitividad, poner en relación dimensiones heterogéneas y los acoplamientos que generan modelos lineales, exclusivos o limitativos, para pasar de un medio a otro. Centraremos la atención en el movimiento, las velocidades, la inestabilidad. ¿Qué determina el gesto, si ya no es el resultado estable que se supone que produce?

Pascale Criton, compositora



Chaoscaccia es un guion plural elaborado a dúo con Pascale Criton. Partiendo del gesto instrumental, inestable y continuo, varios estados coexisten; su energía avanza, cambiante, en un movimiento de ruptura constante. Yo presto atención al sonido que produce el gesto, no produzco un gesto a la vista de un sonido; energía incesante, sin tocar nunca el suelo. La escucha provoca una reacción.

Deborah Walker, violonchelista



Esta actividad forma parte del seminario  Gilles Deleuze y la geología de la creación.</p><p><a href='http://www.macba.cat/es/chaoscaccia-un-proceso-gestual/1/actividades/activ' target='_blank'>+info</a></p>",11/07/2015,0/01/2000,"Actividad, MACBA",1,MACBA,MACBA,10
http://www.macba.cat/es/familia-pero-eso-es-arte/1/actividades/activ,"Pero, ¿eso es arte? - Nuevo programa para familias con niños y niñas de 6 a 12 años","<p><img src='http://www.macba.cat/uploads/20151019/pero_aixo_es_art.3.jpg' width='228' height='182' alt='Pero, ¿eso es arte? - Nuevo programa para familias con niños y niñas de 6 a 12 años' /></p><p>Rinocerontes, luces por el suelo, vídeos alocados y sonidos estrafalarios... ¿Seguro que eso es arte contemporáneo? En el taller Pero, ¿eso es arte? veremos y aprenderemos qué es el arte contemporáneo visitando la Colección MACBA de otra forma, más participativa, lúdica y divertida, a través de un recorrido insólito por las salas del Museo. Además de observar, también trabajaremos el arte en familia, creando una instalación todos juntos en la que cada miembro de la familia tendrá que dar su opinión.



Taller a cargo de Jordi Ferreiro</p><p><a href='http://www.macba.cat/es/familia-pero-eso-es-arte/1/actividades/activ' target='_blank'>+info</a></p>",12/05/2015,01/03/2016,"Actividad, MACBA",1,MACBA,MACBA,10
