"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Video@Löwenbräu: mit Arbeiten von Teresa Serrano","Migros Museum für Gegenwartskunst","F+F Schule für Kunst und Design","11/02/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/318900985244295/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22135408_1462259780554428_397134931914269342_o.jpg?oh=534e968e18078153df1b7f6086abe57f&oe=5A42B778' width='228' height='182' alt='Video@Löwenbräu: mit Arbeiten von Teresa Serrano' />Die Reihe Video@Löwenbräu, ein Kooperationsprojekt der F+F Schule für Kunst und Design und des Migros Museum für Gegenwartskunst, geht in die 5. Saison. Die Veranstaltungen knüpfen im Herbst/Winter 2017 direkt an das Ausstellungsprogramm des Migros Museum für Gegenwartskunst an, und zwar an Collection on Display: Rituals. Diese Ausstellung bildet den inhaltlichen Rahmen, der an drei Abenden mit ausgewählten Video- und Filmarbeiten von Künstler_innen aus Lateinamerika pointiert beleuchtet, reflektiert und erweitert wird.<br /><br />Gesprächsgast dieser Reihe ist Hans-Michael Herzog, Kunsthistoriker, Kritiker und Kurator. Das Programm wurde von Irene Müller, Dozentin an der F+F, in Zusammenarbeit mit Nadia Schneider Willen, der Kuratorin der Ausstellung, erarbeitet. Ermöglicht werden diese Anlässe u. a. auch dank der Leihgaben der Daros Latinamerica Collection, Zürich.<br /><br />Save the date! Weiterer Video@Löwenbräu-Reihe Termin: <br />Do. 7. Dezember u. a. mit Arbeiten von Teresa Margolles</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22135408_1462259780554428_397134931914269342_o.jpg?oh=534e968e18078153df1b7f6086abe57f&oe=5A42B778"
"Nicole Graf @vfg_lecture_03","Photobastei","vereinigung fotografischer gestalterInnen (vfg)","11/01/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2384079591817440/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/22384006_1695596447178129_463457694102407036_o.jpg?oh=8085f4c59f77268fe8a90c2029749a67&oe=5A7576C5' width='228' height='182' alt='Nicole Graf @vfg_lecture_03' />Das Bildarchiv der ETH-Bibliothek: Bestände und Aufgaben<br /> <br />Das Bildarchiv der ETH-Bibliothek besitzt über 3,2 Millionen Fotografien ab 1860. Die vornehmlich dokumentarischen und wissenschaftlichen Fotografien stammen von ETH-Professoren und ETH-Instituten oder von Dritten wie etwa der Comet Photo AG, der Swissair und Walter Mittelholzer (Stiftung Luftbild Schweiz) oder der Stiftung Industriekultur Schweiz. Die Hauptaufgabe eines öffentlichen Bildarchivs ist die Nutzbarmachung der Bestände. Seit der Gründung des Bildarchivs im Jahr 2001 steht die Digitalisierung ausgewählter Bestände und deren Onlineschaltung auf der Bilddatenbank E-Pics Bildarchiv Online im Mittelpunkt der Arbeiten. Mit den aktuell rund 400‘000 Bildern online ist das Bildarchiv eines der grössten in der Schweiz. Seit März 2015 sind die Bilder zudem auch sog. Open Data, d. h. wenn immer rechtlich möglich, können die Bilder zur freien Nutzung, auch kommerziell, heruntergeladen werden. Im Weiteren nimmt das Bildarchiv in Sachen Crowdsourcing eine Vorreiterrolle ein.<br /> <br />Nicole Graf,<br />Ausbildung zur Diplombibliothekarin BBS an der Nationalbibliothek in Bern. Studium Soziologie, Staatsrecht und Neuere Schweizer Geschichte an der Universität Bern. Wissenschaftliche Assistentin, wissenschaftliche Redaktionsassistentin an der Universität Bern und freie Filmjournalistin bei der „Berner Zeitung“. Seit 2008 Leiterin des Bildarchivs der ETH-Bibliothek in Zürich. Mit-Herausgeberin der Reihe „Bilderwelten. Fotografien aus dem Bildarchiv der ETH-Zürich“ (Scheidegger &Spiess, Zürich, ab 2011). Masterstudium Bildwissenschaft an der Donau-Universität in Krems (A).</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/22384006_1695596447178129_463457694102407036_o.jpg?oh=8085f4c59f77268fe8a90c2029749a67&oe=5A7576C5"
"Vfg Bildersoirée Caroline Minjolle","Photobastei","Photobastei","10/31/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/749814575229245/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/22310282_1992510707645722_7402997015390302037_n.jpg?oh=d572b678a92db01e9cf2d697df7d7cfe&oe=5A3FD3CE' width='228' height='182' alt='Vfg Bildersoirée Caroline Minjolle' />Caroline Minjolle verbindet in ihrer beruflichen Laufbahn stille und bewegte Bilder auf verschiedene Ebenen und setzt sich mit dem Körper als Ausdrucksmittel auseinander - als Tänzerin auf der Bühne, als Fotografin hinter und vor der Kamera, als Kuratorin und Unterstützerin von Tanzprojekten zeitgenössischer ChoreografInnen. Die Darstellung des Menschen, inszeniert oder spontan in seinem Alltag aufgefangen, bildet den thematischen Faden mit dem patchworkartig ihre verschiedenen Arbeitsgebiete miteinander verwoben werden. In Frankreich geboren und aufgewachsen, lebt und arbeitet Caroline Minjolle seit 20 Jahren in Zürich. 2015 wurde sie Mitglied der Fotografen Agentur Lunax.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/22310282_1992510707645722_7402997015390302037_n.jpg?oh=d572b678a92db01e9cf2d697df7d7cfe&oe=5A3FD3CE"
"«neue räume 17»","neue räume","neue räume","11/15/2017","","11/19/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1876274539323735/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17358891_1266634933386495_4777528780136082958_o.jpg?oh=f09d922f80114e8259ea609e607d14ea&oe=5A820FF2' width='228' height='182' alt='«neue räume 17»' />Internationale Interior Design Ausstellung</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/17358891_1266634933386495_4777528780136082958_o.jpg?oh=f09d922f80114e8259ea609e607d14ea&oe=5A820FF2"
"Fotos für Wasser","Zukunft","Wasser Für Wasser","11/13/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1525219757557186/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/q87/p480x480/22339694_1101425063293822_8289466673555738880_o.jpg?oh=be3581a2defdb1c3069baf2b63172496&oe=5A6D949C' width='228' height='182' alt='Fotos für Wasser' />Die 13 Photo AG und der Klub Zukunft feiern in derselben Woche Geburtstag. Diesen Anlass feiern sie u.a. mit einer gemeinnützigen A(u)ktion in der BAR 3000 und im Klub Zukunft. Dabei werden ausgewählte Fotografien in verschiedenen Formaten rund um das Thema Wasser ausgestellt und in einer stillen Auktion versteigert. Der Gewinn fliesst vollumfänglich in Projekte der Non-Profit-Organisation Wasser Für Wasser.<br />Alle sind herzlich eingeladen!<br /><br />Titelfoto: Edgar Herbst / 13 Photo</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/q87/p480x480/22339694_1101425063293822_8289466673555738880_o.jpg?oh=be3581a2defdb1c3069baf2b63172496&oe=5A6D949C"
"Blickfang Designmesse Zürich","StageOne Event & Convention Hall","Relle - more than jewelry","11/10/2017","","11/12/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1989880561269685/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21950666_1452902471442106_6345438988760591885_o.jpg?oh=5c21cd84cf25ba52da8b5acd1edd62f7&oe=5A3EBB68' width='228' height='182' alt='Blickfang Designmesse Zürich' />Internationale Designmesse für Möbel, Schmuck, Mode, etc. <br />Relle präsentiert mit dem Label ReTra erstmals Schweizer Designprodukte aus Schweizer Traditionen mit einem Twist Moderne - kommt vorbei und überzeugt euch live</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21950666_1452902471442106_6345438988760591885_o.jpg?oh=5c21cd84cf25ba52da8b5acd1edd62f7&oe=5A3EBB68"
"GameZfestival 5.0","GameZfestival","GameZfestival","11/10/2017","","11/12/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/150333328907696/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22339570_2138116353082557_1024643472996633715_o.jpg?oh=ad9ce3fd054fd3ee57752ab1c02336a9&oe=5A6D4ADB' width='228' height='182' alt='GameZfestival 5.0' />GameZfestival is back for its fifth edition with three days of talks, international guests, indie game studios, panel discussions, awards and an OpenMic. This year's topic is 'Game Over!' with focus on deaths in videogames. The Festival's Highlights are Jakub Dvorsky from Amanita Design (CZ), Transport Fever's Basil Weber (CH) and more. Our conference track gameZ & ruleZ takes a closer look at motivational systems for non-human games. Yes, animals and robots want to play too! Festival and conference will be accompanied by a playable videogame exhibition. <br /><br />Location: Zurich, Kunstraum Walcheturm Kanonengasse 20. Just off from Zurich mainstation (5').</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22339570_2138116353082557_1024643472996633715_o.jpg?oh=ad9ce3fd054fd3ee57752ab1c02336a9&oe=5A6D4ADB"
"DIY Modular Eurorack Workshop","MuDA","MuDA","11/04/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/745112615691608/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22339002_1985555838368248_1009354562789778248_o.jpg?oh=e0167d9f36620c3289b5b2890f94b1e5&oe=5A75CA4E' width='228' height='182' alt='DIY Modular Eurorack Workshop' />DIY MODULAR WORKSHOP<br />In collaboration with the Backslash Festival<br /><br />Saturday 4 November<br />15:00 – 18:00pm<br /><br />For our music techies already into modulars and/or want to start building one, this workshop will guide you to making your own module eurorack! < And even get you in the groove for the Backslash Festival happening this same weekend ! ><br /><br />In our second modular workshop you will build your own modular RIAA Eurorack phono preamplifier component. Since sampling becomes more and more popular in eurorack,  a phono preamplifier could come in very handy to directly sample from vinyl! <br /><br />RIAA is a preamplifier to bring phono signals up to the hot levels of eurorack modular synthesizers. It is a stereo preamplifier with designated ground binding post for hum-free operation. The amplifier is divided into two gain stages - stage one features a RIAA conform frequency response and stage two has a linear response and adjustable gain. Its purpose is to bring the signal from line level up to eurorack level. You can adjust the output level with a stereo potentiometer, two LED’s indicate when signal level is +/-5V.<br /><br />The workshop will be run by Raffael Segmüller from “Seismic Industries”. <br /><br />Beginner to intermediate level. <br />Component specifications: seismic.industries/riaa<br /><br />CHF 99.- / max. 10 participants.<br />Great for ages 18+<br />Language: German and English<br /><br />Subscribe via e-mail:<br />info@backslashfestival.com<br />alexa@muda.co</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22339002_1985555838368248_1009354562789778248_o.jpg?oh=e0167d9f36620c3289b5b2890f94b1e5&oe=5A75CA4E"
"Appunti del passaggio and an Occasional Accent: Storia di storie","Le Foyer","Le Foyer","10/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1939150479632271/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22256637_1685537924799333_8573777008617392656_o.jpg?oh=fc640fca2a34f2d61e3ec2f2768fff2e&oe=5A6E458F' width='228' height='182' alt='Appunti del passaggio and an Occasional Accent: Storia di storie' />A (performative) Evening with Maria Iorio, Raphaël Cuomo and Alessandra Eramo<br /><br />Performance, screening of ""Appunti del passaggio"" (43’15 min, Italian, English subtitles) and discussion<br /><br />http://www.parallelhistories.org/<br />http://www.ezramo.com/<br /><br />http://lefoyer-lefoyer.blogspot.ch/<br /><br />Le Foyer zu Gast bei<br />Corner College<br />Kochstrasse 1<br />8004 Zürich<br /><br />http://www.corner-college.com/</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22256637_1685537924799333_8573777008617392656_o.jpg?oh=fc640fca2a34f2d61e3ec2f2768fff2e&oe=5A6E458F"
"Backslash Festival 2017","Backslash Festival","Backslash Festival","11/03/2017","","11/05/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/245153699227680/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18358935_1535802583128502_5811606637980698776_o.jpg?oh=20f0505c4a422f91b67d0e885a52ece6&oe=5A6F233C' width='228' height='182' alt='Backslash Festival 2017' />Electronic culture & visual arts<br /><br />Backslash Festival returns this year with two interdisciplinary nights of electronic live acts, hybrid sets, a new media exhibition and a series of art performances with a tailored Funktion-One system.<br /><br />Doors: 20:00<br />Closing: 07:00<br /><br />\\\\\\\\\\\\\\\\\ LINE-UP<br /><br />FRIDAY<br /><br />◥ Codex Empire (live) [aufnahme + wiedergabe]<br />https://soundcloud.com/codexempire<br /><br />◥ Kush Khazeela (live)<br />https://youtu.be/_8xCTQ-sQME<br /><br />◥ MELANIA . (hybrid) [aufnahme + wiedergabe]<br />https://soundcloud.com/melania_dot<br /><br />◥ Sombre Sabre (live) [Creaked Records]<br />https://soundcloud.com/sombre-sabre<br /><br />◥ TheAlchemist (live) [Create]<br />https://soundcloud.com/the_alchemist_alchemist<br /><br />◥ Verveine (live) [Creaked Records]<br />https://soundcloud.com/verveine<br /><br />SATURDAY<br /><br />◥ Dave Eleanor (live) [BlauBlau Records]<br />https://soundcloud.com/daveeleanor<br /><br />◥ feldermelder (live) [-OUS]<br />https://soundcloud.com/feldermelder<br /><br />◥ Komfortrauschen (live) [Springstoff]<br />https://soundcloud.com/komfortrauschen<br /><br />◥ Marquis Malanga (live) [On The Camper Records]<br />https://soundcloud.com/marquismalanga<br /><br />◥ Rubinsteig (hybrid) [Tokida]<br />https://soundcloud.com/rubinsteig<br /><br />◥ Ｓ Ｓ Ｓ Ｓ (live) [aufnahme + wiedergabe]<br />https://soundcloud.com/gewissheit<br /><br />\\\\\\\\\\\\\\\\\ VISUAL ARTS<br /><br />◥ Sandra Bühler (new media installation)<br />http://www.sandrabuehler.com<br /><br />◥ Aurélie Strumans (new media installation)<br />http://aureliestrumans.tumblr.com<br /><br />◥ Nathalie Stirnimann & Stefan Stojanovic (art performance)<br />www.stirnimannnathalie.ch / www.stojanovicstefan.com<br /><br />\\\\\\\\\\\\\\\\\ INFOS<br /><br />On both NIGHTS, the main programme will start by an art performance and feature an ongoing new media exhibition during the whole festival. Live & hybrid electronic acts from 22:00 to 07:00.<br /><br />The DAY programme on Saturday from 11:00 to 20:00 at the MuDA Museum will include a DIY modular synthesis workshop, an anti-hangover networking brunch, a sound & light relaxing workshop and a warm up party with performances from Tikitula and e-acute from the Zurich label Kashev Tapes. More informations on the website: http://backslashfestival.com/backslash-by-day/<br /><br />The festival is organised by the association Tokyo Data Collective. Its main focus is to develop projects setting up transdisciplinary symmetries between video art, sound design, sound architecture, performance, interactive design and fine arts.<br /><br />\\\\\\\\\\\\\\\\\ TICKETS<br /><br />Festival Pass: Very limited amount of tickets for CHF 15.-<br />NIGHT tickets: CHF 15.- at the door, CHF 10.- on presale<br />DAY tickets: Subscription via e-mail, check the website<br /><br />Tickets presale:<br />http://backslashfestival.com/tickets<br /><br />Limited amount of tickets available on the door.<br /><br />\\\\\\\\\\\\\\\\\ GET THERE<br /><br />Sihlquai 240, 8005 Zurich<br /><br />Public transportation: From Zurich HB train station: tram 4, 11, 13 or 17 at Bahnhofquai/HB until stop Quellenstrasse, then 2 min. on foot on Fabrikstrasse.<br /><br />On foot: 15 min. from Zurich HB on Sihlquai along the Limmat river.<br /><br />\\\\\\\\\\\\\\\\\ SOUND SYSTEM<br /><br />Tailored Funktion-One setup. BOOM.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18358935_1535802583128502_5811606637980698776_o.jpg?oh=20f0505c4a422f91b67d0e885a52ece6&oe=5A6F233C"
