https://www.facebook.com/events/1687708068157317/,Richard Hollis — Graphic Design,<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/13139013_10154240683517526_1288654483519405018_n.jpg?oh=19042cb95e1670e57230a6e4df077665&oe=579BC9C6' width='228' height='182' alt='Richard Hollis — Graphic Design' />Conferencia abierta dentro del Master en Diseño Gráfico de Elisava (Postgrado en Diseño Editorial)</p><p><a href='https://www.facebook.com/events/1687708068157317/' target='_blank'>+info</a></p>,05/26/2016,,"Exposición, Espacios alternativos",Marc Panero,Elisava Escola Universitària de Disseny i Enginyeria de Barcelona,0,1,1,0,19:15,
https://www.facebook.com/events/1050169891719889/,Art Lover Ground BARCELONA - The Afternoon Tea,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/13094157_785163084917647_2105104746564599246_n.jpg?oh=848ecd1531030a6b2048ef1c9fcceaba&oe=57B26800' width='228' height='182' alt='Art Lover Ground BARCELONA - The Afternoon Tea' />Art Lover Ground from London to Barcelona!

Once again in Barcelona, Art Lover Ground will show the amazing talent of international artists in the cool area of Gracia!

ART LOVER GROUND: THE INTERNATIONAL HUB FOR ARTISTS IN EUROPE

During the ALG events artists (including photographers, painters, body painters, illustrators, DJs, musicians and so on) will show their talent in live-art-performances and exhibitions.

Each artist will have the possibility to exhibit their paintings / photographs / illustrations in the trendy area of Gracia in Barcelona and also run a 30 minute live performance.

Entrance 5€ - including 1 beer + unlimited tea!
For general enquiries or to exhibit/perform during the ALG events please contact artlovergroundbarcelona@gmail.com

Art Lover Ground
E-mail: artlovergroundbarcelona@gmail.com

https://www.facebook.com/ArtLoverGround/</p><p><a href='https://www.facebook.com/events/1050169891719889/' target='_blank'>+info</a></p>",05/28/2016,,"Exposición, Espacios alternativos",Art Lover Ground,Associació La Felpa,0,1,1,0,17:30,23:30
https://www.facebook.com/events/1079187745487747/,La Nit Dels Museus - Swing al MNAC!,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13173086_1073009329404266_3692312075212107781_o.jpg' width='228' height='182' alt='La Nit Dels Museus - Swing al MNAC!' />Concert de Swing amb el grup Swingin' Nipples del Taller de Músics especial per a ballarins i classe oberta a càrrec de Swing Maniacs.

HORARI
de 21:00 a 21:30 - primer passe
de 21:30 a 22:00 - classe oberta de swing a càrrec de Swing Maniacs
de 22:00 a 22:40 - segon passe
de 23:00 a 23:45 - tercer passe

Vine a ballar amb el teu millor vestit vintage!
Gratuït

Organitza Taller de Músics i MNAC</p><p><a href='https://www.facebook.com/events/1079187745487747/' target='_blank'>+info</a></p>",05/21/2016,,"Exposición, Espacios alternativos",Swing Maniacs,Museu Nacional d'Art de Catalunya,0,1,1,0,21:00,23:55
https://www.facebook.com/events/617074305113514/,"Villa Mayfair, una casa de cuento.","<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13174075_1730534367224359_8707478789097630325_n.jpg?oh=5902aad1754c5240608faab8297b2e98&oe=57AEFE9F' width='228' height='182' alt='Villa Mayfair, una casa de cuento.' />Tres agentes creativos de Barcelona te invitan a una experiencia única en la que
llenaremos de artistas una de las casas más literarias de la ciudad.</p><p><a href='https://www.facebook.com/events/617074305113514/' target='_blank'>+info</a></p>",05/21/2016,,"Exposición, Espacios alternativos",The Creation House,The Creation House,0,1,1,0,11:00,14:00
https://www.facebook.com/events/998647936837524/,La Nit dels Museus al Palau Güell,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-0/p480x480/13173149_990652234316651_2642756308094636212_o.jpg' width='228' height='182' alt='La Nit dels Museus al Palau Güell' />El Palau Güell s’adhereix per primera vegada a La Nit dels Museus i convida els ciutadans a conèixer aquesta obra mestra d’Antoni Gaudí amb una nit de de portes obertes des de les 19.00 h fins a la una de la matinada. 

Els ciutadans descobriran els espais del Palau amb l'acompanyament de petites audicions a càrrec dels alumnes del Conservatori del Liceu. 

L'aforament és limitat per motius de conservació, preservació i seguretat de l'edifici. 

Per a més informació: http://palauguell.cat/la-nit-dels-museus</p><p><a href='https://www.facebook.com/events/998647936837524/' target='_blank'>+info</a></p>",05/21/2016,,"Exposición, Espacios alternativos",Palau Güell,Palau Güell,0,1,1,0,19:00,
https://www.facebook.com/events/100301417053262/,INAUGURACIÓ EXPOSICIÓ Clàudia Vives-Fierro,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13147305_1146401638724420_7713976296174920534_o.jpg' width='228' height='182' alt='INAUGURACIÓ EXPOSICIÓ Clàudia Vives-Fierro' />És una exposició sense títol, però que de fet podría tenir-ne varios, és una exposició de més de 40 obres, entre pintures, escultures i fotografies, que representen escenes de mar i cel , d'ocells i nadadors, on el color predominant és el blau.
Explorant la temàtica des de diferents vessants artístiques em permet aprofondir en la expresivitat de cada element, des de la lleugeresa del vol dels ocells en contrast amb l'enfrontament del nadador en el mar. Un vol, una braçada o una capbuçada, moments de moviment immovilitzats.

Clàudia Vives-fierro</p><p><a href='https://www.facebook.com/events/100301417053262/' target='_blank'>+info</a></p>",05/21/2016,,"Exposición, Espacios alternativos",Galeria Agora 3,Galeria Agora 3,0,1,1,0,19:00,
https://www.facebook.com/events/964724740298696/,Setbalaplaçadibuixa,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13173549_1028253750573003_4952076128501368273_o.jpg' width='228' height='182' alt='Setbalaplaçadibuixa' />El dissabte 21 de maig vine a dibuixar a la Plaça Reial!

10-14h Vine, registra't quan arribis i posa't a dibuixar!
La Fundació Setba et proporcionarà el paper per fer el dibuix
10.30-13.30h Taller de dibuix per als més petits, a càrrec d'en Lluïsot Ninotaire
11.30-13.30h Actuació de la Dixie Band Taller de Músics
14h Sorteig de 5 lots de material de dibuix per a adults i 2 per a nens

Els dibuixos s'exposaran a la seu de la Fundació Setba del 30 de juny al 9 de setembre de 2016</p><p><a href='https://www.facebook.com/events/964724740298696/' target='_blank'>+info</a></p>",05/21/2016,,"Exposición, Espacios alternativos",Fundació Setba,"Plaça Reial, 08002 Barcelona (Barcelona), Espanya",0,1,1,0,10:00,14:00
https://www.facebook.com/events/1693742504225596/,Inauguració I love Costa Brava,"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/s720x720/13119953_1218011471582947_7084893967145766957_o.jpg' width='228' height='182' alt='Inauguració I love Costa Brava' />I LOVE COSTA BRAVA

La Marta i la Mònica han viscut vides molt semblants. Les dues van nèixer a Palamós i això fa que més de la meitat de la seva vida estigui lligada a aquest bonic poble pescador i als seus records. A la pell hi queden restes de sal de mar i de segells de discoteques de Platja d’Aro. 
La natura, el caliu d’un poble i la tranquil·litat freda i silenciosa de l’hivern queda disfressada per les terrasses amb rètols de neó i els flyers passades les dues de la matinada, quan arriba l’estiu. Dues versions de la Costa Brava, dues visions compartides, juntes i barrejades. 
Així, les artistes ens representen la seva particular mirada de la Costa Brava, un collage on no només es barregen conceptes, també ho fan les diferents disciplines artístiques que s’ajuden i es complementen per explicar i explorar en un nou llenguatge d’on vénen. Amb traços d’humor, fantasia i quotidianitat ens conviden a entrar, com mai han fet abans, dins el seu món.

/// INAUGURACIÓ DIVENDRES 13  a partir de les 19.30h ///

Marta Bellvehí (Palamós, 1989)
Va estudiar Disseny Gràfic a Eina i el postgrau d'Il·lustració a Bau. Després de treballar com a dissenyadora gràfica en diferents empreses i estudis, ara treballa com a il·lustradora freelance. Col·labora des del 2013 amb la revista Enderrock, on il·lustra cançons, i ha impartit diferents tallers sobre creativitat i dibuix. 

Mònica Figueras (Palamós, 1988) 
Va estudiar Disseny Gràfic a Bau i més tard va fer un postgrau de fotografia i un altre de tipografia. Ara és membre de “Publications for Pleasure” i realitza projectes de dissenyadora gràfica i fotògrafa freelance. 

Amb la col·laboració de Inedit!

amb Marta Bellvehí Illustration i Mònica Figueras</p><p><a href='https://www.facebook.com/events/1693742504225596/' target='_blank'>+info</a></p>",05/13/2016,,"Exposición, Espacios alternativos",El Diluvio Universal,El Diluvio Universal,0,1,1,0,19:30,
https://www.facebook.com/events/574800682686840/,INAUGURACIÓN de HELL GALLERY + EXPOSICIÓN MIROIR NOIR ''CECILISMUS',"<p><img src='http://scontent.xx.fbcdn.net/t31.0-8/q87/s720x720/13131648_1084789071564905_6701493580127210477_o.jpg' width='228' height='182' alt='INAUGURACIÓN de HELL GALLERY + EXPOSICIÓN MIROIR NOIR ''CECILISMUS'' />HELL GALLERY — C/ CENDRA, 8 BIS L1 (Metro Sant Antoni)

*Añade tu nombre en el muro del evento y consigue uno de los 50 prints que tenemos DE REGALO!!
-------------------

Ha llegado el día: Inauguramos HELL GALLERY, la nueva galeria de arte en Barcelona!!

El próximo Viernes 20 de Mayo abrimos las puertas de Hell Gallery, un espacio híbrido en el corazón del Raval donde se mezclan distintos campos del arte, la cultura y la música electrónica (es al mismo tiempo vinyl store
donde adquirir en las últimas referencias en género techno y electrónica experimental, showroom para presentar nuevas creaciones y artistas, tienda de artículos de diseño, librería y sobre todo galería de arte con obra gráfica a precios asequibles, exposiciones, coleccionismo, instalaciones, performaces,
etc.).

Para cortar el lacito de apertura nos acompañan dos grandes del ￼panorama internacional: el catalán Rai Escalé Art y el eslovaco Milos Koptak con su proyecto común:
￼MIROIR NOIR.

￼""Cecilismus"" es el nuevo proyecto expositivo de este duo de gamberros artistas, en el que recuperan esa ligereza conceptual y el sentido del humor iconoclasta que siempre caracterizó al grupo. Obra en papel, fresca y provocadora, por primera vez Miroir Noir deconstruído: Escalé y Kopták cabalgando libres.

En el vernissage contaremos con la presencia de Rai Escalé y Milos Koptak junto con una buena selección de electronica de la mano de los djs de Hell Collective!

Los asistentes, además, disfrutareis de degustaciones de Gintonics, Cervezas, sorpresas y regalos :)
Os apuntais?
Os esperamos en el infierno!

“Maybe this world is another planet’s Hell.” (Quizás este mundo es el Infierno de otro planeta) Aldous Huxley</p><p><a href='https://www.facebook.com/events/574800682686840/' target='_blank'>+info</a></p>",05/20/2016,,"Exposición, Espacios alternativos",HELL Gallery,HELL Gallery,0,1,1,0,19:00,23:00
https://www.facebook.com/events/539881006200598/,"Inauguración de la exposición ""Invisible""","<p><img src='http://scontent.xx.fbcdn.net/t31.0-0/p480x480/13147296_975210725862141_2674960584433378800_o.jpg' width='228' height='182' alt='Inauguración de la exposición ""Invisible""' />Muestra de las obras de José Moñú</p><p><a href='https://www.facebook.com/events/539881006200598/' target='_blank'>+info</a></p>",05/12/2016,,"Exposición, Espacios alternativos",3 Punts Galeria,3 Punts Galeria,0,1,1,0,19:00,
