"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Think Tank: Laura Llaneli, Núria Gómez Gabriel y Alexandra Laudo","Adn Galeria","ADN Platform","11/03/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1504363032978801/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/22829816_1473494079394495_6499224935433081523_o.jpg?oh=8895fa8ae996067847c1433cdaba9f59&oe=5A644669' width='228' height='182' alt='Think Tank: Laura Llaneli, Núria Gómez Gabriel y Alexandra Laudo' />Como epílogo de ""Relationship of Command"", el solo show de Laura Llaneli en ADN Platform (hasta el 4 de noviembre de 2017), la artista mantendrá una conversación en Adn Galeria el viernes 3 de noviembre, de 18:00 a 20:00, con dos de las personas que últimamente más se han acercado a su trabajo: Núria Gómez Gabriel y Alexandra Laudo. <br /><br />Además, Núria Gómez Gabriel presentará ""Scott 4"", publicación sobre una de las producciones más recientes de Laura Llaneli.<br /><br />Para finalizar, Laura interpretará en directo la performance ""Scott 4"", alrededor de la cual gira la publicación.<br /><br />Viernes 3/11,<br />18-20h<br />@ ADN Galeria,<br />C. Enric Granados, 49<br />Barcelona.</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/22829816_1473494079394495_6499224935433081523_o.jpg?oh=8895fa8ae996067847c1433cdaba9f59&oe=5A644669"
"Inauguración de ""Espinha"" de Shinji Nagabe","ArtDealProject","ArtDealProject","11/03/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1557303904349405/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/22894398_1617939651598061_8917354458648402562_n.jpg?oh=4b3ed98795ba6cc23c35dba573471a4f&oe=5AA6C411' width='228' height='182' alt='Inauguración de ""Espinha"" de Shinji Nagabe' />Desde Art Deal Project tenemos el placer de presentar el proyecto ""Espinha"" de Shinji Nagabe, fotografo brasileño afincado en Paris y ganador, entre otros premios, de Art Photo Bcn 2016 con su trabajo ""Elevation"".<br /><br />Espinha  es un conjunto de huesos y cartilagen que sostienen un cuerpo. La misma palabra, en un significado más amplio, se puede referir a ""estructura"", una base para construir algo. <br />Esta exposición es una invitación a visitar el universo creado por el fotografo brasileño originario de una familia tradicional japonesa. Su trabajo siempre ha sido influenciado por esas dos culturas y por el encuentro entre realidad y fantasía.  Su fotografía es un potente encuentro entre posas estaticas que recuerdan el universo pictorico japonés con colores vibrantes y tropicales, tipicos de las manifestaciones del sincretismo religioso brazileño. <br /><br />Las fotografías presentadas en esta ocasión han sido realizadas en cinco estados de Brazil (Bahia, São Paulo, Pernambuco, Alagoas e Sergipe) entre 2015 y 2017.<br /><br />También se presentará por primera vez su serie ""Crisálida"" realizada en Barcelona en el mayo 2017 durante los días de Art Photo Bcn.<br /><br />---------------------------------------------------------------<br /><br />La herencia multicultural de Shinji Nagabe es la base de su trabajo, donde busca insertar cuestiones de identidad y costumbre. Trabaja imágenes aparentemente imaginarias que están al mismo tiempo impregnadas de realidad. Su trabajo busca cuestionar la relación humana en la sociedad y en su ambiente.<br /><br />Fotoperiodista de formación, Shinji Nagabe crea imagenes que juegan entre el simbolismo y la realidad, mezclando los simbolos del candomblé africano con el carnaval brasileño bajo un formalismo tipicamente asiático. El uso de objetos cotidianos, personas y colores vibrantes es lo que le permite hablar de una conexión entre lo espiritual y lo material, un discurso permeado de mezcla y misterio que pretende contar esa unión de mundos aparentemente distantes y que se unen en el.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/22894398_1617939651598061_8917354458648402562_n.jpg?oh=4b3ed98795ba6cc23c35dba573471a4f&oe=5AA6C411"
"Festival Drap-Art´17 Barcelona","Museu Marítim de Barcelona","Drap-Art","11/03/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1025268854282311/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22792137_1434795513282523_9127936991785714142_o.jpg?oh=394a100b77935424f051cfb67deede40&oe=5AA921E6' width='228' height='182' alt='Festival Drap-Art´17 Barcelona' />CAT<br />03 al 26 novembre<br />EXPOSICIÓ - TALLERS - CONFERÈNCIES - MÚSICA EN VIU - CINEMA - PERFORMANCE - NETEJA DE PLATGES I FONS MARÍ<br /><br />Actualment, hi ha cent vegades més escombraries en la mar que fa 50 anys. I el pronòstic no és més optimista de cara al futur. Es calcula que l’any 2050 els oceans estaran més poblats de plàstic que de peixos.<br />El Festival Drap-Art´17 reflexiona sobre el potencial de l’art com a eina, tant d’acció com de transformació, en relació a les problemàtiques mediambientals. La mostra ens parla d’aspectes ecològics, polítics i socials a partir de la mirada d’artistes de diverses nacionalitats, amb l’objectiu de dibuixar respostes col·lectives i compartides cap a un desenvolupament més sostenible.<br />- 19h Conferència. Sala d'actes.<br />María José Arceo, Thames Plastic & the exploration of future dust (Londres). <br />Dianna Cohen, Co-Founder of Plastic Pollution Coalition (USA)<br />María Vidal, Agència de Residus de Catalunya.<br />Tanja Grass Drap-Art.<br />- Performance artista i curador Doron Polak (Tel-Aviv)<br />- Concert:<br />Pierre Bastien www.pierrebastien.com<br />Eli Gras www.eligras.com<br />- Re-fiber: Acció col·lectiva (Tel-Aviv)<br />Totes les activitats: www.drapart.net/barcelona<br /><br />___<br />CAST<br />03 al 26 de noviembre<br />EXPOSICIÓN - TALLERES - CONFERENCIAS - MÚSICA EN VIVO - CINE - PERFORMANCE - LIMPIEZA DE PLAYAS Y FONS MARÍ<br />Actualmente, hay cien veces más basura en el mar que hace medio siglo. Y el pronóstico no es más optimista de cara al futuro. Se calcula que en el año 2050 las aguas estarán más pobladas de plástico que de peces.<br />El Festival Drap-Art´17 Barcelona reflexiona en torno al potencial del arte como herramienta, tanto de acción como de transformación, en relación a las problemáticas medioambientales. La muestra nos habla de aspectos ecológicos, políticos y sociales a partir de la mirada de artistas de diversas nacionalidades, con el objetivo de dibujar respuestas colectivas y compartidas hacia un desarrollo más sostenible.<br />- 19h Conferencia. Sala de actos.<br />María José Arceo, Thames Plastic & the exploration of future dust (Londres).<br />Dianna Cohen, Co-Founder of Plastic Pollution Coalition (USA)<br />María Vidal, Agencia de Residuos de Cataluña.<br />Tanja Grass Drap-Art.<br />- Performance artista y curador Doron Polak (Tel-Aviv)<br />- Concierto: <br />Pierre Bastien www.pierrebastien.com<br />Eli Gras www.eligras.com<br />- Re-fiber: Acción colectiva (Tel-Aviv)<br />Todas las actividades: www.drapart.net/barcelona<br /><br />___<br />ENG<br />At present there is 100 times more garbage in the sea than half a century ago. And the prospects for the future are not optimistic. The prediction is that in the year 2050 the oceans will contain more plastics than fish.<br />The Drap-Art’17 Festival reflects on the potential of art as a tool, both of action and of transformation, concerning environmental problems. The exhibition treats ecological, political and social problems through the eyes of artists of various nationalities, with the aim of achieving collective and shared responses towards a more sustainable development.<br />- 7 pm Conference<br />María José Arceo Thames Plastic & the exploration of future dust (London).<br />Catalan Waste Agency, <br />Dianna Cohen, Co-Founder of Plastic Pollution Coalition (USA)<br />Tanja Grass Drap-Art.<br />- Performance artist and curator Doron Polak (Tel-Aviv)<br />- Concert:<br />Pierre Bastien www.pierrebastien.com<br />Eli Gras www.eligras.com<br />- Re-fiber: Collective action (Tel-Aviv)<br />All activities: www.drapart.net/barcelona</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22792137_1434795513282523_9127936991785714142_o.jpg?oh=394a100b77935424f051cfb67deede40&oe=5AA921E6"
"Mohammed Abd Alwasi: The Memory of Hunger","Cordova - Barcelona","Cordova - Barcelona","11/04/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1327305974061995/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22852122_547110248968728_5958643983284862939_n.jpg?oh=33945e3abf0798df4279c4e907c79fdf&oe=5A7573BD' width='228' height='182' alt='Mohammed Abd Alwasi: The Memory of Hunger' />""I’m living with the daily death in Iraq. I am referring to these massacres, Sectarian killings, migration, forced displacement, death by suicide bombs, and the killing by identity. I think that,  art is not only about producing beauty, but it’s wider.""<br />-Mohammed Abd Alwasi<br /><br />Comprised of twelve photographs this show skims the surface of Mohammed Abd Alwasi’s general practice and focuses tightly on images he made of his sculptures or assemblaged objects. Working most commonly in performance Abd Alwasi usually makes site-specific pieces in and around the city Hilla, Iraq where he lives, located about 100 km south of Baghdad near the ancient ruins of Babylon. This region is situated directly in a tumultuous conflict zone and has been the site of numerous atrociously violent attacks since 2003, that have killed thousands of people and all but flattening much of the city. Generally he longs for peace and works through art in an attempt to speak truth of his situation, and of the situation in this region, seemingly in a state of perpetual civil war. Seeing as the performances are very much rooted in their location, the images on display here function more as entry points, like isolated props from a piece of theater, they provide an addendum to his larger project. <br /><br />Exhibition runs from November 4 - November 25 2017</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22852122_547110248968728_5958643983284862939_n.jpg?oh=33945e3abf0798df4279c4e907c79fdf&oe=5A7573BD"
"Inauguració de l'exposició ""Bosc d'Ombres""","Sala Fènix","Anna Chwaliszewska","11/01/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/548479178825796/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22861534_10213612338715941_6936935416332918689_o.jpg?oh=6fd137cd73306878219590d878ea213d&oe=5AA91DA7' width='228' height='182' alt='Inauguració de l'exposició ""Bosc d'Ombres""' />Me gustaría invitaros el próximo 1 de Noviembre a la inauguración de mi exposición ""Bosc d'Ombres"" en la Sala Fenix.<br /><br />Bosc d'Ombres es un recorrido por los proyectos más significativos en los que he colaborado desde mi llegada a Barcelona ; vestuario, máscaras i escenografías formarán parte de una instalación en la que  luces y sombras  transportarán al espectador a un enigmático i sorprendente ""Bosc d'Ombres"".</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22861534_10213612338715941_6936935416332918689_o.jpg?oh=6fd137cd73306878219590d878ea213d&oe=5AA91DA7"
"Imaginarios para una arquitectura colectiva · Imaginaris","Arts Santa Mònica","Scalae","11/02/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/479980639054337/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22770506_10155410221819998_4664357800381242444_o.jpg?oh=329aa04ce5665553e6eb481c6681be69&oe=5A61DF7B' width='228' height='182' alt='Imaginarios para una arquitectura colectiva · Imaginaris' />Amb motiu de la publicació del número monogràfic de la revista ""Quaderns d'Arquitectura i Urbanisme"" dedicat al Congrés d'Arquitectura, el Consell editorial-industrial de SCALAE *, en col·laboració amb Arts Santa Mònica i el Col·legi Oficial d'Arquitectes de Catalunya, convoca el dijous 2 de novembre al centre barceloní Arts Santa Mònica, a les 19h00, una acció de presentació dels materials gràfics aportats per fotògrafs i creadors que han intervingut en aquest número de la revista i una dramatització de Pere Faura.<br /><br />Amb el títol ""Imaginaris -de la fotografia i de la creació artística- per a una arquitectura col·lectiva: Quaderns i el Congrés d'Arquitectura"", l'acció presenta públicament els imaginaris proposats per nou fotògrafs i nou creadors d'art que han servit, al Quaderns , de documents d'obertura i clausura de cadascun dels nou àmbits conclusius del Congrés a més d'una dramatització especial de Pere Faura, que conclou l'acció.<br /><br />Els artistes són Laia Abril, Pere Faura, Toni Amengual, Alex Reynolds, Raquel García, Domènec, Alba Sotorra, Mery Cuesta i Lucía C. Pino, les intervencions han estat compilades i comissariades per Jaume Reus, director de l'Arts Santa Mònica. Per la seva banda, també participen els fotògrafs Eva Serrats, Pol Viladoms, Carles Sánchez, Meritxell Arjalaguer, Pau Guerrero, Marcela Grassi, Pep Sau, Josep M. de Llobet i Laura Canterella, que han aportat nou imaginaris caracteritzats per oferir una mirada compromesa amb el llindar de l'hàbitat humà, i per la seva complicitat amb l'arquitectura.<br /><br />La trobada finalitzarà amb una cervesa Alhambra, per tal de compartir impressions.<br /><br />El comissariat d'aquesta acció ha anat a càrrec de Jaume Reus, director de l'Arts Santa Mònica, en el cas dels creadors de diferents disciplines, i a càrrec de la redacció de Quaderns, en el cas dels fotògrafs.<br /><br />*participat per Cricursa, Lamp, Figueres, Geze, Cosentino, Pergo, Reynaers i Roca<br /><br />···<br /><br />Con motivo de la publicación del número monográfico de la revista ""Quaderns d'Arquitectura i Urbanisme"" dedicado al Congreso de Arquitectura, el Consejo editorial-industrial de SCALAE*, en colaboración con Arts Santa Mónica y el Colegio Oficial de Arquitectos de Cataluña, convoca el jueves 2 de noviembre en el centro barcelonés Arts Santa Mònica, a las 19h00, una acción de presentación de los materiales gráficos aportados por fotógrafos y creadores que han intervenido en este número de la revista y una dramatización de Pere Faura.<br /><br />Con el título ""Imaginarios -de la fotografía y de la creación artística- para una arquitectura colectiva: Quaderns y el Congreso de Arquitectura"", la acción presenta públicamente los imaginarios propuestos por nueve fotógrafos y nueve creadores de arte que han servido, en el Quaderns, de documentos de apertura y clausura de cada uno de los nueve ámbitos conclusivos del Congreso además de una dramatización especial de Pere Faura, que concluye la acción.<br /><br />Los artistas son Laia Abril, Pere Faura, Toni Amengual, Alex Reynolds, Raquel García, Domènec, Alba Sotorra, Mery Cuesta y Lucía C. Pino, cuyas intervenciones han sido compiladas y comisariadas por Jaume Reus, director del Arts Santa Mònica. Por su parte, también participan los fotógrafos Eva Serrats, Pol Viladoms, Carles Sánchez, Meritxell Arjalaguer, Pau Guerrero, Marcela Grassi, Pep Sau, Josep M. de Llobet y Laura Canterella, que han aportado nueve imaginarios caracterizados para ofrecer una mirada comprometida con el umbral del hábitat humano, y por su complicidad con la arquitectura.<br /><br />El encuentro finalizará con una cerveza Alhambra, a fin de compartir impresiones.<br /><br />El comisariado de esta acción ha ido a cargo de Jaume Reus, director del Arts Santa Mònica, en el caso de los creadores de diferentes disciplinas, y a cargo de la redacción del Quaderns, en el caso de los fotógrafos.<br /><br />*participado por Cricursa, Lamp, Figueras, Geze, Cosentino, Pergo, Reynaers y Roca</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22770506_10155410221819998_4664357800381242444_o.jpg?oh=329aa04ce5665553e6eb481c6681be69&oe=5A61DF7B"
"Santiago Elefante en The Gallery Tattoo Barcelona","The Gallery Tattoo","The Gallery Tattoo","11/02/2017","","11/04/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/362803974143106/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22780513_1209275259174216_1367200576718668996_n.jpg?oh=898bd92c6e6c9d1e7e90a4c11cab7c70&oe=5AA8C72C' width='228' height='182' alt='Santiago Elefante en The Gallery Tattoo Barcelona' />Santiago Elefante (La Plata, 1985), Es dibujante, ilustrador, artista plástico, y tatuador. Actualmente con residencia en uno de los mejores estudio de Buenos Aires, en el barrio de Palermo Hunch art/tattoo studio en Palermo. <br /><br />Su estilo propio se mueve entre la ilustración, el blackwork y el sketchwork, y llega a mezclar clásicos con últimas tendencias, como si la piel se convirtiera en una hoja de papel en blanco.<br /><br />https://www.instagram.com/santiagoelefante<br /><br /><br />Por primera vez en Barcelona, tenemos el placer de abrir agenda a Santiago Elefante el 2,3 y 4 de Noviembre en The Gallery Tattoo Barcelona.<br /><br />Para Citas y consultas puedes escribirnos info@tattoobarcelona.es, por telefono 931422488, o mejor aun, pasate por nuestro estudio en Barcelona C/ Floridablanca, 89 del barrio de Sant Antoni</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22780513_1209275259174216_1367200576718668996_n.jpg?oh=898bd92c6e6c9d1e7e90a4c11cab7c70&oe=5AA8C72C"
"¡Todos al salón! con Montblau de Marga Mascaró","Pol & Grace Hotel","Pol & Grace Hotel","11/09/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/531186870553630/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23000085_1955895384662437_8936589807380700262_o.jpg?oh=76ad9d2d54989959970f37cee52d7d1c&oe=5A70DDB6' width='228' height='182' alt='¡Todos al salón! con Montblau de Marga Mascaró' />¡Amigos! <br /><br />¡Queremos invitaros a una nueva Expo en el salón, y está vez serà en colaboración con Movimiento Aparte! <br />Tendremos con nosotros a Marga Mascaró, artista plástica cuya obra es la expresión de una cosmogonía personal en la que se solapan la geometría, la figura humana, la naturaleza y las escrituras. <br /><br />En ""Montblau” dominan los colores azules y tierra que definen sus temas: el firmamento, el mar y el humano primigenio que va creando su propio camino en una tierra de nadie.<br /><br />Gracias a Movimiento Aparte, esta inauguración tendrá un toque distinto, con una introducción a cargo de la experta en arte Anna Pou que nos planteará el tema  ¿Nos estamos alejando de la naturaleza? <br />Lo que no cambia es la idea es pasarlo bien entre amigos, y disfrutar del arte, un jueves diferente, con una buena birra, vermut del maresme, pica pica, y lo que surja! <br /><br />¡Os esperamos! <br /><br />Pol & Grace Team</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/23000085_1955895384662437_8936589807380700262_o.jpg?oh=76ad9d2d54989959970f37cee52d7d1c&oe=5A70DDB6"
"Lectura Talk Trouble, de Clàudia Pagès","La Capella","La Capella","11/11/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1329432387185575/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/23004403_1707621435916754_3925111379828292200_o.jpg?oh=cf0a53f2608ba8db9214d4bd6c1cc2c6&oe=5AAA536C' width='228' height='182' alt='Lectura Talk Trouble, de Clàudia Pagès' />Lectura en tres actes. <br /><br />1. Rage, Home & Insults. <br />2. Bromas internas, Romance & Contagious<br />3. Emissions, Fools & Bonding<br /><br />Amb Aleix Clavera, Noela Covelo Velasco, Ameen Metawa i Claudia Pagès. <br /><br />La lectura començarà a les 6pm. <br />Sala Gran de La Capella<br />Entrada lliure. Aforament limitat</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/23004403_1707621435916754_3925111379828292200_o.jpg?oh=cf0a53f2608ba8db9214d4bd6c1cc2c6&oe=5AAA536C"
"Julia Benz - Solo Show at Fousion Gallery","Fousion Gallery","Fousion Gallery","11/02/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/409312952818393/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/22728788_1576380252418688_4772951502467840241_n.jpg?oh=3cd0d8dd50b447ab24f9742bfdb74f0d&oe=5A64849B' width='228' height='182' alt='Julia Benz - Solo Show at Fousion Gallery' />FOUSION GALLERY Barcelona, proudly presents and invites to<br />NOT MY MONKEYS, NOT MY CIRCUS<br />solo show by Julia Benz<br />From 2nd of November – 5th December 2017<br />Featured in Barcelona, the Berlin based Urban artist Julia Benz<br /><br />OPENING RECEPTION<br />2nd of November // 20-23h // FOUSION GALLERY BARCELONA<br />EXHIBITION<br />2rd.Nov // 5thDec 2017<br />In this instance, Fousion Gallery showcases a complementary Live Art Event<br />4.Nov // 13-21h // Rooftop Sessions<br /><br />A German artist best known for combining contemporary painting and urban art in a very specific way, by using a highly colored palette. Julia’s painting style ranges from figurative to conceptual art, working mainly on canvases with some inroads into street art. During time, Julia Benz has developed her very own style: the layers overlap and because no strict pre-conception or composition is made – it must be interpreted with a deep trust in the process that characterizes her work.<br /><br />More about:<br />http://fousiongallery.com/portfolio/circus-monkeys/</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/22728788_1576380252418688_4772951502467840241_n.jpg?oh=3cd0d8dd50b447ab24f9742bfdb74f0d&oe=5A64849B"
