"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Inauguración de la exposición de Sergi Matés (Revela'T 2018 OFF)","Lomography Embassy Barcelona","Lomography Embassy Barcelona","05/17/2018","","05/17/2018","",1,"","","https://www.facebook.com/events/407593149703945/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/31959631_947696525398443_2454727118521630720_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeG6W3iTUqFTYs2lBkFynlay7Brm5BquvIMxI-8G6zI57SVYa-4CC1Ugdfn4hSxiqubf1LVHqOFlxNc5o8SPa0C_xAiAkDX0br_aX-dqLIgyJA&oh=a527b53610282d6b3302c70d6ddd2799&oe=5B4F83D7' width='228' height='182' alt='Inauguración de la exposición de Sergi Matés (Revela'T 2018 OFF)' />Las tardes analógicas de Lomography Embassy Barcelona #3<br /> <br /> Este mes la microexposición de fotografía analógica que tendremos el honor de presentar forma parte del Festival Revela-T OFF BCN. El festival de fotografia analógica contemporánea Revela-T se celebrarà de l’11 al 27 de mayo en Vilassar de Dalt. En el programa de actividades se ha organizado el OFF BCN, un circuito de exposiciones en varios espacios de la ciutat comtal, en el cual se podrán apreciar diferentes trabajos de fotografía analógica. Uno de los espacios será nuestra embajada con la exposición 'Glowing Darkness' de Sergi Matés Corominas. <br /> <br /> 'Glowing Darkness' pretende plasmar la necesidad del fotógrafo de encontrar momentos de tranquilidad dentro... de un ambiente que lo perturba, como es la ciudad de Barcelona, considerando que viene de un pueblo con un entorno totalmente opuesto.<br /> El proyecto nace de la contraposición entre los dos mundos que conforman actualmente su vida; esta dicotomía se hace explícita dentro de la misma ciudad: caótica durante el día y serena durante la noche.<br /> La colección muestra una recopilación de diversas noches por las calles de Barcelona detrás de la cámara, sumergiéndose en esta atmósfera, para él todavía hostil, con el fin de hacerla suya,  de algún modo.<br />  <br /> Sergi Matés<br /> El trabajo de Sergi Matés como fotógrafo se centra en la cotidianidad de lo que le rodea, adoptando un rol de espectador detrás de la cámara con tal de conseguir alinearse del presente. Busca participar en la vida de los demás capturando la esencia de los instantes para hacerlos eternos.<br /> <br /> Tendremos el placer de entrevistar a Sergi para entender su proceso creativo y como siempre brindaremos todos juntos en un ambiente alegre y familiar. <br /> <br /> Si queréis saber más de la obra de Sergi Matés visitad su página Instagram: https://www.instagram.com/matfilmlife/ <br /> <br /> ¡Os esperamos! Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/31959631_947696525398443_2454727118521630720_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeG6W3iTUqFTYs2lBkFynlay7Brm5BquvIMxI-8G6zI57SVYa-4CC1Ugdfn4hSxiqubf1LVHqOFlxNc5o8SPa0C_xAiAkDX0br_aX-dqLIgyJA&oh=a527b53610282d6b3302c70d6ddd2799&oe=5B4F83D7"
"LENZ a paso lento","Espronceda","Espronceda","05/17/2018","","05/17/2018","",1,"","","https://www.facebook.com/events/604956979847534/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/32074743_1017159068443236_4860396918724886528_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeG1UdUlqNRdy0E1MVIPgsWfP4tYRTiynwDr_x0xxJoyVTUFAgHqrE2-_CQxOpYmbcUNVHi9vwS6n6ue5ALN--8F08tMd1DGCwEg6LIgaOasCQ&oh=d097617018a6bcdeb37ae76744701f92&oe=5B9A5EFA' width='228' height='182' alt='LENZ a paso lento' />an exhibition by the German artists:<br /> Christian Stefanovici & Julian Wachendorf. <br /> curated by: Felix Land<br /> <br /> “Hold on, stop. I won’t go outside. It’s not for me. <br /> The color alone shows how (dreadful) it is – white, grey, blue. Simply cold.”<br /> <br /> The springtide flourishes the city. Life is created. People emerge again. Petals won’t fall lest butterflies are brought. Yes indeed. Spring has brought them along. Leave everything inside. You won’t need nothing. Since everything is here.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s526x296/32074743_1017159068443236_4860396918724886528_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeG1UdUlqNRdy0E1MVIPgsWfP4tYRTiynwDr_x0xxJoyVTUFAgHqrE2-_CQxOpYmbcUNVHi9vwS6n6ue5ALN--8F08tMd1DGCwEg6LIgaOasCQ&oh=d097617018a6bcdeb37ae76744701f92&oe=5B9A5EFA"
"Inauguración: Luisa Granero, la fuerza de una mujer.","MEAM · Museu Europeu d'Art Modern","MEAM · Museu Europeu d'Art Modern","05/10/2018","","05/10/2018","",1,"","","https://www.facebook.com/events/387504361726269/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/p526x296/31967976_2011844525552612_5446889417551642624_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeHe4Fh9LVguyTtpvzu-0tO0cXxVWFDvljVCVhNpYNUKRTz7I21TIKZrDih2jB1m9X7N-AdJJuzGHXIv3223YxPKdQAZhRKr5XLMClvxNhRmyw&oh=36ad4968166430287b7300f8f2204e7b&oe=5B9723A3' width='228' height='182' alt='Inauguración: Luisa Granero, la fuerza de una mujer.' />Este jueves el MEAM inuagura una exposición antológica de la obra de la escultora Luisa Granero.<br /> <br /> Para organizar esta exposición, el hijo de la artista ha puesto a disposición del MEAM la totalidad del legado de la escultora: Cientos de esculturas, óleos, apuntes, notas personales, etc, etc. El resultado es la más completa antológica de su obra, con muchas esculturas realizadas en terracota, yeso, bronce y mármol, con diversos óleos y pinturas, y con obras de muchos artistas conocidos (Mallol Suazo, Ernest Santasusagna,  Lluís Muntaner, Jaume Otero, Olga Sacharoff, Martí Llauradó, etc.) en las que ella misma es la modelo.<br /> <br /> Una auténtica muestra de cómo una mujer, hecha a sí misma, y con la sola arma de su voluntad, puede llegar a cumplir todas las metas que se haya propuesto en la vida.<br /> <br /> Entrada libre.<br /> Más información en www.meam.es o al 933195693</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/p526x296/31967976_2011844525552612_5446889417551642624_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeHe4Fh9LVguyTtpvzu-0tO0cXxVWFDvljVCVhNpYNUKRTz7I21TIKZrDih2jB1m9X7N-AdJJuzGHXIv3223YxPKdQAZhRKr5XLMClvxNhRmyw&oh=36ad4968166430287b7300f8f2204e7b&oe=5B9723A3"
"Musicant Picasso 2018","Museu Picasso Barcelona","Museu Picasso Barcelona","05/10/2018","","05/10/2018","",1,"","","https://www.facebook.com/events/2151143468453880/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32105437_10156650487562125_9022984797152083968_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeEmRWCSVSpWJ-MscSaeTAT4F4xuwIygMeGdkSaSPxUJq078VRLldX_Lhb5XjDuj4QgmAcuMWsMst3oQmo8BiXE1_SH42NEjGmCA2siKlOlTuw&oh=63ff32de62105dbe5babe43e62025435&oe=5B84A8ED' width='228' height='182' alt='Musicant Picasso 2018' />CA - Arriba una nova edició de ""Musicant Picasso"", on els alumnes del Conservatori del Liceu de Barcelona interpreten peces inspirades en obres de la nostra col·lecció. Entrada lliure!<br /> <br /> ES - Llega una nueva edición de ""Musicando a Picasso"", donde los alumnos del Conservatori del Liceu de Barcelona interpretan piezas inspiradas en obras de nuestra colección. ¡Entrada libre!<br /> <br /> EN - It comes a new edition of ""Putting Picasso to music"", where students of the Conservartori del Liceu of Barcelona play music inspired by works from our collection. Free entrance!</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32105437_10156650487562125_9022984797152083968_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeEmRWCSVSpWJ-MscSaeTAT4F4xuwIygMeGdkSaSPxUJq078VRLldX_Lhb5XjDuj4QgmAcuMWsMst3oQmo8BiXE1_SH42NEjGmCA2siKlOlTuw&oh=63ff32de62105dbe5babe43e62025435&oe=5B84A8ED"
"Setmana d'Arquitectura 2018","Col·legi d'Arquitectes de Catalunya (COAC)","Col·legi d'Arquitectes de Catalunya (COAC)","05/10/2018","","05/20/2018","",1,"","","https://www.facebook.com/events/211771579599627/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s552x414/31277550_1563489317033794_7666505352330465180_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeEcHTfD9Xl3xJjCOWsRpc60FC1BjlJznrdkOBP3H64dz_2UZGlsOoQO4H1OeeRvbpiB7neKTu40Yle4lHrECGLvJ7YzYhMIE0CDnbWSwOk6rg&oh=222aa047d1d051f6de9c01c3c0513935&oe=5B56C6F9' width='228' height='182' alt='Setmana d'Arquitectura 2018' />L’Ajuntament de Barcelona, el Col·legi d’Arquitectes de Catalunya (COAC) i la Fundació Mies van der Rohe, en col·laboració amb Barcelona Building Construmat i ArquinFAD, impulsen la Setmana d’Arquitectura 2018, una iniciativa compartida que tindrà lloc en diferents escenaris de Barcelona del 10 al 20 de maig.<br /> <br /> Durant aquests dies i dins del marc de l’Any Europeu del Patrimoni Cultural, la ciutat es convertirà en l’epicentre d’un ampli ventall d’activitats relacionades amb el món de l’arquitectura i la ciutat, més enllà de les fronteres disciplinaries i territorials, per estimular la reflexió sobre l’entorn construït de les ciutats i el seu valor a través de la difusió de l’activitat arquitectònica, el coneixement, l’experiència i debat.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/s552x414/31277550_1563489317033794_7666505352330465180_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeEcHTfD9Xl3xJjCOWsRpc60FC1BjlJznrdkOBP3H64dz_2UZGlsOoQO4H1OeeRvbpiB7neKTu40Yle4lHrECGLvJ7YzYhMIE0CDnbWSwOk6rg&oh=222aa047d1d051f6de9c01c3c0513935&oe=5B56C6F9"
"De formacions: Taller de Risografia","La Escocesa","La Escocesa","05/15/2018","","06/05/2018","",1,"","","https://www.facebook.com/events/1076035312534260/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/32087207_10155771849374833_1007589135684206592_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeFe03OwVGplP0Tz0XxDGG2H_wpvPK9PSk85y260-c5RBPvAvGIBImos1JOfGGmlngPHBDwKTmIhNisDTFenua7FGCv4qoqu101486-elDUAow&oh=b1c98dd9a5059052f4e5438155d1b2a3&oe=5B84011C' width='228' height='182' alt='De formacions: Taller de Risografia' />Taller dedicat a artistes, per experimentar i conèixer la tècnica de la risografia, el seu mecanisme i els processos.<br /> <br /> A càrrec de Do the Print<br /> <br /> Inscripcions a info@laescocesa.org<br /> Preu_ 15 euros en concepte de material</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/32087207_10155771849374833_1007589135684206592_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeFe03OwVGplP0Tz0XxDGG2H_wpvPK9PSk85y260-c5RBPvAvGIBImos1JOfGGmlngPHBDwKTmIhNisDTFenua7FGCv4qoqu101486-elDUAow&oh=b1c98dd9a5059052f4e5438155d1b2a3&oe=5B84011C"
"Crear (a) la fàbrica del comú: Jornades de debat","La Escocesa","La Escocesa","05/12/2018","","05/24/2018","",1,"","","https://www.facebook.com/events/161405667873631/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32105561_10155771863044833_7529395776640778240_o.jpg?_nc_cat=0&_nc_eui2=v1%3AAeFpi9oxk0bX6deOR7qicrGbWgEm6DYVfdnzZfXpXw4yMRXdxgeVotkot2BK4Zu8vftLSVYEU2f_2vEKIyc0-WNjJC0PM57mD_k56XMf7eSuTg&oh=2b4ae1d729ef144ca3acc905149d7a7d&oe=5B5200B6' width='228' height='182' alt='Crear (a) la fàbrica del comú: Jornades de debat' />Una reflexió col·lectiva sobre la situació actual del model de fàbriques de creació.<br /> <br /> Els dies 12, 23 i 24 de maig, La Escocesa organitza les jornades de reflexió col•lectiva sobre el models de gestió d’una fàbrica de creació i, en especial, de La Escocesa mateixa. El programa, comissariat per Oriol Fontdevila i Enric Puig Punyet presenta diverses taules rodones i xerrades a càrrec de Santiago Eraso Beloki, Jesùs Carrillo i representants d’espais creatius de Barcelona, així com la creació comunitària d’un arxiu sobre La Escocesa.<br /> <br /> PROGRAMA<br /> <br /> #1 - MOMENT DE MEMÒRIA  <br />  <br /> Trobada d’antics artistes residents, antics treballadors de la fàbrica, historiadors i veïns del Poble Nou per revisitar la memòria de La Escocesa.... Si tens o has tingut alguna relació amb La Escocesa, o simplement curiositat per l’espai, pots acompanyar-nos en aquest moment de retrobada. I si tens qualsevol material relacionat amb La Escocesa o amb fàbriques del Poblenou (fotografies, cartells, documents), pots portar-los per compartir-los entre tots.  Obert a tots els públics.  <br />  <br /> Dissabte, 12 de maig  <br />  <br /> 12:00 – Trobada entre els participants. Recepció de materials històrics. <br /> 13:00 – Vermut. <br /> 15:00 – Visites a l’espai, a càrrec d’antics artistes residents i antics treballadors.   <br />  <br /> #2 – JORNADES DE DEBAT   <br />  <br /> Dimecres, 23 de maig  <br /> 17:00 – Presentació Oriol Fontdevila (comissari). http://oriolfontdevila.net/ca/<br /> 17:30 –Conferència de Santiago Eraso Beloki (programador cultural). https://santieraso.wordpress.com/ <br /> 18:45 – TÍTOL. Taula rodona amb Amanda Cuesta (crítica d’art), Angela Palacios i Quim Packard (FirePlace Project), Joana Hurtado (Centre Civic Can Felipa) i Llapispanc (La Escocesa).<br />  <br /> Fireplace - http://fireplaceproject.org/<br /> Can Felipa - http://www.cccanfelipa.cat/<br /> Llapispanc - http://laescocesa.org/ca/artistas/llapispanc<br />  <br /> Dijous, 24 de maig  <br /> 17:00 – Projecció d’un documental sobre La Escocesa <br /> 17.30 – Conferència de Jesús Carrillo (programador cultural). https://twitter.com/xuscarrillo?lang=es<br /> 18.45 – Taula rodona amb Jose Antonio DelgadoJ (programador cultural), Úriel (CAN BATLLÓ), Jeffrey Swartz (crític d’art) i Enric Puig (La Escocesa).<br />  <br /> Antonio Delgado – https://twitter.com/nlclhc?lang=es<br /> Can Batlló - https://www.canbatllo.org/<br /> Jeffrey Swartz - http://barcelonacultureblog.blogspot.com.es/<br />  <br /> Activitat gratuïta Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32105561_10155771863044833_7529395776640778240_o.jpg?_nc_cat=0&_nc_eui2=v1%3AAeFpi9oxk0bX6deOR7qicrGbWgEm6DYVfdnzZfXpXw4yMRXdxgeVotkot2BK4Zu8vftLSVYEU2f_2vEKIyc0-WNjJC0PM57mD_k56XMf7eSuTg&oh=2b4ae1d729ef144ca3acc905149d7a7d&oe=5B5200B6"
"Arnau Gallery #15 - Justin Case & Inocuo","Arnau Gallery","Arnau Gallery","05/12/2018","","05/13/2018","",1,"","","https://www.facebook.com/events/115501539320989/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q85/s526x296/31968108_1643253345771472_6900808754317492224_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeH77czvDFBXyuJXK4UHpqJhKVk-ya3t24lGmh8J-UnLdXtnZoxCbYsthmlhZrh-cUAOdSSk3Xy7xWvLWauEm1yP_NzWZJtgKxWAiK0tFUpJqg&oh=4c8b2e45ddb19f1e205e3e235fda66e5&oe=5B98CA96' width='228' height='182' alt='Arnau Gallery #15 - Justin Case & Inocuo' />En nuestra edición de mayo vamos a centrarnos en una corriente específica del arte urbano: el calligraffiti. Creado por Shoe en Amsterdam en 2007, ese estilo tiene sus raices en el graffiti pero tambien en la caligrafía clásica (árabe, china, gótica...). Movimiento artístico muy activo en todo el mundo, es también usado por los artistas para expresar y transmitir mensajes y opiniones. <br /> Tenemos muchas ganas de descubrir la aproximación a esta disciplina de dos de sus maestros catalanes: Inocuo The Sign & Justin Case<br /> <br /> Sabado 12 & Domingo 13 de Mayo<br /> Arnau Gallery<br /> Plaça Raquel Meller<br /> Barcelona<br /> <br /> Proyecto organizado por Street Art Barcelona y posible cada mes gracias al apoyo de Difusor, Debasa & Montana Colors.<br /> <br /> www....symbi0sis.net<br /> www.inocuothesign.com<br /> www.montanacolors.com<br /> www.streetartbcn.com<br /> www.difusor.org Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q85/s526x296/31968108_1643253345771472_6900808754317492224_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeH77czvDFBXyuJXK4UHpqJhKVk-ya3t24lGmh8J-UnLdXtnZoxCbYsthmlhZrh-cUAOdSSk3Xy7xWvLWauEm1yP_NzWZJtgKxWAiK0tFUpJqg&oh=4c8b2e45ddb19f1e205e3e235fda66e5&oe=5B98CA96"
"Exposició: ""Arquitectures desaparegudes""","Barcelona","Col·legi d'Arquitectes de Catalunya (COAC)","05/10/2018","","05/20/2018","",1,"","","https://www.facebook.com/events/2073457516228974/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s851x315/31350426_1563477243701668_8101902614801756084_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeHJxwQ_xl5VAUobpNjTbNefR4oYlR-PuL3en-12D8QyNoJeo_iWaRErhkuXev1G-42D-jdZ8X1KQXH308eoZBMIpGfpVhRzrx5vOwZRCmSRuQ&oh=e630599edfa3ba688900f6581ed262ed&oe=5B541660' width='228' height='182' alt='Exposició: ""Arquitectures desaparegudes""' />La ciutat és un aparador viu que mostra el treball de tantes i tantes generacions d’arquitectes. Passejant pels carrers podem observar estils, usos, valors socials i empremtes que defineixen el teixit de la ciutat. <br /> <br /> Coincidint amb la Setmana de l'Arquitectura, i en col·laboració amb l’Arxiu Històric del COAC, l'exposició ""Arquitectures desaparegudes"" vol mostrar un conjunt d’obres situades en diferents punts de la ciutat i que actualment ja no es poden visitar, bé per la seva desaparició o perquè han sofert una transformació considerable. <br /> <br /> A través d'un muntatge efímer, ubicat al carrer, a prop dels edificis ""desapareguts"", es mostrarà aquesta evolució del pas del temps.<br /> <br /> Edificis inclosos a la mostra: <br /> <br /> · Ci...utat Vella – Els antics dipòsits del Moll de la Fusta<br /> · Eixample – Casa Ametller<br /> · Sants Montjuïc – Plaça de braus Les Arenes<br /> · Les Corts – Altar del Congrés Eucarístic<br /> · Sarrià Sant Gervasi – Finca Miralles<br /> · Horta Guinardó – Mercat del Guinardó<br /> · Nou Barris – Fàbrica Harry Walker<br /> · Sant Andreu – Fàbrica Pegaso<br /> · Sant Martí – Fàbrica de la Coca Cola Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s851x315/31350426_1563477243701668_8101902614801756084_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeHJxwQ_xl5VAUobpNjTbNefR4oYlR-PuL3en-12D8QyNoJeo_iWaRErhkuXev1G-42D-jdZ8X1KQXH308eoZBMIpGfpVhRzrx5vOwZRCmSRuQ&oh=e630599edfa3ba688900f6581ed262ed&oe=5B541660"
"12m2: Refugiadxs yazidis en el Kurdistán turco","RAI - Recursos d'Animació Intercultural","David del Campo Photography","05/09/2018","","05/09/2018","",1,"","","https://www.facebook.com/events/491955781202720/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q88/p235x350/31936611_1819391474818223_7090220763441004544_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeGuoFEurVufkRu04Bvbf2gRCfcbr_lFbwg4JRIkkfhXpsnPXOfPqtvxBVy0bv-S1-aps0WUELO2ZD2UvoUvpk2mHXDBXmGUrfQ31jngZ5FGxg&oh=0d604053385d6c17854a72b2acb65c06&oe=5B92A9F8' width='228' height='182' alt='12m2: Refugiadxs yazidis en el Kurdistán turco' />En 12m2 caben, entre otras cosas, una mochila, un gato de cartón, una cuna, o una nevera. Este es el espacio delimitado por la lona de la tienda de campaña en la que una familia yazidi vive en los campos de refugiados del Kurdistán turco. Tras tres años en el campo, sus vidas giran entre los recuerdos de un pasado que nunca volverá, la resignación a un presente en el que se esfuerzan por construir una cierta cotidianidad, y la incertidumbre de un futuro que no saben dónde los llevará ni cuándo ocurrirá.<br /> <br /> El próximo miércoles, en el RAI, podréis ver la exposición fotográfica y hablaremos sobre refugiados yazidis y sobre Kurdistán. Además nos acompañará Lîlan Ema, activista kurda que os contará de primera mano la situación actual en Kurdistán y tocará y cantará música kurda!!</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q88/p235x350/31936611_1819391474818223_7090220763441004544_n.jpg?_nc_cat=0&_nc_eui2=v1%3AAeGuoFEurVufkRu04Bvbf2gRCfcbr_lFbwg4JRIkkfhXpsnPXOfPqtvxBVy0bv-S1-aps0WUELO2ZD2UvoUvpk2mHXDBXmGUrfQ31jngZ5FGxg&oh=0d604053385d6c17854a72b2acb65c06&oe=5B92A9F8"
