"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Taller de Verano / Ilustración y Autoedición.","Miscelanea Bcn","Ulises Mendicutty","07/03/2017","","07/07/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1496119997106808/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19055821_10158680130325532_8567264311210719687_o.jpg?oh=4a642502579d724dbd3dcf4e9f99dbec&oe=59D23DD7' width='228' height='182' alt='Taller de Verano / Ilustración y Autoedición.' />Para iniciar llenos de dibujos este verano hemos organizado un taller veraniego de ilustración y autoedición, 5 días intensivos en los que dibujaremos mucho, crearemos y conviviremos con 5 de las mejores ilustradoras del panorama nacional. Por si fuera poco trabajaremos en las instalaciones de Miscelanea Bcn, una de las galerías referentes en el mundo de la ilustración en Barcelona y al final nos iremos a casa con un proyecto personal autoeditado, realizado codo a codo con grandes profesionales e impreso a dos tintas en risografía.<br /><br />Nos acompañarán.<br /><br />Carmen Segovia / www.carmensegovia.net/<br />Cristina Daura / www.behance.net/cristinadaura <br />Hey Sosi / www.heysosi.com/<br />Julia Solans / www.juliasolans.com/<br />UNAMESACAMILLA / www.instagram.com/unamesacamilla/<br /><br /> La cita será en Miscelánea del 3 al 7 de Julio, de las 17 a las 20 hrs y solo tenemos 10 plazas libres pues queremos que cada sesión de trabajo sea personalizada. <br /><br />+info e inscripciones umendicutty@gmail.com</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19055821_10158680130325532_8567264311210719687_o.jpg?oh=4a642502579d724dbd3dcf4e9f99dbec&oe=59D23DD7"
"Ignauguració Exposició Col.lectiu Aigües Grises","El Visor - Espai Fotogràfic","Aigües Grises","06/22/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/445132152523173/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q85/s720x720/18921152_1982094008679454_918082809298725178_o.jpg?oh=7b1c8f31664bef851d8b620b7d0f54eb&oe=59DE1641' width='228' height='182' alt='Ignauguració Exposició Col.lectiu Aigües Grises' />Com a col.lectiu transitem el territori i recerquem en l'espai comprès entre dos rius, el Besòs i el Llobregat. Comissariada per Moritz Neumüller i Joan Villaplana.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q85/s720x720/18921152_1982094008679454_918082809298725178_o.jpg?oh=7b1c8f31664bef851d8b620b7d0f54eb&oe=59DE1641"
"Inauguración Exposición Convergence de Allison Brown","Kaoni Gallery","Kaoni Gallery","06/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/538587639864333/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q85/s720x720/18920757_326313427790390_3517288249234362771_o.jpg?oh=8c79fedfd68e5417b290650435b41f05&oe=599DDD28' width='228' height='182' alt='Inauguración Exposición Convergence de Allison Brown' />''(...)Hay que entrecerrar los ojos cuando se mira al trabajo de Allison Brown. Fijarse en los detalles, buscar una coherencia compositiva y analizar el flujo no hace justicia a la obra. Para disfrutar de su obra del todo, hay que cederse al tejido reticular, fragante e incluso efímero que vincula su trabajo. Vincular es un verbo ideal para entender su obra: sus materiales trabajan en armonía, y no de una manera forzada, fundida o presionada; sino simplemente vinculada. A veces, sus obras están literalmente unidas por un hilo; cosa que exagera la delicadeza y la efervescencia que, de cierta manera, resuena con la fragilidad del tiempo y la memoria.(....)De hecho, mientras se mira a su trabajo, resulta difícil no decir, ""esto me recuerda a .....""(....)¨¨<br />                                                                        Gabriel Virgilio Luciani</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q85/s720x720/18920757_326313427790390_3517288249234362771_o.jpg?oh=8c79fedfd68e5417b290650435b41f05&oe=599DDD28"
"Raval Street Art Tour","Plaza Universitat","Alternative Barcelona","06/24/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/345111415891495/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18359392_226489041169661_4273414457521287794_o.jpg?oh=f7ad8e81aa3001301bad1008e5e9c676&oe=59D530B5' width='228' height='182' alt='Raval Street Art Tour' />Join Alexandra on her Street Art Tour through the Raval area! <br /><br />We'll learn all about the street art and graffiti scene in Barcelona and admire a variety of installations along the way!<br /><br />We'll also be visiting el Raval's ""Montana Shop"" and ""Las Tres Chimeneas"" (a public space where Grafitti/Street Artists can paint legally)<br /><br />* Meeting point: Plaza Universitat (outside red metro line)<br />* The tour is free, but we do work off tips :)</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18359392_226489041169661_4273414457521287794_o.jpg?oh=f7ad8e81aa3001301bad1008e5e9c676&oe=59D530B5"
"FADfest'17, el Festival de les Arts i del Disseny","FAD Barcelona","FAD Barcelona","06/27/2017","","07/02/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1955699531372467/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/18951241_1490968660942737_3470859445118379633_n.jpg?oh=8831fbc479e762a05992116205804763&oe=59DB7902' width='228' height='182' alt='FADfest'17, el Festival de les Arts i del Disseny' />CAT<br /><br />Entre el 27/06 i el 02/07 tindrà lloc a Barcelona el FADfest, el festival que organitza el FAD (Foment de les Arts i del Disseny) cada estiu, que celebra l'excel·lència creativa i posa al disseny i les seves capacitats a treballar per a la millora en temes que ens preocupen com a societat.<br /><br />Aquest any tornem amb les cerimònies de lliurament dels premis a l'excel·lència creativa i amb un nou Assaig general en el qual, sota el títol «L'estat turístic», reflexionarem des del disseny sobre la seva gestió i estat a Barcelona.<br /><br />El millor disseny de l'any<br /><br />Com tots els anys, el FADfest comptarà amb els actes de lliurament dels premis a l'excel·lència creativa, en aquesta edició amb els Premis ADG Laus de Disseny Gràfic i Comunicació Visual, organitzats per l'ADG-FAD, els Premis FAD d'Arquitectura i Interiorisme, de l'associació ARQUIN-FAD, i els Premis ArtsFAD a la creació artística, que organitza l'Associació d'Artistes i Artesans A-FAD. I un any més podrem conèixer totes les obres finalistes i guanyadores en l'exposició «El millor disseny de l'any», la mostra imprescindible del millor que han donat de si en l'últim any les diferents disciplines del disseny, i que es podrà veure a la sala A del Disseny Hub Barcelona.<br /><br />L'estat turístic. Assaig general<br /><br />El tema del FADfest'17 és el turisme i des del disseny reflexionarem sobre la seva gestió i estat a Barcelona. Posarem dades a l'estat turístic i donarem veu a totes les parts per ajudar a discernir els prejudicis dels problemes; els avantatges dels inconvenients d'aquesta activitat. Ens preguntarem sobre les relacions entre disseny i turisme i, des d'una visió oberta i propositiva, organitzarem un programa d'activitats comissariat per Ramon Faura Coll per reivindicar el dret a visitar i habitar espais perduts sense oblidar que, al cap i a la fi, tots podem ser turistes.<br /><br />Entre les activitats principals de l'eix temàtic del turisme destaquen la conferència inaugural de Michael Webb, un dels membres fundadors del mític col·lectiu Archigram, considerat un dels grups més inspiradors i influents del disseny i l'arquitectura modernes; el cicle d'activitats The Materials Farm, on dissenyadors, investigadors i artesans treballaran a partir de residus generats pel turisme per reflexionar sobre el rastre material i energètic resultant d'aquesta activitat humana; l'exposició mòbil «L'estat turístic», la posada en escena de la qual serà un bus turístic de la ciutat i en la qual s'oferiran dades i mapes de l'activitat turística a Barcelona i desenes de càpsules audiovisuals amb entrevistes a tots els agents que forman part del fenomen; una tarda de conferències al voltant del paper de l'art, el disseny i l'arquitectura en la construcció de la identitat de les ciutats amb Beth Galí, Jaume Plensa i Joseba Zulaika com a ponents, i, finalment, una jornada final amb un tour de relats alternatius per la Barcelona turística on els veïns seran cridats a visitar espais de la ciutat que l'allau turístic ha fet oblidar, guiats per set experts de diferents camps (antropòlegs, geògrafs, dissenyadors, arquitectes, etc.) que ens oferiran un altre relat més enllà de els estereotips sobre la ciutat. Com a final de festa se celebrarà un concert audiovisual a la Plaça Reial on una formació creada especialment per a l'ocasió, integrada per Jaume Pla (Mazoni), Florenc Salesas i Román Daniel, posarà música a una peça audiovisual que tindrà el turisme com a tema creada per l 'equip de Soy Camara del CCCB.<br /><br />La majoria d'activitats són d'accés gratuït amb inscripció prèvia.<br /><br />CAST<br /><br />Entre el 27/06 y el 02/07 tendrá lugar en Barcelona el FADfest, el festival que organiza el FAD (Fomento de las Artes y del Diseño) cada verano, que celebra la excelencia creativa y pone al diseño y sus capacidades a trabajar para la mejora en temas que nos preocupan como sociedad.<br /><br />Este año volvemos con las ceremonias de entrega de los premios a la excelencia creativa y con un nuevo Ensayo general en el que, bajo el título «El estado turístico» reflexionaremos desde el diseño sobre su gestión y estado en Barcelona.<br /><br />El mejor diseño del año<br /><br />Como todos los años, el FADfest contará con los actos de entrega de los premios a la excelencia creativa, en esta edición con los Premios ADG Laus de Diseño Gráfico y Comunicación Visual, organizados por ADG-FAD, los Premios FAD de Arquitectura e Interiorismo, de la asociación ARQUIN-FAD, y los Premios ArtsFAD a la creación artística, que organiza la Asociación de Artistas y Artesanos A-FAD. Y un año más podremos conocer todas las obras finalistas y ganadoras en la exposición «El mejor diseño del año», la muestra imprescindible de lo mejor que han dado de sí en el último año las diferentes disciplinas del diseño, y que se podrá ver en la Sala A del Disseny Hub Barcelona.<br /><br />El estado turístico. Ensayo general<br /><br />El tema del FADfest’17 es el turismo y desde el diseño reflexionaremos sobre su gestión y estado en Barcelona. Pondremos datos al estado turístico y daremos voz a todas las partes para ayudar a discernir los prejuicios de los problemas; las ventajas de los inconvenientes de esta actividad. Nos preguntaremos sobre las relaciones entre diseño y turismo y, desde una visión abierta y propositiva, organizaremos un programa de actividades comisariado por Ramon Faura Coll para reivindicar el derecho a visitar y habitar espacios perdidos sin olvidar que, al fin y al cabo, todos podemos ser turistas.<br /><br />Entre las actividades principales del eje temático del turismo destacan la conferencia inaugural de Michael Webb, uno de los miembros fundadores del mítico colectivo Archigram, considerado uno de los grupos más inspiradores e influyentes del diseño y la arquitectura modernas; el ciclo de actividades The Materials Farm, donde diseñadores, investigadores y artesanos trabajarán a partir de residuos generados por el turismo para reflexionar sobre el rastro» material y energético resultante de esta actividad humana; la exposición móvil «El estado turístico», cuya puesta en escena será un bus turístico de la ciudad y en la que se ofrecerán datos y mapas de la actividad turística en Barcelona y decenas de cápsulas audiovisuales con entrevistas a todos los agentes que forman parte del fenómeno; una tarde de conferencias entorno al rol del arte, el diseño y la arquitectura en la construcción de la identidad de las ciudades con Beth Galí, Jaume Plensa y Joseba Zulaika como ponentes; y, finalmente, una jornada final con un tour de relatos alternativos por la Barcelona turística donde los vecinos serán llamados a visitar espacios de la ciudad que el alud turístico ha hecho olvidar, guiados por siete expertos de diferentes campos (antropólogos, geógrafos, diseñadores, arquitectos, etc.) que nos ofrecerán otro relato más allá de los estereotipos sobre la ciudad. Como final de fiesta se celebrara un concierto audiovisual en la Plaça Reial donde una formación creada especialmente para la ocasión, integrada por Jaume Pla (Mazoni), Florenci Salesas y Román Daniel, pondrá música a una pieza audiovisual que tendrá el turismo como tema creada por l’equipo de Soy Camara del CCCB.<br /><br />La mayoría de actividades son de acceso gratuito con inscripción previa.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/18951241_1490968660942737_3470859445118379633_n.jpg?oh=8831fbc479e762a05992116205804763&oe=59DB7902"
"Imperi del Mig: seminari 2","La Virreina Centre de la Imatge","La Virreina Centre de la Imatge","06/27/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/704343736404915/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18813506_1844937292493980_5399574198917417062_n.jpg?oh=299486b6e3e2c92db8e360c250b7fea7&oe=59E1FDCD' width='228' height='182' alt='Imperi del Mig: seminari 2' />Els mediadors són subjectes implicats en interaccions que produeixen vessaments, lliscaments i suspensions.<br />Lars Bang Larsen i Sᴓren Andreasen<br />Traducció simultània anglès – català<br />Espai 4<br />Entrada gratuïta. Aforament limitat <br /><br />La cultura contemporània està assetjada per múltiples espectres, com ara els discursos sobre l’origen o les naturalitzacions de la mediació, però també per una manca de conceptes per als tipus de mediació que produeixen moviments sense progrés, en comptes de representació, estabilització i control. Segons com, ja no calen explicacions: com a mediadors interessats positivament en la mediació, esperem deixar-nos endur. En la nostra xerrada-conferència, parlarem de tot un seguit de pràctiques de mediació capaces d’arribar a destinacions menys probables. <br /><br />Søren Andreasen és un artista que treballa a Copenhagen. Entre les seves exposicions recents hi ha The 8th Climate, l’11a Biennal de Gwangju (2016); The Real After Psychedelia, CAC Vilnius (2015); Literacy-Illiteracy, 16a Triennal Gràfica de Tallinn (2014); Leisure, Discipline and Punishment, Contour 6, Mechelen (2013). Entre les seves publicacions recents hi ha Mass and order 2, mediabus (2016); Will and Nerve Force in relation to Symbolic Culture, Space Poetry (2013), i, amb Lars Bang Larsen, The Critical Mass of Mediation, Internationalistisk Ideale (2012/2014). www.sorenandreasen.net.<br /><br />Escriptor, comissari artístic i historiador de l’art, Lars Bang Larsen és professor convidat a la HEAD de Ginebra. Ha estat (co-)comissari d’exposicions col·lectives, com ara Incerteza Viva, a la 32a Biennal de São Paulo; Reflections from Damaged Life (Raven Row, Londres 2013), i Georgiana Houghton: Spirit Drawings (Courtauld Gallery, Londres 2016). Entre els seus llibres hi ha The Model. A Model for a Qualitative Society 1968 (2010), Networks (2014) i Arte y norma (2016). La seva tesi doctoral sobre art i psicodèlia es va titular A History of Irritated Material.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18813506_1844937292493980_5399574198917417062_n.jpg?oh=299486b6e3e2c92db8e360c250b7fea7&oe=59E1FDCD"
"El Proyector de las Escuelas 2017 | IDEP","Fundació Foto Colectania","Fundació Foto Colectania","06/14/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/137146696856071/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18951055_10154885839391843_4981041815995425708_n.jpg?oh=45c202533fb58e2a655a13d5055a9158&oe=599F55D9' width='228' height='182' alt='El Proyector de las Escuelas 2017 | IDEP' />Ciclo de fotoproyecciones de los trabajos más destacados de este curso.<br /><br />A través de premios, visitas especializadas y actividades que ayudan a la promoción de los proyectos fotográficos de los alumnos, en Foto Colectania desarrollamos junto a nuestras Escuelas Amigas procesos educativos que aspiran a generar un mayor entendimiento y reflexión en torno a la imagen fotográfica.<br /><br />IDEP Barcelona<br />Graduado en Fotografía | Trabajo de fin de Grado<br /><br />Sandra Torras, Carne<br />Buen Javier, ZENIT<br />Edu Calde, La Mort<br />Victor Gonzalez, ISO 1983<br />Ariadna Junyent, Life in plastic it’s fantastic<br /><br />*********************************************************************<br /><br />Entrada gratuita. Aforo limitado.<br /><br />Los Amigos y Socios de la Fundación pueden disponer de asientos reservados.<br /><br />Al finalizar el acto, se ofrecerá una cerveza Estrella Damm cortesía de la Fundación DAMM.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/18951055_10154885839391843_4981041815995425708_n.jpg?oh=45c202533fb58e2a655a13d5055a9158&oe=599F55D9"
"Inauguramos Summer 2017 + Muestra Colectiva Alumnos D.Yacubovich","NauART- Comunidad de artistas","Espai Nauart","06/13/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1686081801695315/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19029364_1893296314263579_7163274971601102402_n.jpg?oh=b710117f9a3dc226dce38a87684368fe&oe=59E70000' width='228' height='182' alt='Inauguramos Summer 2017 + Muestra Colectiva Alumnos D.Yacubovich' />El espacio de creación NauArt acogerá del 13 al 27 de junio una nueva muestra colectiva de la Galería Zero (Holanda):  Summer 2017, un recorrido a través de la mirada de 13 artistas contemporáneos  de diferentes disciplinas artísticas. <br /><br />Durante el acto de inauguración se realizará el espectáculo de performance ""La nación antes que nada"", del artista italiano Giovanny Paez.<br /><br />Paralelamente, en la sala taller de NauArt, se presentará la Muestra Colectiva de l@s alumn@s del Taller de Creación Artística de Daniel Yakubovich. Se podrán ver las obras de Elena Caneva, Teresa Vinardell, Montserrat Gorbs, Isaac Rodó, Elena Font i Mar Romero.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/19029364_1893296314263579_7163274971601102402_n.jpg?oh=b710117f9a3dc226dce38a87684368fe&oe=59E70000"
"Acte de Presentació #EINA50anys","CCCB","EINA Centre Universitari de Disseny i Art de Barcelona","06/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/357787084636552/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18920918_1486714461391129_3616225218059881410_o.jpg?oh=d328155241bdb10be8a28100aa3bf47c&oe=59D44E1E' width='228' height='182' alt='Acte de Presentació #EINA50anys' />El proper dimecres 21 de juny se celebrarà l’acte de Presentació d’EINA 50 ANYS, que tindrà lloc al Mirador del CCCB, Centre de Cultura Contemporània de Barcelona, trobada en què es presentarà el projecte de les 50 versions gràfiques d’EINA 50 ANYS i el treball de l’Arxiu històric de l’Escola. Pel que fa al projecte d’imatge gràfica, es donaran a conèixer les propostes d'una cinquantena de dissenyadors gràfics vinculats a l’Escola –professors o antics professors i exalumnes–, autors de diverses generacions i de diferent procedència que s’adscriuen a una pluralitat de llenguatges gràfics, alguns amb un reconeixement inqüestionable i d'altres amb trajectòries que tot just s’inicien. Quant a l’Arxiu, s’explicarà que d’ara endavant seran accessibles online milers de documents textuals i visuals, catalogats i descrits, que donen notícia de la història d’EINA des de l’any 1967.<br /><br />L’esdeveniment comptarà amb la intervenció d’Enric Steegmann, President de la Fundació EINA; Oriol Pibernat, Comissari del 50è aniversari; Rubén Alcaraz, Responsable de l’Arxiu Històric i Anna Pujadas, Directora.<br /><br />--<br /><br />El próximo miércoles 21 de junio se celebrará el acto de Presentación de EINA 50 ANYS, que tendrá lugar en el Mirador del CCCB, Centre de Cultura Contemporània de Barcelona, ​​encuentro en el que se presentará el proyecto de las 50 versiones gráficas de EINA 50 ANYS y el trabajo del Archivo histórico de la Escuela. En cuanto al proyecto de imagen gráfica, se darán a conocer las propuestas de cincuenta diseñadores gráficos vinculados a la Escuela –profesores o antiguos profesores y exalumnes–, autores de varias generaciones y de diferente procedencia que se adscriben a una pluralidad de lenguajes gráficos, algunos con un reconocimiento incuestionable y otros con trayectorias que apenas se inician. En cuanto al Archivo, se explicará que a partir de ahora serán accesibles online miles de documentos textuales y visuales, catalogados y descritos, que dan noticia de la historia de EINA desde 1967.<br /><br />El evento contará con la intervención de Enric Steegmann, Presidente de la Fundació EINA; Oriol Pibernat, Comisario del 50 aniversario; Rubén Alcaraz, Responsable del Archivo Histórico y Anna Pujadas, Directora.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/18920918_1486714461391129_3616225218059881410_o.jpg?oh=d328155241bdb10be8a28100aa3bf47c&oe=59D44E1E"
"Geografía Sensible / Inauguración Expo","Nau Bostik","El Observatorio","06/17/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1876420402612950/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19055108_1569742273059647_2964985070563278847_o.jpg?oh=a4951cf029e7e7624895aa6bcac85560&oe=59D7C89B' width='228' height='182' alt='Geografía Sensible / Inauguración Expo' />Estamos felices de invitaros a la inauguración de GEOGRAFÍA SENSIBLE, una exposición que documenta el proceso de investigación artística vivido por los alumnos de la primera edición del curso Geografía Sensible, realizado en El Observatorio y coordinado por las artistas del colectivo Duae Editions (Luna Coppola y Silvia Campidelli). Un proyecto colectivo, multidisciplinar y transmedia que explora el área de confluencia entre el río Ripoll y río Besos: un territorio semi-urbano, periférico y en transformación.<br /><br />A través de una serie de exploraciones (individuales y colectivas, geográficas y artísticas) realizadas completamente a pie a lo largo del río Ripoll, los autores han progresivamente descubierto y mapeado el paisaje, han recogido imágenes, dibujos, objetos y registrado las voces de las habitantes de la zona. <br /><br />Geografía Sensible recoge los fragmentos generados gracias a la interacción activa entre los autores y el paisaje, y los re-significa. En la instalación cada elemento encontrado a largo del camino encuentra su lugar y con su presencia contribuye a definir el imaginario emocional, geográfico y antropológico del territorio explorado. El espacio cartográfico y virtual de Google Earth y el espacio real se superponen para generar una segunda narración basada en los itinerarios realizados por los autores y en la experiencia individual en el paisaje y con el río. <br /><br />El resultado es un mapa sensible, complejo y dinámico, realizado con la contribución de los más diversos enfoques disciplinarios,  que re-construye la historia cotidiana y pasada del río Ripoll, haciendo hincapié en la relación entre ser humano y ambiente. <br /><br />Estos son los autores que han participado: <br />Alberto Martin Sanchez-Ballesteros, David del Campo, David Martinez Pastor, Gonzalo Lopez, Irma Estrada, Isabel Alexandre, Joana Dias<br /><br />Y AQUÍ EL PROGRAMA DEL DÍA:<br /><br />- 12h Inauguración de la exposición<br /><br />- 13h 1ª visita guiada a la exposición por parte de los autores<br /><br />- 16h 2ª visita guiada a la exposición por parte de los autores<br /><br />Os esperamos!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/19055108_1569742273059647_2964985070563278847_o.jpg?oh=a4951cf029e7e7624895aa6bcac85560&oe=59D7C89B"
