"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"EXPO Individual JANO","NauART- Comunidad de artistas","RelacionArte Galería","05/26/2018","","05/26/2018","",1,"","","https://www.facebook.com/events/960826077420161/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/p526x296/32984770_1428002697303967_4404255122553569280_n.jpg?_nc_cat=0&oh=67faae23f0b0da5054918cc48b7336ef&oe=5B96BA7E' width='228' height='182' alt='EXPO Individual JANO' />JANO, EL PINTOR DE LA MEDITERRANIA , TIENE  SU TALLER EN EL ESPACIO DE CREACION Y GALERIA NAUART EN BARCELONA.<br /> <br /> JANO LES PRESENTARA SU TRABAJO QUE REPASA SUS RECUERDOS DE VIDA / VIVIENDO CERCA DEL MAR.<br /> <br /> LA COSTA, EL MAR, LOS PECES  PEQUENOS Y GRANDES, LOS BANISTAS, LAS BANISTAS,SONT TANTOS ELEMENTOS QUE LE INSPIRARON.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q81/p526x296/32984770_1428002697303967_4404255122553569280_n.jpg?_nc_cat=0&oh=67faae23f0b0da5054918cc48b7336ef&oe=5B96BA7E"
"Taller de Quimigramas en Lacontra.","Lacontra Artnocal","Lacontra Artnocal","05/26/2018","","05/27/2018","",1,"","","https://www.facebook.com/events/377449886089084/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32697825_2137389833147102_2755116010217406464_o.jpg?_nc_cat=0&oh=930d0d1101f8ed1bb5d6153e0db5e9f2&oe=5B892977' width='228' height='182' alt='Taller de Quimigramas en Lacontra.' />Taller de creación de imágenes sin cámara.<br /> <br /> Utilizando materiales sencillos y la química básica del cuarto oscuro, los estudiantes crearán quimigramas  de gelatina de plata. Este proceso fotográfico es similar a la pintura y las técnicas de grabado tradicional. Los quimigramas se crean empleando varias resistencias para controlar el desarrollo de papel sensible a la luz. Los artistas que trabajan en todos los medios pueden beneficiarse al descubrir este método práctico de fotografía abstracta.<br /> <br /> No se requiere experiencia previa en el cuarto oscuro, y todos los materiales están incluidos en el precio del taller<br /> <br />  Los participantes se irán con una pila de impresiones únicas y una comprensión más profunda de la fotografía sin cámara.<br /> <br /> Tallerista: Axel Nogales<br /> Duración: 8h. (11h-15h sábado y domingo)<br /> Precio: 60 Euros.<br /> Lugar: Lacontra Centre de Creació. Carrer de la Puríssima Concepció, 9. 08004, Poble Sec, BCN.<br /> Inscripciones: lacontra.espai@gmail.com</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/s720x720/32697825_2137389833147102_2755116010217406464_o.jpg?_nc_cat=0&oh=930d0d1101f8ed1bb5d6153e0db5e9f2&oe=5B892977"
"Acció artística relacionada amb l'exposició ""Glòria""","Centre Cívic Guinardó","Centre Cívic Guinardó","05/22/2018","","05/22/2018","",1,"","","https://www.facebook.com/events/246453356096313/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/32464444_1862166797136944_4155710003698728960_n.jpg?_nc_cat=0&oh=a78242fb6554867d6fa519833ac33b98&oe=5B831418' width='228' height='182' alt='Acció artística relacionada amb l'exposició ""Glòria""' />- Amb l'artista Josep Fernàndez margalef.<br /> <br /> Activar i redefinir un espai urbà mitjançant una intervenció artística al barri. Confeccionar una escenografia que agrupi identitat del lloc, elements urbans, i persones, sota una estètica comuna: el paper de plata. Es realitzarà una sessió fotogràfica final, seguint les pautes de direcció artística, on es recrearan situacions comunes sota un condicionant d'abstracció.<br /> <br /> A qui va dirigit: públic de totes de les edats que vulgui crear, participar i gaudir de l’el·laboració d’una performance urbana al barri<br /> <br /> Punt de trobada: entrada del centre cívic Guinardó<br /> <br /> Activitat gratuïta<br /> <br /> http://ajuntament.barcelona.cat/ccivics/guinardo/p/25376/accio-artistica-relacionada-amb-lexposicio-glria-de-josep-fernandez-margalef</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-9/32464444_1862166797136944_4155710003698728960_n.jpg?_nc_cat=0&oh=a78242fb6554867d6fa519833ac33b98&oe=5B831418"
"Taller Intensivo De Domos Geodésicos","Barcelona","Domos Córdoba","06/02/2018","","06/03/2018","",1,"","","https://www.facebook.com/events/438186583295520/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/31190062_1773824086014710_6366974384195764224_n.jpg?_nc_cat=0&oh=7e461d9d610cef4edd67a203184bf6d7&oe=5B9A0C1A' width='228' height='182' alt='Taller Intensivo De Domos Geodésicos' />​​TALLER INTENSIVO DE DOMOS GEODÉSICOS<br /> <br /> 2 y 3 de Junio en Barcelona<br /> <br /> ~ Aprendé a Construir Tu Propio Espacio ~<br /> <br /> <br /> Hola, muchas gracias por tu interés en participar del próximo Taller Intensivo de Domos Geodésicos que estaremos brindando el 2 y 3 de Junio de 2018 en Barcelona, en el horario de 10 a 18 hs cada Jornada.<br /> <br /> Este Taller te permitirá aprender a construir en forma simple y fácil tu propia estructura geodésica para que la utilices desde un espacio de huerta, meditación, recreación, cabaña o inclusive tu próxima casa.<br /> <br /> ...<br /> En esta oportunidad fabricaremos e instalaremos un domo invernadero, desde cero hasta su instalación!!!<br /> <br /> ________________________________<br /> <br /> ☆ TEMAS ☆ <br /> <br /> • Teórico: Aprenderás todo lo respectivo al mundo de los domos geodésicos, su historia, morfología, frecuencias, diferentes técnicas de construcción, calculadoras, usos y materiales.<br /> <br /> • Práctico: Fabricaremos una estructura geodésica de madera en conectores good karma -la más resistente- desde cero hasta su instalación, incluida también la cobertura para invernadero.<br /> <br /> • Bonus Track:  Juan José Sánchez -Enseñante Habilitado por la Escuela E.D.I.P.O.- enseñará la relación de los domos geodésicos a la geometría sagrada, el poder energético de los domos, la incidencia de eso en cada persona que habita un domo, y el uso de esas mismas claves en la vida cotidiana de cada quien. <br /> *Bonus Track no disponible para quienes ya participan de las Actividades de la Escuela E.D.I.P.O. <br /> <br /> ________________________________<br /> <br /> ☆ VALOR ☆<br /> <br /> El valor del Taller de 2 días es 150 Euros e incluye:<br /> <br /> + 16 hs de Capacitación.<br /> + Apunte teórico.<br /> + Materiales.<br /> + Herramientas de trabajo.<br /> + Alimentación (5 comidas de primera calidad).<br /> <br /> ________________________________<br /> <br /> ☆ LUGAR ☆ <br /> <br /> El Taller lo brindaremos en Lliçà d’Amunt. Barcelona.<br /> Para quienes viajan en transporte público les proponemos como lugar de encuentro, en la parada de cercanías de Mollet Sant Fost, y para quienes viajen en auto propio, les pedimos que por favor se contacten con nosotros y les enviamos la dirección especifica.<br /> <br /> ________________________________<br /> <br /> ☆ INSCRIPCIÓN Y PAGOS ☆<br /> <br /> Los cupos son limitados, y por ende cuanto antes realices la inscripción, mejor. <br /> Si ya completaste el formulario, no es necesario que lo completes nuevamente, y luego de eso, para CONFIRMAR tu lugar, tienes que enviarnos el comprobante del pago realizado antes del día del Taller. <br /> <br /> Link Formulario de Inscripción: https://goo.gl/forms/tk0tTyVBcNCV7z4I3<br /> ________________________________<br /> <br /> TALLER APTO PARA TODO PÚBLICO. NO SE REQUIERE CONOCIMIENTOS PREVIOS EN EL TEMA.<br /> <br /> Si tienes alguna consulta escríbenos a este mismo mail, y si así lo deseas es posible compartir esta información con tus contactos.<br /> <br /> <br /> Te Agradecemos nuevamente tu interés y será un gusto encontrarte en el Taller!!!<br /> <br /> Saludos atentamente, <br /> <br /> Equipo de Domos Córdoba<br /> Córdoba Argentina <br /> <br /> WWW.DOMOSCORDOBA.COM Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/31190062_1773824086014710_6366974384195764224_n.jpg?_nc_cat=0&oh=7e461d9d610cef4edd67a203184bf6d7&oe=5B9A0C1A"
"Comuniques o vens?","CC Convent de Sant Agustí","cru cru cru","05/24/2018","","05/24/2018","",1,"","","https://www.facebook.com/events/187163888532246/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t15.0-10/s526x296/29771170_2087336408216082_1048728363964825600_n.jpg?_nc_cat=0&oh=7e2ad9a5838092d9937acab5fb87eb1f&oe=5B929132' width='228' height='182' alt='Comuniques o vens?' />Economia social, cooperació, transparència... Quin efecte tenen aquests mots? Què defineixen i, sobretot, amb quina finalitat s’utilitzen? Als fogons del màrqueting de les grans empreses i corporacions capitalistes es fan servir cada dia més conceptes que tenen origen en les mobilitzacions socials o en les pràctiques diàries de  les organitzacions de l’economia solidària. El llenguatge capitalista absorbeix la pell dels missatges més subversius a favor de la mercantilització. Davant d’això, quina ha de ser la nostra resposta? Com podem fer front a aquest control social? Des de quins llenguatges, accions i plataformes podem treballar la comunicació en l’àmbit de l’economia solidària? Cal que reinventem els imagi...naris? Cal que ens reapropiem del llenguatge del capitalisme? I, si és així, com ho podem fer?<br /> <br /> Us proposem que us sumeu a la conversa col·lectiva. Acompanyades per veus activistes i professionals, obrirem preguntes, crearem espais de crítica útil i compartirem, també, altres formes de comunicar que ens ajudin a fer possible un canvi social.<br /> ---------------------------------------------------------<br /> Programa:<br /> <br /> 19h Presentació del cicle, amb les veus de la cooperativa L’Apòstrof i de la Guernica Facundo, experta en economia solidària<br /> <br /> 19.15h Taller “El desenterrador de paraules”, a càrrec de Societat Doctor Alonso <br /> https://eldesenterrador.com/<br /> <br /> 20.20h Inici de la conversa, amb les veus dels dissenyadors Curro Claret, Marta Abad i de les comunicadores Carla Liébana i Anna Sánchez. <br /> <br /> El debat servirà per buscar respostes o per imaginar, juntes, noves preguntes que ens empenyin més enllà.<br /> <br /> Podeu trobar més informació a: http://www.crucrucru.org/ Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t15.0-10/s526x296/29771170_2087336408216082_1048728363964825600_n.jpg?_nc_cat=0&oh=7e2ad9a5838092d9937acab5fb87eb1f&oe=5B929132"
"Inauguración ""NY"" Manel Armengol en AMP BCN","Ana Mas Projects","Ana Mas Projects","05/24/2018","","05/24/2018","",1,"","","https://www.facebook.com/events/179727279514327/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q82/p526x296/32786583_1275529119243816_337960741615173632_n.jpg?_nc_cat=0&oh=d470f24eb426c3269ae149164d0aef4d&oe=5B8F4515' width='228' height='182' alt='Inauguración ""NY"" Manel Armengol en AMP BCN' />Desde la galería Ana Mas Projects nos gustaría invitarte a visitar nuestra próxima exposición que se inaugurará el jueves 24 de Mayo a las 19h. <br /> <br /> AMP_Bcn presenta, ""NY"", una exposición individual del fotógrafo Manel Armengol.<br /> En ella se presentan los trabajos fotográficos que realizó en el curso de un año en la ciudad de New York en 1978. Cuatro décadas después, sus fotografías en blanco y negro y en color adquieren un valor especial por su aportación a la memoria colectiva de los años setenta sobre la Gran Manzana.<br /> <br /> <br /> <br /> CATALÀ<br /> <br /> Des de la galeria Ana Mas Projects ens agradaria convidar-te a visitar la nostra propera exposició que s'inaugurarà el dijous 24 de Maig a les 19h.<br /> AMP_Bcn presenta, ""NY"", una exposició i...ndividual del fotògraf Manel Armengol.<br /> En ella es presenten els treballs fotogràfics que va realitzar en el curs d'un any a la ciutat de Nova York el 1978. Quatre décades després, les seves fotografies en blanc i negre i en color adquireixen un valor especial per la seva aportació a la memòria colectiva dels anys setanta sobre la la ""Gran Ciutat"". <br /> <br /> <br /> INGLÉS<br /> <br /> Ana Mas Projects is pleased to announce ""NY"", a solo-show from the photographer Manel Armengol which opens on thursday may 24th at 7pm. <br /> There are the photographic works made in the course of a year in the city of New York in 1978. Four decades later, his black and white and color photographs acquire a special value for their contribution to the collective memory of the seventies on the Big Apple. Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q82/p526x296/32786583_1275529119243816_337960741615173632_n.jpg?_nc_cat=0&oh=d470f24eb426c3269ae149164d0aef4d&oe=5B8F4515"
"NI Flyers NI Pósters: 25 years of Sónar Image","Centre d'Art Tecla Sala","Centre d'Art Tecla Sala","05/24/2018","","06/23/2018","",1,"","","https://www.facebook.com/events/887670498059885/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/s526x296/32785055_10157291184779045_362306570459021312_n.jpg?_nc_cat=0&oh=7a2aec159afdbc00e84648750ea2d982&oe=5BC3636F' width='228' height='182' alt='NI Flyers NI Pósters: 25 years of Sónar Image' />The festival image from the last 25 years comes to life  with the Multi-installation exhibition NI FLYERS NI POSTERS at Centre d’Art Tecla Sala, L’Hospitalet (Barcelona). Classic characters and pieces from a quarter century of Sónar’s visual history are re-imagined and re-interpreted by Festival co-director Sergio Caballero, giving a unique glimpse into his personal paracosm. The exhibition is free to enter and runs until June 23rd, with a shuttle bus running to and from Sónar by Day during the festival itself.</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/q84/s526x296/32785055_10157291184779045_362306570459021312_n.jpg?_nc_cat=0&oh=7a2aec159afdbc00e84648750ea2d982&oe=5BC3636F"
"Exhibition Sue Anne","Estudio Nómada Barcelona","Estudio Nómada Barcelona","05/24/2018","","05/24/2018","",1,"","","https://www.facebook.com/events/734707826917851/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/32543042_1617928008257108_4232501411906060288_n.jpg?_nc_cat=0&oh=96a8f6bf3734398525160c76150f7900&oe=5B8521C0' width='228' height='182' alt='Exhibition Sue Anne' />Residency artist exhibition. More information follows</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p526x296/32543042_1617928008257108_4232501411906060288_n.jpg?_nc_cat=0&oh=96a8f6bf3734398525160c76150f7900&oe=5B8521C0"
"Summertime - Inauguración Exposición colectiva con 20 artistas","Galeria Dupressoir","Galeria Dupressoir","05/26/2018","","05/26/2018","",1,"","","https://www.facebook.com/events/1517565295033335/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32675369_2130556113638401_8740586698825531392_n.jpg?_nc_cat=0&oh=99cf878519a469effe2eb99e58f2f60f&oe=5B86BD39' width='228' height='182' alt='Summertime - Inauguración Exposición colectiva con 20 artistas' />Os esperamos para descubrir ""Summertime""  la nueva exposición de la galería Dupressoir que reúne a más de 20 artistas para celebrar el tan ansiado verano.<br /> <br /> Esta exposición continúa una serie de encuentros inéditos entre artistas de la galería de Francia y artistas vinculados por su origen o sus raíces a las culturas española y catalana.<br /> <br /> Los artistas: Antonia Rossi (Bolonia, joyas), Charlotte Puertas (Lille, pintura), Dariuz Kuzniak (Barcelona, ​​cerámica), Fernando Alday (Barcelona, ​​pintura), Gauvin Lapetoule (Barcelona, ​​foto), Hamilton Becerra (Barcelona, ​​foto), Isabelle Hayman (Londres, pintura), Justine Guerville (Barcelona, ​​pintura), Kris Seraphin-Lange (París, foto), Lola Lecoutour (Barcelona, ​​i...lustración), Lola Rivière (Barcelona, ​​cerámica), Marc Tanguy (París, pintura), Marta Corada (Londres, Foto), MeiMei (Londres, escultura textile),  Natalia Fürst (Barcelona, ​​pintura), Nathalie Rey (Barcelona, ​​pintura), Nathalie Salé (Royan, pintura y escultura), Pantxika Saint-Martin (París, cerámica), Pascaline Rey (París, escultura), Paule Fattaccioli ( París, cerámica), Périco Pastor (Barcelona, ​​pintura), Thibault Jeanson (París, foto y cerámica), Valea Djinn (París, pintura y escultura), Verónica Menchini (Barcelona, ​​foto y cerámica), Véronique Lafont (Hamlet Montomble, pintura y escultura), Vincent Bousserez (París, foto). Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32675369_2130556113638401_8740586698825531392_n.jpg?_nc_cat=0&oh=99cf878519a469effe2eb99e58f2f60f&oe=5B86BD39"
"Exposició de fotografia i editorial - ExpoSURE 2018","EINA, Espai Barra de Ferro","EINA Centre Universitari de Disseny i Art de Barcelona","05/31/2018","","05/31/2018","",1,"","","https://www.facebook.com/events/1936087530037235/",1,1,"<p><img src='http://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32624884_1843877785674793_6107656490930143232_n.jpg?_nc_cat=0&oh=836b0d1b6c0409f2a127aa8bcb6f45ad&oe=5B8454F9' width='228' height='182' alt='Exposició de fotografia i editorial - ExpoSURE 2018' />“ExpoSURE 2018. Fotògrafs com a dissenyadors, dissenyadors com a fotògrafs” és una mostra col·lectiva oberta a tots els públics amb els treballs dels estudiants del Postgrau en Fotografia i disseny editorial, que forma part de la Barcelona Design Week City.<br /> <br /> Fotògrafs com a dissenyadors o dissenyadors com a fotògrafs? La frontera es dilueix en abastar els projectes de l’edició d’un fotollibre. El procés creatiu requereix assumir múltiples decisions, pensar i revalorar totes les opcions abans de concretar un projecte. Les sèries de fotografies i els fotobooks que es presenten en aquesta exposició mostren l’autoanàlisis i execució d’un projecte editorial basant-lo en el més difícil, l’obra pròpia.<br /> <br /> Tots els artis...tes han dissenyat la seva pròpia publicació, que va mes enllà de mostrar la sèrie completa de fotografies i esdevé en la majoria dels casos una nova obra artística en si mateixa.<br /> <br /> Els estudiants participants a la mostra són: Nayla Kaiser, Macarena Pérez, Valentina Pulián, Cristóbal Riesco, Leonardo Santamaría i Ferran Suñer<br /> <br /> Foto capçalera: Nayla Kaiser<br /> <br /> --<br /> <br /> “ExpoSURE 2018. Fotógrafos como diseñadores, diseñadores como fotógrafos” es una muestra colectiva abierta a todos los públicos con los trabajos de los estudiantes del Postgrado en Fotografía y diseño editorial, que forma parte de la Barcelona Design Week City.<br /> <br /> ¿Fotógrafos como diseñadores o diseñadores como fotógrafos? La frontera se diluye al abarcar los proyectos de la edición de un fotolibro. El proceso creativo requiere asumir múltiples decisiones, pensar y revalorizar todas las opciones antes de concretar un proyecto. Las series de fotografías y los fotobooks que se presentan en esta exposición muestran el autoanálisis y ejecución de un proyecto editorial basándose en lo más difícil, la obra propia.<br /> <br /> Todos los artistas han diseñado su propia publicación, que va más allá de mostrar la serie completa de fotografías y se convierte en la mayoría de los casos una nueva obra artística en sí misma.<br /> <br /> Los estudiantes participantes en la muestra son: Nayla Kaiser, Macarena Pérez, Valentina Pulián, Cristóbal Riesco, Leonardo Santamaría y Ferran Suñer<br /> <br /> Foto cabecera: Nayla Kaiser Ver más</p>","https://scontent-mad1-1.xx.fbcdn.net/v/t1.0-0/p235x350/32624884_1843877785674793_6107656490930143232_n.jpg?_nc_cat=0&oh=836b0d1b6c0409f2a127aa8bcb6f45ad&oe=5B8454F9"
