https://www.facebook.com/events/626875147463676/,Inauguración III Expo Colectiva en Retaule,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/s720x720/12974519_10206440812716147_2116285491435015042_n.jpg?oh=69f9fbdfa01a22b30d097a2eabc4edbc&oe=577E9C97' width='228' height='182' alt='Inauguración III Expo Colectiva en Retaule' /></p><p>III EXPOSICIÓN COLECTIVA DE L'ESCOLA RETAULE!!
21 Artistas tanto pintores como fotógrafos exponen sus obras en nuestras dependencias.
La fecha de la inauguración es el 15 de Abril a las 18:00h 
Comisaria: Roser Puig Volart
+ info: 934261309, a www.retaule.org y en la calle Llançà, 54. BCN
Escola Retaule:
Angel Alonso
Izabella Necula
Pasqual Escosa Castany
Montse Fando Mestre
Lorena Martínez Martínez
JIsaac Calderon
Pedro Martín Macu
Clara Jakqueline
Antonio Garay Guardi 
Enrique Moruno Jimenez
Silvia Sanchez
Encarna Ferrer Castillejo
Nati Martínez
Gloria Revelles
Khrees
Mario Mallol Calsina
Ana Papillon 
Ana Melero
Eva Sergeeva
M Teresa Lagares Triola
Anna Coll</p><p><a href='https://www.facebook.com/events/626875147463676/' target='_blank'>+info</a></p>",04/15/2016,,"Exposición, Espacios alternativos",Roser Puig Volart,LLança 54,0,1,1,0,18:00,20:00
https://www.facebook.com/events/1073628906032215/,Exposició temporal: Obre les finestres. De Rogent a Roca-Sastre,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/13007150_1200834033268134_2368304801340431497_n.jpg?oh=53099629e8dbf6811a6fa6e69ef6891a&oe=577668D8' width='228' height='182' alt='Exposició temporal: Obre les finestres. De Rogent a Roca-Sastre' /></p><p>Cat.
El 1980, Josep Roca-Sastre (Terrassa, 1928-Barcelona, 1997) dedicava a Ramon Rogent (Barcelona, 1920-Plan-d’Orgon, França, 1958) el seu discurs d’ingrés a l’Acadèmia de Belles Arts de Sant Jordi. Roca-Sastre, forjat, segons Francesc Fontbona, en “l’estela del cubisme i d’aquell realisme esquemàtic tan freqüent al París de l’època” trobà en Rogent —revitalitzador de l’art català dels 40— un cicerone d’alçada en els entorns de l’activitat artística. “De Rogent a Roca-Sastre” traça un espai de confluència plàstica entre dos creadors que compartiren escenari —el taller de Rogent— i afinitats geomètriques, rítmiques i compositives, a més d’una visió renovadora i integradora de les arts.
-----
Cast.
En 1980, Josep Roca-Sastre (Terrassa, 1928-Barcelona, 1997) dedicaba a Ramon Rogent (Barcelona-1920-Plan-d’Orgon, Francia, 1958) su discurso de ingreso a la Academia de Bellas Artes de Sant Jordi. Roca-Sastre, forjado, según Francesc Fontbona, en la “estela del cubismo y de ese realismo esquemático tan frecuente en el París de la época” encontró en Rogent —revitalizador del arte catalán de los 40— un cicerone de altura en los aledaños de la actividad artística. “De Rogent a Roca-Sastre” traza un espacio de confluencia plástica entre dos creadores que compartieron escenario —el taller de Rogent— y afinidades geométricas, rítmicas y compositivas, además de una visión renovadora e integradora de las artes.
-----
Eng.
In 1980 Josep Roca-Sastre (Terrassa, 1928-Barcelona, 1997) dedicated his speech of acceptance into the Academia de Bellas Artes de Sant Jordi to Ramon Rogent (Barcelona, 1920-Plan d’Orgon, France, 1958). Roca-Sastre, forged, according to Francesc Fontbona, in the “wake of Cubism and the schematic realism popular in Paris at the time”, found in Rogent – reviver of Catalan art of the 1940’s – a suitable guide for his artistic activity.  From Rogent to Roca-Sastre traces an area of creative confluence between two artists who shared physical space – Rogent’s studio – geometric, rhythmic and compositional affinities, as well as a revitalising and integrating vision of the arts.</p><p><a href='https://www.facebook.com/events/1073628906032215/' target='_blank'>+info</a></p>",09/15/2016,,"Exposición, Espacios alternativos",Espai Volart i Volart 2,Espai Volart i Volart 2,0,1,1,0,19:30,
https://www.facebook.com/events/786160798183687/,"Exposición solidaria de pintura: ""Melodies de Barcelona, IIª edició"" + concierto acústico de: ""A singer of Songs""","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpt1/t31.0-8/s720x720/12961149_1193066274060441_6482113586734343090_o.jpg' width='228' height='182' alt='Exposición solidaria de pintura: ""Melodies de Barcelona, IIª edició"" + concierto acústico de: ""A singer of Songs""' /></p><p>¡Qué poquito queda! El sábado 7 de mayo estaremos en Blueproject Foundation para celebrar la segunda edición de nuestro evento solidario: ""Melodies de Barcelona"". 
En esta ocasión, expondrán sus trabajos 12 pintores increíbles y como en todas nuestras actividades, lo recaudado irá destinado a una causa de interés social. En esta ocasión: la Fundació Llars Compartides
La exposición estará apadrinada por el artista GUILLERMO PFAFF. 

Así que, si queréis vivir una tarde única, llena de emociones, arte y sorpresas, os esperamos para: 

- APRECIAR el trabajo de 12 artistas increíbles que representarán a través de sus trabajos, su percepción sobre las diferentes melodías que ofrece la ciudad de Barcelona: 
- COMPARTIR entre tod@s un pica-pica CRUDI-VEGANO riquísimo, con cervezas bien fresquitas y ECOLÓGICAS, cortesía de San Miguel; 
- CONOCER en primera persona, la causa para la que recaudaremos fondos en esta ocasión; 
- DISFRUTAR de un concierto increíble en versión acústica de la mano de los cracks de: A Singer of Songs 

Y si... habrá más... ¡pero os lo contamos el 7 de mayo!

¿Os lo váis a perder?    ¡Claro que no!   :) 

                          ¡¡¡OS ESPERAMOS!!!</p><p><a href='https://www.facebook.com/events/786160798183687/' target='_blank'>+info</a></p>",05/07/2016,,"Exposición, Espacios alternativos",Ara Més Art,Blueproject Foundation,0,1,1,0,18:00,
https://www.facebook.com/events/993079430727810/,Exposició de Mercis Rossetti: Nosaltres les Gallines i altres bèsties ferotges,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpf1/t31.0-8/s720x720/12967888_469260773198768_1646773651271820852_o.jpg' width='228' height='182' alt='Exposició de Mercis Rossetti: Nosaltres les Gallines i altres bèsties ferotges' /></p><p>Us heu preguntat mai quant pot volar una gallina?, o de quin color és un camaleó daltònic? Si ho voleu descobrir, us esperem a Tinta Invisible el dia 28 d'abril a les 19.30 amb una Moritz ben fresqueta.</p><p><a href='https://www.facebook.com/events/993079430727810/' target='_blank'>+info</a></p>",04/28/2016,,"Exposición, Espacios alternativos",Tinta Invisible,Tinta Invisible,0,1,1,0,19:30,
https://www.facebook.com/events/601090243386998/,Encuentro de ilustrador@s en beneficio de los animales,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xfp1/t31.0-8/s720x720/12973208_1319489288066485_898863813989743104_o.jpg' width='228' height='182' alt='Encuentro de ilustrador@s en beneficio de los animales' /></p><p>Por fín volvemos a reunirnos :) ¡Yuju!

Hemos ampliado el horario, que esta vez será de 11:00 a 22:00. ¡Pásate cuando quieras que aquí estaremos!

Y más cosas: 

● Hemos preparado una pequeña exposición que recoge muchas de las obras aportadas.
● Tendremos láminas, puntos de libro, postales, tazas y muchos más tesoros a la venta.
● Habrá comida vegana durante todo el día.

¡Y cómo no! tendremos un espacio con mesas para dibujar y materiales para compartir como acuarelas, rotuladores, lapices, tinta, papeles etc. Y puedes traerte también los tuyos.

La entrada es libre y sois tod@s bienvenid@s, ya sea a dibujar sobre el respeto a los animales o a saludar, comer algo viendo la expo, comprar...

¿Te apetece ver fotos de eventos pasados? este es tu álbum: https://www.facebook.com/media/set/?set=a.1032113503470733.1073741834.833131066702312&type=3

Con todas las obras que salgan del encuentro seguiremos haciendo exposiciones y reproducciones cuya recaudación íntegra se destinará a animales en proceso de recuperación ♥</p><p><a href='https://www.facebook.com/events/601090243386998/' target='_blank'>+info</a></p>",04/23/2016,,"Exposición, Espacios alternativos",Draw for Animals,C/Llibertat nº 47 Barcelona,0,1,1,0,11:00,22:00
https://www.facebook.com/events/575872705905132/,TRUE COLORS - Art Therapy for refugees,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xat1/t31.0-8/s720x720/12984006_10206062514221894_3502468385884377826_o.jpg' width='228' height='182' alt='TRUE COLORS - Art Therapy for refugees' /></p><p>Creemos en los lápices como armas de verdad y justicia. Creemos en el poder sanador del arte. Cuando las palabras se atascan en un nudo en el pecho, los crayones, pinceles o hilos pueden llegar hasta donde no nos alcanza la voz y evitar que el trauma se enquiste.

La situación actual con lxs refugiadxs en Grecia es terriblemente injusta, quien se escapa de una guerra no debería ser tratado a palos ni condenado a vivir en el barro. Aunque nuestros gobiernos no den la talla, los ciudadanxs no debemos mirar para otro lado y aportar nuestro granito de arena. 

De eso se trata este evento, True colors, un proyecto que llevará el arteterapia a los campos de refugiados de Grecia, donde más de 52.000 personas esperan en durísimas condiciones de vida a que se resuelva su solicitud de asilo. 
 
Ayúdanos a llevar lápices de colores a los refugiados en Grecia. Este Sant Jordi, Mutuo abre sus puertas a una buena causa. Fusionará arte, música, libros y mercadillo para recaudar dinero para True Colors, un proyecto que llevará el arteterapia a los campos de refugiados en Grecia. 

Arte a precios populares, conciertos a la gorra, mercadillo solidario, photo corner y más formas para donar. Los beneficios de este día se destinarán a comprar material artístico para desarrollar las actividades en los campos de refugiados de Atenas a partir del mes de junio. 

La iniciativa True Colors - Art Therapy for refugees nace de voluntarios independientes tras un primer viaje a Lesbos a principios de año, donde hicieron una prueba piloto de actividades de arteterapia en el campo de Pikpa y comprobaron de primera mano sus beneficios con los niños refugiados. True Colors no es una ong, simplemente es un colectivo solidario de personas ayudando a personas

Actualmente más de 52.000 refugiados están atrapados en suelo griego hasta que la lenta burocracia resuelva sus peticiones de asilo. Los horrores de una guerra que han dejado atrás y el la dureza extrema del exilio han dejado a miles de personas fuertemente traumatizadas, la mayoría de ellas, niños y niñas. True Colors pretende aliviar su trauma a través del arteterapia, llevando a los campos lápices y pinceles. La recaudación íntegra de este día se invertirá en la compra de material artístico: lápices, rotuladores, crayones, témperas, blocks, etc. El proyecto se podrá seguir vía facebook y vía web y en todo momento estará a disposición pública los comprobantes de las inversiones en el material.

https://www.facebook.com/truecolors.art.therapy.for.refugees/</p><p><a href='https://www.facebook.com/events/575872705905132/' target='_blank'>+info</a></p>",04/23/2016,,"Exposición, Espacios alternativos",Mutuo,Mutuo,0,1,1,0,14:00,23:00
https://www.facebook.com/events/1705129393071242/,Presentación de 'Almóndigas del espacio' con Craig Thompson,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xap1/t31.0-8/s720x720/12976915_1303083389719765_3907755174623495047_o.jpg' width='228' height='182' alt='Presentación de 'Almóndigas del espacio' con Craig Thompson' /></p><p>El próximo viernes 15 de abril a las 19 h en nuestra sala Norma Comics - Glups, el reputado y laureado creativo norteamericano Craig Thompson presentará su obra 'Almóndigas del espacio' (Astiberri Ediciones). El acto estará presentado por David Fernández.</p><p><a href='https://www.facebook.com/events/1705129393071242/' target='_blank'>+info</a></p>",04/15/2016,,"Exposición, Espacios alternativos",Norma Comics,Norma Comics,0,1,1,0,19:00,
https://www.facebook.com/events/1749579995274045/,Visita Comentada,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s720x720/12987121_1159296400768119_2425322863379191329_n.jpg?oh=70b32b5e5c3c106a179b8ce42e6e068e&oe=577903F2' width='228' height='182' alt='Visita Comentada' /></p><p>Cast

 Violeta Ospina explicará el proceso artístico de su exposición ""Escenarios disponibles. Paral·lel"". 
+info: http://elcatascopio.com/escenarios-disponibles-paral%C2%B7lel/

Cat

L'artista Violeta Ospina explicarà el procés artístic de la seva exposició ""Escenarios disponibles. Paral·lel"". 
+info: http://elcatascopio.com/escenarios-disponibles-paral%C2%B7lel/</p><p><a href='https://www.facebook.com/events/1749579995274045/' target='_blank'>+info</a></p>",04/15/2016,,"Exposición, Espacios alternativos",El Catascopio,El Catascopio,0,1,1,0,19:30,
https://www.facebook.com/events/222038084821025/,"Inauguración expo JANA ÁLVAREZ ""DREAMS & MUSIC""","<p><img src='http://scontent.xx.fbcdn.net/hphotos-xap1/t31.0-8/s720x720/12957498_882746485184812_2894987978062668578_o.jpg' width='228' height='182' alt='Inauguración expo JANA ÁLVAREZ ""DREAMS & MUSIC""' /></p><p>EXPO: ”DREAMS &MUSIC”

Este sábado tenemos un evento que ¡no te puedes perder! Nuestra estimada y talentosa amiga Jana Alvarez inaugura expo en Bodega Del Fuegos. Lo celebraremos con una fiesta en la que no faltará lo de siempre: amig@s, comida, bebida y musicón de la mano de Fer Gintonic

Originales, prints y parches (textil tatoos) se reúnen a ritmo de rock para acercarnos al universo de Jana Alvarez.

Un universo, en este caso, hedonista, éticamente dual e irónico, con “una lista de reproducción musical“ en la mente del artista, reinterpretándo tópicos y creando una mitología mestiza y expectante que recorre estéticamente desde el upcycling, hasta el pop-art y el tatoo.

¿QUIÉN ES JANA?

Jana Avarez (Cantabria 1966). Formación en Bellas Artes y Diseño de moda.

Artista multidisciplinar, residente en Barcelona, que cuenta con una amplia trayectoria de exposiciones, tanto nacionales como internacionales, individuales y colectivas, con además, experiencia profesional como ilustradora, diseñadora de moda/figurinista y atrezzista freelance para diversas firmas de moda, productoras de cine, T.V, publicidad, editoriales, proyectos sociales y ONG’s.</p><p><a href='https://www.facebook.com/events/222038084821025/' target='_blank'>+info</a></p>",04/16/2016,,"Exposición, Espacios alternativos",Bodega Del Fuegos,Bodega Del Fuegos,0,1,1,0,13:00,
https://www.facebook.com/events/221742611529928/,Jornada de Puertas Abiertas Graduados Superiores Universitarios/Diplomas,"<p><img src='http://scontent.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/s720x720/12985540_10153455084717093_8743833726933841342_n.jpg?oh=762db78a8230a3c87e2a2f66c1adfd5b&oe=57734B32' width='228' height='182' alt='Jornada de Puertas Abiertas Graduados Superiores Universitarios/Diplomas' /></p><p>El próximo sábado te abrimos las puertas para que conozcas nuestra oferta académica de Graduados Superiores Universitarios y Diplomas de Extensión Universitaria en MODA, FOTOGRAFÍA y DISEÑO GRÁFICO Y DIGITAL.
Cuando nos conozcas, ¡querrás estudiar en Idep!
Confirma tu asistencia en: 
hola@idepbarcelona.com o 93 416 10 12</p><p><a href='https://www.facebook.com/events/221742611529928/' target='_blank'>+info</a></p>",04/16/2016,,"Exposición, Espacios alternativos",IDEP Barcelona,IDEP Barcelona,0,1,1,0,10:00,
