"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"Dibujo en la Noche","Maumau","Valentina Carlone","11/01/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/328349317575099/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/22491561_1621676714560814_2924711296951016087_n.jpg?oh=e3fc32154b6da6cd412e7bf24a232cf9&oe=5A6DA5F2' width='228' height='182' alt='Dibujo en la Noche' />""Dibujo en la noche"" es un espacio creativo y experimental para todas las personas que quieran dibujar o pintar con modelos profesionales.<br />En el barrio de Poble Sec se abrirá este espacio cada miércoles de 20h30 a 22h30 en el Maumau.<br />La propuesta es salir de un marco un tanto académico y entrar en un ambiente más original y acogedor.<br />Para eso se ofrecerá una paleta más amplia de inspiraciones artísticas para el dibujante/ pintor. <br />La sesión de dos horas estará acompañada de un dj que ambientará el proceso creativo de cada uno.<br />Se trabajará con dos modelos en cada sesión.<br />Se utilizarán, a parte del desnudo, también vestuarios y materiales escénicos <br />Se propondrán poses cortas y dinámicas y también poses más largas.<br />Cada sesión tendrá un espacio mas performátivo donde pueda aparecer el movimiento y la danza.<br />Cada uno traerá sus propios materiales; estarán a disposición tablas de cartones para poder apoyar el papel.<br />Se pide puntualidad; las puertas cerrarán 5 minutos después de la hora de inicio.<br />No está admitido tomar fotos o vídeos durante la sesión.<br />Todos los niveles están bienvenidos!<br /><br />Admisión: 10 euros con cerveza/vino/refresco, en la puerta<br /><br /><br />Modelos:<br /><br />Valentina Carlone: Performer, actriz y modelo del natural.<br />Como modelo, desde el 2007, posa – pose fija, apuntes, retrato, escultura, bodypainting, fotografía – con particulares y en varias escuelas y círculos artísticos entre los cuales: Cercle Artistic Sant Lluc, Circle Real, Escola Da Vinci, Academia Metáfora: Centre d’Art i Artteràpia, Escuela Carmen Muset, Escola Traç (Centre d'expressiò plàstica), Escola Masana, EMAID (Escuela Municipal de Arte y Dibujo de Vilanova y la Geltrudis), COLBACAT, Escuela de Arte Sant Cugat,Taller d'Art Itaca, Escola Llotja, Jujol Centre – Can Negre (Sant Joan Despí), ESCAC.<br /><br />Marina Tsartsara: Artista de danza, performance y artes visuales, y modelo del natural.<br />Desde el 2000 ha posado como modelo en pose fija, apuntes, en movimiento, retrato, escultura, y fotografía para particulares y en varias escuelas y centros artísticos de Brighton, Londres y Barcelona.<br />Entre los cuales: Escola Massana, Escola LLotja, Circle artistic Sant Lluc, Circle artistic Real, Circle Artistic de Sitjes, Escola Da Vinci, Escuela de diseño industrial, Paddock Art Center, Sussex Arts Club, The Lion, University of Brighton y Fabrika Gallery entre otros.<br /><br /><br />'Drawing by night' is a creative and experimental space for all those that wish to draw or paint professional life models, open every Wednesday 20h30 to 22h30, at Maumau in Poble Sec.<br />'Drawing by night' is an invitation to leave the academic framework and to enter a more original and warm environment, through the offer of a wider variety of artistic inspiration for the artist.<br />In the 2h sessions our creative processes will be accompanied by music atmospheres by our dj.<br />In each session you will have the opportunity to work with 2 models.<br />There will be nude, dressed modelling and use of scenic materials.<br />You'll get the chance to work with short dynamic and longer poses, as well as with a more performative space, where creative movement can also take place.<br /><br />You can bring your own art materials; there will be cardboard support for your paper.<br />Please be on time! Doors close 5min after the beginning of each session.<br />Photography and video are NOT permitted.<br />Open to all levels.<br /><br />Admission: 10 euros with beer/wine/soft drink</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/22491561_1621676714560814_2924711296951016087_n.jpg?oh=e3fc32154b6da6cd412e7bf24a232cf9&oe=5A6DA5F2"
"Workshop creación Juguetes Luminosos","Crater Lab","Crater Lab","11/20/2017","","11/23/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/347985032280258/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22449740_1600020700049514_3735227723186000726_n.jpg?oh=d385f2dfa66716605859e5b923ddc43f&oe=5A766991' width='228' height='182' alt='Workshop creación Juguetes Luminosos' />En el marco de la Sección Cine Expandido en l'Alternativa, Festival de Cine Independiente de Barcelona, la cineasta Viviana Díaz impartirá en Crater-Lab, un taller de creación de juguetes y dispositivos luminosos artesanales.<br /><br />El taller de creación de juguetes luminosos, es un espacio de experimentación con la luz y la sombra, que ofrece herramientas técnicas y estéticas básicas para realizar una serie de proyecciones que fusionan lo abstracto, lo figurativo y lo artesanal para obtener como resultado una creación lumínica. Al unir tecnologías pre-cinematográficas con contemporáneas, como leds, motores y pequeños ventiladores, se exploran elementos básicos para crear dioramas proyectables, con movimiento. El taller tiene como producto final una instalación producto de una creación colectiva.<br /><br />Dentro del movimiento del “hágalo usted mismo” DYS , la creación de herramientas para artistas ha encontrado un gran campo de desarrollo. Los proyectores hechos a mano y las poéticas que de ellos devienen son una de las tecnologías más sencillas pero mas ricas en posibilidades creativas. Taller impartido por Viviana Díaz, cineasta y artista colombiana, afincada en México que visita Barcelona con motivo de la colaboración entre Crater Lab y  l'Alternativa, Festival de Cine Independiente de Barcelona.<br /><br />DIA 1<br />Presentación<br />Creación de mini proyector con luz, lupa, tubos de cartón y diapositiva.<br />Jugar con la luz y distintos objetos creando sombras.<br />Ejercicios RGB.<br />Hacer recortes de cartón y generar sombras figurativas.<br />Ver las posibilidades de la luz y los objetos.<br /><br />DIA 2<br />Conocer referentes de objetos lumínicos y dispositivos pre cinematográficos.<br />Creación de caja proyector para diorama.<br />Hacer un primer set de objetos para la caja.<br />Exploración y busqueda individual de objetos y elementos para el día siguiente. <br /><br />DIA 3<br />Definir una metáfora para creación colectiva.<br />Dividir grupos y funciones.<br />Creación de sets de objetos y luz.<br />Introducción a elementos que posibilitan el movimiento a la imagen.<br /><br />DIA  4 : PRESENTACION FINAL<br />Creación de movimiento  en el sets: Motores, etc…<br />Interacción  y manipulación a través de objetos adyacentes.<br />Creación de proyección colectiva e  instalación en el espacio y exhibición.<br /><br />Fecha: 20-23 Noviembre 2017<br />Horario  16 a 20 horas.<br />Duración: 4 días- 16 horas<br />Participantes: 12 personas.<br />Requisitos para participar: Dirigido a artistas, cineastas, estudiante y cualquier persona interesada en la creación de imágenes en movimiento, la materialidad fílmica y los procesos artesanales de creación y experimentación cinematográfica.<br />Inscripción: 50€ ( incluye todos los materiales )<br /><br />Interesados escribir a info@crater-lab.org</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22449740_1600020700049514_3735227723186000726_n.jpg?oh=d385f2dfa66716605859e5b923ddc43f&oe=5A766991"
"Coffee for Illustrators","Mob&pau","MOB","11/09/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/936443416519842/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22491517_1860534387309810_7729888383908579939_n.jpg?oh=0f069c95643177aa9a6c27faf430e160&oe=5A6D09EC' width='228' height='182' alt='Coffee for Illustrators' />""Coffee for Designers"": Let's have a coffee and talk about illustrations. Show your portafolio and projects, share ideas, find a partner, make some networking while enjoying an excellent coffee by Esperanza Cafe.<br /><br /><br /><br />Follow all MOB activities in Meetup: https://www.meetup.com/MOB-MAKERS-OF-BARCELONA/<br />http://mob-barcelona.com/events</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22491517_1860534387309810_7729888383908579939_n.jpg?oh=0f069c95643177aa9a6c27faf430e160&oe=5A6D09EC"
"Curator Talk: Shao-Hung Cheng","HOMESESSION","HOMESESSION","10/30/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/145088259440229/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22528742_10156436101799796_1779490784014988715_o.jpg?oh=cd76a0877198ae05d549ad59e8175cab&oe=5A87D293' width='228' height='182' alt='Curator Talk: Shao-Hung Cheng' />Curator Talk: <br />SHAO-HUNG CHENG<br /><br />En el marco del programa Residency con la colaboración de la Oficina de Cultura de Taiwan<br /><br />Lunes 30 de octubre a las 19h <br /><br /><br /><br />El curador taiwanés Shao-Hung Cheng presenta un evento en el que ofrecerá una charla y exhibirá una serie de archivos, entre los cuales figuran: copias del primer documento escrito por los españoles durante su ocupación del norte de Taiwán en el siglo XVII, copias fotográficas de obras del artista filipino Henrielle Baltazar Pagkaliwangan sobre la industria azucarera en Negros y, finalmente, una propaganda lanzada recientemente por el gobierno taiwanés sobre política de comercio exterior que oculta el pensamiento colonial.<br />Relacionando y poniendo lado a lado cada uno de estos documento, Cheng compone una red y establece conexiones entre diferentes períodos de tiempo y regiones, buscando una manera de comprender mejor el mundo en el que vivimos.<br /> <br />Shao-Hung Cheng (Taiwán, 1987) es un curador y crítico de arte establecido en Taipéi. Sus intereses en el campo de la investigación se centran en la literatura y la mitología. Cheng ha comisariado las exposiciones Mythology of Risen (Marso Gallery, Ciudad de México, 2017), Fiction in Social Reality (VT Artsalon, Taipéi, 2016), WISE SPHERE (Hin Bus Depot Art Centre, Penang, 2016) y Black Myth (un desfile de moda para la marca taiwanesa Rainhoe en 2010). También ha publicado Prophets (2014), un libro que recoge entrevistas a ocho importantes artistas de Taiwán.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22528742_10156436101799796_1779490784014988715_o.jpg?oh=cd76a0877198ae05d549ad59e8175cab&oe=5A87D293"
"Escenaris del disseny: noves i velles tecnoeconomies","EINA, Espai Barra de Ferro","EINA Centre Universitari de Disseny i Art de Barcelona","10/30/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1050986335064969/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/22495980_1618374734891767_5244290877961516591_o.jpg?oh=9d82919ba3e280841902cd789acef85d&oe=5A674158' width='228' height='182' alt='Escenaris del disseny: noves i velles tecnoeconomies' />José Luis de Vicente i Javier Nieto Santa plantejaran una reflexió sobre els mitjans de creació i els contextos digitals al debat “Escenaris del disseny: noves i velles tecnoeconomies”.<br /><br />Aquesta jornada és un espai de reflexió, obert i participatiu a tots els públics, emmarcat dins del cicle Creació, disseny i ensenyament a debat. Escenaris futurs i nous reptes organitzat per EINA amb motiu del 50è aniversari del centre universitari a fi d’aportar elements de futur i actualització en aquests àmbits.<br /><br />José Luis de Vicente<br />Comissari, escriptor i investigador especialitzat en l’anàlisi dels espais culturals existents entre la tecnologia, la innovació social, l’art i el disseny. Actualment duu a terme diversos programes d’investigació, com ara «Visualizar» (Medialab Prado, Madrid). És comissari de Sónar+D, àrea d’innovació del festival Sónar (Barcelona) i és membre de l’equip de curadors de FutureEverything Festival (Manchester). És membre fundador de Zzzinc, una consultoria especialitzada en la innovació per a entitats culturals.<br /><br />Javier Nieto Santa<br />President i soci fundador de Santa & Cole. Llicenciat en Administració d’Empreses (ESADE i UPC) i MBA (ESADE). Doctor en ADE (Ph. D. In Management, URL) amb una tesis sobre la historia del pensament en gestió. Professor associat d’ESADE, adscrit al Departament d’Estratègia i Direcció General. Ha estat docent a EINA, a l’Escola Tècnica Superior d’Enginyeria Industrial de Barcelona (ETSEIB) de la UPC i a la Facultat d’Economia de la UAB. És conferenciant habitual en múltiples fòrums internacionals vinculats a la gestió o al disseny. Traductor, editor i empresari.<br /><br />Amb la col·laboració de Sumarroca.<br /><br />--<br /><br />José Luis de Vicente y Javier Nieto Santa plantearán una reflexión sobre los medios de creación y los contextos digitales en el debate “Escenario del diseño: nuevas y viejas tecnoeconomías”.<br /><br />Esta jornada es un espacio de reflexión, abierto y participativo a todos los públicos, enmarcada dentro del ciclo Creación, diseño y enseñanza a debate. Escenarios de futuro y nuevos retos organizado por EINA con motivo del 50º aniversario del centro universitario a fin de aportar elementos de futuro y actualización en estos ámbitos.<br /><br />José Luis de Vicente<br />Comisario, escritor e investigador especializado en el análisis de los espacios culturales existente entre la tecnología, la innovación social, el arte y el diseño. En la actualidad desarrolla diversos programas de investigación como «Visualizar» (Medialab Prado, Madrid). Es comisario de Sónar+D, área de innovación del festival Sónar (Barcelona) y es miembro del equipo curatorial de FutureEverything Festival (Manchester). Es miembro fundador de Zzzinc, una consultoría especializada en la innovación para entidades culturales.<br /><br />Javier Nieto Santa<br />Presidente y socio fundador de Santa & Cole. Licenciado en Administración de Empresas (ESADE y UPC) y MBA (ESADE). Doctor en ADE (Ph. D. In Management, URL) con una tesis sobre la historia del pensamiento en gestión. Profesor asociado de ESADE, adscrito al Departamento de Estrategia y Dirección General. Ha sido docente en EINA, en la Escuela Técnica Superior de Ingeniería Industrial de Barcelona (ETSEIB) de la UPC y en la Facultad de Economía de la UAB. Es conferenciante habitual en múltiples foros internacionales vinculados a la gestión o al diseño. Traductor, editor y empresario.<br /><br />Con la colaboración de Sumarroca.</p>","https://scontent.xx.fbcdn.net/v/t31.0-0/p480x480/22495980_1618374734891767_5244290877961516591_o.jpg?oh=9d82919ba3e280841902cd789acef85d&oe=5A674158"
"Taller mòbil Calder","Taverna & Valdivia","Taverna & Valdivia","10/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2043801875848873/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22499308_874915985993178_7219539683809096228_o.jpg?oh=89341f21f3ecae50f6d299256b593829&oe=5A8608E2' width='228' height='182' alt='Taller mòbil Calder' />Objectius: Aprendràs a com utilitzar varilles metàliques i elements de contrapès, per a generar jocs d’equilibris i elaborar un móbil, que després podràs reproduir també a casa. <br />Material: Tot el material està inclòs.<br />Preu: 35€ ( si vens acompanyada 10% descompte: 31’50€/alumne)<br />Professora: Marí Queteví</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22499308_874915985993178_7219539683809096228_o.jpg?oh=89341f21f3ecae50f6d299256b593829&oe=5A8608E2"
"Els Castors de l'Ebre: Conferència","Carrer de Sant Gabriel, 8, 08012 Barcelona (Barcelona), Espanya","Quim Packard","10/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1041387266011991/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/22519067_10156087781042214_3415381828612167916_n.jpg?oh=9efb4b655d95343da96c6e47e3f69b74&oe=5A7F884C' width='228' height='182' alt='Els Castors de l'Ebre: Conferència' />Aloïse presenta una conferència sobre els castors de l'artista de Barcelona, Quim Packard. Els castors ""molen"". La majoria de nosaltres sabem que els castors tenen unes grans dents, unes estranyes cues escamoses, i que roseguen fusta. Però sabies que hi ha castors a Espanya, o que hi havia hagut castors gegants a la lluna? En Quim ha estat investigant idees i fets interessants sobre aquests mamífers i la seva reintroducció en els ecosistemes de la península Ibèrica on s’havien extingit a l'Edat Mitjana. En una conferència il·lustrada connectarà la història del castor amb la colonització de Nord Amèrica, utopies extraterrestres i la guerra civil espanyola. Els castors i els humans han estat batallant pel domini de l'aigua durant milers d'anys i la majoria de nosaltres no en som conscients.<br /><br />Acompanye'ns a l'espai Aloïse en un vespre d'històries de castors.<br /><br />Aloïse és un espai exterior actualment situat al barri de Gràcia de Barcelona. El seu nom rep homenatge a l'artista d'Art Brut, Aloïse Corbaz. L'objectiu d'Aloïse és organitzar exposicions i activitats d'un dia de durada, que tenen lloc en el seu espai exterior, i promoure art que existeix als límits de l'acadèmia.<br /><br />-<br />(ENG)<br />Aloïse is pleased to present a beaver conference by Barcelona artist, Quim Packard. Beavers are cool. Most of us know the beaver basics: they have protruding teeth, weird scaly tails and eat wood. But, did you know that there are beavers in Spain or that there were once giant beavers on the moon? Quim has been researching interesting ideas and facts about these mammals and their reintroduction into the Spanish ecosystem after having been extinct since medieval times. By means of live drawing and speaking, he will weave together beaver history with the colonization of North America, extraterrestrial utopias and the Spanish Civil War. Beavers and humans have been battling for control over water for millenniums and most of us are unaware of this never-ending struggle. <br /><br />Please join us at Aloïse for an evening of beaver tales.<br /><br />Aloïse is an outdoor space currently located in the Gracia neighborhood of Barcelona. Its name pays homage to the most renowned female Art Brut artist, Aloïse Corbaz. <br /><br />The aim of Aloïse is to host exhibitions and activities that only last one day due to its exterior patio nature and to promote art that exists on the fringes of academia.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/22519067_10156087781042214_3415381828612167916_n.jpg?oh=9efb4b655d95343da96c6e47e3f69b74&oe=5A7F884C"
"Paratext #21","Hangar.org","Hangar.org","10/25/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/849762365186051/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/22490044_1533040826763453_2631802596446926928_n.jpg?oh=8389b8ab5a1be02aabe3678ddb3902af&oe=5A7A3EE1' width='228' height='182' alt='Paratext #21' />Este nombre, Paratext, esconde una programación mensual de presentaciones de los artistas residentes en Hangar de larga y corta duración, así como de las residencias internacionales, siempre en miércoles, de 19.00 a 21.30h. Varios artistas presentarán en distintos formatos, proyectos concretos o partes de su trabajo. Las sesiones son siempre abiertas al público con el propósito de posibilitar la interacción con los propios artistas.<br /><br />Los artistas presentaran sus proyectos:<br /><br />Sophie Innmann <br /><br />Sus trabajos se asemejan a configuraciones experimentales o instrucciones de juego con un resultado abierto. Están muy influenciados por las condiciones, formas y situaciones que encuentra en el espacio expositivos, ya que están diseñados exclusivamente para este lugar especial. <br />https://hangar.org/es/residents/artistes-residents/sophie-innmann/<br /><br />Anna Romanenko<br /><br />La práctica de Anna se puede describir como “mecánica expandida” y “teatro de la operatividad”. Su trabajo se centra en las capacidades operativas de las cosas, originadas en la fascinación que el artista experimenta a través de encuentros con máquinas singulares: martillos, telescopios, accesorios, cucharas, vasos, cables, tuberías y las distintas coreografías que sugieren estos artículos. <br />https://hangar.org/es/residents/artistes-residents/anna-romanenko/<br /><br />Kuo-Wei Lin<br /><br />La fugacidad de la vida de Lin como expatriado taiwanés a largo plazo influye constantemente en sus observaciones. En su trabajo, intenta reconfigurar materiales e intervenir en nuestra lectura cotidiana de fenómenos absurdos, formando preguntas ambivalentes sobre las experiencias de la vida cotidiana. Se esfuerza por comprender lo extraño en lo ordinario y lo insignificante en lo monumental descodificando y reconstruyendo el contexto. <br />https://hangar.org/es/residents/artistes-residents/kuo-wei-lin/<br /><br />Antonio Gagliano<br /><br />Recurre habitualmente al dibujo y la escritura como herramientas para investigar las diversas maneras en que el conocimiento se fabrica, organiza y disemina. Sus proyectos tienden a imitar los métodos de montaje provenientes de las estructuras formales del saber (la universidad o el archivo, por ejemplo) y a mezclarlos con fenómenos emergentes y dinámicos (las explosiones virales de Internet, la historia oral o las alucinaciones colectivas).<br /><br /> Verónica Lahitte<br /><br />Sus trabajos funcionan como arquitecturas efímeras, proyectos que al mismo tiempo que son desmontados se inscriben en la memoria, trabajan en la afirmación de nuevas relaciones y exploran la posibilidad de generar espacio para el agenciamiento crítico. A través de la coordinación de grupos de estudio y la concepción de lecturas-performances, sus proyectos buscan articulaciones inesperadas y puntos de encuentro en la comunidad. Ha sido parte del colectivo minipimer.tv y del proyecto diásporas críticas.</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/22490044_1533040826763453_2631802596446926928_n.jpg?oh=8389b8ab5a1be02aabe3678ddb3902af&oe=5A7A3EE1"
"Charbel-joseph H. Boutros, Toni Crabb, Joana Escoval, Joana Cera","Halfhouse, Aviguda Vallvidrera 69, bajos","Half House","10/21/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/279740512514272/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22489778_1724533904258493_6208923361009380586_n.jpg?oh=b9af48f0bfeafe6e726c18050dec3a1d&oe=5A6559C6' width='228' height='182' alt='Charbel-joseph H. Boutros, Toni Crabb, Joana Escoval, Joana Cera' />Current Detours: Charbel-joseph H. Boutros, Joana Cera, Joana Escoval, Toni Crabb<br /><br />In times of trouble there’s always a rush to clearcut narratives, isn’t there? So Current Detours is a clearing, stripped of certainties, of decisive moments, of easy syntax, and awash with currents which detour national borders, currents which defy definition.  Here is an open space and a secluded corner where we ourselves, past,  present and future are in  mutual disturbance with the molecular swell.  Here is a home for their conversations and our interpretations.<br />A place to douse ourselves in the voluminous absence of noise, A place to wallow in the fulfilling plentitude of nothingness; Comfortingly hopeful only because really we know there is no such thing as an empty space.  For all the quietness, therein lies a secret weapon..the agency of non production, non-action, the revealed potency of the pause , making us tentatively aware of our own presence, of what’s around us and soaked in our dreams, And of what’s not around us; faced with absence we end up pondering our existence.  And with an acute awareness of the earth’s movement we will stave off vertigo.<br /><br />more information....<br />http://en.halfhouse.org/current-detours.html<br /><br /><br />Castellano<br /><br />En tiempos de desconcierto parece que siempre se da una huida hacia los relatos simples y unívocos.<br />Current Detours es un claro en el bosque,  vaciado de certezas,  momentos decisivos o sintaxis fáciles, y  regado por corrientes que eluden las fronteras nacionales, y que se niegan a ser definidas. He aqui un espacio abierto, un rincón escondido donde nosotr*s, en nuestro pasado, presente y futuro nos encontramos en interferencia continua  con el oleaje de las moléculas.  Una casa para sus conversaciones y nuestras interpretaciones.<br />Un lugar en el que nos bañamos en la ausencia voluminosa de ruido. Un lugar en el que nos regodeamos con la plenitud de la nada,  reconfortante solamente porque sabemos que en realidad, el espacio vacío no existe.  En su quietud alberga un arma secreta: la agencia de la no producción, la no acción, revelada la  potencia de la pausa , que nos hace tomar consciencia incierta de nuestra propia presencia, de aquello que nos rodea, impregnado de nuestros sueños. Y de lo que no nos rodea; enfrentándonos a la ausencia, para así sopesar nuestra existencia. Tomando consciencia  del movimiento de la tierra mantendremos alejado el vértigo.<br />más información..http://www.halfhouse.org/current-detours.html</p>","https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/22489778_1724533904258493_6208923361009380586_n.jpg?oh=b9af48f0bfeafe6e726c18050dec3a1d&oe=5A6559C6"
"Inauguració de l'exposició We keep waiting","Casa Golferichs","Espai de fotografia Francesc Català-Roca","10/24/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/811100112384308/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22384229_1248706781902324_6604014662160530843_o.jpg?oh=d9069818a5bddc129b1d0e08a7a44ff6&oe=5A6B67D0' width='228' height='182' alt='Inauguració de l'exposició We keep waiting' />Fotografies de Maria Contreras Coll<br /><br />Us convidem a la inauguració i visita guiada de ""We keep waiting"", de la fotògrafa Maria Contreras Coll (Barcelona, 1991), exposició inclosa dins el DOCfield>17 | Fotografia documental Barcelona.<br /><br />Tindrem l'oportunitat de comptar amb la fotògrafa, guanyadora de la beca Clic Fotoperiodisme Jove 2017, per explicar-nos en primera persona com va ser l'experiència de treballar amb molts dels refugiats que van arribar a Europa travessant el Mediterrani durant el 2016.<br /><br />""We keep waiting"" pretén posar cara a aquestes persones, mostrant els aspectes més íntims i personals de la crisi dels refugiats, i les situacions amb les que s’han trobat des de l’inici dels seus viatges fins al final.<br /><br />Inauguració i visita guiada: dimarts 24 d’octubre, a les 19.30 h.<br /><br />Lloc: Casa Golferichs (Gran Via, 491)<br />Entrada lliure.<br /><br />Més info: https://goo.gl/HooN1r<br />Web de Maria Contreras Coll: https://goo.gl/C9hsRt</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22384229_1248706781902324_6604014662160530843_o.jpg?oh=d9069818a5bddc129b1d0e08a7a44ff6&oe=5A6B67D0"
